,地區,大廈名單,曾有涉及個案最後到訪的日期,相關確診/疑似/個案編號
292,中西區,香港華美達海景酒店,,826
293,油尖旺,重慶大廈 A座,,827
294,九龍城,景山閣,,828
295,九龍城,景山閣,,829
296,黃大仙,峻弦五座,,830
297,中西區,蘭桂坊酒店,,832
298,荃灣,豪景花園二座,,833
299,南區,陽明山莊十四座,,834
300,西貢,寶盈花園 7座,,835
301,灣仔,Resiglow,,836
302,灣仔,恆信大廈,,838
303,油尖旺,旺角維景酒店,,839
304,觀塘,平田邨平善樓,,840
305,沙田,雲端,,843
306,九龍城,差館里 35號,,844
307,油尖旺,佐敦道 38號,,845
308,觀塘,麗港城 2座,,846
309,中西區,普頓臺,,847
310,葵青,葵涌邨秋葵樓,,848
311,灣仔,駱克道 292號,,849
312,離島,愉景灣海燕徑,,850
313,九龍城,One Homantin 2座,,851
314,中西區,香港華大盛品酒店,,852
315,灣仔,龍濤苑 1座,,853
316,觀塘,高翔苑高鳳閣,,854
317,北區,軍地簡頭村,,855
318,元朗,水邊圍邨泉水樓,,856
319,灣仔,騰黃閣,,857
320,北區,龍豐花園 B座,,858
321,北區,龍豐花園 B座,,859
322,北區,龍豐花園 B座,,860
323,九龍城,豪門,,862
324,西貢,尚德邨尚仁樓,,863
325,中西區,玫瑰別墅,,865
326,中西區,宏基國際賓館,,866
327,葵青,荃灣帝盛酒店,,867
328,沙田,美城苑暉城閣,,868
329,灣仔,翠谷樓,,869
330,大埔,企嶺下新圍,,870
331,葵青,荃灣絲麗酒店,,871
332,屯門,兆山苑杏景閣,,872
333,中西區,寶德臺,,873
334,灣仔,灣仔帝盛酒店,,874
335,油尖旺,金堂大廈,,875
336,元朗,嘉湖山莊樂湖居 4座,,876
337,離島,觀港樓,,878
338,觀塘,麗港城 4座,,879
339,灣仔,Tagus Residences,,881
340,西貢,企壁山,,882
341,灣仔,藍塘別墅,,883
342,觀塘,彩德邨彩誠樓,,884
343,中西區,滿峯台 B座,,885
344,東區,華美達盛景酒店,,886
345,屯門,錦發大廈,,887
346,九龍城,都會軒 2座,,888
347,南區,下碧瑤灣 33座,,889
348,沙田,翠湖花園 C座,,890
349,九龍城,東禧閣,,891
350,灣仔,柏寧酒店,,892
351,元朗,加州花園(1期 C)偉仕居紫蘭徑,,893
352,中西區,寶德臺,,894
353,九龍城,金城大廈,,895
354,沙田,名城 2期 1座,,896
355,中西區,縉城峰 2座,,897
356,北區,下山雞乙,,898
357,中西區,Lexington Hill,,899
358,中西區,雍景臺,,900
359,灣仔,永富苑,,901
360,元朗,仁壽圍,,902
361,西貢,寶盈花園 7座,,903
362,屯門,新墟村,,905
363,九龍城,愛民邨昭民樓,,912
364,九龍城,愛民邨昭民樓,,913
365,觀塘,高翔苑高靜閣,,914
366,九龍城,北帝街 123號,,915
367,油尖旺,香港旺角智選假日酒店,,廣東省衞健委通報的個案
368,中西區,弓絃巷 40-42號,,916
369,南區,海怡半島 4座,,917
370,油尖旺,美麗都大廈福建酒店,,918
371,西貢,茅莆路,,919
372,灣仔,灣仔帝盛酒店,,920
373,油尖旺,瓏璽 6B座,,921
374,元朗,錦田吉慶圍,,922
375,沙田,湖景花園 (洋房區),,923
376,觀塘,秀茂坪邨秀緻樓,,924
377,九龍城,九龍城德朗邨德璋樓,,925
378,元朗,天澤邨澤輝樓,,926
379,葵青,葵涌邨綠葵樓,,928
380,灣仔,益誠樓,,929
381,東區,華裕閣,,932
382,油尖旺,廟街 109號,,933
383,元朗,錦綉花園 C段 5街,,934
384,南區,舂坎角道,,935
385,沙田,顯徑邨顯貴樓,,936
386,油尖旺,旺角帝盛酒店,,廣東省衞健委通報的個案
387,中西區,香港萬怡酒店,,
388,灣仔,嘉薈軒,,937
389,中西區,德輔道西 288號,,938
390,西貢,坑口村,,939
391,西貢,早禾居,,940
392,荃灣,豪景花園 2座,,943
393,屯門,富泰村健泰樓,,944
394,北區,海禧華庭 2座,,945
395,離島,藍天海岸 6座,,946
396,中西區,明珠台 D座,,947
397,灣仔,柏寧酒店,,948
398,油尖旺,帝國酒店,,949
399,油尖旺,恆豐酒店,,949
400,元朗,蕃田村,,950
401,中西區,縉城峰 2座,,953
402,東區,新翠花園 6座,,954
403,元朗,大井圍,,955
404,屯門,海景花園 8座,,956
405,東區,華裕閣,,957
406,東區,華裕閣,,958
407,荃灣,荃灣絲麗酒店,,959
408,觀塘,油塘工業城 B1座,,960
409,油尖旺,華寶大廈,,961
410,東區,太古城金殿台漢宮閣,,962
411,東區,華美達盛景酒店,,963
412,九龍城,新德園,,964
413,中西區,禧福道 1號新德園,,965
414,油尖旺,瓏璽 6B座,,966
415,中西區,文咸東街 127號萬和閣,,968
416,觀塘,滙景花園 2座,,969
417,葵青,荃灣帝盛酒店,,970
418,離島,愉景灣朝暉徑,,971
419,油尖旺,漆咸道南 83-85號金德大廈,,972
420,中西區,皇后大道中 273-277號禧利大廈,,973
421,九龍城,東禧閣,,974
422,大埔,龍成堡,,975
423,元朗,十八鄉東頭村,,976
424,荃灣,珀麗灣 30座,,977
425,中西區,Branksome Grande,,978
426,灣仔,V Wanchai,,979
427,大埔,滌濤山,,981
428,沙田,駿景園 6座,,982
429,觀塘,秀茂坪邨秀程樓,,983
430,離島,愉景灣倚濤軒,,984
431,油尖旺,君匯港 1座,,985
432,中西區,宏基國際賓館,,987
433,沙田,雲疊花園 2座,,988
434,九龍城,太子道西 226號皇子大廈,,989
435,中西區,君珀,,990
436,油尖旺,香港基督教青年會,,992
437,中西區,花園台 3座,,993
438,元朗,田心村,,996
439,沙田,雲端,,997
440,元朗,十八鄉東頭村,,998
441,中西區,香港萬怡酒店,,1000
442,中西區,碧雲樓,,1001
443,中西區,些利街 2-4號,13/03/2020,"191, 217, 250, 332"
444,中西區,德己立街 44號,13/03/2020,"191, 217, 250, 332"
445,中西區,雲咸街 63號,13/03/2020,"191, 217, 373"
446,中西區,砵典乍街 45號,13/03/2020,"217, 275, 278, 284, 332"
447,灣仔,頂旺大廈,14/03/2020,"169, 208"
448,中西區,御景臺,14/03/2020,"169, 208, 315"
449,離島,香港愉景灣酒店,14/03/2020,"191, 233, 237, 253, 258, 259, 287, 295, 332, 373"
450,油尖旺,永安廣場,14/03/2020,"191, 373"
451,油尖旺,港晶中心,14/03/2020,"233, 253, 259, 295"
452,南區,聯合工業大廈,15/03/2020,"169, 208, 277, 315, 375"
453,中西區,第三街 100號,15/03/2020,"566, 618"
454,灣仔,永豐大廈,16/03/2020,"169, 208"
455,油尖旺,柯士甸道 152號,16/03/2020,"174, 222, 243, 285, 286"
456,中西區,南島商業大廈,16/03/2020,"177, 178"
457,中西區,銀禧大廈,16/03/2020,"177, 178"
458,中西區,世紀廣場,16/03/2020,"184, 195"
459,中西區,加州大廈,16/03/2020,"195, 199"
460,屯門,美樂花園商場,17/03/2020,"120 , 121, 244"
461,沙田,中建電訊大廈,17/03/2020,"191, 217"
462,九龍城,香港浸信會醫院,17/03/2020,"195, 243"
463,葵青,葵德工業中心 1座,17/03/2020,"229, 337, 338"
464,中西區,中國銀行大廈,18/03/2020,"106, 183, 204"
465,沙田,中建電信大廈,18/03/2020,"191, 217, 373"
466,中西區,花園道中國工商銀行大廈,18/03/2020,"195, 339"
467,離島,東堤灣畔,19/03/2020,"212, 271"
468,深水埗,昌隆工業大廈,19/03/2020,"291, 312, 372, 391, 429"
469,中西區,荷李活道 97號,20/03/2020,"266, 319"
470,中西區,荷李活道 62號,20/03/2020,"266, 342"
471,油尖旺,文遜大厦,20/03/2020,"428, 855"
472,中西區,好利商業大廈,22/03/2020,"182, 227, 276, 343, 360, 362, 367, 384, 386, 387, 389, 394, 411, 422, 432, 433, 440, 442, 453, 497, 501, 511, 513, 576, 627, 746, 877"
473,中西區,華懋廣場 II期,22/03/2020,"563, 683"
474,灣仔,謝斐道 76號,24/03/2020,"276, 343, 362, 367, 386, 387, 389, 413, 432, 433, 434, 440, 477, 499, 501, 509, 513, 519, 524, 576, 635, 638, 707, 746, 864, 877, 951"
475,油尖旺,諾士佛臺 9號,24/03/2020,"387, 389, 395, 411, 428, 433, 447, 450, 458, 462, 466,  483, 484, 498, 501, 510, 511, 512, 513, 514, 517, 526, 573, 581, 614, 615, 625, 663, 670, 674, 746, 755, 846, 863, 904, 906, 998"
476,油尖旺,諾士佛臺 10-11號,24/03/2020,"483, 516"
477,油尖旺,明華廣場,24/03/2020,"567, 842"
478,油尖旺,加拿分道 25號,24/03/2020,"662, 687, 702, 704, 705, 758, 759"
479,灣仔,樂聲大廈,25/03/2020,"903, 923, 925, 932, 954"
480,灣仔,盧押道 23號,26/03/2020,"682, 857"
481,灣仔,謝斐道 82號,27/03/2020,"276, 362, 367, 386, 387, 389, 432, 433, 440, 481, 501, 513, 531, 626, 746, 877, 973"
482,油尖旺,K11 Musea,27/03/2020,"687, 702, 704, 705, 758, 759"
483,油尖旺,國際廣場,28/03/2020,"504, 756"
484,油尖旺,諾士佛臺 10號,28/03/2020,"567, 842"
485,油尖旺,華敦大廈,28/03/2020,638
486,離島,國泰城,28/03/2020,641
487,南區,業勤街 23號,28/03/2020,"719, 801, 849"
488,離島,東涌健康中心,28/03/2020,743
489,黃大仙,恆安大廈,28/03/2020,755
490,灣仔,百達中心,28/03/2020,769
491,油尖旺,朗豪坊辦公大樓,28/03/2020,796
492,黃大仙,慈華大廈,28/03/2020,797
493,黃大仙,荷里活廣場,28/03/2020,835
494,灣仔,勝任商業大廈,28/03/2020,840
495,油尖旺,警察體育遊樂會,29/03/2020,663
496,觀塘,協和大廈,29/03/2020,718
497,南區,利群商場,29/03/2020,748
498,東區,東寶大廈,29/03/2020,750
499,東區,筲箕灣東大街 10號,29/03/2020,750
500,西貢,金寶閣,29/03/2020,756
501,灣仔,Oliv,29/03/2020,769
502,西貢,金寶閣,29/03/2020,796
503,離島,國泰城,30/03/2020,753
504,九龍城,香港浸信會醫院,30/03/2020,767
505,灣仔,利東街,30/03/2020,774
506,灣仔,石水渠街 64號,30/03/2020,774
507,黃大仙,萬寶大廈,30/03/2020,797
508,油尖旺,港威大廈 6座,30/03/2020,923
509,中西區,恒生銀行總行大廈,30/03/2020,957
510,中西區,招商永隆銀行大廈,30/03/2020,957
511,中西區,中區政府碼頭,31/03/2020,717
512,南區,環匯廣場,31/03/2020,719
513,離島,逸東商場,31/03/2020,753
514,深水埗,寶血醫院,31/03/2020,757
515,灣仔,昌業大廈,31/03/2020,760
516,灣仔,明豐大廈,31/03/2020,797
517,中西區,太子大厦,31/03/2020,812
518,西貢,富康花園商場,31/03/2020,835
519,西貢,富康花園,31/03/2020,903
520,深水埗,D2 Place 一期,31/03/2020,926
521,深水埗,定豐中心,31/03/2020,926
522,元朗,祥發大廈,31/03/2020,926
523,元朗,盈健醫務中心 (元朗),31/03/2020,976
524,深水埗,石硤尾報案中心及西九龍機 動部隊行動基地,01/04/2020,"663, 854"
525,灣仔,養和醫院,01/04/2020,799
526,沙田,仁安醫院,01/04/2020,799
527,東區,華蘭中心,01/04/2020,"801, 960"
528,中西區,金鐘廊,01/04/2020,863
529,灣仔,會展商場,01/04/2020,865
530,灣仔,York Place,01/04/2020,923
531,東區,環翠邨貴翠樓,01/04/2020,954
532,中西區,威靈頓街 50號,02/04/2020,865
533,灣仔,軒尼詩道 38-46號,02/04/2020,923
534,油尖旺,永安廣場,02/04/2020,923
535,觀塘,宏昌工業大廈,02/04/2020,932
536,灣仔,白建時道,02/04/2020,935
537,中西區,李寶椿大廈,02/04/2020,961
538,灣仔,登龍街 1-29號,03/04/2020,865
539,灣仔,謝斐道 110-116號,03/04/2020,923
540,灣仔,告士打道 88號,03/04/2020,"923, 925"
541,中西區,永恒商業大廈,03/04/2020,957
542,油尖旺,基督教協進大廈,03/04/2020,961
543,灣仔,利園一期,03/04/2020,968
544,灣仔,利園二期,03/04/2020,972
545,中西區,信德中心,04/04/2020,"923, 932"
546,灣仔,皇室堡,05/04/2020,"903, 925, 944"
547,九龍城,晴朗商場,05/04/2020,925
548,荃灣,川龍村 57-58號,05/04/2020,936
549,油尖旺,銀行中心廣場,05/04/2020,936
550,沙田,新城市廣場,05/04/2020,936
551,油尖旺,新世紀廣場,05/04/2020,936
552,北區,彩園邨彩珠樓,05/04/2020,945
553,東區,柴灣市政大廈柴灣街市,05/04/2020,958
554,灣仔,香港港安醫院,06/04/2020,935
555,北區,石湖墟市政大廈,06/04/2020,945
556,北區,海聯廣場,06/04/2020,945
557,東區,漁灣街市,06/04/2020,958
558,東區,漁灣邨行政大樓,06/04/2020,958
559,觀塘,大本型,06/04/2020,960
560,中西區,文咸東街 121號,06/04/2020,971
561,灣仔,英皇集團中心,06/04/2020,972
562,中西區,萬邦行,06/04/2020,978
563,黃大仙,八達工業大廈,06/04/2020,978
564,中西區,置地文華東方酒店,06/04/2020,978
565,油尖旺,新東海商業中心,07/04/2020,955
566,九龍城,又一城,07/04/2020,955
567,中西區,皇后大道中 176號,07/04/2020,972
568,中西區,中保集團大廈,07/04/2020,972
569,元朗,嘉湖新北江商場,07/04/2020,996
570,油尖旺,金德大廈,08/04/2020,972
571,油尖旺,赫德道 8號,08/04/2020,972
572,中西區,環球大廈,08/04/2020,981
573,元朗,百宜樓,08/04/2020,996
574,元朗,安寧大廈,08/04/2020,996
575,元朗,+WOO 嘉湖,09/04/2020,976
