,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,"Lok Cheung House, Tsz Lok Estate",Wong Tai Sin,1779,
1,"Yee Man House, Ho Man Tin Estate",Kowloon City,1780,
2,"Lung Pak House, Hong Pak Court",Kwun Tong,1781,
3,Chong Tak Building,Yau Tsim Mong,1783,
4,"Chung Kwan House, Chung On Estate",Sha Tin,1784,
5,"Foo Wo House, Wo Che Estate",Sha Tin,1785,
6,"Oi Ning House, Tsz Oi Court",Wong Tai Sin,1786,
7,"Man Wah House, Lok Wah (South) Estate",Kwun Tong,1787,
8,"Choi Sin House, Choi Fook Estate",Kwun Tong,1792,
9,"Yan Sui House, Tin Yan Estate",Yuen Long,1795,
10,"Tip Chui House, Butterfly Estate",Tuen Mun,1797,
11,"Lok Yan House, Tsz Lok Estate",Wong Tai Sin,1798,
12,Yuet Yuen Building,Yau Tsim Mong,1799,
13,"Yin Chee Lau, Kwun Tong Garden Estate",Kwun Tong,1802,
14,"Kam Wan House, Choi Hung Estate",Wong Tai Sin,1804,
15,"Tak Shing House, Tak Tin Estate",Kwun Tong,1805,
16,"Block 1, Phase 1, Tai Po Centre",Tai Po,1806,
17,"Shing Chung House, Mei Chung Court",Sha Tin,1807,
18,"Tak Cheung House, Tak Long Estate",Kowloon City,1808,
19,"Kai Lok House, Kai Yip Estate",Kwun Tong,1809,
20,Sheraton Hong Kong Hotel & Towers,Yau Tsim Mong,1811,
21,Ma Yau Tong,Sai Kung,1812,
22,"Mei Sang House, Shek Kip Mei Estate",Sham Shui Po,1813,
23,"Block 2, Greenview Villa",Kwai Tsing,1814,
24,"Block 2, Greenview Villa",Kwai Tsing,1815,
25,"Lotus House, So Uk Estate",Sham Shui Po,1817,
26,"Shek Cheung House, Shek Lei (II) Estate",Kwai Tsing,1818,
27,"Ching On House, Tsz Ching Estate",Wong Tai Sin,1819,
28,"Kwong Hing Building, 959-973 Canton Road",Yau Tsim Mong,1820,
29,"Ching Yuen House, Tsz Ching Estate",Wong Tai Sin,1832,
30,"847-865 Canton Road, Winfield Building",Yau Tsim Mong,1833,
31,"Kam Pik House, Choi Hung Estate",Wong Tai Sin,1834,
32,Man Po Building,Wong Tai Sin,1835,
33,"Kai Cheung House, Kai Yip Estate",Kwun Tong,1836,
34,The Salisbury YMCA of Hong Kong,Yau Tsim Mong,1837,
35,Dorsett Wanchai,Wan Chai,1837,
36,"Block 4, Fu Ning Garden",Sai Kung,1838,
37,22 Siu Lam Tsuen,Tuen Mun,1839,
38,"Lok Tin House, Tsz Lok Estate",Wong Tai Sin,1841,
39,"Block 2, Tsui Chuk Garden",Wong Tai Sin,1842,
40,Man Po Building,Wong Tai Sin,1843,
41,Man Po Building,Wong Tai Sin,1844,
42,"Sheung Sam House, Lung Hang Estate",Sha Tin,1845,
43,"Ching Yuen House, Tsz Ching Estate",Wong Tai Sin,1846,
44,"Ngan On House, Kam On Court",Sha Tin,1847,
45,"Pik Yuet House, Shek Pai Wan Estate",Southern,1848,
46,"Block 1, Illumination Terrace",Wan Chai,1849,
47,"Fu Yiu House, Lai Yiu Estate",Kwai Tsing,1850,
48,"Lap Wah House, Lok Wah North Estate",Kwun Tong,1853,
49,"Wong Shek House, Ping Shek Estate",Kwun Tong,1854,
50,"Lily House, So Uk Estate",Sham Shui Po,1855,
51,"Block D, Telford Gardens",Kwun Tong,1856,
52,"Shun Hing Building, Yuen Long On Ning Road",Yuen Long,1857,
53,"Victory Building, 199 Castle Peak Road San Hui",Tuen Mun,1858,
54,"Block 8, Discovery Park",Tsuen Wan,1859,
55,"Rear Block, Man Yiu Building",Yau Tsim Mong,1860,
56,"Tower 5, Phase 3, Hemera, Lohas Park",Sai Kung,1861,
57,"Tsz Oi Court, Oi Wai House",Wong Tai Sin,1862,
58,"Sau Ching House, Sau Mau Ping Estate",Kwun Tong,1863,
59,"Ching Ming House, Tsz Ching Estate",Wong Tai Sin,1864,
60,"Sau Ching House, Sau Mau Ping Estate",Kwun Tong,1865,
61,"Tower C, Galaxia",Wong Tai Sin,1866,
62,"Mun Wo House, Mun Tung Estate",Islands,1867,
63,"Chu Fung House, Fung Tak Estate",Wong Tai Sin,1868,
64,"Tsui Shek House, Ping Shek Estate",Wong Tai Sin,1869,
65,"Fu Bon Court, Fortress Garden",Eastern,1870,
66,"Chi Tai House, On Tai Estate",Kwun Tong,1871,
67,"Block 5, Lok Hin Terrance",Eastern,1872,
68,"Fu Bon Court, Fortress Garden",Eastern,1873,
69,"Tin Chu House, Shun Tin Estate",Kwun Tong,1875,
70,"Ching Chung House, Cheung Ching Estate",Kwai Tsing,1876,
71,"Sin Tat House, On Tat Estate",Kwun Tong,1877,
72,"Sui Ming House, Siu Sai Wan Estate",Eastern,1878,
73,Fung Chi Tsuen,Yuen Long,1879,
74,"Oi Yan House, Tsz Oi Court",Wong Tai Sin,1880,
75,"Block 24, Shek Kip Mei Estate",Sham Shui Po,1881,
76,"Mun Wo House, Mun Tung Estate",Islands,1882,
77,"Block 30, Parc Versailles",Tai Po,1883,
78,"Block 2, Tsui Chuk Garden",Wong Tai Sin,1884,
79,"Ching Wu House, Yuk Po Court",North,1887,
80,Kiu Fat Building,Central & Western,1888,
81,"Tower 1, University Heights",Central & Western,1889,
82,"Ping Yin House, Ping Yan Court",Yuen Long,1890,
83,"Block 8, Yoho Town",Yuen Long,1891,
84,"Block E, Allway Gardens",Tsuen Wan,1892,
85,"Block E, Allway Gardens",Tsuen Wan,1893,
86,"Block 1, Aquamarine Garden",Tuen Mun,1894,
87,"Block E, Allway Gardens",Tsuen Wan,1895,
88,"Lok Wong House, Tsz Lok Estate",Wong Tai Sin,1896,
89,"Sau Yue House, Sau Mau Ping Estate",Kwun Tong,1897,
90,"Tower 5, Metro Town",Sai Kung,1898,
91,"Wang On House, Wang Tau Hom Estate",Wong Tai Sin,1899,
92,"Wang On House, Wang Tau Hom Estate",Wong Tai Sin,1900,
93,"Po Tak House, Po Lam Estate",Sai Kung,1902,
94,"Tsui Shek House, Ping Shek Estate",Kwun Tong,1903,
95,"Lam Shek House, Ping Shek Estate",Kwun Tong,1904,
96,Golden Dragon Garden,Kwun Tong,1905,
97,"Kam Huen House, Kam Fung Court",Sha Tin,1906,
98,"Sui Lun House, Siu Lun Court",Tuen Mun,1907,
99,"Tin Lai House, Tin Wan Estate",Southern,1908,
100,"Block 1, Phase 3, Pictorial Garden",Sha Tin,1909,
101,Sheraton Hong Kong Hotel & Towers,Yau Tsim Mong,1910,
102,"Block 4, Fu Ning Garden",Sai Kung,1912,
103,Dorsett Tsuen Wan,Kwai Tsing,1913,
104,Airport Regal Hotel,Islands,1914,
105,"Lok Cheung House, Tsz Lok Estate",Wong Tai Sin,1916,
106,"Lok Cheung House, Tsz Lok Estate",Wong Tai Sin,1917,
107,Tak Fung Building,Kowloon City,1918,
108,"Block 1, Phase 1, Tai Po Centre",Tai Po,1919,
109,"Block 2, Grandway Garden",Sha Tin,1920,
110,"Yung Lai House, Yau Lai Estate",Kwun Tong,1921,
111,"Block 8, City Garden",Eastern,1922,
112,Kam Tao Building,Wan Chai,1923,
113,Fook Wan Mansion,Kowloon City,1924,
114,Chung Yuen Building,Yau Tsim Mong,1925,
115,"Hoi Wai House, Hoi Lai Estate",Sham Shui Po,1926,
116,Wai Yip Building,Sham Shui Po,1927,
117,"Hoi Chi House, Hoi Lai Estate",Sham Shui Po,1928,
118,"Kwong Hing Building, 967 Canton Road",Yau Tsim Mong,1929,
