,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Wong Tai Sin,"Lok Yan House, Tsz Lok Estate",4660.0,
1,Yau Tsim Mong,"Block 5, Prosperous Garden",4661.0,
2,Kowloon City,Kam Tong Building,4662.0,
3,Kwun Tong,"Kai Shun House, Kai Tin Estate",4663.0,
4,Sham Shui Po,"Stage 5, Mei Foo Sun Chuen",4664.0,
5,Kowloon City,Kam Tong Building,4665.0,
6,North,Ping Yeung San Tsuen,4667.0,
7,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4668.0,
8,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4669.0,
9,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4670.0,
10,Yuen Long,"Yat Chi House, Tin Yat Estate",4671.0,
11,Eastern,"Block 5, Aldrich Garden",4672.0,
12,Southern,L'hotel Island South,4673.0,
13,Southern,L'hotel Island South,4674.0,
14,Southern,L'hotel Island South,4675.0,
15,Yuen Long,"Chai Fu House, Tin Fu Court",4676.0,
16,Kwun Tong,"Low Block, Tsui Nam House, Tsui Ping (North) Estate",nan 4677.0,
17,,,4677.0,
18,,,nan,
19,Kwun Tong,"Sau Tak House, Sau Mau Ping South Estate",4678.0,
20,Yau Tsim Mong,"Block 2, Charming Garden",4679.0,
21,Yau Tsim Mong,Best Western Plus Hotel Kowloon,4680.0,
22,Tsuen Wan,"Chung Shue House, Lei Muk Shue Estate",4681.0,
23,Kwai Tsing,Kwai Po Building,4682.0,
24,Eastern,"Block 9, Aldrich Garden",4683.0,
25,Sham Shui Po,"Phase 5, Mei Foo Sun Chuen",4684.0,
26,Sham Shui Po,"Hoi Shun House, Hoi Lai Estate",4685.0,
27,Eastern,"Block 5, Cheerful Garden",4686.0,
28,Eastern,"Wah Hei House, Tung Hei Court",4688.0,
29,Eastern,"Block A, Comfort Gardens",4689.0,
30,Yau Tsim Mong,"Silka Seaview Hotel, Hong Kong",4690.0,
31,Kowloon City,Tung Hing Building,4691.0,
32,Yuen Long,"Yat Chi House, Tin Yat Estate",4692.0,
33,Kowloon City,"Block 1, Hunghom Gardens",4693.0,
34,Kowloon City,"Block 1, Hunghom Gardens",4694.0,
35,Yau Tsim Mong,Wah Po Mansion,4695.0,
36,Tsuen Wan,Fu Yung House,4696.0,
37,Tsuen Wan,"Silka Tsuen Wan, Hong Kong",4697.0,
38,Sham Shui Po,"Mei Leong House, Shek Kip Mei Estate",4700.0,
39,Sai Kung,"Tower 5A, Phase 4B, Wings At Sea II, Lohas Park",,
40,Sai Kung,"Wo Yat House, Wo Ming Court",4702.0,
41,Kwai Tsing,Win Fong Heights,4703.0,
42,Yuen Long,"Yat Chi House, Tin Yat Estate",4704.0,
43,Yuen Long,"Yat Chi House, Tin Yat Estate",4705.0,
44,Yuen Long,"Tower 9, Central Park Towers II",4706.0,
45,Central & Western,Ramada Hong Kong Harbour View,4707.0,
46,Kowloon City,Tung Hing Building,4708.0,
47,Sham Shui Po,"Stage 5, Mei Foo Sun Chuen",4709.0,
48,Tsuen Wan,"Block L, Allway Gardens",4711.0,
49,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4712.0,
50,Central & Western,Luen Yau Apartments,4713.0,
51,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4714.0,
52,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4715.0,
53,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4716.0,
54,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4717.0,
55,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4718.0,
56,Yuen Long,"Shing Chi House, Tin Shing Court",4719.0,
57,Wong Tai Sin,"Hing Tung House, Tung Tau (II) Estate",4720.0,
58,Kwun Tong,"Kui Tai House, On Tai Estate",4721.0,
59,Kwai Tsing,Hotel COZI‧Oasis,4722.0,
60,Kwai Tsing,"Hiu Kwai House, Kwai Chung Estate",4722.0,
61,Tsuen Wan,L'hotel Nina et Convention Centre,4723.0,
62,Yau Tsim Mong,Metropark Hotel Mongkok,4723.0,
63,Yau Tsim Mong,Po On Building,4724.0,
64,Yuen Long,"Tower 9, Central Park Towers II",4725.0,
65,Kowloon City,"Block 1, Hunghom Gardens",4726.0,
66,Tsuen Wan,Fu Yung House,4727.0,
67,Kwai Tsing,"Hong Yam House, On Yam Estate",4728.0,
68,Tuen Mun,"Block 2, Sun Tuen Mun Centre",4729.0,
69,Yau Tsim Mong,75-77 Ki Lung Street,4730.0,
70,Southern,"Wah Cheong House, Wah Fu (II) Estate",4731.0,
71,Kowloon City,"Shun Man House, Oi Man Estate",4732.0,
72,Eastern,"Block J, Kornhill",4733.0,
73,Tsuen Wan,"Chung Shue House, Lei Muk Shue Estate",4738.0,
74,Eastern,"Block 9, Aldrich Garden",4739.0,
75,Yuen Long,"Yat Chi House, Tin Yat Estate",4740.0,
76,Kwun Tong,"Hiu Fai House, Hiu Lai Court",4741.0,
77,Kwai Tsing,"Block 5, Mayfair Gardens",4742.0,
78,Eastern,The Oakridge,4743.0,
79,Central & Western,Luen Yau Apartments,4744.0,
80,Central & Western,Luen Yau Apartments,4745.0,
81,Sham Shui Po,"Block 13, Pak Tin Estate",4746.0,
82,Tai Po,"Yee Fai Court, Tai Po Plaza",4751.0,
83,Eastern,"Wah Hei House, Tung Hei Court",4752.0,
84,Yuen Long,"Tower 9, Central Park Towers II",4753.0,
85,Kwun Tong,"Kui Tai House, On Tai Estate",4754.0,
86,Sai Kung,"Tower 5A, Phase 4B, Wings At Sea II, Lohas Park",,
87,Tai Po,Kwun Hang,4756.0,
88,Yau Tsim Mong,57 Pilkem Street,4757.0,
89,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4758.0,
90,Kwun Tong,"Kui Tai House, On Tai Estate",4759.0,
91,Eastern,Tai Ning House,4760.0,
92,Sai Kung,"Sheung Lai House, Sheung Tak Estate",4761.0,
93,Sai Kung,"Sheung Lai House, Sheung Tak Estate",4762.0,
94,Sai Kung,"Sheung Lai House, Sheung Tak Estate",4763.0,
95,Kwun Tong,"Choi Chun House, Choi Tak Estate",4764.0,
96,Wong Tai Sin,"Mei Yan House, Mei Tung Estate",4767.0,
97,Kowloon City,"Shun Man House, Oi Man Estate",4769.0,
98,Kowloon City,Tung Hing Building,4770.0,
99,Kwun Tong,"Choi Chun House, Choi Tak Estate",4771.0,
100,Yuen Long,"Tower 5, The Parcville",4772.0,
101,Yuen Long,"Tower 5, The Parcville",4773.0,
102,Yuen Long,Tung Shing Lei,4773.0,
103,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate",,
104,Yau Tsim Mong,The Luxe Manor,4775.0,
105,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate",,
106,Eastern,"Block 5, Aldrich Garden",4777.0,
107,Kwai Tsing,"Shing Hing House, Kwai Shing East Estate",4778.0,
108,Kowloon City,"Block B, I-Feng Mansion",4779.0,
109,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4780.0,
110,Yuen Long,"Tower 5, The Parcville",4781.0,
111,Kwun Tong,"Block I, Amoy Gardens",4783.0,
112,Kwun Tong,"On Chung House, Shun On Estate",4784.0,
113,Kwun Tong,"Kwai Leung House,Lower Ngau Tau Kok Estate",,
114,Kwai Tsing,Win Fong Heights,4786.0,
115,Tsuen Wan,"Block 6, Phase 3, Belvedere Garden",4786.0,
116,Sha Tin,"Tower 3, Phase 2, Festival City",4787.0,
117,Tuen Mun,"Block 3, Tsui Ning Garden",4788.0,
118,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4789.0,
119,Sham Shui Po,"Un Yat House, Un Chau Estate",4790.0,
120,Yuen Long,Shung Ching San Tsuen,4791.0,
121,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4792.0,
122,Sham Shui Po,"Tower 1, Heya Green",4798.0,
123,Yuen Long,"Block 16, Sereno Verde",4799.0,
124,Kwun Tong,Chuen Yuen Road East,4800.0,
125,Southern,Stanley Main Street,4801.0,
126,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4802.0,
