,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,"Block B, Hung Yu Mansion",Sham Shui Po,1263,
1,86 Wing Kwong Street,Kowloon City,1263,
2,"Yuk Shek House, Ping Shek Estate",Kwun Tong,1269,
3,Grand AustinBlock 2,Yau Tsim Mong,1276,
4,The Royal Oaks,North,1276,
5,Fook Cheung Building,Yau Tsim Mong,1283,
6,Dorsett Tsuen Wan,Kwai Tsing,9 cases notifiedby the Mainlandauthority,
7,"Lai Tat House, On Tat Estate",Kwun Tong,1289,
8,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1291,
9,"Tak Wo House, Wo Che Estate",Sha Tin,1292,
10,"Mei Wo House, Wo Che Estate",Sha Tin,1293,
11,"Ming Chuen House, Shui Chuen O Estate",Sha Tin,1294,
12,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1295,
13,Siu Lung Court,Tuen Mun,1296,
14,"Cherry Mansion, 39A Oak Street",Yau Tsim Mong,1297,
15,Block 3 Hampton Place,Yau Tsim Mong,1297,
16,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1298,
17,Dorsett Tsuen Wan,Kwai Tsing,1299,
18,Dorsett Tsuen Wan,Kwai Tsing,1300,
19,"Lai Yuen House, Chuk Yuen South Estate",Wong Tai Sin,1301,
20,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1302,
21,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1304,
22,"Yuk Shek House, Ping Shek Estate",Kwun Tong,1305,
23,"Ching Yuen House, Tsz Ching Estate",Wong Tai Sin,1306,
24,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1307,
25,Dorsett Tsuen Wan,Kwai Tsing,1309,
26,5 Tsz Wah Lane,Wong Tai Sin,1310,
27,ManningTheatre Building,Wong Tai Sin,1311,
28,"Block A, Gomme House",Wong Tai Sin,1312,
29,"Block 1, BayviewGarden",Tsuen Wan,1313,
30,"Hoi Wen House , Hoi Fu Court",Yau Tsim Mong,1314,
31,"Pik Fung House, Fung Tak Estate",Wong Tai Sin,1315,
32,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1316,
33,"Block 10, Kwai Shing West Estate",Kwai Tsing,1317,
34,"Tower 3, the LeightonHill",Wan Chai,1319,
35,Panda Hotel,Tsuen Wan,1320,
36,"Choi Foon House, Choi Fook Estate",Kwun Tong,1321,
37,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1322,
38,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1323,
39,"Kwai Hei House, Kwai Fong Estate",Kwai Tsing,1324,
40,Crowne Plaza Hong Kong Causeway Bay,Wan Chai,1325,
41,Crowne Plaza Hong Kong Causeway Bay,Wan Chai,1326,
42,"On Chung House, Shun On Estate",Kwun Tong,1329,
43,"Pik Fung House, Fung Tak Estate",Wong Tai Sin,1331,
44,"Pik Fung House, Fung Tak Estate",Wong Tai Sin,1332,
45,"La Rossa A, Coastal Skyline",Islands,1333,
46,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1334,
47,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1335,
48,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1336,
49,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1337,
50,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1338,
51,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1339,
52,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1340,
53,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1341,
54,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1342,
55,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1343,
56,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1344,
57,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1345,
58,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1346,
59,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1347,
60,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1348,
61,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1349,
62,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1350,
63,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1351,
64,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1352,
65,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1353,
66,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1354,
67,"Shin Chi House, Shin Ming Estate",Sai Kung,1356,
68,"Ching Fai House, Tsz Ching Estate",Wong Tai Sin,1357,
69,"Ching Fai House, Tsz Ching Estate",Wong Tai Sin,1358,
70,"Ching Fai House, Tsz Ching Estate",Wong Tai Sin,1359,
71,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1360,
72,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1361,
73,Crowne Plaza Hong Kong Causeway Bay,Wan Chai,1362,
74,"Hoi Wen House , Hoi Fu Court",Yau Tsim Mong,1364,
75,"On Hong House, Tsz On Court",Wong Tai Sin,1365,
76,Shui Tsiu San Tsuen,Yuen Long,1366,
77,"Lucky House, To Kwa Wan",Kowloon City,1368,
78,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1371,
79,"Mei Wo House, Wo Che Estate",Sha Tin,1372,
80,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1374,
81,"Tower 7, The Wings Phase 1",Sai Kung,1375,
82,"Hau Tat House, On Tat Estate",Kwun Tong,1376,
83,"Ming Chuen House, Shui Chuen O Estate",Sha Tin,1377,
84,"Ming Chuen House, Shui Chuen O Estate",Sha Tin,1378,
85,"Ming Chuen House, Shui Chuen O Estate",Sha Tin,1379,
86,"Ming Chuen House, Shui Chuen O Estate",Sha Tin,1380,
87,"Ming Chuen House, ShuiChuen O Estate",Sha Tin,1381,
88,"Ming Chuen House, Shui Chuen O Estate",Sha Tin,1382,
89,"Ming Chuen House, Shui Chuen O Estate",Sha Tin,1383,
90,"Ming Chuen House, Shui Chuen O Estate",Sha Tin,1384,
91,"Ming Chuen House, Shui Chuen O Estate",Sha Tin,1385,
92,"Ming Chuen House, Shui Chuen O Estate",Sha Tin,1386,
93,"Ming Chuen House, Shui Chuen O Estate",Sha Tin,1387,
94,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1388,
95,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1389,
96,"Wings At Sea, LOHAS Park",Sai Kung,1390,
97,"King Mei House, Shan King Estate",Tuen Mun,1391,
98,Panda Hotel,Tsuen Wan,1392,
99,"On Hong House, Tsz On Court",Wong Tai Sin,1393,
100,"Block 1, Bay View Garden",Wong Tai Sin,1394,
101,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1395,
102,"Lei Ye House, Lei Yue Mun Estate, Yau Tong",Kwun Tong,1396,
103,"Sing San House, Choi Wan Estate",Wong Tai Sin,1397,
104,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1398,
105,"Lucky House, To Kwa Wan",Kowloon City,1400,
106,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1401,
107,"King Mei House, Shan King Estate",Tuen Mun,1402,
108,"Ming Sing House, Kin Ming Estate",Sai Kung,1404,
109,ManningTheatre Building,Wong Tai Sin,1407,
110,"Block A, Gomme House",Wong Tai Sin,1408,
111,"Tak Wo House, Wo Che Estate",Sha Tin,1409,
112,"Lok Yan House, Tsz Lok Estate",Wong Tai Sin,1410,
113,"Hung Shek House, Ping Shek Estate",Kwun Tong,1414,
114,"Wah Yuen House, Chuk Yuen South Estate",Wong Tai Sin,1415,
115,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1416,
116,Sheraton Hong Kong Hotel & Towers,Yau Tsim Mong,1419,
117,"Ching Hong House, Tsz Ching Estate",Wong Tai Sin,1424,
118,"Ching Hong House, Tsz Ching Estate",Wong Tai Sin,1425,
119,Ling Nam Building,Kowloon City,1426,
120,"Block 7, Lung Mun Oasis",Tuen Mun,1427,
121,Orion Court,Yuen Long,1428,
122,"Tower 3, The Wings Phase 1",Sai Kung,1429,
123,ManningTheatre Building,Wong Tai Sin,1430,
124,"Block 10, Locwood Court, Kingswood Villas",Yuen Long,1431,
125,"Wu Kwong House, Wu King Estate",Tuen Mun,1432,
126,"Tower 8, Tseung Kwan O Plaza",Sai Kung,1433,
127,183 Tai Nam Street,Sham Shui Po,1434,
128,"Cheong Yin House, Nam Cheong Estate",Sham Shui Po,1435,
129,"Luen Yuet House, Kwai Luen Estate",Kwai Tsing,1436,
130,"Tower 8, Tseung Kwan O Plaza",Sai Kung,1437,
131,Tong Kung Leng,North,1438,
132,"Block A, Wang Hong House, Hong Wah Court",Kwun Tong,1439,
133,"Oi Chung House, Tsz Oi Court",Wong Tai Sin,1440,
134,"Block 2, Po Tin InterimHousing",Tuen Mun,1442,
135,"Po Kan House, Po Lam Estate",Sai Kung,1443,
136,"Ching On House, Tsz Ching Estate",Wong Tai Sin,1444,
137,"Ching On House, Tsz Ching Estate",Wong Tai Sin,1445,
138,"Block 1, BayviewGarden",Tsuen Wan,1446,
139,"Block 15, Braemar HillMansions",Eastern,1447,
140,"Tower 3, the LeightonHill",Wan Chai,1448,
141,"Tan Fung House, Choi Hung Estate",Wong Tai Sin,1449,
142,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1450,
143,"Block 1, SerenityPlace",Sai Kung,1453,
144,"Lok King House, Lai King Estate",Kwai Tsing,1454,
145,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1455,
146,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1456,
147,"Tak Sui House, Tak Long Estate",Kowloon City,1457,
148,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1458,
149,"On Chung House, Shun On Estate",Kwun Tong,1463,
150,"Yu Kui House, Yu Chui Court",Sha Tin,1464,
151,"Tower 8, Tseung Kwan O Plaza",Sai Kung,1465,
152,"Tower 8, Tseung Kwan O Plaza",Sai Kung,1466,
153,"Chui King House, Choi Hung Estate",Wong Tai Sin,1467,
