,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yuen Long,"Hop Wo Yu Tong, Mai Po",3671,
1,Yuen Long,"Hop Wo Yu Tong, Mai Po",3672,
2,Yuen Long,Ma Tin Tsuen,3673,
3,Wan Chai,Renaissance Hong Kong Harbour View Hotel,3676,
4,Wan Chai,Hennessy Apartments,3678,
5,Kowloon City,"Tower 9, Mantin Heights",3679,
6,Yau Tsim Mong,"Dorsett Mongkok, Hong Kong",3680,
7,Sai Kung,"Block 6, Metro Town",3681,
8,Tuen Mun,"Block 6, Bauhinia Garden",3682,
9,Sha Tin,Shek Kwu Lung Village,3684,
10,Tsuen Wan,"Nanking House, Tsuen Wan Centre",3685,
11,Eastern,"Tower 3, Fleur Pavilia",3686,
12,Kwai Tsing,"Block 1, Kwai Shing West Estate",3687,
13,Sham Shui Po,12 Wing Lung Street,3688,
14,Yuen Long,Yuen Kong Tsuen,3689,
15,Tuen Mun,"On Hei House, Siu Hei Court",3690,
16,Tuen Mun,"Block 4, Lung Mun Oasis",3691,
17,Eastern,"Block C, Sun Sing Centre",3692,
18,Kowloon City,"Tower 1, Grand Waterfront",3693,
19,Kwun Tong,"Yuk Mei House, Yau Chui Court",3694,
20,Wong Tai Sin,"Chui Yuen House, Chuk Yuen South Estate",3695,
21,Wong Tai Sin,"Chui Yuen House, Chuk Yuen South Estate",3696,
22,Southern,"Tower 8, Marinella",3697,
23,Kowloon City,"Block 3, Bamboo Mansions, Whampoa Garden",3698,
24,Kowloon City,"Block 3, Bamboo Mansions, Whampoa Garden",3699,
25,Kwun Tong,"Lei Yan House, Lei On Court",3700,
26,Kwun Tong,"Kai Ning House, Kai Yip Estate",3701,
27,Yau Tsim Mong,"Rear Block, Man Ying Building",3702,
28,Kwai Tsing,"On Tao House, Cheung On Estate",3703,
29,Yau Tsim Mong,65 Portland Street,3704,
30,Kwai Tsing,"Hong Tai House, Cheung Hong Estate",3705,
31,Kwai Tsing,"Hong Tai House, Cheung Hong Estate",3706,
32,Sham Shui Po,Wo Fung Building,3707,
33,Sham Shui Po,"Fook Yuet House, Fortune Estate",3708,
34,Central & Western,Wealthy Heights,3709,
35,Yau Tsim Mong,"Tai Ying Building, Cosmopolitan Estates",3710,
36,Sai Kung,"Choi Fu House, Choi Ming Court",3711,
37,Sai Kung,"Choi Fu House, Choi Ming Court",3712,
38,Kowloon City,"Chung Nam Mansion, 68-74 Ma Tau Chung Road",3713,
39,Yau Tsim Mong,"Tower 5, Island Harbourview",3714,
40,Yau Tsim Mong,"Tower 1A, MacPherson Place",3715,
41,Wong Tai Sin,"Tower 8, The Latitude",3716,
42,Sha Tin,"Hi Shek House, Shek Mun Estate",3717,
43,Sha Tin,"Heng Yuet House, Heng On Estate",3718,
44,Yuen Long,"Woo Shui House, Shui Pin Wai Estate",3719,
45,Yuen Long,"Hung Lok House, Hung Fuk Estate",3720,
46,Wong Tai Sin,"Chui King House, Choi Hung Estate",3721,
47,North,"Tower 1, Wing Fai Centre",3722,
48,Sha Tin,"Tower 1, Greenfield Court",3723,
49,Sham Shui Po,"Lai Ching House, Lai On Estate",3724,
50,Sai Kung,"Block 6, Fu Ning Garden",3725,
51,Kowloon City,"Block 14, Cherry Mansion Whampoa Garden",3726,
52,Kwai Tsing,"Hong Fung House, Cheung Hong Estate",3727,
53,Tsuen Wan,"Block 2, Phase 2, Belvedere Garden",3728,
54,Kwai Tsing,"On Wu House, Cheung On Estate",3729,
55,Kwai Tsing,"Shek Fu House, Shek Lei (II) Estate",3730,
56,Kwun Tong,"Block 4, Lotus Tower",3731,
57,Yuen Long,Temporary Fresh Fish Wholesale Market,3732,
58,Sham Shui Po,Wo Fung Building,3733,
59,Sham Shui Po,Wo Fung Building,3734,
60,Sham Shui Po,Wo Fung Building,3735,
61,Kwun Tong,"Ping Shun House, Ping Tin Estate",3736,
62,Sai Kung,"Sheung Lai House, Sheung Tak Estate",3737,
63,Kowloon City,"Block D, Loong King Mansion",3738,
64,Sham Shui Po,"Block 11, Pak Tin Estate",3739,
65,Southern,"Block 1, South Wave Court",3741,
66,Tuen Mun,"Felicitous House, Affluence Garden",3742,
67,Yuen Long,Chun Hing San Tsuen,3743,
68,Yuen Long,"Chung Kam House, Tin Chung Court",3744,
69,Kwun Tong,On Lok Garden Mansion,3745,
70,Kwai Tsing,"Yat Kwai House, Kwai Chung Estate",3746,
71,North,"Tsz Jing House, Block 2, Po Shek Wu Estate",3747,
72,Wong Tai Sin,"Chui Yuen House, Chuk Yuen South Estate",3748,
73,Kwun Tong,Dorsett Kwun Tong,3749,
74,Sai Kung,"Block 7, Phase 2, Oscar By The Sea",3749,
75,Wong Tai Sin,"Lung Fai House, Lower Wong Tai Sin Estate",3750,
76,Yuen Long,"Tower 5, The Parcville",3751,
77,Wong Tai Sin,"Ching Hong House, Tsz Ching Estate",3752,
78,Kwai Tsing,"King Fat House, Cheung Fat Estate",3753,
79,Sham Shui Po,71 Fuk Wing Street,3754,
80,Yuen Long,"Shing Yin House, Tin Shing Court",3755,
81,Yau Tsim Mong,Best Western Plus Hotel Kowloon,3756,
82,Yuen Long,"Shui Chuen House, Tin Shui Estate",3757,
83,Tuen Mun,"Block 6, Phase 2, Chelsea Heights",3758,
84,Kowloon City,"Tak Shan House, Tak Long Estate",3759,
85,Tai Po,"Shin Mei House, Fu Shin Estate",3760,
86,Kowloon City,"Sun Man House, Oi Man Estate",3761,
87,Kowloon City,"Hibiscus House, Ma Tau Wai Estate",3762,
88,Sham Shui Po,"Block A, Hung Yu Mansion",3763,
89,Sham Shui Po,Nam Wan Building,3765,
90,Yuen Long,Kau Lee Uk Tsuen,3766,
91,Kwun Tong,"Tsui Wing House, Tsui Ping (South) Estate",3768,
92,Sham Shui Po,15 Wong Chuk Street,3770,
93,Sham Shui Po,Wo Fung Building,3771,
94,Yuen Long,"Yuet Wah House, Tin Yuet Estate",3772,
95,Kowloon City,Kiu Wai Mansion,3773,
96,Kowloon City,"Hung Yiu House, Hung Hom Estate",3774,
97,Kowloon City,"Block 4, Palm Mansions, Phase 4, Whampoa Garden",3775,
98,Kowloon City,"Block 4, Palm Mansions, Phase 4, Whampoa Garden",3776,
99,Kwai Tsing,Dorsett Tsuen Wan,3777,
100,Kwai Tsing,"Block D, Po Sing Centre",3777,
101,Tsuen Wan,"Block 27, Phase 5, Park Island",3778,
102,Eastern,Sun Sing Building,3780,
103,Southern,TWGHs Jockey Club Sunshine Complex for the Elderly,3781,
104,Eastern,"Pak Kai Court, Bedford Gardens",3782,
105,Sha Tin,"Block 4, The Tolo Place, Sunshine City",3783,
106,Sham Shui Po,"Block A, Hung Yu Mansion",3784,
107,North,"Tin Yee House, Tin Ping Estate",3785,
108,Yau Tsim Mong,Po Hing Building,3786,
109,Sai Kung,"Tsui Ming House, Chung Ming Court",3787,
110,Sai Kung,"Block 2, Le Prestige, Lohas Park",3788,
111,Sai Kung,"Ming Yu House, Kin Ming Estate",3789,
112,Yau Tsim Mong,Bell House,3790,
113,Sham Shui Po,Wo Fung Building,3791,
114,Sham Shui Po,"Fuk On Building, 88-90 Fuk Wa Street",3792,
115,Yuen Long,"Chung Lau House, Tin Chung Court",3793,
116,Eastern,"May Wah House, Hing Wah (I) Estate",3794,
117,Kwun Tong,"Lam Shek House, Ping Shek Estate",3795,
118,Yuen Long,"Tower 9, Park Signature",3799,
119,Yuen Long,"Shui Kwok House, Tin Shui Estate",3800,
120,Wong Tai Sin,"Wang Hau House, Wang Tau Hom Estate",3801,
121,Tuen Mun,"No. 104, 105, 106, 107, 114, 115, G/F, & No. 112-113, Terrace 1, Wong Ka Wai",3802,
122,Tuen Mun,"Luk Tin House, Yan Tin Estate",3803,
123,Kwai Tsing,"Nga Kwai House, Kwai Chung Estate",3804,
124,Sham Shui Po,"Gladiolus House, So Uk Estate",3805,
125,Yuen Long,Chun Hing San Tsuen,3806,
126,Wong Tai Sin,"Chiu Sin House, Upper Wong Tai Sin Estate",3807,
127,Eastern,Mary Court,3808,
128,North,"Yin King House, King Shing Court",3809,
129,Kwun Tong,Sau Wah House Sau Mau Ping Estate,3810,
130,Wan Chai,Lee Shun Building,3811,
131,North,"Yin King House, King Shing Court",3812,
132,Kwun Tong,"Choi Yuet House, Choi Ha Estate",3813,
133,Kwun Tong,"Choi Yuet House, Choi Ha Estate",3814,
134,Wong Tai Sin,"Lok Wong House, Tsz Lok Estate",3815,
135,Wong Tai Sin,"Lok Wong House, Tsz Lok Estate",3816,
136,Wong Tai Sin,"Lok Wong House, Tsz Lok Estate",3817,
137,Yuen Long,Harbour Plaza Resort City Hong Kong,3818,
138,Wong Tai Sin,"Lok Wong House, Tsz Lok Estate",3819,
139,Wong Tai Sin,"Lok Wong House, Tsz Lok Estate",3820,
140,Wong Tai Sin,"Lok Wong House, Tsz Lok Estate",3821,
141,Tuen Mun,"Hing Wai House, Tai Hing Estate",3822,
142,Wan Chai,Cheong Ip Building,3823,
143,Wan Chai,Cheong Ip Building,3824,
144,Wan Chai,Cheong Ip Building,3825,
145,Kowloon City,"Tak Sui House, Tak Long Estate",3826,
146,Sha Tin,"Kam Tin House, Kam Tai Court",3827,
147,Wong Tai Sin,"On Hong House, Tsz On Court",3828,
148,Wong Tai Sin,"Kam Hon House, Choi Hung Estate",3829,
149,Wong Tai Sin,"Kam Hon House, Choi Hung Estate",3830,
150,Sham Shui Po,"Block A, Hung Yu Mansion",3831,
151,Sham Shui Po,"Block A, Hung Yu Mansion",3832,
152,Eastern,"Block E, Mount Parker Lodge",3833,
153,Tai Po,"Shin Tsui House, Fu Shin Estate",3834,
154,Tai Po,"Hang Wo House, Tai Wo Estate",3835,
155,Tai Po,"Shin Tsui House, Fu Shin Estate",3836,
156,Eastern,"Block E, Mount Parker Lodge",3837,
157,Eastern,"Block E, Mount Parker Lodge",3838,
158,Sham Shui Po,85 Apliu Street,3839,
159,Sham Shui Po,"Mei Shing House, Shek Kip Mei Estate",3840,
160,Sai Kung,"Block 6, Bauhinia Garden",3841,
161,Sai Kung,"Block 6, Bauhinia Garden",3842,
162,Yau Tsim Mong,Guangdong Hotel,3843,
163,Yuen Long,"Hing Fook Building, 19 Ping Wui Street",3844,
164,Yau Tsim Mong,Guangdong Hotel,3845,
165,Tsuen Wan,"Block 3, Phase 2, Belvedere Garden",3846,
166,Kwai Tsing,Ming Yin Building,3847,
167,Sai Kung,"Ming Yu House, Kin Ming Estate",3848,
168,Southern,"Ka Chun House, Ka Lung Court",3849,
169,Tuen Mun,"Oi Tai House, Fu Tai Estate",3850,
170,Sham Shui Po,"Mei Shing House, Shek Kip Mei Estate",3855,
171,Yau Tsim Mong,"Central Block, Man Fai Building",3857,
172,Yuen Long,Tai Kong Po,3858,
173,Sha Tin,"Wing Hing House, Sui Wo Court",3859,
174,Central & Western,"Block 3, Connaught Garden",3860,
175,Kwai Tsing,"Block 1, Highland Park",3861,
176,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",3862,
177,Kwai Tsing,"Ching Yeung House, Cheung Ching Estate",3864,
178,Kwai Tsing,"Hong Tai House, Cheung Hong Estate",3865,
179,Sha Tin,Fo Tan Village,3866,
180,Sha Tin,Fo Tan Village,3867,
181,Central & Western,Garfield Mansion,3868,
182,Kwai Tsing,"Luen Hei House, Kwai Luen Estate",3869,
183,Wong Tai Sin,"Man Yue House, Tsz Man Estate",3870,
