,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Sha Tin,"Ming Yan House, Jat Min Chuen",7181,
1,Tsuen Wan,53 Texaco Road,7182,
2,Tuen Mun,"Block 12, Yuet Wu Villa",7183,
3,Kwun Tong,"Choi Chun House, Choi Tak Estate",7184,
4,Sham Shui Po,"Un Chau Street, Cheung Fat Mansion",7185,
5,Sha Tin,"Lee Hing House, Lee On Estate",7186,
6,Eastern,"Yue Chun House, Yue Wan Estate",7187,
7,Kowloon City,"Block 3, Oak Mansions, Phase 5, Whampoa Garden",7188,
8,Kwun Tong,"Shuk Mei House, Yau Mei Court",7189,
9,Wong Tai Sin,"Lung Hong House, Lower Wong Tai Sin Estat",7190,
10,Islands,Hong Kong SkyCity Marriott Hotel,7191,
11,Islands,"Kai Tung House, Yu Tung Court",7192,
12,Tai Po,"Tower 9, Mayfair By The Sea II",7193,
13,Wong Tai Sin,"Kam Wan House, Choi Hung Estate",7196,
14,Kwun Tong,"Tat Chui House, Po Tat Estate",7197,
15,Kwun Tong,"Tat Yi House, Po Tat Estate",7198,
16,Sha Tin,"Wing Shui House, Lek Yuen Estate",7199,
17,Sha Tin,"Wing Shui House, Lek Yuen Estate",7200,
18,Eastern,"Wan Ying House, Chai Wan Estate",7201,
19,Eastern,"Wan Ying House, Chai Wan Estate",7202,
20,Sai Kung,"Tower 9, Le Point, Metro Town",7203,
21,Kwun Tong,"Tat Yi House, Po Tat Estate",7204,
22,Wong Tai Sin,"Kam Wan House, Choi Hung Estate",7205,
23,Islands,"Mun Yat House, Yat Tung (II) Estate",7206,
24,Sham Shui Po,234 Yu Chau Street,7207,
25,Kwai Tsing,"Ha Kwai House, Kwai Chung Estate",7208,
26,Sham Shui Po,Shing To Building,7209,
27,Yuen Long,"Tower 7, Park Royale",7210,
28,Yuen Long,"Tower 7, Park Royale",7211,
29,Yuen Long,"Tower 7, Park Royale",7212,
30,Tuen Mun,Siu Lung Court,7213,
31,Southern,"Block 10, Hong Kong Parkview",7217,
32,Yuen Long,Yeung Uk Tsuen,7218,
33,Yau Tsim Mong,"Block 2, Metro Harbour View",7219,
34,Tai Po,Kwong On Building,7220,
35,Kowloon City,Hung Ying House,7221,
36,Tai Po,Kwong On Building,7222,
37,Eastern,Wan Ying House,7224,
38,Eastern,"Block 2, Chai Wan Police Married Quarters",7225,
39,Wong Tai Sin,"Shun Tin House, Shatin Pass Estate",7226,
40,Sha Tin,"Po On House, Kam On Court",7227,
41,Kwun Tong,"Lam Fai House, Lam Tin Estate",7228,
42,Kowloon City,Wang Fung Building,7229,
43,Sai Kung,"Tong Wong House, Tong Ming Court",7230,
44,Sai Kung,"On Lam House, Tsui Lam Estate",7231,
45,Kwai Tsing,"Kwai Oi House, Kwai Fong Estate",7232,
46,Kwun Tong,"Sau Wah House, Sau Mau Ping Estate",7233,
47,Kwun Tong,"Ping Shing House, Ping Tin Estate",7234,
48,Tai Po,"Block B, Plover Cove Garden",7235,
49,Sha Tin,"Wing Hing House, Sui Wo Court",7236,
50,Wong Tai Sin,"Kam Wan House, Choi Hung Estate",7237,
51,Wong Tai Sin,"Kam Wan House, Choi Hung Estate",7238,
52,Kwun Tong,"Block 6, Richland Gardens",7239,
53,Sai Kung,Tseng Lan Shue Village,7241,
54,Yau Tsim Mong,"Block 4, Prosperous Garden",7242,
55,Wong Tai Sin,"King Yiu House, King Shan Court",7243,
56,Yuen Long,"Sau Ping House, Long Ping Estate",7244,
57,Kwun Tong,"Him Tat House, On Tat Estate",7246,
58,Yuen Long,"Petrus Avenue, The Vineyard",7247,
59,Central & Western,"Tower 5, The Belcher's",7248,
60,Kowloon City,"Wing Wing Building, Whampoa Estate",7249,
61,Yau Tsim Mong,292 Shanghai Street,7250,
