,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Wan Chai,Eco Tree Hotel Causeway Bay,5215,
1,Sai Kung,"King Yu House, King Lam Estate",5216,
2,Southern,"Block 6, Pokfulam Gardens",5217,
3,Yau Tsim Mong,The Luxe Manor,5218,
4,Islands,Regal Airport Hotel Hong Kong,5231,
5,Yau Tsim Mong,The Luxe Manor,5234,
6,Yau Tsim Mong,The Luxe Manor,5235,
7,Kowloon City,"Block E, Harbourfront Horizon All-Suite Hotel",5236,
8,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5242,
9,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5250,
10,Central & Western,Bon-Point,5251,
11,Islands,Tai Wan Nam,5252,
12,Islands,Hong Kong Skycity Marriott Hotel,5253,
13,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,5254,
14,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5256,
15,Yau Tsim Mong,"Cordis, Hong Kong",5257,
16,Yau Tsim Mong,Ramada Hong Kong Grand,5258,
17,Eastern,"Tower 1, Grand Promenade",5259,
18,Central & Western,The Sheung Wan by Ovolo,5260,
19,Islands,Hong Kong Skycity Marriott Hotel,5261,
20,Islands,Regal Airport Hotel,5263,
21,Wan Chai,Mini Hotel Causeway Bay,5269,
22,Central & Western,Bishop Lei International House,5270,
23,Kwai Tsing,Dorsett Tsuen Wan,5279,
24,Islands,"Tower 15, Crystal Cove, Caribbean Coast",5281,
25,Kwai Tsing,Dorsett Tsuen Wan,5282,
26,Islands,Tai Wan Nam,5283,
27,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5285,
28,Eastern,"Block 9, Nan Fung Sun Chue",5288,
29,Yau Tsim Mong,Ramada Hong Kong Grand,5289,
30,Central & Western,Courtyard by Marriott Hong Kong,5290,
31,Islands,Auberge Discovery Bay Hong Kong,5292,
32,Sai Kung,"Block 9, Beverly Garden",5293,
33,Yau Tsim Mong,"Silka Seaview Hotel, Hong Kong",5294,
34,Kwai Tsing,Dorsett Tsuen Wan,5297,
35,Eastern,Ramada Hong Kong Grand View,5303,
36,Eastern,Ramada Hong Kong Grand View,5304,
37,Tsuen Wan,"Silka Tsuen Wan, Hong Kong",5310,
38,Kowloon City,"Lok Chi Lau, Lok Man Sun Chuen",5312,
39,Southern,Kaza - Stanley,5313,
40,Central & Western,Ramada Hong Kong Harbour View,5314,
41,Wan Chai,The Charterhouse Causeway Bay,5315,
42,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5316,
43,Central & Western,Ramada Hong Kong Harbour View,5317,
44,Yau Tsim Mong,Ramada Hong Kong Grand,5318,
45,Eastern,10-16 Ching Wah Street,5321,
46,Kwun Tong,Lei Yue Mun Municipal Services Building,"2634, 2647, 2656, 3908, 4800, 4928, 5135",02/10/2020
47,Tuen Mun,H.A.N.D.S.,"4820, 4894, 4927, 4948, 4968, 4969, 5002, 5164",05/10/2020
48,Wan Chai,Hong Kong Sanatorium & Hospital,"5135, 5136, 5137, 5166",07/10/2020
49,Yau Tsim Mong,The Royal Garden,"5170, 5240",08/10/2020
50,Sai Kung,Yu Cheong House Yu Ming Court,"5200, 5206",09/10/2020
51,Sai Kung,Shop 12 Ground Floor Bauhinia Garden,"5200, 5206",10/10/2020
52,Eastern,One Island East,5259,16/10/2020
53,Tuen Mun,Come On Building (Commercial Centre),5281,17/10/2020
54,Tuen Mun,Ocean Walk Itamomo Plus,5281,17/10/2020
55,Eastern,Aldrich Garden Shopping Centre,5259,18/10/2020
56,Tuen Mun,Hanford Plaza,5281,19/10/2020
57,Tuen Mun,8A1 & A2 Tsing Hoi Circuit 東哥點心火鍋第 六分店,5281,20/10/2020
58,Tuen Mun,San Hui Market,5281,20/10/2020
59,Islands,Yat Tung Shopping Centre Phase I TamJai SamGor Mixian,5281,21/10/2020
60,Central & Western,340 Queen's Road Central,5293,21/10/2020
61,Yau Tsim Mong,Manly Commercial Building,5288,22/10/2020
62,Kowloon City,Pine Manor,5288,22/10/2020
63,Central & Western,Siu Ying Commercial Building,"5293, 5312",23/10/2020
64,Wan Chai,Harbour Road Sports Centre,5321,23/10/2020
65,Eastern,Metropole Building Fulum Palace (North Point),5321,24/10/2020
66,Wan Chai,203 Wan Chai Road New Forest Restaurant,5312,27/10/2020
67,Kwun Tong,Kai Yip Shopping Centre Cooked Food Stall 德源極 上串王,5321,28/10/2020
68,Central & Western,Shun Tak Centre West Tower,5321,29/10/2020
