,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Sai Kung,"Wo Yat House, Wo Ming Court",5703,
1,Sha Tin,"Mei Chuen House, Mei Tin Estate",5704,
2,Islands,Hong Kong Skycity Marriott Hotel,5706,
3,Islands,Hong Kong Skycity Marriott Hotel,5707,
4,Wong Tai Sin,Dragon Glory Mansion,5708,
5,Islands,Hong Kong Skycity Marriott Hotel,5710,
6,Sai Kung,"Block 6, On Ning Garden",5711,
7,Yau Tsim Mong,Best Western Plus Hotel Kowloon,5712,
8,Wan Chai,"Block D, Evergreen Villa",5713,
9,Wan Chai,Broadwood Park,5714,
10,Central & Western,"Block 1, Connaught Garden",5715,
11,Central & Western,"Block 2, Garden Terrace",5716,
12,Central & Western,Lungga Mansion,5717,
13,Sai Kung,"Yan Mui House, Yan Ming Court",5718,
14,Wan Chai,Hong Kong Mansion,5719,
15,Southern,"Block 4, Repulse Bay Garden",5720,
16,Kowloon City,Diamond Mansion,5721,
17,Yau Tsim Mong,Prudential Hotel,5722,
18,Tuen Mun,Sun Fung Wai,5723,
19,Central & Western,"Block 2, Garden Terrace",5724,
20,Tai Po,"Chung Chun House, Chung Nga Court",5725,
21,Sai Kung,"Tower 3, The Mediterranean",5726,
22,Sha Tin,"Block 6, World-wide Gardens",5727,
23,Wan Chai,Broadview Villa,5728,
24,Central & Western,Wah Koon Building,5729,
25,Sha Tin,"Tower 1, Court D, Dragons Range",5730,
26,Sai Kung,Nam Shan Village,5731,
27,Wan Chai,Broadview Villa,5733,
28,Sham Shui Po,Chiat Hing Building,5734,
29,Islands,"Heung Yat House, Yat Tung Estate",5735,
30,Tai Po,Ping Long Tsuen,5736,
31,Kwun Tong,"Sheung Wing House, Upper Ngau Tau Kok Estate",5737,
32,Sha Tin,"Pok On House, Pok Hong Estate",5738,
33,Tai Po,Mei Sun Building,5739,
34,Tsuen Wan,"Block D, Ting Kau Villa",5740,
35,Sha Tin,Shu Tak Building,5741,
36,Sha Tin,"Wing Shui House, Lek Yuen Estate",5742,
37,Sha Tin,"Yiu Wing House, Yiu On Estate",5743,
38,Islands,"Heung Yat House, Yat Tung Estate",5744,
39,Kwai Tsing,"Ching Mui House, Cheung Ching Estate",5745,
40,Kwai Tsing,"Shing Lok House, Kwai Shing East Estate",5746,
41,Tai Po,Shuen Wan Chan Uk,5747,
42,Kwai Tsing,"Tower 10, Tierra Verde",5748,
43,Tuen Mun,"Leung Shui House, Leung King Estate",5749,
44,Yuen Long,Shek Po Tsuen,5750,
45,Yau Tsim Mong,"Winfield Building, 847-865 Canton Road",5751,
46,Tuen Mun,"High Block, Oi Chi House, Yau Oi Estate",5752,
47,Tai Po,Shuen Wan Chan Uk,5753,
48,Sai Kung,"Tower 2, Alto Residences",5754,
49,Sai Kung,Silver Terrace,5755,
50,Tai Po,Ping Long Village,5756,
51,Yuen Long,"Chung Lau House, Tin Chung Court",5757,
52,Yau Tsim Mong,West Hotel,5758,
53,Central & Western,Ramada Hong Kong Harbour View Hotel,5759,
54,Kwai Tsing,Dorsett Tsuen Wan,5760,
55,Yau Tsim Mong,West Hotel,5761,
56,Yau Tsim Mong,Po Ling Building,5762,
57,Sham Shui Po,"Man On House, Tai Hang Sai Estate",5763,
58,Yau Tsim Mong,15 Yim Po Fong Street,5764,
59,North,"Block 3, Tsui Lai Garden",5765,
60,Kowloon City,"Block A, Merit Industrial Centre",5766,
61,Sham Shui Po,"Stage 3, Mei Foo Sun Chuen, 64 Broadway",5767,
62,Kwai Tsing,"Fung King House, Lai King Estate",5768,
63,Yau Tsim Mong,Kwong Yuen Building,5769,
64,Sham Shui Po,Capitol Building,5770,
65,Kwai Tsing,"Yat Kwai House, Kwai Chung Estate",5771,
66,Yau Tsim Mong,561 Nathan Road,5772,
67,Sha Tin,"Sun Hok House, Sun Chui Estate",5773,
68,Sha Tin,"Sun Kit House, Sun Chui Estate",5774,
69,Kowloon City,"Block G, Lok Man Sun Chuen",5775,
70,Sham Shui Po,"Begonia House, So Uk Estate",5776,
71,Eastern,"Ngan Chun House, Tung Chun Court",5777,
72,Southern,"Tung Hing House , Lei Tung Estate",5778,
73,Eastern,11 Ming Yuen Western Street,5779,
