,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Sha Tin,"Block 7, Villa Oceania",5001,
1,Tuen Mun,"Low Block, Oi Hei House, Yau Oi Estate",5002,
2,Central & Western,Wing Shing Building,5003,
3,Eastern,Ramada Hong Kong Grand View,5006,
4,Yau Tsim Mong,Ramada Hong Kong Grand,5007,
5,Tuen Mun,"Yan Tai House, Fu Tai Estate",5008,
6,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",5021,
7,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",5022,
8,Yau Tsim Mong,300 Portland Street,5023,
9,Yau Tsim Mong,300 Portland Street,5024,
10,Kowloon City,Regal Oriental Hotel,5027,
11,Kowloon City,Regal Oriental Hotel,5028,
12,Kowloon City,Regal Oriental Hotel,5029,
13,Kowloon City,Regal Oriental Hotel,5030,
14,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5031,
15,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5032,
16,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5033,
17,Yuen Long,"Ching Hoi House, Tin Ching Estate",5035,
18,Wan Chai,Eco Tree Hotel Causeway Bay,5037,
19,Tuen Mun,"Oi Hei House, Yau Oi Estate",5038,
20,Wan Chai,Best Western Hotel Causeway Bay,5039,
21,Tuen Mun,"Block 1, Venice Gardens",5041,
22,Wong Tai Sin,"Lok Man House, Lok Fu Estate",5042,
23,Kowloon City,"Block A, Fok Lin Building, Hung Hom",5043,
24,Eastern,Ramada Hong Kong Grand View,5044,
25,Eastern,Ramada Hong Kong Grand View,5045,
26,Eastern,Ramada Hong Kong Grand View,5046,
27,Central & Western,Ramada Hong Kong Harbour View,5047,
28,Islands,Hong Kong SkyCity Marriott Hotel,5048,
29,Tuen Mun,"Tai Sang House, Kin Sang Estate",5049,
30,Kowloon City,"Block A, Fok Lin Building",5050,
31,Islands,Hong Kong SkyCity Marriott Hotel,5051,
32,Wan Chai,Dorsett Wanchai,5052,
33,Wan Chai,Dorsett Wanchai,5053,
34,Yau Tsim Mong,"Silka Seaview, Hong Kong",5054,
35,Yuen Long,"Block 7, Kenswood Court, Kingswood Villas",5056,
36,Tuen Mun,"Tai Sang House, Kin Sang Estate",5057,
37,Islands,Hong Kong SkyCity Marriott Hotel,5060,
38,Kwai Tsing,Dorsett Tsuen Wan,5062,
39,Central & Western,Tai Hing Building,5063,
40,Sham Shui Po,Hang Cheong Building,5064,
41,Yau Tsim Mong,The Luxe Manor,5066,
42,Kowloon City,Hung Hing Court,5071,
43,Sha Tin,"Lung Yiu House, Kam Lung Court",5072,
44,Wan Chai,Dorsett Wanchai,5076,
45,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5079,
46,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5080,
47,Yau Tsim Mong,Novotel Nathan Road Kowloon Hong Kong,5081,
48,Islands,Hong Kong SkyCity Marriott Hotel,5082,
49,Yuen Long,Fung Cheung Building,5083,
50,Yau Tsim Mong,Harbour Plaza Metropolis,5084,
51,Yau Tsim Mong,"Silka Seaview, Hong Kong",5085,
52,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5086,
53,Central & Western,Po Hing Court,5095,
54,Yau Tsim Mong,Harbour Bay Hotel,5096,
55,Yau Tsim Mong,"Tower 2, The Hermitage",5097,
56,Yau Tsim Mong,Fook Kiu Mansion,5098,
57,Kwun Tong,Dorsett KwunTong,5098,
58,Kwun Tong,Hotel COZi Harbour View,5098,
59,Islands,Hong Kong SkyCity Marriott Hotel,5099,
60,Wan Chai,Glory House,5102,
61,Yau Tsim Mong,Wai Yuen Building,5104,
62,Eastern,Ramada Hong Kong Grand View,5105,
63,Sha Tin,"Tower 2, Greenheight Villa",5107,
64,Tsuen Wan,Yeung Uk Road Municipal Services Building,"1652, 1859, 2196, 2261, 2239, 3047, 3117, 3244, 3254, 3976, 4022, 4023, 4024, 4177, 4217, 4413, 4457, 4540, 4696, 4778, 4882",05/09/2020
65,Kwai Tsing,Tai Wo Hau Shopping Centre,"3172, 4225, 4389, 4890",05/09/2020
66,Sham Shui Po,Hing Lung Building,"4867, 4872, 4873",05/09/2020
67,Kwun Tong,MTR Yau Tong Station,"4928, 4933, 4935",05/09/2020
68,Sham Shui Po,55 Fuk Wa Street 萬發海鮮菜館,"4938, 4946",06/09/2020
69,Sham Shui Po,Cheung Sha Wan Plaza,"4945, 4960",08/09/2020
70,Yau Tsim Mong,Wah Yuen Factory Building,"4185, 4294, 4710, 4918, 4939, 4941",09/09/2020
71,Tsuen Wan,Hang Seng Tsuen Wan Building,"4938, 4965",09/09/2020
72,Kwun Tong,Lei Yue Mun Municipal Services Building,"2634, 2647, 2656, 3908, 4800, 4928",10/09/2020
