,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yau Tsim Mong,Novotel Nathan Road Kowloon Hong Kong,5081,
1,Islands,Hong Kong SkyCity Marriott Hotel,5082,
2,Yuen Long,Fung Cheung Building,5083,
3,Yau Tsim Mong,Harbour Plaza Metropolis,5084,
4,Yau Tsim Mong,"Silka Seaview, Hong Kong",5085,
5,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5086,
6,Central & Western,Po Hing Court,5095,
7,Yau Tsim Mong,Harbour Bay Hotel,5096,
8,Yau Tsim Mong,"Tower 2, The Hermitage",5097,
9,Yau Tsim Mong,Fook Kiu Mansion,5098,
10,Kwun Tong,Dorsett KwunTong,5098,
11,Kwun Tong,Hotel COZi Harbour View,5098,
12,Islands,Hong Kong SkyCity Marriott Hotel,5099,
13,Wan Chai,Glory House,5102,
14,Yau Tsim Mong,Wai Yuen Building,5104,
15,Eastern,Ramada Hong Kong Grand View,5105,
16,Sha Tin,"Tower 2, Greenheight Villa",5107,
17,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5110,
18,Yau Tsim Mong,Lap Tak House,5110,
19,Kwai Tsing,"Wang Yung House, Cheung Wang Estate",5111,
20,Sha Tin,"Tower 2, Greenheight Villa",5112,
21,Islands,Hong Kong SkyCity Marriott Hotel,5113,
22,Yau Tsim Mong,Kimberley Hotel,5114,
23,Kwai Tsing,"Block 5, Rambler Crest",5122,
24,Yau Tsim Mong,Holly Mansion,5123,
25,Yau Tsim Mong,Stanford Hillview Hotel,5123,
26,Yau Tsim Mong,Lap Tak House,5124,
27,Yau Tsim Mong,Lap Tak House,5125,
28,Eastern,Wealthy Court,5126,
29,Yau Tsim Mong,The Kimberley Hotel,5130,
30,Yau Tsim Mong,Holly Mansion,5130,
31,Yau Tsim Mong,177A Portland Street,5131,
32,Wan Chai,Fasteem Mansion,5132,
33,Tuen Mun,"Block 15, Lung Mun Oasis",5133,
34,Kwun Tong,"Wing Mei House, Yau Chui Court",5135,
35,Yau Tsim Mong,"Block 3, Prosperous Garden",5136,
36,Tuen Mun,"Block 6, Po Tin Estate",5137,
37,Kwai Tsing,The Home Of Treasure,5140,
38,Yau Tsim Mong,The Royal Garden,5141,
39,Sai Kung,"Kin Ching House, Kin Ming Estate",5143,
40,Sai Kung,"Kin Ching House, Kin Ming Estate",5144,
41,Islands,Regal Airport Hotel Hong Kong,5145,
42,Wong Tai Sin,Hong Keung Court,5148,
43,Kwai Tsing,The Home Of Treasure,5149,
44,Sai Kung,"Kin Ching House, Kin Ming Estate",5150,
45,Kwai Tsing,The Home Of Treasure,5151,
46,Kwai Tsing,The Home Of Treasure,5152,
47,Kwai Tsing,The Home Of Treasure,5153,
48,Kwai Tsing,The Home Of Treasure,5154,
49,Kwai Tsing,The Home Of Treasure,5155,
50,Kwai Tsing,The Home Of Treasure,5156,
51,Kwai Tsing,The Home Of Treasure,5157,
52,Kwai Tsing,The Home Of Treasure,5158,
53,Kwai Tsing,The Home Of Treasure,5159,
54,Kwai Tsing,The Home Of Treasure,5160,
55,Eastern,"Block 6, Braemar Hill Mansions",5161,
56,Islands,"Tower 9, Carmel Cove, Phase 3, Caribbean Coast",5163,
57,Tuen Mun,"Ting Lung House, On Ting Estate",5164,
58,Yau Tsim Mong,"Block 3, Prosperous Garden",5165,
59,Sham Shui Po,108 Ki Lung Street,5166,
60,Tai Po,"Block 15, Classical Gardens",5169,
61,Kwun Tong,"Sau Yat House, Sau Mau Ping Estate",5170,
62,Kwai Tsing,The Home Of Treasure,5174,
63,Sham Shui Po,Ming Tak Building,5175,
64,Islands,"Tower 9, Carmel Cove, Phase 3, Caribbean Coast",5176,
65,Kwai Tsing,The Home Of Treasure,5179,
66,Kwai Tsing,The Home Of Treasure,5180,
67,Yau Tsim Mong,Ramada Hong Kong Grand,5182,
68,Eastern,M1 Hotel North Point,5183,
69,Kowloon City,Harbour Grand Kowloon,5184,
70,Kwai Tsing,The Home Of Treasure,5185,
71,Sham Shui Po,"Larkspur House, So Uk Estate",5186,
72,Kwai Tsing,The Home Of Treasure,5187,
73,Islands,"Crestmont Villa, Peninsula Village, Phase 4, Discovery Bay",5189,
74,Sai Kung,"Tower 8R, Flora, Phase 2B, Le Prime, Lohas Park",5190,
