,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Sham Shui Po,"Hoi Hei House, Hoi Lai Estate",6811,
1,Tsuen Wan,"Wing Shue House, Lei Muk Shue Estate",6812,
2,Wan Chai,"Tower C, Elizabeth House",6816,
3,Kwai Tsing,"Kwai Oi House, Kwai Fong Estate",6817,
4,Kwai Tsing,"Luen Yuet House, Kwai Luen Estate",6818,
5,Kwai Tsing,"Luen Yat House, Kwai Luen Estate",6819,
6,Kwun Tong,"Block 6, Laguna City",6820,
7,Kwun Tong,"Block 34, Laguna City",6821,
8,Sha Tin,"Block 2, Jubilee Garden",6822,
9,Eastern,"Block 10, Kornhill Garden",6823,
10,Kowloon City,"Yee Man House, Ho Man Tin Estate",6824,
11,Eastern,"Man Chak House, Hing Man Estate",6825,
12,Tai Po,"Shin Mei House, Fu Shin Estate",6826,
13,Sha Tin,"Cypress House, Kwong Yuen Estate",6827,
14,North,"Yung Wui House, Yung Shing Court",6828,
15,Sha Tin,"Block 8, Jubilee Garden",6829,
16,Tai Po,"Yee Fai Court, Tai Po Plaza",6830,
17,Kwai Tsing,"Block 8, Kwai Shing West Estate",6832,
18,Kwai Tsing,"Block 8, Kwai Shing West Estate",6833,
19,Kwai Tsing,"Block 8, Kwai Shing West Estate",6834,
20,Kwai Tsing,"Luen Yat House, Kwai Luen Estate",6835,
21,Wan Chai,"Block A, Tonnochy Towers",6836,
22,Yuen Long,"Block 5, Grand Del Sol",6837,
23,Kowloon City,King's Building,6838,
24,Kowloon City,Hung Ying Building,6840,
25,Wong Tai Sin,"Kwai Tung House, Tung Tau (II) Estate",6842,
26,Yuen Long,"Block 5, Grand Del Sol",6843,
27,Southern,"Hoy Kong Lau, Yue Kwong Chuen",6844,
28,Sha Tin,"Tower 4, Park Belvedere",6845,
29,Kwai Tsing,"Wah Chi Court, Wah Yuen Chuen",6847,
30,Sha Tin,"Banyan House, Kwong Yuen Estate",6848,
31,Wong Tai Sin,Pak Lok Building,6849,
32,Yuen Long,Fung Kong Tsuen,6852,
33,Yuen Long,El Castillo,6853,
34,Sai Kung,"Tower 12, Ocean Shores,",6854,
