,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Sha Tin,Kai Yuen Building,5331,
1,Yau Tsim Mong,Oriental Lander Hotel,5331,
2,Tai Po,"Wai Tau Tsuen, Tai Po",5332,
3,Tai Po,"Kwong Yee House, Kwong Fuk Estate",5336,
4,Tai Po,Wai Tau Tsuen,5337,
5,Tai Po,"Shin Lun House, Fu Shin Estate",5338,
6,Eastern,Harbour Grand Hong Kong,5340,
7,Eastern,Harbour Grand Hong Kong,5341,
8,Tai Po,Wai Tau Tsuen,5342,
9,Wan Chai,Yan Wo Yuet Building,5343,
10,Yau Tsim Mong,Silka Seaview Hotel Hong Kong,5344,
11,Yau Tsim Mong,Ramada Hong Kong Grand,5345,
12,Tai Po,"Kwong Yau House, Kwong Fuk Estate",5347,
13,Tai Po,"Shin Lun House, Fu Shin Estate",5348,
14,Islands,Novotel Citygate Hong Kong,5352,
15,Yuen Long,Shui Lau Tin Tsuen,5354,
16,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,5356,
17,Islands,Regal Airport Hotel,5361,
18,Kowloon City,O'Hotel,5362,
19,Tai Po,"Kwong Ping House, Kwong Fuk Estate",5365,
20,Kowloon City,Paris Garden,5367,
21,Kowloon City,Paris Garden,5371,
22,Islands,"Crestmont Villa, Discovery Bay",5372,
23,Yuen Long,Green Villa,5373,
24,Tai Po,"Hing Wo House, Po Nga Court",5375,
25,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,5376,
26,Islands,"Tower 3, The Visionary",5377,
27,Yau Tsim Mong,"Kowloon Shangri-La, Hong Kong",5379,
28,Islands,Hong Kong Skycity Marriott Hotel,5380,
29,Tai Po,"Hing Wo House, Po Nga Court",5382,
30,Sha Tin,"Golden Comfort Court, Phase 2, Golden Lion Garden",5384,
31,Islands,"Tower 3, the Visionary",5388,
32,Islands,"Tower 3, the Visionary",5389,
33,Islands,"Tower 3, the Visionary",5390,
34,Kwai Tsing,"Block 9, Kwai Shing West Estate",5391,
35,Islands,Hong Kong Skycity Marriott Hotel,5393,
36,Islands,Headland Hotel,5396,
37,Tuen Mun,Ming Wai Building,5398,
38,Tsuen Wan,"Tower 7, Parc City",5399,
39,Kowloon City,"Tower 1, The Metropolis Residence",5405,
40,Yau Tsim Mong,The Kimberley Hotel,5408,
41,Sham Shui Po,"Hoi Fai House, Hoi Lai Estate",5409,
42,Yuen Long,Pok Wai Tsuen,5417,
43,Sha Tin,"Block 6, Jubilee Garden",5418,
44,Central & Western,Tsui King Court,5419,
45,North,On Shing Court,5420,
46,Central & Western,One Eight One Hotel & Serviced Residences,5421,
47,Islands,Hong Kong SkyCity Marriott Hotel,5425,
48,Wan Chai,Crowne Plaza Hong Kong Causeway Bay,5426,
49,Tsuen Wan,"Block 8, Hong Kong Garden",5427,
50,Wan Chai,Renaissance Harbour View Hotel,5429,
