,地區,大廈名單,曾有涉及個案最後到訪的日期,相關確診/疑似/個案編號
96,元朗,嘉湖山莊樂湖居 4座,,490
97,觀塘,麗晶花園 14座,,491
98,葵青,盈翠半島 8座,,492
99,油尖旺,富榮花園 3座,,493
100,深水埗,高雲閣,,494
101,沙田,顯徑邨顯揚樓,,495
102,南區,金豐大廈,,496
103,油尖旺,偉利閣,,497
104,油尖旺,華源大廈,,498
105,油尖旺,金威廣場,,499
106,東區,杏花邨 33座,,500
107,灣仔,恆信大廈,,501
108,屯門,卓爾居 3座,,504
109,沙田,帝堡城 2座,,507
110,南區,薄扶林道 142 號 CD座,,508
111,九龍城,興利大廈,,509
112,沙田,隆亨邨慧心樓,,510
113,元朗,峻巒 2B,,511
114,油尖旺,偉成大廈,,512
115,灣仔,軒尼詩道 310 至 312 號,,513
116,九龍城,皓畋三座,,514
117,觀塘,凱德大廈 A座,,515
118,油尖旺,渡船街 319 號順興大廈,,516
119,深水埗,基隆街 280 號,,517
120,觀塘,德福花園 Q2座,,518
121,油尖旺,彌敦道 315 號,,519
122,油尖旺,漾日居 3座,,520
123,中西區,聚賢居 2座,,522
124,中西區,聚賢居 2座,,523
125,灣仔,嘉易大廈,,524
126,灣仔,駱克道 238-240 號,,525
127,葵青,葵涌邨綠葵樓,,526
128,灣仔,驊宅,,528
129,油尖旺,海景大廈,,529
130,油尖旺,長樂街 22號,,531
131,葵青,荃灣絲麗酒店,,532
132,南區,石排灣邨碧山樓,,533
133,東區,福昌樓,,534
134,中西區,歌賦街 32號,,535
135,灣仔,金禧大廈,,536
136,中西區,Ardshiel,,537
137,沙田,嵐岸 6座,,538
138,沙田,錦英苑 E座,,539
139,中西區,香港華美達海景酒店,,540
140,西貢,澳貝村,,541
141,中西區,漢寧大廈,,542
142,中西區,德輔道西 217 號,,543
143,中西區,福利別墅,,544
144,觀塘,君立酒店,,545
145,元朗,喜利大廈,,546
146,北區,凱榮路,,547
147,中西區,豫苑,,548
148,屯門,寶怡花園 2座,,549
149,九龍城,佛光街 30號,,550
150,九龍城,紅樂道 12號,,551
151,大埔,下坑村,,552
152,東區,和富中心 1座,,553
153,油尖旺,旺角智選假日酒店,,554
154,中西區,輝鴻閣,,555
155,中西區,華麗都會酒店,,556
156,灣仔,灣仔帝盛酒店,,557
157,沙田,玖瓏山,,558
158,九龍城,大夫第 A座,,559
159,中西區,香港華美達海景酒店,,560
160,屯門,海典軒,,561
161,西貢,富康花園 4座,,562
162,中西區,輝煌臺,,563
163,中西區,學士臺 2座,,564
164,沙田,帝堡城 2座,,565
165,中西區,列堤頓道 32號,,566
166,油尖旺,基隆街 101 號,,567
167,東區,杏花邨 41座,,568
168,西貢,日出康城領凱 10座,,569
169,黃大仙,星河名居 E座,,570
170,南區,松苑,,571
171,觀塘,康利苑 1座,,572
172,沙田,盛薈 5座,,573
173,西貢,怡明邨怡茵樓,,574
174,中西區,堅尼地道 48號,,575
175,中西區,金谷大廈,,576
176,中西區,金谷大廈,,577
177,中西區,金谷大廈,,578
178,中西區,金谷大廈,,579
179,屯門,大興邨興盛樓,,580
180,屯門,兆畦苑兆富閣,,581
181,東區,和富中心 4座,,583
182,中西區,敦皓,,584
183,灣仔,永德大廈 B座,,585
184,油尖旺,帝柏海灣 1座,,586
185,北區,崗下村,,587
186,北區,崗下村,,588
187,灣仔,柏寧酒店,,589
188,觀塘,康利苑 1座,,590
189,觀塘,滙景花園 1座,,591
190,灣仔,維多利中心 3座,,592
191,元朗,Grand Yoho 10 座,,593
192,油尖旺,晉逸精品酒店,,594
193,離島,嘉暉花園,,595
194,元朗,嘉湖山莊翠湖居 1座,,596
195,觀塘,觀塘帝盛酒店,,597
196,沙田,沙田第一城 8座,,598
197,北區,祥華邨祥德樓,,599
198,西貢,日出康城領峯 7座,,600
199,灣仔,香港諾富特世紀酒店,,601
200,油尖旺,尖沙咀擎天半島 3座,,602
201,九龍城,啟德 1號(I)1 座,,603
202,油尖旺,華麗酒店,,604
203,中西區,宏基國際賓館,,605
204,灣仔,肇明大廈,,606
205,荃灣,海雲軒 2座,,607
206,元朗,錦繡花園,,608
207,九龍城,冠熹苑,,609
208,沙田,隔田村,,610
209,油尖旺,亞皆老街 4號,,611
210,灣仔,愉富大廈 A座,,612
211,灣仔,愉富大廈 A座,,613
212,東區,佳翠苑耀翠閣,,614
213,元朗,黃泥墩村,,615
214,南區,美景臺 AB座,,616
215,九龍城,達運閣 C座,,617
216,中西區,永華大廈,,618
217,大埔,明雅苑明欣閣,,619
218,大埔,明雅苑明欣閣,,620
219,灣仔,禮頓山 8座,,621
220,灣仔,愉富大廈 A座,,622
221,離島,東涌東環 1A座,,623
222,葵青,盈翠半島 3A座,,624
223,大埔,馬牯纜村,,625
224,灣仔,恆信大廈,,626
225,中西區,皇后大道西 484-496 號新安大樓,,627
226,東區,新翠花園 2座,,628
227,深水埗,石硤尾邨美笙樓,,629
228,灣仔,恆信大廈,,630
229,中西區,雍景臺 2座,,631
230,屯門,兆畦苑兆富閣,,632
231,元朗,金閣豪園 6座,,633
232,九龍城,加多利大廈,,634
233,觀塘,寶達邨達喜樓,,637
234,大埔,寶康大廈,,638
235,觀塘,樂華北邨勤華樓,,639
236,中西區,敦皓,,640
237,離島,逸泰居,,641
238,觀塘,雙喜大廈,,643
239,中西區,堅尼地道 8號,,644
240,沙田,碧濤花園百利閣,,645
241,離島,映灣園 15座,,646
242,灣仔,香港萬麗海景酒店,,647
243,灣仔,柏寧酒店,,648
244,深水埗,美孚新邨百老匯街 114 號,,649
245,油尖旺,Page 148,,650
246,離島,映灣園 11座,,651
247,葵青,長安邨安濤樓,,652
248,油尖旺,華麗酒店,,653
249,西貢,翠林邨碧林樓,,654
250,東區,和富中心 8座,,655
251,東區,杏花邨 48座,,656
252,灣仔,香港銅鑼灣皇冠假日酒店,,657
253,葵青,青輝新村,,658
254,葵青,長安邨安濤樓,,659
255,油尖旺,香港百樂酒店,,660
256,南區,陽明山莊 4座,,661
257,離島,逸東邨康逸樓,,662
258,深水埗,富昌邨富萊樓,,663
259,沙田,皇御居,,664
260,油尖旺,漾日居 7座,,665
261,油尖旺,漾日居 7座,,666
262,沙田,赤坭坪,,667
263,灣仔,富雅閣,,668
264,油尖旺,旺角維景酒店,,669
265,元朗,高埔村,,670
266,南區,紅山半島棕櫚徑,,671
267,油尖旺,香港基督教青年會,,672
268,灣仔,百德大廈 B座,,673
269,北區,祥華邨祥智樓,,674
270,離島,香港天際萬豪酒店,,675
271,灣仔,灣仔帝盛酒店,,676
272,南區,石排灣邨碧山樓,,677
273,黃大仙,黃大仙下邨龍華樓,,678
274,南區,如心南灣海景酒店,,679
275,西貢,新都城 3期 4座,,680
276,南區,如心南灣海景酒店,,681
277,西貢,傲瀧 10座,,682
278,中西區,輝煌台,,683
279,大埔,逸瓏灣 I9座,,684
280,大埔,新屋家村怡翠山莊,,685
281,中西區,瑧蓺,,686
282,離島,東環第 2A座,,687
283,大埔,鹿茵山莊 9座,,688
284,南區,曼克頓花園,,689
285,灣仔,囍匯,,690
286,屯門,兆畦苑兆富閣,,691
287,灣仔,樂陶苑 D座,,692
288,中西區,宏基國際賓館,,693
289,中西區,百輝大廈,,694
290,東區,麗怡苑,,695
291,南區,海怡半島 17座美暉閣,,696
292,南區,海怡半島 17座美暉閣,,697
293,觀塘,麗港城 4座,,698
294,中西區,景雅花園,,699
295,觀塘,觀塘帝盛酒店,,700
296,西貢,海翩匯 6座,,701
297,荃灣,荃灣中心天津樓,,702
298,深水埗,蘇屋邨壽菊樓,,703
299,觀塘,觀塘大廈,,704
300,油尖旺,福明大廈 B 座,,705
301,九龍城,寶能閣一期,,706
302,東區,海景樓,,707
303,中西區,嘉和苑,,708
304,沙田,雅典居 7座,,709
305,屯門,澤豐花園澤安樓,,710
306,屯門,澤豐花園澤安樓,,711
307,油尖旺,帝樂文娜公館,,712
308,南區,石排灣邨碧山樓,,713
309,中西區,富山苑,,714
310,深水埗,泓景臺 6座,,715
311,沙田,新田圍邨豐圍樓,,716
312,東區,城市花園 1座,,717
313,觀塘,安達邨賢達樓,,718
314,南區,貝沙灣南灣四期 1座,,719
315,大埔,逸瓏灣二期 10座,,720
316,中西區,瀚然,,721
317,南區,香港瑞思酒店,,722
318,東區,嘉亨灣 1座,,723
319,西貢,清水灣半島 7座,,724
320,西貢,清水灣半島 7座,,725
321,沙田,雅景臺 3座,,726
322,南區,石排灣邨碧銀樓,,727
323,南區,香港瑞思酒店,,728
324,元朗,廈村市,,729
325,元朗,Park Yoho Genova 30A 座,,730
326,觀塘,觀塘帝盛酒店,,731
327,深水埗,泓景臺 6座,,732
328,油尖旺,香港華麗酒店,,733
329,離島,逸東(二)邨悅逸樓,,734
330,灣仔,藍塘道 12-22 號友誼大廈,,735
331,東區,柏匯,,736
332,中西區,殷樺花園 1期,,737
333,中西區,恒龍閣,,739
334,中西區,譽皇居,,740
335,葵青,長宏邨宏毅樓,,741
336,灣仔,愉富大廈 A座,,742
337,離島,東環 2B座,,743
338,九龍城,嘉樂閣,,745
339,九龍城,差館里 35號,,746
340,離島,東環 1A座,,747
341,南區,海怡半島美華閣,,748
342,離島,藍天海岸 3期影岸紅 A座,,749
343,東區,東旭苑東曉閣,,750
344,中西區,帝后華庭 2座,,751
345,荃灣,荃灣中心天津樓,,752
346,離島,逸泰居,,753
347,西貢,厚德邨德富樓,,754
348,黃大仙,安強大樓,,755
349,油尖旺,豪華閣,,756
350,九龍城,東禧閣,,757
351,油尖旺,豐樂大廈,,758
352,觀塘,秀茂坪邨秀緻樓,,759
353,灣仔,益誠大廈,,760
354,屯門,雍景園,,761
355,離島,愉景灣碧濤村海馬徑 10號,,764
356,南區,雅致洋房 5座,,765
357,荃灣,海濱花園海觀閣,,767
358,灣仔,V Happy Valley,,768
359,黃大仙,萬義大廈,,769
360,黃大仙,譽港灣 8座,,770
361,油尖旺,擎天半島 1座,,771
362,西貢,逸瓏海滙 3座,,772
363,南區,曼克頓花園 C座,,773
364,九龍城,紅磡海韻軒 1座,,774
365,大埔,普益里 10號,,775
366,油尖旺,御金國峰 3座,,776
367,油尖旺,香港基督教青年會,,777
368,西貢,蠔涌新村,,778
369,沙田,樂山,,779
370,南區,香港海洋公園萬豪酒店,,780
371,南區,華貴邨華善樓,,781
372,元朗,錦繡花園,,782
373,沙田,名城第三期一座,,783
374,葵青,藍澄灣 1座,,784
375,荃灣,綠楊新邨 B座,,785
376,油尖旺,旺角帝盛酒店,,786
377,九龍城,黃埔花園銀竹苑 9座,,787
378,九龍城,One Lasalle,,788
379,九龍城,啟德一號一座,,789
380,東區,新威園 B座,,790
381,九龍城,半山壹號 37座,,791
382,深水埗,樂年花園 5座,,792
383,南區,旭逸居 2座,,793
384,北區,粉嶺名都 5座,,794
385,東區,太古城綠楊閣,,795
386,東區,興華(二)邨和興樓,,796
387,西貢,井欄樹村,,797
388,中西區,富山苑,,798
389,中西區,香港萬怡酒店,,799
390,葵青,荃灣帝盛酒店,,800
391,灣仔,駱克道 292 號,,801
392,葵青,葵康苑葵逸閣,,802
393,灣仔,會景閣,,804
394,灣仔,愉富大廈 A座,,805
395,灣仔,景香樓,,806
396,中西區,羲皇台 8座,,807
397,元朗,錦繡花園 I段第五街,,808
398,葵青,華荔邨賞荔樓,,809
399,沙田,水泉澳邨明泉樓,,811
400,中西區,花園台 1座,,812
401,離島,映灣園 10座,,813
402,西貢,沙角尾村,,814
403,葵青,長康邨康和樓,,815
404,西貢,康盛花園 2座,,816
405,中西區,瀚然,,817
406,中西區,靜安居,,818
407,灣仔,灣仔帝盛酒店,,819
408,南區,嘉隆苑嘉傑閣,,820
409,灣仔,香港諾富特世紀酒店,,821
410,南區,南濤閣 1座,,822
411,中西區,怡廬,,823
412,西貢,黃竹山新村柳濤軒,,824
413,灣仔,香港諾富特世紀酒店,,825
414,中西區,香港華美達海景酒店,,826
415,油尖旺,重慶大廈 A座,,827
416,九龍城,景山閣,,828
417,九龍城,景山閣,,829
418,黃大仙,峻弦五座,,830
419,中西區,蘭桂坊酒店,,832
420,荃灣,豪景花園二座,,833
421,南區,陽明山莊十四座,,834
422,西貢,寶盈花園 7座,,835
423,灣仔,Resiglow,,836
424,灣仔,恆信大廈,,838
425,油尖旺,旺角維景酒店,,839
426,觀塘,平田邨平善樓,,840
427,沙田,雲端,,843
428,九龍城,差館里 35號,,844
429,油尖旺,佐敦道 38號,,845
430,觀塘,麗港城 2座,,846
431,中西區,普頓臺,,847
432,葵青,葵涌邨秋葵樓,,848
433,灣仔,駱克道 292 號,,849
434,離島,愉景灣海燕徑,,850
435,九龍城,One Homantin 2 座,,851
436,中西區,香港華大盛品酒店,,852
437,灣仔,龍濤苑 1座,,853
438,觀塘,高翔苑高鳳閣,,854
439,北區,軍地簡頭村,,855
440,元朗,水邊圍邨泉水樓,,856
441,灣仔,騰黃閣,,857
442,北區,龍豐花園 B座,,858
443,北區,龍豐花園 B座,,859
444,北區,龍豐花園 B座,,860
445,九龍城,豪門,,862
446,西貢,尚德邨尚仁樓,,863
447,中西區,玫瑰別墅,,865
448,中西區,宏基國際賓館,,866
449,葵青,荃灣帝盛酒店,,867
450,沙田,美城苑暉城閣,,868
451,灣仔,翠谷樓,,869
452,大埔,企嶺下新圍,,870
453,葵青,荃灣絲麗酒店,,871
454,屯門,兆山苑杏景閣,,872
455,中西區,寶德臺,,873
456,灣仔,灣仔帝盛酒店,,874
457,油尖旺,金堂大廈,,875
458,元朗,嘉湖山莊樂湖居 4座,,876
459,離島,觀港樓,,878
460,觀塘,麗港城 4座,,879
461,灣仔,Tagus Residences,,881
462,西貢,企壁山,,882
463,灣仔,藍塘別墅,,883
464,觀塘,彩德邨彩誠樓,,884
465,中西區,滿峯台 B座,,885
466,東區,華美達盛景酒店,,886
467,屯門,錦發大廈,,887
468,九龍城,都會軒 2座,,888
469,南區,下碧瑤灣 33座,,889
470,沙田,翠湖花園 C座,,890
471,九龍城,東禧閣,,891
472,灣仔,柏寧酒店,,892
473,元朗,加州花園(1 期 C)偉仕居紫蘭徑,,893
474,中西區,寶德臺,,894
475,九龍城,金城大廈,,895
476,沙田,名城 2期 1座,,896
477,中西區,縉城峰 2座,,897
478,北區,下山雞乙,,898
479,中西區,Lexington Hill,,899
480,中西區,雍景臺,,900
481,灣仔,永富苑,,901
482,元朗,仁壽圍,,902
483,西貢,寶盈花園 7座,,903
484,屯門,新墟村,,905
485,九龍城,愛民邨昭民樓,,912
486,九龍城,愛民邨昭民樓,,913
487,觀塘,高翔苑高靜閣,,914
488,九龍城,北帝街 123 號,,915
489,中西區,弓絃巷 40-42 號,,916
490,南區,海怡半島 4座,,917
491,油尖旺,美麗都大廈福建酒店,,918
492,西貢,茅莆路,,919
493,灣仔,灣仔帝盛酒店,,920
494,油尖旺,瓏璽 6B座,,921
495,元朗,錦田吉慶圍,,922
496,沙田,湖景花園 (洋房區),,923
497,觀塘,秀茂坪邨秀緻樓,,924
498,九龍城,九龍城德朗邨德璋樓,,925
499,元朗,天澤邨澤輝樓,,926
500,葵青,葵涌邨綠葵樓,,928
501,灣仔,益誠樓,,929
502,東區,華裕閣,,932
503,油尖旺,廟街 109 號,,933
504,元朗,錦綉花園 C段 5街,,934
505,南區,舂坎角道,,935
506,沙田,顯徑邨顯貴樓,,936
507,油尖旺,旺角帝盛酒店,,廣東省衞健委通報的個案
508,中西區,香港萬怡酒店,,廣東省衞健委通報的個案
509,灣仔,嘉薈軒,,937
510,中西區,德輔道西 288 號,,938
511,西貢,坑口村,,939
512,西貢,早禾居,,940
513,荃灣,豪景花園 2座,,943
514,屯門,富泰村健泰樓,,944
515,北區,海禧華庭 2座,,945
516,離島,藍天海岸 6座,,946
517,中西區,明珠台 D座,,947
518,灣仔,柏寧酒店,,948
519,油尖旺,帝國酒店,,949
520,油尖旺,恆豐酒店,,949
521,元朗,蕃田村,,950
522,中西區,縉城峰 2座,,953
523,東區,新翠花園 6座,,954
524,元朗,福順街 106 號,,955
525,屯門,海景花園 8座,,956
526,東區,華裕閣,,957
527,東區,華裕閣,,958
528,荃灣,荃灣絲麗酒店,,959
529,觀塘,油塘工業城 B1座,,960
530,黃大仙,竹園北邨桃園樓,,961
531,中西區,些利街 2-4 號,13/03/2020,"191, 217, 250, 332"
532,中西區,德己立街 44號,13/03/2020,"191, 217, 250, 332"
533,中西區,雲咸街 63號,13/03/2020,"191, 217, 373"
534,中西區,砵典乍街 45號,13/03/2020,"217, 275, 278, 284, 332"
535,灣仔,頂旺大廈,14/03/2020,"169, 208"
536,中西區,御景臺,14/03/2020,"169, 208, 315"
537,離島,香港愉景灣酒店,14/03/2020,"191, 233, 237, 253, 258, 259, 287, 295, 332, 373"
538,油尖旺,永安廣場,14/03/2020,"191, 373"
539,油尖旺,港晶中心,14/03/2020,"233, 253, 259, 295"
540,南區,聯合工業大廈,15/03/2020,"169, 208, 277, 315, 375"
541,中西區,第三街 100 號,15/03/2020,"566, 618"
542,灣仔,永豐大廈,16/03/2020,"169, 208"
543,油尖旺,柯士甸道 152 號,16/03/2020,"174, 222, 243, 285, 286"
544,中西區,南島商業大廈,16/03/2020,"177, 178"
545,中西區,銀禧大廈,16/03/2020,"177, 178"
546,中西區,世紀廣場,16/03/2020,"184, 195"
547,中西區,加州大廈,16/03/2020,"195, 199"
548,屯門,美樂花園商場,17/03/2020,"120 , 121, 244"
549,沙田,中建電訊大廈,17/03/2020,"191, 217"
550,九龍城,香港浸信會醫院,17/03/2020,"195, 243"
551,葵青,葵德工業中心 1座,17/03/2020,"229, 337, 338"
552,中西區,中國銀行大廈,18/03/2020,"106, 183, 204"
553,沙田,中建電信大廈,18/03/2020,"191, 217, 373"
554,中西區,花園道中國工商銀行大廈,18/03/2020,"195, 339"
555,離島,東堤灣畔,19/03/2020,"212, 271"
556,深水埗,昌隆工業大廈,19/03/2020,"291, 312, 372, 391, 429"
557,中西區,荷李活道 97號,20/03/2020,"266, 319"
558,中西區,荷李活道 62號,20/03/2020,"266, 342"
559,油尖旺,文遜大厦,20/03/2020,"428, 855"
560,中西區,好利商業大廈,22/03/2020,"182, 227, 276, 343, 360, 362, 367, 384, 386, 387, 389, 394, 411, 422, 432, 433, 440, 442, 453, 497, 501, 511, 513, 576, 627, 746, 877"
561,中西區,華懋廣場 II期,22/03/2020,"563, 683"
562,灣仔,謝斐道 76號,24/03/2020,"276, 343, 362, 367, 386, 387, 389, 413, 432, 433, 434, 440, 477, 499, 501, 509, 513, 519, 524, 576, 635, 638, 707, 746, 864, 877, 951"
563,油尖旺,諾士佛臺 9號,24/03/2020,"387, 389, 395, 411, 428, 433, 447, 450, 458, 462, 466,  483, 484, 498, 501, 510, 511, 512, 513, 514, 517, 526, 573, 581, 614, 615, 625, 663, 670, 674, 746, 755, 846, 863, 904, 906"
564,油尖旺,諾士佛臺 10-11 號,24/03/2020,"483, 516"
565,油尖旺,明華廣場,24/03/2020,"567, 842"
566,油尖旺,加拿分道 25號,24/03/2020,"662, 687, 702, 704, 705, 758, 759"
567,元朗,形點 II,25/03/2020,413
568,油尖旺,始創中心,25/03/2020,415
569,中西區,娛樂行,25/03/2020,452
570,南區,利群商場,25/03/2020,463
571,屯門,仁愛普通科門診診所,25/03/2020,466
572,南區,東華三院賽馬會復康中心,25/03/2020,512
573,油尖旺,聖德肋撒醫院,25/03/2020,514
574,灣仔,杜老誌道 5號,25/03/2020,525
575,中西區,鴻豐商業中心,25/03/2020,566
576,油尖旺,永昌大廈,25/03/2020,567
577,深水埗,又一城,25/03/2020,573
578,九龍城,香港浸信會醫院,25/03/2020,611
579,中西區,砵典乍街 36號,25/03/2020,618
580,深水埗,新昌工業大廈,25/03/2020,625
581,元朗,德祥樓,25/03/2020,633
582,中西區,亞洲太平洋中心,25/03/2020,682
583,灣仔,澳門逸園中心,25/03/2020,682
584,中西區,交易廣塲二座,25/03/2020,682
585,東區,北角政府合署,25/03/2020,748
586,油尖旺,樂輝商業大廈,25/03/2020,769
587,油尖旺,上海街 22號,25/03/2020,769
588,灣仔,金朝陽中心,25/03/2020,797
589,灣仔,樂聲大廈,25/03/2020,"903, 923, 925, 932, 954"
590,元朗,富興大廈,26/03/2020,466
591,元朗,形點I,26/03/2020,466
592,九龍城,炮仗街 93號,26/03/2020,484
593,沙田,新城市廣場,26/03/2020,495
594,西貢,駿才街 70 號,26/03/2020,562
595,沙田,雲疊花園,26/03/2020,610
596,中西區,歐陸貿易中心,26/03/2020,625
597,灣仔,盧押道 23號,26/03/2020,"682, 857"
598,油尖旺,明珠廣場,26/03/2020,769
599,荃灣,南豐中心,26/03/2020,833
600,荃灣,荃灣港安醫院,26/03/2020,833
601,深水埗,高登電腦中心,26/03/2020,925
602,東區,益高工業大廈,26/03/2020,958
603,灣仔,謝斐道 82號,27/03/2020,"276, 362, 367, 386, 387, 389, 432, 433, 440, 481, 501, 513, 531, 626, 746, 877"
604,荃灣,香港港安醫院 - 荃灣,27/03/2020,511
605,油尖旺,荔枝角道 68號,27/03/2020,567
606,中西區,中保集團大廈,27/03/2020,609
607,屯門,良景商場,27/03/2020,632
608,屯門,新墟街市,27/03/2020,632
609,觀塘,APM,27/03/2020,637
610,灣仔,駱克駅,27/03/2020,663
611,油尖旺,西九文化區,27/03/2020,663
612,南區,香港威雅學校,27/03/2020,682
613,油尖旺,奧海城二期,27/03/2020,686
614,油尖旺,K11 Musea,27/03/2020,"687, 702, 704, 705, 758, 759"
615,油尖旺,港威大廈 1座,27/03/2020,718
616,西貢,宜春街 67號,27/03/2020,756
617,西貢,金寶閣,27/03/2020,756
618,油尖旺,The One,27/03/2020,756
619,油尖旺,美麗華廣場 2期,27/03/2020,756
620,黃大仙,友邦九龍金融中心,27/03/2020,769
621,油尖旺,The One,27/03/2020,796
622,油尖旺,美麗華廣場 2期,27/03/2020,796
623,西貢,宜春街 67號,27/03/2020,796
624,灣仔,希慎廣場,27/03/2020,806
625,油尖旺,樂輝商業大廈,27/03/2020,842
626,灣仔,軒尼詩道 163 號,27/03/2020,857
627,油尖旺,國際廣場,28/03/2020,"504, 756"
628,油尖旺,諾士佛臺 10號,28/03/2020,"567, 842"
629,油尖旺,華敦大廈,28/03/2020,638
630,離島,國泰城,28/03/2020,641
631,南區,業勤街 23號,28/03/2020,"719, 801, 849"
632,離島,東涌健康中心,28/03/2020,743
633,黃大仙,恆安大廈,28/03/2020,755
634,灣仔,百達中心,28/03/2020,769
635,油尖旺,朗豪坊辦公大樓,28/03/2020,796
636,黃大仙,慈華大廈,28/03/2020,797
637,黃大仙,荷里活廣場,28/03/2020,835
638,灣仔,勝任商業大廈,28/03/2020,840
639,灣仔,皇室堡,05/04/2020,"903, 925, 944"
640,油尖旺,警察體育遊樂會,29/03/2020,663
641,觀塘,協和大廈,29/03/2020,718
642,南區,利群商場,29/03/2020,748
643,東區,東寶大廈,29/03/2020,750
644,東區,筲箕灣東大街 10號,29/03/2020,750
645,灣仔,Oliv,29/03/2020,769
646,西貢,金寶閣,29/03/2020,796
647,離島,國泰城,30/03/2020,753
648,九龍城,香港浸信會醫院,30/03/2020,767
649,灣仔,利東街,30/03/2020,774
650,灣仔,石水渠街 64號,30/03/2020,774
651,黃大仙,萬寶大廈,30/03/2020,797
652,油尖旺,港威大廈 6座,30/03/2020,923
653,中西區,中區政府碼頭,31/03/2020,717
654,南區,環匯廣場,31/03/2020,719
655,離島,逸東商場,31/03/2020,753
656,深水埗,寶血醫院,31/03/2020,757
657,灣仔,昌業大廈,31/03/2020,760
658,灣仔,明豐大廈,31/03/2020,797
659,中西區,太子大厦,31/03/2020,812
660,西貢,富康花園商場,31/03/2020,835
661,西貢,富康花園,31/03/2020,903
662,深水埗,D2 Place 一期,31/03/2020,926
663,深水埗,定豐中心,31/03/2020,926
664,元朗,祥發大廈,31/03/2020,926
665,深水埗,石硤尾報案中心及西九龍機 動部隊行動基地,01/04/2020,"663, 854"
666,灣仔,養和醫院,01/04/2020,799
667,沙田,仁安醫院,01/04/2020,799
668,東區,華蘭中心,01/04/2020,"801, 960"
669,中西區,金鐘廊,01/04/2020,863
