,地區,大廈名單,曾有涉及個案最後到訪的日期,相關確診/疑似/個案編號
255,元朗,仁壽圍,,1003
256,葵青,大窩口邨富泰樓,,1004
257,屯門,海景花園 8座,,1005
258,沙田,雲疊花園 2座,,1007
259,中西區,花園台 3座,,1009
260,屯門,星堤 11座,,1013
261,葵青,荃灣絲麗酒店,,1015
262,灣仔,太極軒 138,,1017
263,中西區,中國銀行大廈,18/03/2020,"106, 183, 204"
264,沙田,中建電信大廈,18/03/2020,"191, 217, 373"
265,中西區,花園道中國工商銀行大廈,18/03/2020,"195, 339"
266,離島,東堤灣畔,19/03/2020,"212, 271"
267,深水埗,昌隆工業大廈,19/03/2020,"291, 312, 372, 391, 429"
268,中西區,荷李活道 97號,20/03/2020,"266, 319"
269,中西區,荷李活道 62號,20/03/2020,"266, 342"
270,油尖旺,文遜大厦,20/03/2020,"428, 855"
271,中西區,華懋廣場 II期,22/03/2020,"563, 683"
272,中西區,好利商業大廈,24/03/2020,"182, 227, 276, 343, 360, 362, 367, 384, 386, 387, 389, 394, 411, 422, 432, 433, 440, 442, 453, 497, 501, 511, 513, 576, 627, 746, 877"
273,灣仔,謝斐道 76號,24/03/2020,"276, 343, 362, 367, 386, 387, 389, 413, 432, 433, 434, 440, 477, 499, 501, 509, 513, 519, 524, 576, 635, 638, 707, 746, 864, 877, 951"
274,油尖旺,諾士佛臺 9號,24/03/2020,"387, 389, 395, 411, 428, 433, 447, 450, 458, 462, 466,  483, 484, 498, 501, 510, 511, 512, 513, 514, 517, 526, 573, 581, 614, 615, 625, 663, 670, 674, 746, 755, 846, 863, 904, 906, 998"
275,油尖旺,諾士佛臺 10-11號,24/03/2020,"483, 516"
276,油尖旺,明華廣場,24/03/2020,"567, 842"
277,油尖旺,加拿分道 25號,24/03/2020,"662, 687, 702, 704, 705, 758, 759"
278,灣仔,樂聲大廈,25/03/2020,"903, 923, 925, 932, 954"
279,灣仔,盧押道 23號,26/03/2020,"682, 857"
280,灣仔,謝斐道 82號,27/03/2020,"276, 362, 367, 386, 387, 389, 432, 433, 440, 481, 501, 513, 531, 626, 746, 877, 973"
281,油尖旺,國際廣場,28/03/2020,"504, 756"
282,油尖旺,諾士佛臺 10號,28/03/2020,"567, 842"
283,油尖旺,K11 Musea,28/03/2020,"687, 702, 704, 705, 758, 759"
284,南區,業勤街 23號,28/03/2020,"719, 801, 849"
285,灣仔,養和醫院,01/04/2020,799
286,沙田,仁安醫院,01/04/2020,799
287,灣仔,養和醫院,01/04/2020,830
288,中西區,金鐘廊,01/04/2020,863
289,灣仔,會展商場,01/04/2020,865
290,灣仔,York Place,01/04/2020,923
291,東區,環翠邨貴翠樓,01/04/2020,954
292,深水埗,石硤尾報案中心及西九龍機 動部隊行動基地,01/04/2020,"663, 854"
293,東區,華蘭中心,01/04/2020,"801, 960"
294,北區,祥華商場,02/04/2020,855
295,中西區,威靈頓街 50號,02/04/2020,865
296,灣仔,軒尼詩道 38-46號,02/04/2020,923
297,油尖旺,永安廣場,02/04/2020,923
298,觀塘,宏昌工業大廈,02/04/2020,932
299,灣仔,白建時道,02/04/2020,935
300,中西區,李寶椿大廈,02/04/2020,961
301,灣仔,登龍街 1-29號,03/04/2020,865
302,元朗,天耀商場,03/04/2020,876
303,灣仔,謝斐道 110-116號,03/04/2020,923
304,中西區,永恒商業大廈,03/04/2020,957
305,油尖旺,基督教協進大廈,03/04/2020,961
306,灣仔,利園一期,03/04/2020,968
307,灣仔,利園二期,03/04/2020,972
308,灣仔,告士打道 88號,03/04/2020,"923, 925"
309,中西區,信德中心,04/04/2020,"923, 932"
310,九龍城,晴朗商場,05/04/2020,925
311,荃灣,川龍村 57-58號,05/04/2020,936
312,油尖旺,銀行中心廣場,05/04/2020,936
313,沙田,新城市廣場,05/04/2020,936
314,油尖旺,新世紀廣場,05/04/2020,936
315,北區,彩園邨彩珠樓,05/04/2020,945
316,東區,柴灣市政大廈柴灣街市,05/04/2020,958
317,灣仔,皇室堡,05/04/2020,"903, 925, 944"
318,灣仔,香港港安醫院,06/04/2020,935
319,北區,石湖墟市政大廈,06/04/2020,945
320,北區,海聯廣場,06/04/2020,945
321,東區,漁灣街市,06/04/2020,958
322,東區,漁灣邨行政大樓,06/04/2020,958
323,觀塘,大本型,06/04/2020,960
324,中西區,文咸東街 121號,06/04/2020,971
325,灣仔,英皇集團中心,06/04/2020,972
326,中西區,萬邦行,06/04/2020,978
327,黃大仙,八達工業大廈,06/04/2020,978
328,中西區,置地文華東方酒店,06/04/2020,978
329,油尖旺,新東海商業中心,07/04/2020,955
330,九龍城,又一城,07/04/2020,955
331,中西區,皇后大道中 176號,07/04/2020,972
332,中西區,中保集團大廈,07/04/2020,972
333,中西區,皇后大道中 9號,07/04/2020,972
334,元朗,嘉湖新北江商場,07/04/2020,996
335,油尖旺,金德大廈,08/04/2020,972
336,油尖旺,赫德道 8號,08/04/2020,972
337,中西區,環球大廈,08/04/2020,981
338,元朗,百宜樓,08/04/2020,996
339,元朗,安寧大廈,08/04/2020,996
340,元朗,+WOO 嘉湖,09/04/2020,976
341,屯門,黃金海岸鄉村俱樂部.遊艇 會,12/04/2020,1013
342,灣仔,養和醫院,12/04/2020,1013
