,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Kwun Tong,"Block 5, Laguna City",10011,
1,Kwai Tsing,"Block 2, Serene Garden",10012,
2,Yau Tsim Mong,"Block 2, Charming Garden",10016,
3,Yau Tsim Mong,678 Shanghai Street,10017,
4,Yau Tsim Mong,678 Shanghai Street,10018,
5,Yau Tsim Mong,Yen Yin Building,10019,
6,Yau Tsim Mong,David Mansion,10020,
7,Yau Tsim Mong,45A Reclamation Street,10021,
8,Sham Shui Po,"Hoi Tung House, Hoi Lok Court",10022,
9,Yau Tsim Mong,Yen Yin Building,10023,
10,Tsuen Wan,On Hong Building,10024,
11,Eastern,"Block N, Kornhill",10025,
12,Sai Kung,"Block 3, The Grandiose",10026,
13,Yau Tsim Mong,"Block 2, Charming Garden",10027,
14,Yuen Long,Lin Won Building,10028,
15,Yau Tsim Mong,"Block A, Shun Lee Building",10029,
16,Tsuen Wan,On Hong Building,10030,
17,Yuen Long,"Yiu Wah House, Tin Yiu Estate",10031,
18,Sai Kung,"Block 3, The Grandiose",10032,
19,Yuen Long,"Yan Fu House , Tin Fu Court",10033,
20,Tuen Mun,"Block 13, Lung Mun Oasis",10034,
21,Wong Tai Sin,Choi Fung Court,10035,
22,Yau Tsim Mong,Tai Wah Mansion,10036,
23,Sai Kung,"Sheung Chun House, Sheung Tak Estate",10038,
24,Tai Po,Tai Om Village,10039,
25,Yau Tsim Mong,Kensington Plaza,10040,
26,Sai Kung,"Block 3, The Grandiose",10041,
27,Kwai Tsing,"Hong Mei House, Cheung Hong Estate",10042,
28,Kwun Tong,"Chi Tat House, On Tat Estate",10043,
29,Kwun Tong,"Choi Kiu House, Choi Hing Court",10044,
30,Tsuen Wan,On Hong Building,10045,
31,Sham Shui Po,95 Kweilin Street,10046,
32,Tsuen Wan,On Hong Building,10047,
33,Wan Chai,Moonstar Court,10048,
34,Kwai Tsing,"Shing Tai House, Ching Tai Court",10049,
35,Yau Tsim Mong,Yue Wong Building,10050,
36,Central & Western,"To Li Court, Ying Ga Garden",10051,
37,Kwai Tsing,"Block 3, Mount Haven",10052,
38,Yuen Long,"Yiu Wah House, Tin Yiu Estate",10053,
39,Eastern,"Lai Yee Court, 17 Nam Hong Street",10054,
40,Yau Tsim Mong,5 Woosung Street,10055,
41,Kwai Tsing,"Wang Man House, Cheung Wang Estate",10056,
42,Sai Kung,"Block 1, Beverly Garden",10057,
43,Sai Kung,"Block 2, Phase 2, Metro City",10058,
44,Kwai Tsing,"Shing Tai House, Ching Tai Court",10059,
45,Yau Tsim Mong,Kim Tin Building,10060,
46,Yau Tsim Mong,5 Woosung Street,10061,
47,Yau Tsim Mong,Kensington Plaza,10062,
48,Yau Tsim Mong,5 Woosung Street,10063,
49,Yau Tsim Mong,"Block 6, Charming Garden",10064,
50,Yau Tsim Mong,Man King Building,10065,
51,Yau Tsim Mong,Kim Tin Building,10066,
52,Kwun Tong,"Block 5, Laguna City",10067,
53,Kwai Tsing,Kwai Fook Building,10070,
54,Eastern,"Ning On Mansion, Taikoo Shing",10071,
55,Eastern,"Block N, Kornhill",10072,
56,Eastern,"Block N, Kornhill",10073,
57,Central & Western,Ramada Hong Kong Harbour View,10074,
58,Central & Western,Grand City Hotel,10075,
59,Central & Western,Best Western Plus Hotel Hong Kong,10076,
60,Sham Shui Po,95 Kweilin Street,10077,
61,Sham Shui Po,95 Kweilin Street,10078,
62,Sham Shui Po,"Man Keung House, Tai Hang Sai Estate",10079,
63,Sham Shui Po,84 Nam Cheong Street,10080,
64,Kowloon City,184 Kowloon City Road,10081,
65,Tuen Mun,Tseng Tau Chung Tsuen,10082,
66,Yuen Long,"Heng Lok House, Tin Heng Estate",10083,
67,Islands,"Tung Shing House, Fu Tung Estate",10084,
68,Yau Tsim Mong,Kensington Plaza,10085,
69,Eastern,"Wah Hei House, Tung Hei Court",10086,
70,Yau Tsim Mong,169 Temple Street,10087,
71,Yau Tsim Mong,5 Woosung Street,10088,
72,Yau Tsim Mong,5 Woosung Street,10089,
73,Yau Tsim Mong,5 Woosung Street,10090,
74,Yau Tsim Mong,Ho Yue Building,10091,
75,Yau Tsim Mong,148 Shanghai Street,10092,
76,Yau Tsim Mong,Sun Lee Building,10093,
77,Yau Tsim Mong,Wing Kee Building,10094,
78,Yau Tsim Mong,204 Temple Street,10095,
79,Yau Tsim Mong,Tak Lee Building,10096,
80,Yau Tsim Mong,Kam Po Building,10097,
81,Yau Tsim Mong,Tak Lee Building,10098,
82,Yau Tsim Mong,Richview Mansion,10099,
83,Yau Tsim Mong,"Kin Ling Elderly Home, Yen Yin Building",10100,
84,Kwai Tsing,"Wang Man House, Cheung Wang Estate",10101,
85,Eastern,Yuet Chui Court,10102,
86,Sai Kung,"Kwong Cheong House, Kwong Ming Court",10103,
87,Yau Tsim Mong,183 Reclamation Street,10104,
88,Southern,"Tin Kin House, Tin Wan Estate",10105,
89,Yuen Long,Healey Building,10106,
90,Kwun Tong,"Choi Sing House, Choi Ha Estate",10107,
91,Sham Shui Po,171 Cheung Sha Wan Road,10108,
92,Yuen Long,"Block 2, Sheffield Villas",10109,
93,Kwun Tong,"Chi Tat House, On Tat Estate",10110,
94,Kowloon City,"Lok Seen Lau, Lok Man Sun Chuen",10111,
95,Kwun Tong,"Block 7, Laguna City",10112,
96,Kwun Tong,"Ying Hong House, Choi Ying Estate",10113,
97,Eastern,"Chai Kung Mansion, Taikoo Shing",10114,
98,Yuen Long,"Block M3, Yoho Midtown",10115,
99,Yuen Long,"Block M3, Yoho Midtown",10116,
100,Sai Kung,"Block 3, Verbena Heights",10118,
101,Sha Tin,"Shing Wing House, Yue Shing Court",10119,
102,Wan Chai,Moonstar Court,10122,
103,Yau Tsim Mong,"Block 6, Metro Harbour View",10123,
104,Sham Shui Po,260 Tai Nan Street,10124,
105,Yau Tsim Mong,5 Woosung Street,10125,
106,Yuen Long,"Sai Pin Wai, Kau Hui",10126,
107,Tsuen Wan,"Block 3, Tsuen King Garden",10127,
108,Wong Tai Sin,"Toi Fung House, Fung Tak Estate",10128,
109,Eastern,"Yiu Wah House, Yiu Tung Estate",10129,
110,Kwai Tsing,"Hong Yam House, On Yam Estate",10130,
111,Kwai Tsing,"Wang Man House, Cheung Wang Estate",10131,
112,Sham Shui Po,280-286 Yu Chau Street,10132,
113,Kwun Tong,"Tin Kei House, Shun Tin Estate",10133,
114,Kwai Tsing,"Hong Wing House, Cheung Hong Estate",10134,
115,Sham Shui Po,260 Tai Nan Street,10135,
116,Sham Shui Po,171 Cheung Sha Wan Road,10136,
117,Tsuen Wan,"Chengtu House, Tsuen Wan Centre",10137,
118,Kwai Tsing,"Wang Man House, Cheung Wang Estate",10138,
119,Sha Tin,"Yu Kan House, Yu Chui Court",10139,
120,Sai Kung,"Sheung Nim House, Sheung Tak Estate",10140,
121,Eastern,Hang Ying House,10140,
122,Southern,"Tung Hing House, Lei Tung Estate",10141,
123,Sai Kung,"Tower 3, The Capitol, Lohas Park",10142,
124,Yau Tsim Mong,Shun On Building,10143,
125,Yau Tsim Mong,Shun On Building,10144,
126,Yau Tsim Mong,Shun On Building,10145,
127,Islands,"Chun Chak House, Nga Ning Court",10146,
128,Eastern,"Block C, Tung Fat Building",10147,
129,Tsuen Wan,"Block 7, City Point",10148,
130,Central & Western,Ramada Hong Kong Harbour View,10149,
131,Eastern,Coronet Court,10150,
132,Sham Shui Po,173 Yu Chau Street,10151,
133,Tuen Mun,Tseng Tau Chung Tsuen,10152,
134,Yuen Long,Healey Building,10153,
135,Tsuen Wan,"Wing Lok House, Fuk Loi Estate",10154,
136,Islands,"Hei Tung House, Yu Tung Court",10155,
137,Yuen Long,"Heng Kin House, Tin Heng Estate",10156,
138,Islands,"Hei Tung House, Yu Tung Court",10157,
139,Sham Shui Po,"Lai Ping House, Lai On Estate",10158,
140,Sham Shui Po,"Lai Ping House, Lai On Estate",10159,
141,North,"15th Lane, Po Sheung Tsuen",10161,
142,Kwun Tong,"Chi Tat House, On Tat Estate",10162,
143,Yau Tsim Mong,"Block A, United Mansion",10163,
144,Sham Shui Po,96 Yen Chow Street,10166,
145,Yuen Long,"Tower 1, Kui Fat Building",10169,
146,Kwun Tong,"Chi Tat House, On Tat Estate",10170,
147,Sha Tin,"Tower 3, Bayshore Towers",10172,
148,Yau Tsim Mong,The Bauhinia Hotel,10172,
149,Wan Chai,Po Ngai Garden,10173,
150,Kwai Tsing,"Hong Wing House, Cheung Hong Estate",10174,
151,Eastern,"Ning On Mansion, Taikoo Shing",10175,
152,Yuen Long,"Shing Lai House, Tin Shing Court",10176,
153,Eastern,"Block 8, Aldrich Garden",10177,
154,Tsuen Wan,"Block R, Luk Yeung Sun Chuen",10178,
155,Eastern,"Yiu Wah House, Yiu Tung Estate",10180,
156,Sham Shui Po,241 Apliu Street,10181,
157,Eastern,"Yiu Wah House, Yiu Tung Estate",10182,
158,Sham Shui Po,84 Nam Cheong Street,10184,
159,Sham Shui Po,84 Nam Cheong Street,10185,
160,Sham Shui Po,84 Nam Cheong Street,10186,
161,Sham Shui Po,241 Apliu Street,10187,
162,Kwai Tsing,"Hong Yam House, On Yam Estate",10189,
163,Kwai Tsing,"Hong Yam House, On Yam Estate",10190,
164,Sham Shui Po,241 Apliu Street,10191,
165,Sham Shui Po,"Block 13, Pak Tin Estate",10192,
166,Sham Shui Po,"Block 13, Pak Tin Estate",10193,
167,Sham Shui Po,"Block 13, Pak Tin Estate",10194,
168,Yau Tsim Mong,Kung Sheung Mansions,10195,
169,Yau Tsim Mong,Kung Sheung Mansions,10196,
170,Yau Tsim Mong,Kung Sheung Mansions,10197,
171,Yuen Long,"Yiu Wah House, Tin Yiu Estate",10198,
172,Yuen Long,"Fairview Park Section C, 4th Street",10199,
173,Southern,"Pik Luk House, Shek Pai Wan Estate",10200,
174,Yau Tsim Mong,Tak Lee Building,10201,
175,Wan Chai,"Block A, Dragon Court",10202,
176,Eastern,Three Island Place,10203,
177,Islands,"Kam Peng House, Kam Peng Estate",10204,
178,Southern,"Hung Chak House, Hung Fuk Court",10205,
179,Sham Shui Po,"Hoi Pik House, Hoi Lok Court",10206,
180,Kwun Tong,"Choi Tin House, Hing Tin Estate",10207,
181,Kwun Tong,"Ko Sui House, Ko Cheung Court",10208,
182,Eastern,"Block C, Tung Fat Building",10209,
183,Kowloon City,Cheong Lok Mansion,10210,
184,Kowloon City,Po Teck Mansion,10211,
185,North,"Tin Hor House, Tin Ping House",10211,
186,Kwun Tong,"Choi Sing House, Choi Ha Estate",10212,
187,Tsuen Wan,"Block R, Luk Yeung Sun Chuen",10213,
188,Yau Tsim Mong,11 Tung Choi Street,10214,
189,Yau Tsim Mong,Man Fai Building,10215,
190,Yau Tsim Mong,Prospect Building,10216,
191,Yuen Long,"Yan Fu House, Tin Fu Court",10217,
192,Wan Chai,Jardine Court,10218,
193,Kwai Tsing,"Ching Mui House, Cheung Ching Estate",10219,
194,Yau Tsim Mong,66 Parkes Street,10220,
195,Wong Tai Sin,"Koon Yat House, Choi Wan (I) Estate",10221,
196,Sham Shui Po,"109 Broadway, Stage 4, Mei Foo Sun Chuen",10222,
197,Sham Shui Po,Asian Building,10223,
198,Yuen Long,"Heng Lok House, Tin Heng Estate",10224,
199,Yuen Long,"Heng Lok House, Tin Heng Estate",10225,
200,Yuen Long,"Heng Lok House, Tin Heng Estate",10226,
201,Yuen Long,"Heng Lok House, Tin Heng Estate",10227,
202,Eastern,"Block C, Tung Fat Building",10228,
203,Tuen Mun,"Tip Yee House, Butterfly Estate",10229,
204,Eastern,"Block C, Tung Fat Building",10230,
205,Eastern,"Tower 2, Greenwood Terrace",10231,
206,Eastern,"Block C, Tung Fat Building",10233,
207,Kowloon City,Cheung Wan Building,10235,
208,Eastern,"Block C, Tung Fat Building",10236,
209,Eastern,"Block A, Metropole Building",10237,
210,Yau Tsim Mong,Shanghai Mansion,10238,
211,Wan Chai,"Block C, Dragon Court",10239,
212,North,"15th Lane, Po Sheung Tsuen",10240,
213,Kowloon City,"Yee Man House, Ho Man Tin Estate",10241,
214,Tsuen Wan,"Toa Shue House, Lei Muk Shue Estate",10244,
215,Yau Tsim Mong,Shun On Building,10245,
216,Kwun Tong,"Choi Kiu House, Choi Hing Court",10246,
217,Yau Tsim Mong,Man King Building,10247,
218,Yau Tsim Mong,5 Woosung Street,10248,
219,Kowloon City,Cheong Lok Mansion,10249,
220,Tuen Mun,"King Lai House, Shan King Estate",10250,
221,Yau Tsim Mong,169 Temple Street,10251,
222,Yuen Long,Sai Pin Wai,10252,
223,Yuen Long,Sai Pin Wai,10253,
224,Kowloon City,"Lok Seen Lau, Lok Man Sun Chuen",10254,
225,Yau Tsim Mong,434 Shanghai Street,10255,
226,Sham Shui Po,"Block 13, Pak Tin Estate",10256,
227,Yau Tsim Mong,Metropark Hotel Mongkok,10256,
228,Kwun Tong,"Lam Tai House, Lam Tin Estate",10257,
229,Yau Tsim Mong,"Kin Ling Elderly Home, Yen Yin Building",10258,
230,Sham Shui Po,"Lai Ping House, Lai On Estate",10259,
231,Southern,"Tin Kin House, Tin Wan Estate",10260,
232,Yuen Long,"Yan Fu House, Tin Fu Court",10261,
233,Yuen Long,Hoi Shuen Building,10262,
234,Kwai Tsing,"Tower 6, Rambler Crest",10263,
235,Islands,"Tower 9, Carmel Cove, Caribbean Coast",10264,
236,Yuen Long,"Shui Choi House, Tin Shui Estate",10265,
237,Yau Tsim Mong,Shun On Building,10266,
238,Tuen Mun,"Block 5, Sun Tuen Mun Centre",10267,
239,Kwun Tong,"Block 5, Laguna City",10268,
240,Wan Chai,"Block C, Dragon Court",10270,
241,Eastern,"Yiu Wah House, Yiu Tung Estate",10271,
242,Yau Tsim Mong,"Mandarin Court, 647-651 Shanghai Street",10272,
243,Kwun Tong,"Yung Tai House, On Tai Estate",10273,
244,Yau Tsim Mong,Lee Hung Building,10274,
245,Yau Tsim Mong,Shun On Building,10275,
246,Eastern,"Chai Kung Mansion, Taikoo Shing",10276,
247,Kowloon City,Lee Ko Building,10277,
248,Yuen Long,"Block 9, Lynwood Court, Kingswood Villas",10278,
249,Eastern,"Wah Hei House, Tung Hei Court",10279,
250,Islands,"Mun Tai House, Mun Tung Estate",10280,
251,Kowloon City,iclub Ma Tau Wai Hotel,10281,
252,Yau Tsim Mong,Man Yiu Building,10282,
253,Kowloon City,"Block 3, Harbourview Horizon Suites",10283,
254,Yau Tsim Mong,17 Pitt Street,10285,
255,Yau Tsim Mong,27 Pitt Street,10286,
256,Eastern,Hung Fuk Building,10288,
257,Kowloon City,"Block B, Po Teck Mansion",10289,
258,Wong Tai Sin,"Lok Tsui House, Lok Fu Estate",10290,
259,Yau Tsim Mong,"Block A, Fuk Wo Mansion",10291,
260,Kwun Tong,"Ying On House, Choi Ying Estate",10292,
261,Yuen Long,Fan Tin Tsuen,10293,
262,Eastern,"Ning On Mansion, Taikoo Shing",10294,
263,Kwun Tong,"Chi Tat House, On Tat Estate",10295,
264,Yau Tsim Mong,Shun On Building,10296,
265,Eastern,"Yuk Tao House, Tung Tao Court",10297,
266,Yau Tsim Mong,59 Granville Road,10298,
267,Kwun Tong,"Block 7, Laguna City",10299,
268,Kwai Tsing,"Block 3, Kwai Shing West Estate",10300,
269,Tuen Mun,"Wu Yuet House, Wu King Estate",10301,
