,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Islands,Hong Kong SkyCity Marriott Hotel,7904,
1,Kwun Tong,"Wong Shek House, Ping Shek Estate",7905,
2,Wong Tai Sin,"Ming Lai House, Choi Wan (II) Estate",7906,
3,Sha Tin,"Block D, Phase 2, Sunshine City",7907,
4,Sham Shui Po,"82 Broadway, Stage 3, Mei Foo Sun Chuen",7908,
5,Tai Po,Fung Nin Building,7910,
6,Sham Shui Po,"Cheong Yin House, Nam Cheong Estate",7911,
7,Islands,Hong Kong Skycity Marriott Hotel,7912,
8,Wan Chai,Mini Hotel Causeway Bay,7913,
9,Eastern,"Sau Fung House, Fung Wah Estate",7914,
10,Sha Tin,"Sun Kit House, Sun Chui Estate",7915,
11,Yuen Long,Carpi Villa,7916,
12,Wong Tai Sin,"Fu Yan House, Fu Shan Estate",7917,
13,Eastern,"Sui Fuk House, Siu Sai Wan Estate",7918,
14,Sham Shui Po,27 Un Chau Street,7919,
15,Central & Western,"Block A, Chong Yip Centre",7920,
16,Yau Tsim Mong,"Block 5, Prosperous Garden",7921,
17,Sai Kung,"Block 7, Oscar By The Sea",7922,
18,Eastern,"Wan Ying House, Chai Wan Estate",7923,
19,Kwai Tsing,"Hong Shing House, Cheung Hong Estate",7924,
20,Sham Shui Po,"Mei Shing House, Shek Kip Mei Estate",7925,
21,Kwun Tong,"Yuk Mei House, Yau Chui Court",7926,
22,Kwun Tong,"Wo Kin House, Cheung Wo Court",7927,
23,Kwai Tsing,"Block 3, Greenfield Garden",7928,
24,Kwai Tsing,"Block 3, Greenfield Garden",7929,
25,Kwun Tong,"Ko Yuen House, Ko Yee Estate",7930,
26,Yau Tsim Mong,12 Man Yuen Street,7931,
27,Yau Tsim Mong,Man Fai Building,7932,
28,Yau Tsim Mong,Man Fai Building,7933,
29,Wong Tai Sin,"Ching Tai House, Tsz Ching Estate",7934,
30,North,Kan Tau Tsuen,7935,
31,Wong Tai Sin,Choi Fung Court,7936,
32,Sai Kung,"Block 5, Oscar By The Sea",7937,
33,Kwai Tsing,Wah Fung Garden,7938,
34,Kwun Tong,"Ping Shing House, Ping Tin Estate",7939,
35,Kwun Tong,"Wong Shek House, Ping Shek Estate",7940,
36,Kwun Tong,"Po Yiu House, Po Pui Court",7941,
37,Kwun Tong,"Block 4, Lotus Tower, Kwun Tong Garden Estate",7942,
38,Kwun Tong,"Lam Tai House, Lam Tin Estate",7943,
39,Eastern,King Tsui Court,7944,
40,Sha Tin,"Imperial Heights, Belair Gardens",7945,
41,Sham Shui Po,"Un Wai House, Un Chau Estate",7946,
42,Sham Shui Po,"Cheung Tin House, Pak Tin Estate",7947,
43,Sham Shui Po,Shing Lam Building,7948,
44,Eastern,King Tsui Court,7949,
45,Kowloon City,"Block 23, Celestial Heights",7950,
46,Sha Tin,"Pok Yue House, Pok Hong Estate",7951,
47,Yuen Long,"Shing Yuk House, Tin Shing Court",7952,
48,Sha Tin,"Kwai Shing House, May Shing Court",7953,
49,Tai Po,"Wah Cheong Court, Fortune Plaza",7954,
50,Sha Tin,"Kwai Shing House, May Shing Court",7955,
51,Sham Shui Po,"Fu Wen House, Fu Cheong Estate",7956,
52,Sham Shui Po,Ka To Building,7957,
53,Wong Tai Sin,"Block 4, Tsui Chuk Garden",7958,
54,Kwai Tsing,"Shek Wing House, Shek Lei (II) Estate",7959,
55,Central & Western,"Block D, Phase II, Kwan Yick Building",7960,
56,Sha Tin,"Yan Hei House, Yan On Estate",7961,
57,Kwun Tong,"Kam Shek House, Ping Shek Estate",7962,
58,Wong Tai Sin,"Sau Man House, Choi Wan (I) Estate",7963,
59,Sha Tin,"Block 1, Ravana Garden",7964,
60,Central & Western,24 Possession Street,7965,
61,Wan Chai,Southhorn Garden,7966,
62,Central & Western,"Block B, Carolina Gardens",7967,
63,Eastern,"Hiu Fung House, Fung Wah Estate",7968,
64,Eastern,"Hiu Fung House, Fung Wah Estate",7969,
65,Eastern,"Hiu Fung House, Fung Wah Estate",7970,
66,Sha Tin,"Ming Yan Lau, Jat Min Chuen",7971,
67,Tuen Mun,"Tin Yue House, Tin King Estate",7972,
68,Wan Chai,"Block B, Hay Wah Building",7973,
69,Kowloon City,"Kwun Wing House, Kwun Tak Court",7974,
70,Yau Tsim Mong,Harbour Plaza Metropolis,7978,
71,Kwai Tsing,"Shing Keung House, Kwai Shing East Estate",7979,
72,Wong Tai Sin,"Mei Po House, Mei Tung Estate",7980,
73,Sham Shui Po,Golden Court,7981,
74,Central & Western,Windsor Court,7982,
75,Sham Shui Po,"Tao Tak House, Lei Cheng Uk Estate",7983,
76,Sham Shui Po,"Tao Tak House, Lei Cheng Uk Estate",7984,
77,Kwun Tong,"Ping Shing House, Ping Tin Estate",7985,
78,Kwai Tsing,"Leung Fat House, Cheung Fat Estate",7986,
79,Tai Po,"Tower 7, Solaria",7987,
80,Tuen Mun,"Block 2, Phase 1, Tai Hing Gardens",7988,
81,Sham Shui Po,"Fu Sing House, Fu Cheong Estate",7989,
82,Kowloon City,24A Ming Lun Street,7990,
83,North,Tai Po Tin Tsuen,7991,
84,Central & Western,The Elgin,7992,
85,Kwun Tong,"On Kin House, On Tin Estate",7993,
86,Kwai Tsing,"Shing Keung House, Kwai Shing East Estate",7994,
87,Central & Western,Lascar Court,7995,
88,Kowloon City,"Ching Man House, Ho Man Tin Estate",7996,
89,Kwai Tsing,"Shing Keung House, Kwai Shing East Estate",7997,
90,Central & Western,"Tower 2, Kwong Fung Terrace",7998,
91,North,Kan Tau Tsuen,7999,
92,Central & Western,165 Queen's Road West,8000,
93,Eastern,King Tsui Court,8001,
94,Eastern,"Sui Lung House, Siu Sai Wan Estate",8002,
95,Sha Tin,"Imperial Heights, Belair Gardens",8003,
96,Sha Tin,"Kam Ling House, Kam Fung Court",8004,
97,Kowloon City,"Ming Garden, 283 Prince Edward Road West",8005,
98,Kwai Tsing,"Block 8, Kwai Shing West Estate",8006,
99,Sham Shui Po,"Un Wai House, Un Chau Estate",8007,
100,Kowloon City,Metro6,8008,
101,Southern,"Wah Tai House, Wah Fu (II) Estate",8009,
102,Kwun Tong,"Block 4, Lotus Tower, Kwun Tong Garden Estate",8010,
103,Sha Tin,"Yan Hei House, Yan On Estate",8012,
104,Tuen Mun,"Wan Hei House, Siu Hei Court",8013,
105,Kwun Tong,"Kwai Leung House,Lower Ngau Tau Kok Estate",8014,
106,Kwai Tsing,"Kwai Tai House, Kwai Fong Estate",8015,
107,Yau Tsim Mong,"Cheong Ling Mansion, 3-13 Nullah Road",8017,
108,Sham Shui Po,"Tao Tak House, Lei Cheng Uk Estate",8018,
109,Kwun Tong,"Block 2, Sau Mau Ping Disciplined Services Quarters",8019,
110,Kwun Tong,"Shuk Mei House, Yau Mei Court",8020,
111,Tai Po,Tseng Tau Village,8021,
112,Central & Western,Wo On Building,8022,
113,Eastern,"Bik Tsui House, Hiu Tsui Court",8023,
114,Sham Shui Po,"Tower 1, Manhattan Hill",8024,
115,Eastern,King Tsui Court,8025,
116,Sai Kung,Tseng Lan Shue Tsuen,8026,
117,Kwun Tong,"Yuk Mei House, Yau Chui Court",8027,
118,Kwun Tong,"Choi Tin House, Hing Tin Estate",8028,
119,Tsuen Wan,"Low Block, Shek Tsui House, Shek Wai Kok Estate",8029,
120,Sha Tin,"Block 6, Grandeur Garden",8030,
121,Sha Tin,"Block 6, Grandeur Garden",8031,
122,Tsuen Wan,"Tower 2, Primrose Hill",8032,
123,Kwai Tsing,"Lai Choi House, Lai Yan Court",8033,
124,Eastern,Kwong Yick Building,8034,
125,Sha Tin,"Kam Kei House, Kam Tai Court",8035,
126,Yau Tsim Mong,"Block 7, Charming Garden",8036,
127,Yau Tsim Mong,"Block 7, Charming Garden",8037,
128,Kwai Tsing,"Chun Tai House, Ching Tai Court",8038,
129,Sai Kung,"Sheung Yan House, Sheung Tak Estate",8039,
130,Sha Tin,"Block 3, Ravana Garden",8040,
131,Wong Tai Sin,26 Lung Chi Path,8041,
132,Wong Tai Sin,"Pak Suet House, Choi Hung Estate",8042,
133,Tai Po,"Heng Tai House, Fu Heng Estate",8043,
134,Kowloon City,"Lok Seen Lau, Lok Man Sun Chuen",8044,
135,Kowloon City,Iclub Ma Tau Wai Hotel,8044,
136,Sha Tin,"High Block, Sun Yuet House, Sun Chui Estate",8045,
137,Sha Tin,"High Block, Sun Yuet House, Sun Chui Estate",8046,
138,Kwai Tsing,"Shek Yan House, Shek Lei (II) Estate",8047,
139,Tuen Mun,"Block A, Greenland Garden",8048,
140,Tuen Mun,"Block A, Greenland Garden",8049,
141,Kwun Tong,"Hon Pak House, Wan Hon Estate",8050,
142,Yau Tsim Mong,42 Tung Choi Street,8051,
143,Yau Tsim Mong,Man Fai Building,8052,
144,Tai Po,Nam Hang Tsuen,8053,
145,Wong Tai Sin,"Ming Lai House, Choi Wan (II) Estate",8054,
146,Sha Tin,"High Block, Sun Yuet House",8055,
147,Kwun Tong,"Ching Tat House, On Tat Estate",8056,
148,Kwun Tong,"Yat Lai House, Yau Lai Estate",8057,
149,Tai Po,"Sun Wo House, Tai Wo Estate",8058,
150,Sha Tin,Horizon Suite Hotel,8059,
