,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yuen Long,Ping Tong Fa Yuen,10733,
1,Kowloon City,"Ka Lim Lau, Ka Wai Chuen",10734,
2,Yau Tsim Mong,Mirador Mansion,10735,
3,Yuen Long,"Fung Kat Heung, Kam Tin",10736,
4,Sha Tin,"Kam Lan House, Kam Fung Court",10738,
5,Yuen Long,Far East Consortium Yuen Long Building,10740,
6,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10741,
7,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10742,
8,Islands,"Tower 5A, Phase 1, Century Link",10745,
9,Kowloon City,O' Hotel,10746,
10,Kowloon City,"Block B, Moonbeam Terrace",10747,
11,Kowloon City,iclub Ma Tau Wai Hotel,10748,
12,Southern,Bisney Villas,10749,
13,Tai Po,Sam Mun Tsai New Village,10750,
14,Kowloon City,"Block 2, Bamboo Mansions, Whampoa Garden",10751,
15,Kowloon City,Kerry Hotel Hong Kong,10752,
16,Kowloon City,Kerry Hotel Hong Kong,10753,
17,Southern,L'hotel Island South,10755,
18,Tai Po,"Kwong Chi House, Kwong Fuk Estate",10756,
19,Sha Tin,"Foo Wo House, Wo Che Estate",10757,
20,Wong Tai Sin,Kellie Mansion,10758,
21,Yau Tsim Mong,286 Shanghai Street,10759,
22,Kowloon City,iclub Ma Tau Wai Hotel,10760,
23,Wan Chai,Hotel Indigo Hong Kong Island,10761,
24,Yuen Long,Far East Consortium Yuen Long Building,10762,
25,Tai Po,Sam Mun Tsai New Village,10763,
26,Yau Tsim Mong,"Fu Tin Building, Stage 1, Fu Tor Loy Sun Chuen",10764,
27,Tsuen Wan,Lung Wah Building,10765,
28,Tai Po,"Oi Wo House, Tai Wo Estate",10766,
29,Tai Po,"Lai Wo House, Tai Wo Estate",10767,
30,Yau Tsim Mong,"Block C, Tsim Sha Tsui Mansion",10768,
31,Islands,Hong Kong SkyCity Marriott Hotel,10769,
32,Sai Kung,"Tower 1, Phase 1, Metro City",10770,
33,Sha Tin,"Block 1, Saddle Ridge Garden",10771,
34,Kowloon City,267 To Kwa Wan Road,10772,
35,Central & Western,Grand City Hotel,10773,
36,Kowloon City,"Ka Lim Lau, Ka Wai Chuen",10774,
37,Wong Tai Sin,Kellie Mansion,10775,
38,Yau Tsim Mong,Mirador Mansion,10776,
39,Tai Po,"Kwong Chi House, Kwong Fuk Estate",10777,
40,Yau Tsim Mong,Mirador Mansion,10778,
41,Yau Tsim Mong,Mirador Mansion,10779,
42,Kwai Tsing,"Block A, Po Sing Centre",10780,
43,Yuen Long,"Chung Ki House, Tin Chung Court",10781,
44,Tsuen Wan,Lung Wah Building,10787,
45,Eastern,"Block 26, Heng Fa Chuen",10788,
46,Kowloon City,"Ka Lim Lau, Ka Wai Chuen",10789,
47,Wan Chai,"Dorsett Wanchai, Hong Kong",10790,
48,Wong Tai Sin,Fung Chuen Court,10791,
49,Kwai Tsing,"Dorsett Tsuen Wan, Hong Kong",10792,
50,Yuen Long,Tai Sang Wai,10793,
51,Kwai Tsing,"Shek Yi House, Shek Lei (II) Estate",10794,
52,Kwun Tong,"Block A, Cheerful Court",10795,
53,Sha Tin,"Ming Yan Lau, Jat Min Chuen",10798,
54,Kwun Tong,"Block 1, Sceneway Garden",10799,
55,Sham Shui Po,Fuk Wa Mansion,10800,
56,Yau Tsim Mong,Golden Crown Court,10801,
57,Kowloon City,"Tower 2, Stars By The Harbour",10802,
58,Yuen Long,Hong Shing Building,10803,
59,Kwun Tong,"Ko Fung House, Ko Cheung Court",10805,
60,Wong Tai Sin,On Lee Building,10807,
61,Tuen Mun,"Sau Tai House, Fu Tai Estate",10808,
62,Yau Tsim Mong,Highview,10809,
63,Yuen Long,Tai Sang Wai,10811,
64,Kowloon City,iclub Ma Tau Wai Hotel,10812,
65,Yau Tsim Mong,"Block C, Tsim Sha Tsui Mansion",10813,
66,Wong Tai Sin,Fung Chuen Court,10814,
67,Tai Po,88 Square,10816,
68,Sham Shui Po,Shung Tak Building,10817,
69,Sha Tin,"Block 1, Greenhill Villa",10818,
70,Yuen Long,Tai Sang Wai,10819,
71,Kwun Tong,"Sau Ching House, Sau Mau Ping Estate",10820,
72,Yuen Long,Yat Sun Building,10821,
73,Kowloon City,Ma Tau Kok Detention Centre,10822,
74,Kwai Tsing,Chung Mei Lo Uk Village,10823,
75,Tuen Mun,"Sau Tai House, Fu Tai Estate",10824,
76,Sha Tin,"Block1,Greenhill Villa",10825,
77,Yau Tsim Mong,Highview,10826,
78,Tai Po,"Sun Wo House, Tai Wo Estate",10827,
79,Kwun Tong,"On Kin House, On Tin Estate",10828,
80,Eastern,Luen Wo Apartments,10829,
81,Central & Western,Rex Building,10830,
82,Kwun Tong,Yee On Centre,10831,
83,Kowloon City,"Block 5, Kent Court",10832,
84,Central & Western,Best Western Plus Hotel Hong Kong,10833,
85,Kowloon City,Sung Oi Building,10834,
86,Sha Tin,"Block 6, Jubilee Garden",10835,
87,Islands,San Wai Tsuen,10836,
88,Kwun Tong,Yee On Centre,10837,
89,Kwun Tong,"On Kin House, On Tin Estate",10838,
90,Yau Tsim Mong,Lai Kee Mansion,10840,
91,Sha Tin,"S H Ho Wellness College, The HSUHK Jockey Club Residential Colleges",10840,
92,North,"Rome Court, Sheung Shui Town Centre",10840,
93,Kwun Tong,"On Kin House, On Tin Estate",10841,
94,Kwai Tsing,"Tower 1, The Apex",10845,
95,North,"Rome Court, Sheung Shui Town Centre",10846,
96,Kwun Tong,"Sau Wong House, Sau Mau Ping South Estate",10847,
97,Kowloon City,Metropark Hotel Kowloon,10848,
98,Sha Tin,"Block 6, Jubilee Garden",10849,
99,Kowloon City,"Block 5, Kent Court",10850,
100,Kowloon City,"Block 5, Kent Court",10851,
101,Tai Po,"Kwong Chi House, Kwong Fuk Estate",10852,
102,Kwai Tsing,"Tower 1, The Apex",10853,
103,Kwai Tsing,"Tower 1, The Apex",10854,
104,Yuen Long,Shek Wu Tong,10855,
105,Kwai Tsing,"Luen Yan House, Kwai Luen Estate",10856,
106,North,"Tower 5, Noble Hill",10857,
107,North,"Rome Court, Sheung Shui Town Centre",10858,
108,Kwai Tsing,"Tower 1, The Apex",10859,
109,Eastern,Caritas Lok Yi School,10863,
110,Wong Tai Sin,"Ching Yi House, Tsz Ching Estate",10864,
111,Kwun Tong,"High Block, Tsui Nam House, Tsui Ping (North) Estate",10865,
112,Yuen Long,Tai Hong Wai,10866,
113,Kwun Tong,"Block 1, Sceneway Garden",10867,
114,Kwai Tsing,"Tower 1, The Apex",10868,
115,Sham Shui Po,48 Fuk Wa Street,10869,
116,North,"Tower 5, Noble Hill",10870,
117,Eastern,Wiseman Building,10871,
118,Eastern,"Block D, Kornhill",10873,
119,Eastern,Tung Shing Court,10874,
120,Kwun Tong,"On Kin House, On Tin Estate",10876,
121,Kwun Tong,Yee On Centre,10877,
122,Kwun Tong,Yee On Centre,10878,
123,Southern,"Wah Lai House, Wah Kwai Estate",10880,
124,Tuen Mun,"Civic House, Affluence Garden",10882,
125,Sha Tin,"Heng Hoi House, Heng On Estate",10883,
126,Yuen Long,Wang Toi Shan Wing Ning Lei,10884,
127,Eastern,Caritas Lok Yi School,10886,
128,Yuen Long,"Shek Wu Tong, Pat Heung",10887,
129,Yau Tsim Mong,"Front Block, Man Yuen Building",10888,
130,Yau Tsim Mong,"Front Block, Man Yuen Building",10889,
131,Yau Tsim Mong,"Front Block, Man Yuen Building",10890,
132,Yau Tsim Mong,"Front Block, Man Yuen Building",10891,
133,Eastern,Tung Shing Court,10892,
134,Eastern,"Block D, Kornhill",10893,
135,Kowloon City,"Tower 1C, Upper East",10894,
136,Wong Tai Sin,Cambridge Building,10895,
137,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10896,
138,Kowloon City,Metropark Hotel Kowloon,10897,
139,Eastern,"Block 26, Heng Fa Chuen",10898,
140,Yau Tsim Mong,"Front Block, Man Yuen Building",10899,
141,Wong Tai Sin,"Wah Yuen House, Chuk Yuen (South) Estate",10900,
142,Kwun Tong,Lai Yue Building,10902,
143,Sha Tin,"Block 2 , Carado Garden",10904,
144,Eastern,"Block 26, Heng Fa Chuen",10905,
145,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10906,
146,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10907,
147,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10908,
148,Southern,"Wah Yin House, Wah Kwai Estate",10909,
149,Sham Shui Po,570-572 Fuk Wa Street,10910,
150,Central & Western,The Hudson,10911,
151,Eastern,"Tung Hiu House, Tung Yuk Court",10912,
152,Yuen Long,"Lin Fa Tei, Pat Heung",10913,
153,Yau Tsim Mong,315 Nathan Road,10914,
154,Tai Po,"Block I, Trackside Villas",10915,
155,Sham Shui Po,"Tower 6, Banyan Garden",10916,
156,Eastern,"Block 1, The Orchards",10917,
157,Sai Kung,"Sheung Shun House, Sheung Tak Estate",10918,
158,Eastern,"Block D, Kornhill",10919,
159,Kwun Tong,"Kwai Leung House, Lower Ngau Tau Kok Estate",10920,
160,Sai Kung,Holiday Inn Express Hong Kong Kowloon East,10921,
161,Sai Kung,"Tower 16, Ocean Shores",10921,
162,Yau Tsim Mong,"Tower 7, Island Harbourview",10922,
163,Eastern,Ramada Hong Kong Grand View,10923,
164,Yuen Long,"Tower 1, One Regent Place",10924,
165,Yuen Long,Wang Toi Shan Wing Ning Lei,10925,
166,Southern,"Wah Yin House, Wah Kwai Estate",10926,
167,Kowloon City,"Kin Man House, Oi Man Estate",10927,
168,Kowloon City,"Wai Man House, Oi Man Estate",10929,
169,Kwun Tong,"Kwai Leung House, Lower Ngau Tau Kok Estate",10931,
170,Yau Tsim Mong,"Block 2, Parc Palais",10932,
171,Southern,"Wah Yin House, Wah Kwai Estate",10935,
172,Kwun Tong,Camlux Hotel,10936,
173,Kwun Tong,"Choi Kiu House, Choi Hing Court",10936,
174,Sham Shui Po,"Block 22, Shek Kip Mei Estate",10937,
175,Sham Shui Po,"Mei Wui House, Shek Kip Mei Estate",10938,
176,Sha Tin,"Block 4, Baycrest",10939,
177,Wan Chai,"Block B, Hay Wah Building",10940,
178,Sham Shui Po,"122-124 Broadway, Stage 8, Mei Foo Sun Chuen",10941,
179,Kwun Tong,"Sau Hong House, Sau Mau Ping Estate",10942,
180,Wong Tai Sin,"Lok Man House, Lok Fu Estate",10944,
181,Kwun Tong,"Sau Hong House, Sau Mau Ping Estate",10945,
182,Wong Tai Sin,Pentahotel Hong Kong Kowloon,10946,
183,Kowloon City,"Kin Man House, Oi Man Estate",10947,
184,Islands,"Block B, Yu Tai Court",10948,
185,Kowloon City,"Kin Man House, Oi Man Estate",10949,
186,Yau Tsim Mong,"Tower 7, Island Harbourview",10950,
187,Yau Tsim Mong,"Tower 7, Island Harbourview",10951,
188,Central & Western,Smithfield Municipal Services Building,"10105, 10490",29/01/2021
189,Central & Western,ICBC Asia Building,"10402, 10522",29/01/2021
