,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Islands,Hong Kong SkyCity Marriott Hotel,5099,
1,Wan Chai,Glory House,5102,
2,Yau Tsim Mong,Wai Yuen Building,5104,
3,Eastern,Ramada Hong Kong Grand View,5105,
4,Sha Tin,"Tower 2, Greenheight Villa",5107,
5,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5110,
6,Yau Tsim Mong,Lap Tak House,5110,
7,Kwai Tsing,"Wang Yung House, Cheung Wang Estate",5111,
8,Sha Tin,"Tower 2, Greenheight Villa",5112,
9,Islands,Hong Kong SkyCity Marriott Hotel,5113,
10,Yau Tsim Mong,Kimberley Hotel,5114,
11,Kwai Tsing,"Block 5, Rambler Crest",5122,
12,Yau Tsim Mong,Holly Mansion,5123,
13,Yau Tsim Mong,Stanford Hillview Hotel,5123,
14,Yau Tsim Mong,Lap Tak House,5124,
15,Yau Tsim Mong,Lap Tak House,5125,
16,Eastern,Wealthy Court,5126,
17,Yau Tsim Mong,The Kimberley Hotel,5130,
18,Yau Tsim Mong,Holly Mansion,5130,
19,Yau Tsim Mong,177A Portland Street,5131,
20,Wan Chai,Fasteem Mansion,5132,
21,Tuen Mun,"Block 15, Lung Mun Oasis",5133,
22,Kwun Tong,"Wing Mei House, Yau Chui Court",5135,
23,Yau Tsim Mong,"Block 3, Prosperous Garden",5136,
24,Tuen Mun,"Block 6, Po Tin Estate",5137,
25,Kwai Tsing,The Home Of Treasure,5140,
26,Yau Tsim Mong,The Royal Garden,5141,
27,Sai Kung,"Kin Ching House, Kin Ming Estate",5143,
28,Sai Kung,"Kin Ching House, Kin Ming Estate",5144,
29,Islands,Regal Airport Hotel Hong Kong,5145,
30,Wong Tai Sin,Hong Keung Court,5148,
31,Kwai Tsing,The Home Of Treasure,5149,
32,Sai Kung,"Kin Ching House, Kin Ming Estate",5150,
33,Kwai Tsing,The Home Of Treasure,5151,
34,Kwai Tsing,The Home Of Treasure,5152,
35,Kwai Tsing,The Home Of Treasure,5153,
36,Kwai Tsing,The Home Of Treasure,5154,
37,Kwai Tsing,The Home Of Treasure,5155,
38,Kwai Tsing,The Home Of Treasure,5156,
39,Kwai Tsing,The Home Of Treasure,5157,
40,Kwai Tsing,The Home Of Treasure,5158,
41,Kwai Tsing,The Home Of Treasure,5159,
