,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yau Tsim Mong,198 Fa Yuen Street,7379,
1,Sha Tin,"Wing Shui House, Lek Yuen Estate",7382,
2,Kwai Tsing,"Kai Him Lau, Cho Yiu Chuen",7383,
3,Wong Tai Sin,"Hing Tung House, Tung Tau (II) Estate",7384,
4,North,"G/F, Block 3 & 4 and Block 5 & 6, Regent Garden, Hang Tau Village",7385,
5,Yau Tsim Mong,198 Fa Yuen Street,7386,
6,Wong Tai Sin,22 Lung Chi Path,7387,
7,Kowloon City,"Mei Yan House, Mei Tung Estate",7388,
8,Tai Po,"Sun Wo House, Tai Wo Estate",7389,
9,Yau Tsim Mong,The Cityview,7389,
10,Yuen Long,Shek Wu Tong,7390,
11,Yuen Long,Shek Wu Tong,7391,
12,Yuen Long,"Petrus Avenue, The Vineyard",7392,
13,Kwun Tong,"Tat Hin House, Po Tat Estate",7393,
14,Yuen Long,"Wing Fu House, Tin Fu Court",7394,
15,Kwun Tong,"Lei Ye House, Lei Yue Mun Estate",7395,
16,Kwun Tong,"Choi Kiu House, Choi Hing Court",7396,
17,Kwun Tong,"Hung Shek House, Ping Shek Estate",7397,
18,Kwun Tong,"Yee Hong House, Hong Wah Court",7398,
19,Tai Po,"Kwong Chi House, Kwong Fuk Estate",7399,
20,Kwun Tong,"Tsui Mui House, Tsui Ping (North) Estate",7400,
21,Kwun Tong,Hing Tat Mansion,7401,
22,Yuen Long,"Heng Kin House, Tin Heng Estate",7402,
23,Kwun Tong,"Tin Chi House, Shun Tin Estate",7403,
24,Kwun Tong,"Lei Sang House, Lei Yue Mun Estate",7404,
25,Wong Tai Sin,"Lung Hei House, Lower Wong Tai Sin (II) Estate",7405,
26,Wong Tai Sin,22 Lung Chi Path,7406,
27,Central & Western,Luen Tak Apartments,7407,
28,Central & Western,"Block D, Phase II, Kwan Yick Building",7408,
29,Kwun Tong,"Yun Mei House, Yau Mei Court",7409,
30,Wong Tai Sin,"Block 10, Rhythm Garden",7410,
31,Kwun Tong,"Yun Mei House, Yau Mei Court",7411,
32,Central & Western,Luen Tak Apartments,7412,
33,Sai Kung,Tseng Lan Shue Tsuen,7414,
34,Kwun Tong,"Tat Hin House, Po Tat Estate",7415,
35,Kwun Tong,"Tsui Mui House, Tsui Ping (North) Estate",7417,
36,Kwai Tsing,"Block 2, Kwai Chung Plaza",7418,
37,Tai Po,"Block 5, Richwood Park",7419,
38,Sham Shui Po,"Hoi Yin House, Hoi Lai Estate",7420,
39,Sham Shui Po,"Hoi Yin House, Hoi Lai Estate",7421,
40,Kwai Tsing,"Wang Sin House, Cheung Wang Estate",7422,
41,Kwun Tong,"Ying Lok House, Choi Ying Estate",7423,
42,Eastern,"Wan Ying House, Chai Wan Estate",7424,
43,Sham Shui Po,41 Tai Po Road,7425,
44,Sham Shui Po,"43 Broadway, Stage 3, Mei Foo Sun Chuen",7426,
45,Sham Shui Po,"43 Broadway, Stage 3, Mei Foo Sun Chuen",7427,
46,Kwun Tong,"Block 2, Lotus Tower, Kwun Tong Garden Estate",7428,
47,Sham Shui Po,"Wah Chak House, Chak On Estate",7429,
48,Kwun Tong,"Tsui Mui House, Tsui Ping (North) Estate",7430,
49,Kwun Tong,"Tsui Mui House, Tsui Ping (North) Estate",7431,
50,Eastern,"Hiu Tao House, Tung Tao Court",7432,
51,Islands,"Mun Yat House, Yat Tung (2) Estate",7433,
52,Sha Tin,"Fook Ki Court, Holford Garden",7434,
53,Eastern,King Tsui Court,7435,
54,Wong Tai Sin,"Kwai Tung House, Tung Tau (II) Estate",7436,
55,Sham Shui Po,"Hoi Yin House, Hoi Lai Estate",7437,
56,Yuen Long,"Wah Sui House, Tin Wah Estate",7438,
57,Wong Tai Sin,Ngau Chi Wan West Village,7439,
58,North,Fu Ho Mansion,7440,
59,Yau Tsim Mong,Chungking Mansions,7441,
60,Kwai Tsing,"Chak Yam House, On Yam Estate",7442,
61,Wong Tai Sin,"Fu Yan House, Fu Shan Estate",7443,
62,Islands,Hong Kong SkyCity Marriott Hotel,7446,
63,Eastern,Kiu Fai Mansion,7450,
64,Kwun Tong,"On Wah House, Lok Wah South Estate",7451,
65,Kwai Tsing,"Lai Shek House, Shek Yam Estate",7452,
66,Kwun Tong,"Tao Nga House, Hong Nga Court",7453,
67,Kwun Tong,"Tao Nga House, Hong Nga Court",7454,
68,Sha Tin,"San Shek House, Shek Mun Estate",7455,
69,Sai Kung,"Block 5, Beverly Garden",7456,
70,Eastern,Bayview Park,7457,
71,Kwai Tsing,"Block E, New Kwai Fong Gardens",7458,
72,Eastern,"Tower 1, Greenwood Terrace",7459,
73,Kwai Tsing,"Wang Sin House, Cheung Wang Estate",7460,
74,Kwai Tsing,"Wang Sin House, Cheung Wang Estate",7461,
75,Central & Western,Garfield Mansion,7462,
76,Kwun Tong,"Man On House, Wo Lok Estate",7463,
77,Eastern,"Block 7, Fullview Garden",7464,
78,Central & Western,"Block D, Phase 2, Kwan Yick Building",7465,
79,Southern,Yen Shing Mansion,7466,
80,Wan Chai,Hang Po Building,7467,
81,Kwai Tsing,"Block 8, Kwai Shing West Estate",7468,
82,Sham Shui Po,"Hoi Yin House , Hoi Lai Estate",7469,
83,Kwai Tsing,"Block 8, Kwai Shing West Estate",7470,
