,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Sha Tin,"Block 6, Jubilee Garden",10835,
1,Islands,San Wai Tsuen,10836,
2,Kwun Tong,Yee On Centre,10837,
3,Kwun Tong,"On Kin House, On Tin Estate",10838,
4,Yau Tsim Mong,Lai Kee Mansion,10840,
5,Sha Tin,"S H Ho Wellness College, The HSUHK Jockey Club Residential Colleges",10840,
6,North,"Rome Court, Sheung Shui Town Centre",10840,
7,Kwun Tong,"On Kin House, On Tin Estate",10841,
8,Kwai Tsing,"Tower 1, The Apex",10845,
9,North,"Rome Court, Sheung Shui Town Centre",10846,
10,Kwun Tong,"Sau Wong House, Sau Mau Ping South Estate",10847,
11,Kowloon City,Metropark Hotel Kowloon,10848,
12,Sha Tin,"Block 6, Jubilee Garden",10849,
13,Kowloon City,"Block 5, Kent Court",10850,
14,Kowloon City,"Block 5, Kent Court",10851,
15,Tai Po,"Kwong Chi House, Kwong Fuk Estate",10852,
16,Kwai Tsing,"Tower 1, The Apex",10853,
17,Kwai Tsing,"Tower 1, The Apex",10854,
18,Yuen Long,Shek Wu Tong,10855,
19,Kwai Tsing,"Luen Yan House, Kwai Luen Estate",10856,
20,North,"Tower 5, Noble Hill",10857,
21,North,"Rome Court, Sheung Shui Town Centre",10858,
22,Kwai Tsing,"Tower 1, The Apex",10859,
23,Eastern,Caritas Lok Yi School,10863,
24,Wong Tai Sin,"Ching Yi House, Tsz Ching Estate",10864,
25,Kwun Tong,"High Block, Tsui Nam House, Tsui Ping (North) Estate",10865,
26,Yuen Long,Tai Hong Wai,10866,
27,Kwun Tong,"Block 1, Sceneway Garden",10867,
28,Kwai Tsing,"Tower 1, The Apex",10868,
29,Sham Shui Po,48 Fuk Wa Street,10869,
30,North,"Tower 5, Noble Hill",10870,
31,Eastern,Wiseman Building,10871,
32,Eastern,"Block D, Kornhill",10873,
33,Eastern,Tung Shing Court,10874,
34,Kwun Tong,"On Kin House, On Tin Estate",10876,
35,Kwun Tong,Yee On Centre,10877,
36,Kwun Tong,Yee On Centre,10878,
37,Southern,"Wah Lai House, Wah Kwai Estate",10880,
38,Tuen Mun,"Civic House, Affluence Garden",10882,
39,Sha Tin,"Heng Hoi House, Heng On Estate",10883,
40,Yuen Long,Wang Toi Shan Wing Ning Lei,10884,
41,Eastern,Caritas Lok Yi School,10886,
42,Yuen Long,"Shek Wu Tong, Pat Heung",10887,
43,Yau Tsim Mong,"Front Block, Man Yuen Building",10888,
44,Yau Tsim Mong,"Front Block, Man Yuen Building",10889,
45,Yau Tsim Mong,"Front Block, Man Yuen Building",10890,
46,Yau Tsim Mong,"Front Block, Man Yuen Building",10891,
47,Eastern,Tung Shing Court,10892,
48,Eastern,"Block D, Kornhill",10893,
49,Kowloon City,"Tower 1C, Upper East",10894,
50,Wong Tai Sin,Cambridge Building,10895,
51,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10896,
52,Kowloon City,Metropark Hotel Kowloon,10897,
53,Eastern,"Block 26, Heng Fa Chuen",10898,
54,Yau Tsim Mong,"Front Block, Man Yuen Building",10899,
55,Wong Tai Sin,"Wah Yuen House, Chuk Yuen (South) Estate",10900,
56,Kwun Tong,Lai Yue Building,10902,
57,Sha Tin,"Block 2 , Carado Garden",10904,
58,Eastern,"Block 26, Heng Fa Chuen",10905,
59,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10906,
60,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10907,
61,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10908,
62,Southern,"Wah Yin House, Wah Kwai Estate",10909,
63,Sham Shui Po,570-572 Fuk Wa Street,10910,
64,Central & Western,The Hudson,10911,
65,Eastern,"Tung Hiu House, Tung Yuk Court",10912,
66,Yuen Long,"Lin Fa Tei, Pat Heung",10913,
67,Yau Tsim Mong,315 Nathan Road,10914,
68,Tai Po,"Block I, Trackside Villas",10915,
69,Sham Shui Po,"Tower 6, Banyan Garden",10916,
70,Eastern,"Block 1, The Orchards",10917,
71,Sai Kung,"Sheung Shun House, Sheung Tak Estate",10918,
72,Eastern,"Block D, Kornhill",10919,
73,Kwun Tong,"Kwai Leung House, Lower Ngau Tau Kok Estate",10920,
74,Sai Kung,Holiday Inn Express Hong Kong Kowloon East,10921,
75,Sai Kung,"Tower 16, Ocean Shores",10921,
76,Yau Tsim Mong,"Tower 7, Island Harbourview",10922,
77,Eastern,Ramada Hong Kong Grand View,10923,
78,Yuen Long,"Tower 1, One Regent Place",10924,
79,Yuen Long,Wang Toi Shan Wing Ning Lei,10925,
80,Southern,"Wah Yin House, Wah Kwai Estate",10926,
81,Kowloon City,"Kin Man House, Oi Man Estate",10927,
82,Kowloon City,"Wai Man House, Oi Man Estate",10929,
83,Kwun Tong,"Kwai Leung House, Lower Ngau Tau Kok Estate",10931,
84,Yau Tsim Mong,"Block 2, Parc Palais",10932,
85,Southern,"Wah Yin House, Wah Kwai Estate",10935,
86,Kwun Tong,Camlux Hotel,10936,
87,Kwun Tong,"Choi Kiu House, Choi Hing Court",10936,
88,Sham Shui Po,"Block 22, Shek Kip Mei Estate",10937,
