,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Kowloon City,Tung Hing Building,4770.0,
1,Kwun Tong,"Choi Chun House, Choi Tak Estate",4771.0,
2,Yuen Long,"Tower 5, The Parcville",4772.0,
3,Yuen Long,"Tower 5, The Parcville",4773.0,
4,Yuen Long,Tung Shing Lei,4773.0,
5,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate 4774",nan nan,
6,,4774,nan nan,
7,,,nan,
8,Yau Tsim Mong,The Luxe Manor,4775.0,
9,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate 4776",nan nan,
10,,4776,nan nan,
11,,,nan,
12,Eastern,"Block 5, Aldrich Garden",4777.0,
13,Kwai Tsing,"Shing Hing House, Kwai Shing East Estate",4778.0,
14,Kowloon City,"Block B, I-Feng Mansion",4779.0,
15,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4780.0,
16,Yuen Long,"Tower 5, The Parcville",4781.0,
17,Kwun Tong,"Block I, Amoy Gardens",4783.0,
18,Kwun Tong,"On Chung House, Shun On Estate",4784.0,
19,Kwun Tong,"Kwai Leung House,Lower Ngau Tau Kok Estate 4785",nan nan,
20,,4785,nan nan,
21,,,nan,
22,Kwai Tsing,Win Fong Heights,4786.0,
23,Tsuen Wan,"Block 6, Phase 3, Belvedere Garden",4786.0,
24,Sha Tin,"Tower 3, Phase 2, Festival City",4787.0,
25,Tuen Mun,"Block 3, Tsui Ning Garden",4788.0,
26,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4789.0,
27,Sham Shui Po,"Un Yat House, Un Chau Estate",4790.0,
28,Yuen Long,Shung Ching San Tsuen,4791.0,
29,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4792.0,
30,Sham Shui Po,"Tower 1, Heya Green",4798.0,
31,Yuen Long,"Block 16, Sereno Verde",4799.0,
32,Kwun Tong,Chuen Yuen Road East,4800.0,
33,Southern,Stanley Main Street,4801.0,
34,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4802.0,
35,Islands,Regal Airport Hotel,4803.0,
36,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4805.0,
37,Yuen Long,Tai Kei Leng,4806.0,
38,Yuen Long,"Tower 5, The Parcville",4807.0,
39,Tsuen Wan,"Chung Sum Lau, Moon Lok Dai Ha",4808.0,
40,Yuen Long,"Tower 5, The Parcville",4809.0,
41,Yuen Long,"Tower 5, The Parcville",4810.0,
42,Yau Tsim Mong,"Front Block, Man Yuen Building",4811.0,
43,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate",,
44,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate",,
45,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate",,
