,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Sham Shui Po,"Tower 7, Liberte",4959,
1,Sham Shui Po,"Tower 7, Liberte",4960,
2,Tuen Mun,"King Wing House, Shan King Estate",4962,
3,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,4963,
4,Yau Tsim Mong,Kwun Chung Building,4964,
5,Wong Tai Sin,"Lok Man House, Lok Fu Estate",4965,
6,Tuen Mun,"Low Block, Oi Lim House, Yau Oi Estate",4966,
7,Kowloon City,"Phase 2, Tak Wai Mansion",4967,
8,Tuen Mun,"Block 1, Oi Fai House, Yau Oi Estate",4968,
9,Tuen Mun,"Block 1, Oi Fai House, Yau Oi Estate",4969,
10,Tuen Mun,"Moon Yu House, Sam Shing Estate",4970,
11,Yuen Long,"Shek Po Tsuen, Hung Shui Kiu",4971,
12,Tuen Mun,"Lok Hei House, Siu Hei Court",4972,
13,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",4977,
14,Tuen Mun,"Lok Hei House, Siu Hei Court",4979,
15,Southern,L'hotel Island South,4980,
16,Tuen Mun,"Lok Hei House, Siu Hei Court",4981,
17,Sham Shui Po,"Tower 7, Liberte",4982,
18,Sham Shui Po,"Lai Pak House, Lai Tsui Court",4983,
19,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,4984,
20,Yuen Long,"Tsz Ping House, Tin Tsz Estate",4988,
21,Kwun Tong,"Mei Tong House, Yau Tong Estate",4989,
22,Wong Tai Sin,"Lok Man House, Lok Fu Estate",4990,
23,Yau Tsim Mong,300 Portland Street,4992,
24,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",4993,
25,Tuen Mun,"Hing Fai House, Tai Hing Estate",4994,
26,Kwun Tong,"Mei Tong House, Yau Tong Estate",4995,
27,Yau Tsim Mong,300 Portland Street,4996,
28,Tai Po,"Chim Uk Village, Shuen Wan",4997,
29,Sha Tin,"Block 7, Villa Oceania",5001,
30,Tuen Mun,"Low Block, Oi Hei House, Yau Oi Estate",5002,
31,Central & Western,Wing Shing Building,5003,
32,Eastern,Ramada Hong Kong Grand View,5006,
33,Yau Tsim Mong,Ramada Hong Kong Grand,5007,
34,Tuen Mun,"Yan Tai House, Fu Tai Estate",5008,
35,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",5021,
36,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",5022,
37,Yau Tsim Mong,300 Portland Street,5023,
38,Yau Tsim Mong,300 Portland Street,5024,
39,Kowloon City,Regal Oriental Hotel,5027,
40,Kowloon City,Regal Oriental Hotel,5028,
41,Kowloon City,Regal Oriental Hotel,5029,
42,Kowloon City,Regal Oriental Hotel,5030,
43,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5031,
44,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5032,
45,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5033,
46,Yuen Long,"Ching Hoi House, Tin Ching Estate",5035,
47,Wan Chai,Eco Tree Hotel Causeway Bay,5037,
48,Tuen Mun,"Oi Hei House, Yau Oi Estate",5038,
49,Wan Chai,Best Western Hotel Causeway Bay,5039,
50,Tuen Mun,"Block 1, Venice Gardens",5041,
51,Wong Tai Sin,"Lok Man House, Lok Fu Estate",5042,
52,Kowloon City,"Block A, Fok Lin Building, Hung Hom",5043,
53,Eastern,Ramada Hong Kong Grand View,5044,
54,Eastern,Ramada Hong Kong Grand View,5045,
55,Eastern,Ramada Hong Kong Grand View,5046,
