,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Kwun Tong,"Sau Wong House, Sau Mau Ping South Estate",4910,
1,Yau Tsim Mong,15 Temple Street,4912,
2,Yuen Long,"Tsz Ping House, Tin Tsz Estate",4914,
3,Yau Tsim Mong,15 Temple Street,4918,
4,Sai Kung,"Block 5, Hong Sing Garden",4922,
5,Sham Shui Po,"Tower 5, Phase 3, Banyan Garden",4924,
6,Yau Tsim Mong,199 Tung Choi Street,4926,
7,Tuen Mun,"Low Block, Oi Lim House, Yau Oi Estate",4927,
8,Kwun Tong,"Nga Lai House, Yau Lai Estate",4928,
9,Kwun Tong,"Nga Lai House, Yau Lai Estate",4933,
10,Kwun Tong,"Nga Lai House, Yau Lai Estate",4934,
11,Eastern,Hyatt Centric Victoria Harbour Hong Kong,4934,
12,Kwun Tong,"Nga Lai House, Yau Lai Estate",4935,
13,Sha Tin,"Wing Shing House, Fung Shing Court",4936,
14,Kwai Tsing,"Tower 4, Highland Park",4937,
15,Wong Tai Sin,"Lok Man House, Lok Fu Estate",4938,
16,Yau Tsim Mong,Kwun Chung Building,4939,
17,Yau Tsim Mong,Metropark Hotel Mongkok,4940,
18,Yau Tsim Mong,15 Temple Street,4941,
19,Tuen Mun,"Hing Tai House, Tai Hing Estate",4942,
20,Kwai Tsing,"Tower 4, Highland Park",4944,
21,Kwai Tsing,"Tower 4, Highland Park",4945,
22,Tuen Mun,"King Wing House, Shan King Estate",4946,
23,Kwai Tsing,"Block 2, Lai King Disciplined Services Quarters",4947,
24,Tuen Mun,"Low Block, Oi Lim House, Yau Oi Estate",4948,
25,Sham Shui Po,"Lai Pak House, Lai Tsui Court",4956,
26,Sham Shui Po,"Fook Ming House, Fortune Estate",4957,
27,Tuen Mun,"King Wing House, Shan King Estate",4958,
28,Sham Shui Po,"Tower 7, Liberte",4959,
29,Sham Shui Po,"Tower 7, Liberte",4960,
30,Tuen Mun,"King Wing House, Shan King Estate",4962,
31,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,4963,
32,Yau Tsim Mong,Kwun Chung Building,4964,
33,Wong Tai Sin,"Lok Man House, Lok Fu Estate",4965,
34,Tuen Mun,"Low Block, Oi Lim House, Yau Oi Estate",4966,
35,Kowloon City,"Phase 2, Tak Wai Mansion",4967,
36,Tuen Mun,"Block 1, Oi Fai House, Yau Oi Estate",4968,
37,Tuen Mun,"Block 1, Oi Fai House, Yau Oi Estate",4969,
38,Tuen Mun,"Moon Yu House, Sam Shing Estate",4970,
39,Yuen Long,"Shek Po Tsuen, Hung Shui Kiu",4971,
40,Tuen Mun,"Lok Hei House, Siu Hei Court",4972,
41,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",4977,
42,Tuen Mun,"Lok Hei House, Siu Hei Court",4979,
43,Southern,L'hotel Island South,4980,
44,Tuen Mun,"Lok Hei House, Siu Hei Court",4981,
45,Sham Shui Po,"Tower 7, Liberte",4982,
46,Sham Shui Po,"Lai Pak House, Lai Tsui Court",4983,
47,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,4984,
48,Yuen Long,"Tsz Ping House, Tin Tsz Estate",4988,
49,Kwun Tong,"Mei Tong House, Yau Tong Estate",4989,
50,Wong Tai Sin,"Lok Man House, Lok Fu Estate",4990,
51,Yau Tsim Mong,300 Portland Street,4992,
52,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",4993,
53,Tuen Mun,"Hing Fai House, Tai Hing Estate",4994,
54,Kwun Tong,"Mei Tong House, Yau Tong Estate",4995,
55,Yau Tsim Mong,300 Portland Street,4996,
56,Tai Po,"Chim Uk Village, Shuen Wan",4997,
57,Sha Tin,"Block 7, Villa Oceania",5001,
58,Tuen Mun,"Low Block, Oi Hei House, Yau Oi Estate",5002,
59,Central & Western,Wing Shing Building,5003,
60,Eastern,Ramada Hong Kong Grand View,5006,
61,Yau Tsim Mong,Ramada Hong Kong Grand,5007,
62,Tuen Mun,"Yan Tai House, Fu Tai Estate",5008,
63,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",5021,
64,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",5022,
65,Yau Tsim Mong,300 Portland Street,5023,
66,Yau Tsim Mong,300 Portland Street,5024,
67,Kowloon City,Regal Oriental Hotel,5027,
68,Kowloon City,Regal Oriental Hotel,5028,
69,Kowloon City,Regal Oriental Hotel,5029,
70,Kowloon City,Regal Oriental Hotel,5030,
71,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5031,
72,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5032,
73,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5033,
74,Yuen Long,"Ching Hoi House, Tin Ching Estate",5035,
75,Wan Chai,Eco Tree Hotel Causeway Bay,5037,
76,Tuen Mun,"Oi Hei House, Yau Oi Estate",5038,
77,Wan Chai,Best Western Hotel Causeway Bay,5039,
78,Tuen Mun,"Block 1, Venice Gardens",5041,
79,Wong Tai Sin,"Lok Man House, Lok Fu Estate",5042,
80,Kowloon City,"Block A, Fok Lin Building, Hung Hom",5043,
81,Eastern,Ramada Hong Kong Grand View,5044,
82,Eastern,Ramada Hong Kong Grand View,5045,
83,Eastern,Ramada Hong Kong Grand View,5046,
84,Central & Western,Ramada Hong Kong Harbour View,5047,
85,Islands,Hong Kong SkyCity Marriott Hotel,5048,
86,Tuen Mun,"Tai Sang House, Kin Sang Estate",5049,
87,Kowloon City,"Block A, Fok Lin Building",5050,
88,Islands,Hong Kong Skycity Marriott Hotel,5051,
89,Wan Chai,Dorsett Wanchai,5052,
90,Wan Chai,Dorsett Wanchai,5053,
91,Yau Tsim Mong,Silka Seaview Hotel,5054,
92,Yuen Long,"Block 7, Kenswood Court, Kingswood Villas",5056,
93,Tuen Mun,"Tai Sang House, Kin Sang Estate",5057,
94,Sai Kung,TKO Spot,"1596, 1861, 1983, 2066, 2473, 2608, 3787, 4201, 4761, 4762, 4763",27/08/2020
95,Kwai Tsing,MTR Kwai Fong Station,"4416, 4460, 4480, 4786",27/08/2020
96,Kwun Tong,Choi Tak Shopping Centre,"4764, 4771",27/08/2020
97,Kwun Tong,Lower Ngau Tau Kok Estate Plaza,"4776, 4785, 4812",27/08/2020
98,Kwun Tong,Upper Ngau Tau Kok Estate Shopping Centre,"4785, 4812",28/08/2020
99,Sham Shui Po,Trade Square Fulum Restaurant,"4790, 4868",28/08/2020
100,Tsuen Wan,Heung Che Street Market,"4696, 4727, 4816",29/08/2020
101,Yau Tsim Mong,Victoria Mall,"4491, 4679, 4764, 4872",30/08/2020
102,Yuen Long,YOHO Mall II  Tai Hing,"4809, 4810",30/08/2020
103,Sham Shui Po,Pei Ho Street Municipal Services Building,"1557, 1608, 1611, 1808, 1852, 1905, 1926, 1927, 2056, 2057, 2140, 2186, 2283, 2292, 2482, 2652, 3156, 3351, 3465, 3765, 3839, 4682, 4840",31/08/2020
104,Yau Tsim Mong,ELEMENTS,"1715, 3057, 4011, 4077, 4569, 4845",31/08/2020
105,Yuen Long,Tung Yick Market,"2172, 3318, 3480, 4521, 4537, 4858",31/08/2020
106,Yau Tsim Mong,Hang Shing Building 363-373 Nathan Road,"4833, 4874",31/08/2020
107,Yau Tsim Mong,Tai Kok Tsui Municipal Service Building,"4159, 4185, 4839",01/09/2020
108,Yau Tsim Mong,Honland Building Café de Coral,"4827, 4852",01/09/2020
109,Yau Tsim Mong,66 Reclamation Street,"4833, 4898",01/09/2020
110,Kwun Tong,Sau Mau Ping Shopping Centre,"1863, 1865, 1897, 2031, 2035, 2071, 2449, 2623, 2902, 4529, 4678, 4910",02/09/2020
111,Sham Shui Po,Po On Road Municipal Services Building,"2234, 2410, 2728, 2924, 3351, 3831, 3992, 4115, 4226, 4291, 4840",02/09/2020
112,Wong Tai Sin,Suet Fung House,"4853, 4869",02/09/2020
113,Kwun Tong,Ngau Tau Kok Municipal Services Building,"1853, 2578, 2666, 3214, 3199, 3399, 3814, 3972, 4595, 4814, 4885",03/09/2020
114,Tsuen Wan,Yeung Uk Road Municipal Services Building,"1652, 1859, 2196, 2261, 2239, 3047, 3117, 3244, 3254, 3976, 4022, 4023, 4024, 4177, 4217, 4413, 4457, 4540, 4696, 4778, 4882",05/09/2020
115,Kwai Tsing,Tai Wo Hau Shopping Centre,"3172, 4225, 4389, 4890",05/09/2020
116,Sham Shui Po,Hing Lung Building,"4867, 4872, 4873",05/09/2020
117,Kwun Tong,MTR Yau Tong Station,"4928, 4933, 4935",05/09/2020
118,Sham Shui Po,55 Fuk Wa Street 萬發海鮮菜館,"4938, 4946",06/09/2020
119,Sham Shui Po,Cheung Sha Wan Plaza,"4945, 4960",08/09/2020
120,Yau Tsim Mong,Wah Yuen Factory Building,"4185, 4294, 4710, 4918, 4939, 4941",09/09/2020
121,Tsuen Wan,Hang Seng Tsuen Wan Building,"4938, 4965",09/09/2020
122,Tuen Mun,Tuen Mun Town Plaza Phase 1 Nabe One,4927,10/09/2020
123,Tuen Mun,H.A.N.D.S. V Cuisine,4942,10/09/2020
124,Eastern,Dorset House,4944,10/09/2020
125,Kwai Tsing,Kwai Fong Plaza,4945,10/09/2020
126,Kwai Tsing,Kwai Chung Sports Ground,4945,10/09/2020
127,Kwai Tsing,"Block C, Cho Yiu Chuen",4947,10/09/2020
128,Tuen Mun,H.A.N.D.S. Thai Cuisine,4948,10/09/2020
129,Tuen Mun,Shan King Shopping Centre Café de Coral,4958,10/09/2020
130,Sham Shui Po,Banyan Mall,4960,10/09/2020
131,Kwun Tong,Lei Yue Mun Municipal Services Building,"2634, 2647, 2656, 3908, 4800, 4928",10/09/2020
132,Tuen Mun,Shan King Shopping Centre,4958,11/09/2020
133,Southern,166-168 Aberdeen Main Road,4967,11/09/2020
134,Tuen Mun,2GETHER MX,4972,11/09/2020
135,Kwun Tong,"Sun On House, Wo Lok Estate",4989,11/09/2020
136,Tuen Mun,H.A.N.D.S Café de Coral,5002,11/09/2020
137,Sham Shui Po,Un Chau Shopping Centre,"4498, 4586, 4957",11/09/2020
138,Kowloon City,39-43 Hau Wong Road,"4938, 4965",11/09/2020
139,Kowloon City,75 Waterloo Road,"4956, 4967",11/09/2020
140,Southern,Gleneagles Hong Kong Hospital,4957,12/09/2020
