,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate 4812",nan nan,
1,,4812,nan nan,
2,,,nan,
3,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate 4813",nan nan,
4,,4813,nan nan,
5,,,nan,
6,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate 4814",nan nan,
7,,4814,nan nan,
8,,,nan,
9,Kwun Tong,"Kwai Fai House, Lower Ngau Tau Kok Estate 4815",nan nan,
10,,4815,nan nan,
11,,,nan,
12,Tsuen Wan,"Chung Sum Lau, Moon Lok Dai Ha",4816.0,
13,Yuen Long,Shui Tsiu San Tsuen,4817.0,
14,Yuen Long,"Block 16, Sereno Verde",4818.0,
15,Tuen Mun,"Block 3, Tsui Ning Garden",4819.0,
16,Tuen Mun,"Block 3, Tsui Ning Garden",4820.0,
17,Yau Tsim Mong,Ramada Hong Kong Grand,4822.0,
18,Eastern,Ramada Hong Kong Grand View,4823.0,
19,Sha Tin,"Ka Yin House, Ka Tin Court",4824.0,
20,Tsuen Wan,Fu Yung House,4825.0,
21,Tsuen Wan,"Chung Shue House, Lei Muk Shue Estate",4826.0,
22,Yau Tsim Mong,Metropark Hotel Mongkok,4827.0,
23,Wan Chai,Whitfield Mansion,4828.0,
24,Yau Tsim Mong,Metropark Hotel Mongkok,4829.0,
25,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4830.0,
26,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4831.0,
27,Kwun Tong,"Sau Wong House, Sau Mau Ping South Estate 4833",nan nan,
28,,4833,nan nan,
29,,,nan,
30,Kowloon City,"Shun Man House, Oi Man Estate",4834.0,
31,Yuen Long,Shui Tsiu San Tsuen,4835.0,
32,Sham Shui Po,"Block 22, Shek Kip Mei Estate",4838.0,
33,Wong Tai Sin,"Kwai Yuen House, Chuk Yuen South Estate",4839.0,
34,Kwai Tsing,Wah Fung Garden,4840.0,
35,Tuen Mun,"Siu Kin House, Siu Hong Court",4841.0,
36,Yau Tsim Mong,Ramada Hong Kong Grand,4843.0,
37,Kowloon City,10A Victory Avenue,4843.0,
38,Kowloon City,"Shun Man House, Oi Man Estate",4844.0,
39,Eastern,"Hiu Fung House, Fung Wah Estate",4845.0,
40,Yau Tsim Mong,Metropark Hotel Mongkok,4846.0,
