,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yuen Long,"Chak Yun House, Tin Chak Estate",4588,
1,Sha Tin,"Sui Shek House, Shek Mun Estate",4589,
2,Kowloon City,99 Maidstone Road,4591,
3,Yau Tsim Mong,Cheung Hing Mansion,4592,
4,Sha Tin,The Met. Acappella,4593,
5,Kowloon City,"Block 5, Palm Mansions, Phase 4, Whampoa Garden",4595,
6,Yau Tsim Mong,Royal Plaza Hotel,4596,
7,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4597,
8,Tuen Mun,"Leung Chun House, Leung King Estate",4598,
9,Tuen Mun,"King Lai House, Shan King Estate",4599,
10,Sha Tin,"Mei Lok House, Mei Tin Estate",4600,
11,Tai Po,"Heng Yiu House, Fu Heng Estate",4602,
12,Tsuen Wan,"Wing Ting House, Fuk Loi Estate",4603,
13,Sham Shui Po,"Wing Chak House, Chak On Estate",4604,
14,Sham Shui Po,"Phase B, Village Gardens, 19 Fa Po Street",4605,
15,Yuen Long,"Tower 7, The Parcville",4606,
16,Yau Tsim Mong,"Block 5, Prosperous Garden",4607,
17,Kwun Tong,"Sau Chi House, Sau Mau Ping Estate",4608,
18,Sham Shui Po,135 Fuk Wa Street,4609,
19,Islands,Hong Kong Skycity Marriott Hotel,4610,
20,Sha Tin,"Sun Fong House,  Sun Chui Estate",4613,
21,Tsuen Wan,"Wing Ting House, Fuk Loi Estate",4614,
22,Sai Kung,"Block 4, On Ning Garden",4615,
23,Yuen Long,"Chung Kam House, Tin Chung Court",4616,
24,Yau Tsim Mong,Wah Fat Mansion,4617,
25,Wan Chai,"Tower A, Elizabeth House",4624,
26,Kwun Tong,"Sau Wah House, Sau Mau Ping Estate",4626,
27,Kowloon City,Tung Hing Building,4627,
28,Tuen Mun,"Block 12, Lung Mun Oasis",4628,
29,Tuen Mun,"Block 3, Marina Garden",4629,
30,Kwai Tsing,Kwai Loong Building,4630.0,
31,Sha Tin,"Herring Gull House, Sha Kok Estate",4631.0,
32,Wan Chai,20 Swatow Street,4632.0,
33,Kwun Tong,"Sau Wah House, Sau Mau Ping Estate",4633.0,
34,Wong Tai Sin,"Chiu Sin House, Upper Wong Tai Sin Estate",4634.0,
35,Sai Kung,"Ming Chi House, Ying Ming Court",4635.0,
36,Kowloon City,Kam Tong Building,4636.0,
37,Yau Tsim Mong,175A Fa Yuen Street,4637.0,
38,North,Ping Yeung San Tsuen,4638.0,
39,Eastern,The Oakridge,4638.0,
40,Yau Tsim Mong,The Kimberley Hotel,4639.0,
41,Sham Shui Po,Hand Wai Court,4640.0,
42,Wong Tai Sin,"Toi Fung House, Fung Tak Estate",4641.0,
43,Tsuen Wan,"Block L, Allway Gardens",4642.0,
44,Sai Kung,"Block 4, On Ning Garden",4643.0,
45,Tai Po,"Heng Yiu House, Fu Heng Estate",4644.0,
46,Sha Tin,"Herring Gull House, Sha Kok Estate",4645.0,
47,Tsuen Wan,"Wing Ting House, Fuk Loi Estate",4646.0,
48,Eastern,The Oakridge,4647.0,
49,Sai Kung,"King Yu House, King Lam Estate",4648.0,
50,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4649.0,
51,Yuen Long,"Shing Yuk House, Tin Shing Court",4650.0,
52,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4651.0,
53,Yau Tsim Mong,Rosedale Hotel Kowloon,4652.0,
54,Yau Tsim Mong,"Tai Shing Building, Cosmopolitan Estates",4654.0,
55,Kowloon City,"Block 3, Majestic Park",4655.0,
56,Sham Shui Po,"Tung Wong House, Tai Hang Tung Estate",4656.0,
57,Tuen Mun,"Ming Wai Building, 8-10 Tuen Mun Heung Sze Wui Road",,
58,Tuen Mun,"King Lai House, Shan King Estate",4658.0,
59,Wong Tai Sin,"Lok Yan House, Tsz Lok Estate",4660.0,
60,Yau Tsim Mong,"Block 5, Prosperous Garden",4661.0,
61,Kowloon City,Kam Tong Building,4662.0,
62,Kwun Tong,"Kai Shun House, Kai Tin Estate",4663.0,
63,Sham Shui Po,"Stage 5, Mei Foo Sun Chuen",4664.0,
64,Kowloon City,Kam Tong Building,4665.0,
65,North,Ping Yeung San Tsuen,4667.0,
66,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4668.0,
67,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4669.0,
68,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4670.0,
69,Yuen Long,"Yat Chi House, Tin Yat Estate",4671.0,
70,Eastern,"Block 5, Aldrich Garden",4672.0,
71,Southern,L'hotel Island South,4673.0,
72,Southern,L'hotel Island South,4674.0,
73,Southern,L'hotel Island South,4675.0,
74,Yuen Long,"Chai Fu House, Tin Fu Court",4676.0,
75,Kwun Tong,"Low Block, Tsui Nam House, Tsui Ping (North) Estate",,
76,Kwun Tong,"Sau Tak House, Sau Mau Ping South Estate",4678.0,
77,Yau Tsim Mong,"Block 2, Charming Garden",4679.0,
78,Yau Tsim Mong,Best Western Plus Hotel Kowloon,4680.0,
79,Tsuen Wan,"Chung Shue House, Lei Muk Shue Estate",4681.0,
80,Kwai Tsing,Kwai Po Building,4682.0,
81,Eastern,"Block 9, Aldrich Garden",4683.0,
82,Sham Shui Po,"Phase 5, Mei Foo Sun Chuen",4684.0,
83,Sham Shui Po,"Hoi Shun House, Hoi Lai Estate",4685.0,
84,Eastern,"Block 5, Cheerful Garden",4686.0,
85,Eastern,"Wah Hei House, Tung Hei Court",4688.0,
86,Eastern,"Block A, Comfort Gardens",4689.0,
87,Yau Tsim Mong,"Silka Seaview Hotel, Hong Kong",4690.0,
88,Kowloon City,Tung Hing Building,4691.0,
89,Yuen Long,"Yat Chi House, Tin Yat Estate",4692.0,
90,Kowloon City,"Block 1, Hunghom Gardens",4693.0,
91,Kowloon City,"Block 1, Hunghom Gardens",4694.0,
92,Yau Tsim Mong,Wah Po Mansion,4695.0,
93,Tsuen Wan,Fu Yung House,4696.0,
94,Tsuen Wan,"Silka Tsuen Wan, Hong Kong",4697.0,
95,Sham Shui Po,"Mei Leong House, Shek Kip Mei Estate",4700.0,
96,Sai Kung,"Tower 5A, Phase 4B, Wings At Sea II, Lohas Park",,
97,Sai Kung,"Wo Yat House, Wo Ming Court",4702.0,
98,Kwai Tsing,Win Fong Heights,4703.0,
99,Yuen Long,"Yat Chi House, Tin Yat Estate",4704,
100,Yuen Long,"Yat Chi House, Tin Yat Estate",4705,
101,Yuen Long,"Tower 9, Central Park Towers II",4706,
102,Central & Western,Ramada Hong Kong Harbour View,4707,
103,Kowloon City,Tung Hing Building,4708,
104,Sham Shui Po,"Stage 5, Mei Foo Sun Chuen",4709,
105,Tsuen Wan,"Block L, Allway Gardens",4711,
106,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4712,
107,Central & Western,Luen Yau Apartments,4713,
