,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Kowloon City,"Block 1, Hunghom Gardens",4693.0,
1,Kowloon City,"Block 1, Hunghom Gardens",4694.0,
2,Yau Tsim Mong,Wah Po Mansion,4695.0,
3,Tsuen Wan,Fu Yung House,4696.0,
4,Tsuen Wan,"Silka Tsuen Wan, Hong Kong",4697.0,
5,Sham Shui Po,"Mei Leong House, Shek Kip Mei Estate",4700.0,
6,Sai Kung,"Tower 5A, Phase 4B, Wings At Sea II, Lohas Park",nan 4701.0,
7,,,4701.0,
8,,,nan,
9,Sai Kung,"Wo Yat House, Wo Ming Court",4702.0,
10,Kwai Tsing,Win Fong Heights,4703.0,
11,Yuen Long,"Yat Chi House, Tin Yat Estate",4704.0,
12,Yuen Long,"Yat Chi House, Tin Yat Estate",4705.0,
13,Yuen Long,"Tower 9, Central Park Towers II",4706.0,
14,Central & Western,Ramada Hong Kong Harbour View,4707.0,
15,Kowloon City,Tung Hing Building,4708.0,
16,Sham Shui Po,"Stage 5, Mei Foo Sun Chuen",4709.0,
17,Tsuen Wan,"Block L, Allway Gardens",4711.0,
18,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4712.0,
19,Central & Western,Luen Yau Apartments,4713.0,
20,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4714.0,
21,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4715.0,
22,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4716.0,
23,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4717.0,
24,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4718.0,
25,Yuen Long,"Shing Chi House, Tin Shing Court",4719.0,
26,Wong Tai Sin,"Hing Tung House, Tung Tau (II) Estate",4720.0,
27,Kwun Tong,"Kui Tai House, On Tai Estate",4721.0,
28,Kwai Tsing,Hotel COZI‧Oasis,4722.0,
29,Kwai Tsing,"Hiu Kwai House, Kwai Chung Estate",4722.0,
30,Tsuen Wan,L'hotel Nina et Convention Centre,4723.0,
31,Yau Tsim Mong,Metropark Hotel Mongkok,4723.0,
32,Yau Tsim Mong,Po On Building,4724.0,
33,Yuen Long,"Tower 9, Central Park Towers II",4725.0,
