,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,"Golden Maple Court, Full Wealth Gardens",Eastern,2253,
1,San Hui Village,Tuen Mun,2254,
2,"Mei Shek House, Shek Mun Estate",Sha Tin,2255,
3,"Kwong Fook Building, Canton Road",Yau Tsim Mong,2256,
4,"Oi Cheung House, Tsz Oi Court",Wong Tai Sin,2257,
5,"Lok Wong House, Tsz Lok Estate",Wong Tai Sin,2259,
6,"Tower 3, Carmen's Garden",Yau Tsim Mong,2260,
7,"Ming Yan Lau, Jat Min Chuen",Sha Tin,2262,
8,"Lok Kwai House, Kwai Fuk Court",Kwai Tsing,2264,
9,"Kwai Po Building, Lei Muk Road",Kwai Tsing,2265,
10,"Pik Luk House, Shek Pai Wan Estat",Southern,2266,
11,"Yan Hei House, Yan On Estate",Sha Tin,2267,
12,"Hennessy Apartments, Hennessy Road",Wan Chai,2268,
13,"Mei Ying Hosue, Shek Kip Mei Estate",Sham Shui Po,2269,
14,"Mei Leong House, Shek Kip Mei Estate",Sham Shui Po,2270,
15,"Wang Yat House, Lok Fu Estate",Wong Tai Sin,2272,
16,"Lok Shing House, Tsz Lok Estate",Wong Tai Sin,2273,
17,"Tower 12, Tierra Verde",Kwai Tsing,2274,
18,"Hing Tung House, Tung Tau (II) Estate",Wong Tai Sin,2275,
19,Pollock Building,Yau Tsim Mong,2276,
20,"Ka Bong Lau, Ka Wai Chuen",Kowloon City,2277,
21,"Ching On House, Tsz Ching Estate",Wong Tai Sin,2278,
22,"Ching On House, Tsz Ching Estate",Wong Tai Sin,2279,
23,"Tin Lok House, Tin King Estate",Tuen Mun,2280,
24,15-21 Lai Chi Kok Road,Yau Tsim Mong,2281,
25,"Choi Lam House, Tsui Lam Estate",Sai Kung,2282,
26,"Sin Tat House, On Tat Estate",Kwun Tong,2283,
27,"Block A, Lung Fung Garden",North,2284,
28,"Lok On House, Tsz Lok Estate",Wong Tai Sin,2285,
29,"Shin Oi House, Long Shin Estate",Yuen Long,2286,
30,"Shin Oi House, Long Shin Estate",Yuen Long,2287,
31,"Shun Hei House, Siu Hei Court",Tuen Mun,2288,
32,"Tse Uk Village, Kam Sheung Road",Yuen Long,2289,
33,"Hop Kwai House, Kwai Chung Estate",Kwai Tsing,2290,
34,Lai Chi Court,Sham Shui Po,2292,
35,Lai Chi Court,Sham Shui Po,2293,
36,"Tower 12A Phase 3, Laguna Verde",Kowloon City,2296,
37,"Tower 12A Phase 3, Laguna Verde",Kowloon City,2297,
38,"Golden Maple Court, Full Wealth Gardens",Eastern,2299,
39,"Tower 2B, Vibe Centro",Kowloon City,2300,
40,"Oi Wah House, Tsz Oi Court",Wong Tai Sin,2301,
41,"Yiu Wo House, Yiu On Estate",Sha Tin,2302,
42,"Man Yue House, Tsz Man Estate",Wong Tai Sin,2303,
43,"Ying Chuen House, Shui Chuen O Estate",Sha Tin,2304,
44,Ka Shun Court,Sha Tin,2306,
