,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Islands,Hong Kong Skycity Marriott Hotel,5496,
1,Tuen Mun,"King On House, Shan King Estate",5497,
2,Tuen Mun,"King On House, Shan King Estate",5498,
3,Kowloon City,"Sik Man House, Ho Man Tin Estate",5499,
4,Wan Chai,168 Tung Lo Wan Road,5500,
5,Sha Tin,"Block F, Garden Rivera",5501,
6,Sai Kung,Clear Water Bay Apartments,5502,
7,Southern,Red Hill Park,5503,
8,Sai Kung,"Po Lam Estate, Po Tai House",5504,
9,Sha Tin,"Block F, Garden Rivera",5505,
10,Islands,"Ying Yat House, Yat Tung Estate",5506,
11,Kwun Tong,"Block 17, Laguna City",5507,
12,Sai Kung,Crowne Plaza Hong Kong Kowloon East Hotel,5509,
13,Eastern,"Tower 2, Pacific Palisades",5510,
14,Kowloon City,Billion Court,5511,
15,Yau Tsim Mong,Lee Man Building,5512,
16,Central & Western,Tai Fat Building,5513,
17,Wan Chai,Malibu Garden,5514,
18,Sai Kung,Alto Residences,5515,
19,Wan Chai,Chee On Building,5516,
20,Sai Kung,"Block 2, Hillview Court",5517,
21,Tsuen Wan,Hoi Pa San Tsuen,5518,
22,Central & Western,Flourish Court,5520,
23,Wong Tai Sin,"Fu Tung House, Tung Tau Estate",5521,
24,Yau Tsim Mong,"Tai Chuen Building, Cosmopolitan Estates",5523,
25,Yau Tsim Mong,Yan Hong Building,5524,
26,Sha Tin,"Block 5, Royal Ascot",5525,
27,Sha Tin,"Yiu Ping House, Yiu On Estate",5526,
28,Sha Tin,"Block 5, Royal Ascot",5529,
29,Wan Chai,"Block E, Beverly Hill",5530,
30,Yau Tsim Mong,"Tower 1, The Harbourside",5531,
31,Yuen Long,"Wah Choi House, Tin Wah Estate",5532,
32,Yau Tsim Mong,Lee Man Building,5533,
33,Yau Tsim Mong,Paradise Square,5534,
34,Kowloon City,"Tower 3, K. City",5535,
35,Yau Tsim Mong,70 Fa Yuen Street,5536,
36,Kwun Tong,"Shun Tai House, Shun Chi Court",5537,
37,Yau Tsim Mong,Far East Mansion,5538,
38,Sham Shui Po,17A-17D Shek Kip Mei Street,5539,
39,Kowloon City,Metropark Hotel Kowloon,5540,
40,Eastern,"Tower 6, Grand Promenade",5541,
41,Tsuen Wan,"Block 5, City Point",5542,
42,Central & Western,Visalia Garden,5543,
43,Wan Chai,Yick Wah Building,5544,
44,Wan Chai,Malahon Apartments,5545,
45,Yau Tsim Mong,"831 Canton Road, Kam Wah Building",5546,
46,Kowloon City,Kowloon Tong Mansion,5547,
47,Wan Chai,Hong Kong Mansion,5548,
48,Yau Tsim Mong,7 Cedar Street,5549,
49,Islands,"Block 2, Coastal Skyline",5550,
50,Sai Kung,"Tower 1, The Grandiose",5551,
51,Sai Kung,"Tower 3, Le Prestige, LOHAS Park",5552,
52,Wan Chai,"6 Dragon Terrace, Dragon Court",5553,
53,Southern,"Block 21, Baguio Villa",5554,
54,Wan Chai,451 Lockhart Road,5555,
55,Kwun Tong,"Block 34, Laguna City",5556,
56,Central & Western,"Block 2, Garden Terrace",5557,
57,Kwai Tsing,"Silka Tsuen Wan, Hong Kong",5558,
58,Yau Tsim Mong,Silka Seaview Hotel Hong Kong,5559,
59,Wan Chai,Chee On Building,5560,
60,Sha Tin,"Block A, Greenwood Garden",5561,
61,Sham Shui Po,"Tower 6, Manhattan Hill",5564,
62,Islands,Novotel Citygate Hong Kong,5565,
63,Islands,Airport Regal Hotel,5566,
64,Yuen Long,"Hay Ping House, Long Ping Estate",5567,
65,Yuen Long,Tsat Sing Kong Tsuen,5568,
66,Central & Western,"Block 2, Garden Terrace",5569,
67,Sha Tin,"Tower 4, Park Belvedere",5570,
68,Sha Tin,"Laurel Court, World-wide Gardens",5571,
69,Kwai Tsing,"Wah Shun Court, Wah Yuen Chuen",5572,
70,Sha Tin,"Block A, Greenwood Garden",5573,
71,Sha Tin,"Tower 1, Lake Silver",5574,
72,Sai Kung,"Villa Rhapsody, Symphony Bay",5575,
73,Tai Po,"Block 7, Richwood Park",5576,
74,Sham Shui Po,17A-17D Shek Kip Mei Street,5577,
75,Kwai Tsing,"Block 2, Grand Horizon",5578,
76,Kwun Tong,"Tin Yiu House, Shun Tin Estate",5579,
77,Islands,Regal Airport Hotel Hong Kong,5580,
78,Kwai Tsing,"Tower 8, Tierra Verde",5581,
79,Central & Western,Beau Cloud Mansion,5582,
80,Sha Tin,"Tower 7, The Palazzo",5583,
81,Islands,Regal Airport Hotel Hong Kong,5584,
82,Wan Chai,11 Broom Road,5585,
83,Southern,"Phase 1, Residence Bel-Air",5586,
84,Wan Chai,The Altitude,5587,
85,Yau Tsim Mong,Lee Man Building,5588,
86,Yau Tsim Mong,142-144 Tai Nam Street,5589,
87,Tsuen Wan,"Block 2, Rhine Garden",5590,
