,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Tuen Mun,"Block 2, Phase 1, Tai Hing Gardens",8239,
1,Wong Tai Sin,"Ching Tai House, Tsz Ching Estate",8240,
2,Tsuen Wan,Indihome,8241,
3,Sha Tin,"Block 3, Ravana Garden",8242,
4,Kwun Tong,"Yuk Mei House, Yau Chui Court",8243,
5,Kwun Tong,"Sau Ho House, Sau Mau Ping South Estate",8244,
6,Kowloon City,91 Lion Rock Road,8246,
7,Sham Shui Po,"Scenic Court, Shun Ning Road",8248,
8,Yuen Long,Carpi Villa,8249,
9,Yuen Long,Opulence Height,8250,
10,North,Tung Kok Wai,8251,
11,Kwun Tong,"Lotus Tower, Kwun Tong Garden Estate",8252,
12,Kwun Tong,"Lotus Tower, Kwun Tong Garden Estate",8253,
13,Islands,Seahorse Lane,8254,
14,Islands,"Tower 6, Albany Cove, Phase 2, Caribbean Coast",8255,
15,Islands,Headland Hotel,8255,
16,Sai Kung,"Ming Wik House, Kin Ming Estate",8256,
17,Eastern,"Block A, Ming Wah Dai Ha",8257,
18,Sha Tin,"Block 21, City One Sha Tin",8258,
19,Tuen Mun,"Mei Tai House, Fu Tai Estate",8263,
20,Sai Kung,"Kwong Ning House, Kwong Ming Court",8264,
21,Yau Tsim Mong,Lee Hung Building,8265,
22,Sai Kung,"Kwong Ning House, Kwong Ming Court",8266,
23,Central & Western,3 Wing Lee Street,8267,
24,Eastern,"Sui Lung House, Siu Sai Wan Estate",8269,
25,Kwun Tong,"Lam Shek House, Ping Shek Estate",8270,
26,Sham Shui Po,"Tower 1, Manhattan Hill",8271,
27,Sham Shui Po,"Lim Kit House, Lei Cheng Uk Estate",8272,
28,Kwun Tong,"Lee Hong House, Shun Lee Estate",8273,
29,Kwun Tong,"Kam Shek House, Ping Shek Estate",8274,
30,Kwun Tong,"Peony Court, Fulrich Garden",8275,
31,Kwun Tong,"Lei Hing House, Lei Yue Mun Estate",8276,
32,Yuen Long,"Tower 5, Grand Yoho",8277,
33,Sha Tin,"Pok Yue House, Pok Hong Estate",8278,
34,Wong Tai Sin,"Tsz Fung House, Fung Tak Estate",8279,
35,Kowloon City,"Chun Tung House, Tung Tau (II) Estate",8280,
36,Sha Tin,"Wing Shing House, Fung Shing Court",8281,
37,Sham Shui Po,Silver Bright Building,8282,
38,Sai Kung,"Hong Lam House, Tsui Lam Estate",8283,
39,Sham Shui Po,41 Tai Po Road,8284,
40,Sham Shui Po,Wai Pont House,8285,
41,Kowloon City,"Hibiscus House, Ma Tau Wai Estate",8286,
42,Wong Tai Sin,"Block 2, Grand View Garden",8287,
43,Kwai Tsing,"Hang Chun House, Cheung Hang Estate",8288,
44,Kwai Tsing,"Hang Chun House, Cheung Hang Estate",8289,
45,Yuen Long,"Block 11, Kenswood Court, Kingswood Villas",8290,
46,Kwai Tsing,"Block 11, Mayfair Gardens",8291,
47,Wong Tai Sin,"Lung Bik House, Lung Poon Court",8292,
48,Sai Kung,"Sheung Shun House, Sheung Tak Estate",8295,
49,Sai Kung,"Yan Chung House, Yan Ming Court",8296,
50,Tai Po,Tai Wo Village,8297,
51,Yau Tsim Mong,Ramada Hong Kong Grand Hotel,8298,
52,Yau Tsim Mong,Harbour Bay Hotel,8299,
53,Wan Chai,Dorsett Wanchai Hong Kong,8300,
54,Wan Chai,Brighton Hotel,8301,
55,Kwun Tong,"Ping Shing House, Ping Tin Estate",8302,
56,Central & Western,Wo On Building,8304,
57,Central & Western,"Block F, Kwun Lung Lau",8305,
58,Kwun Tong,"Ching Tat House, On Tat Estate",8306,
59,Kowloon City,24A Ming Lun Street,8307,
60,Kowloon City,"Ching Man House, Ho Man Tin Estate",8308,
61,Kwai Tsing,"Shing Ka House, Kwai Shing East Estate",8309,
62,Central & Western,Wayland Industrial Building,8310,
63,Islands,Tai Wan San Tsuen,8311,
64,Yau Tsim Mong,Delta Hotel,8312,
65,Wan Chai,Lanson Place Hotel Hong Kong,8313,
66,Yau Tsim Mong,Delta Hotel,8314,
67,Yau Tsim Mong,Delta Hotel,8315,
68,Southern,Sze Hei Building,8316,
69,Sai Kung,"Tower 5, Park Central",8317,
70,Wong Tai Sin,"Block 11, Rhythm Garden",8318,
71,Sai Kung,"Ming Wik House, Kin Ming Estate",8319,
72,Kowloon City,Bee Sing Mansion,8320,
73,Central & Western,Szeto Lim Shek Mansion,8321,
74,Kowloon City,Metropark Hotel Kowloon,8322,
75,Eastern,"Hei Tsui House, Wan Tsui Estate",8323,
76,Kwun Tong,"Tak Lung House, Tak Tin Estate",8324,
77,Kwai Tsing,"Shing Ka House, Kwai Shing East Estate",8325,
78,Tuen Mun,"Mei Tai House, Fu Tai Estate",8326,
79,Tai Po,"Hing Wo House, Po Nga Court",8327,
80,Islands,Hong Kong Skycity Marriott Hotel,8328,
81,Kowloon City,"Geranium House, Ma Tau Wai Estate",8329,
82,Kowloon City,"Block 3, Beverly Villas",8330,
83,Yuen Long,Yik Fat Building,8331,
84,Yau Tsim Mong,102 Shanghai Street,8332,
85,Sai Kung,"Block 4, Hong Sing Garden",8333,
86,Sham Shui Po,"Fu Wen House, Fu Cheong Estate",8334,
87,Kwun Tong,"Lei Lung House, Lei Yue Mun Estate",8335,
88,Kwun Tong,"Ping Shing House, Ping Tin Estate",8336,
89,Yau Tsim Mong,140 Fa Yuen Street,8337,
90,Sham Shui Po,"Lim Kit House, Lei Cheng Uk Estate",8338,
91,Kowloon City,"Hung King Court, Hung Hom Bay Centre",8339,
92,Sha Tin,Horizon Suite Hotel,8340,
93,Sha Tin,"Man Sam House, King Tin Court",8341,
94,Tai Po,Tai Po Mei Village,8342,
95,Tuen Mun,"Mei Tai House, Fu Tai Estate",8343,
96,Sha Tin,"Man Sam House, King Tin Court",8344,
97,Yuen Long,"Tower 7, Uptown",8345,
98,Tai Po,Tai Hang Garden,8346,
99,Kowloon City,"Ching Man House, Ho Man Tin Estate",8347,
100,Kwun Tong,"Ching Tat House, On Tat Estate",8348,
101,Eastern,"Block 2, Cheerful Garden",8349,
102,Eastern,"Block 19, Heng Fa Chuen",8350,
103,Wan Chai,Kin On House,8352,
104,Kwai Tsing,"Shek Yi House, Shek Lei (II) Estate",8354,
105,Kwun Tong,"Yat Lai House, Yau Lai Estate",8355,
106,Sham Shui Po,25 Nam Cheong Street,8357,
107,Kwun Tong,"Ping Shing House, Ping Tin Estate",8358,
108,Kwun Tong,"Ping Sin House, Ping Tin Estate",8359,
109,Tsuen Wan,Tak Tai Building,8361,
110,Tai Po,Tai Po Mei Village,8362,
111,Yuen Long,"Chung Ho House, Tin Chung Court",8363,
112,Sha Tin,"Hi Shek House, Shek Mun Estate",8364,
113,Sham Shui Po,"Silver Bright Building, Tai Po Road",8365,
114,Wong Tai Sin,"Oi Yan House, Tsz Oi Court",8366,
115,Sai Kung,"Ming Wik House, Kin Ming Estate",8367,
116,Sha Tin,"Wing Shui House, Lek Yuen Estate",8369,
117,Eastern,"Hei Tsui House, Wan Tsui Estate",8370,
118,Sham Shui Po,"Silver Bright Building, Tai Po Road",8371,
119,Wong Tai Sin,"Block 11, Rhythm Garden",8372,
120,Eastern,"Oi Ping House, Oi Tung Estate",8373,
121,Kwai Tsing,Ching Nga Court,8374,
122,Kwai Tsing,"On Kong House, Cheung On Estate",8374,
123,Kwun Tong,"Block D, Amoy Gardens",8375,
124,Kwun Tong,"Tsui Hon House, Tsui Ping (South) Estate",8376,
125,Sai Kung,"Ming Yuen House, Ying Ming Court",8378,
126,Sai Kung,"Hei King House, King Ming Court",8382,
127,Kowloon City,"Tower 3, Parc Regal",8383,
128,Yau Tsim Mong,Cosmopolitan Centre,8384,
129,Tai Po,Kam Chung Building,8385,
130,Kwun Tong,"Yat Lai House, Yau Lai Estate",8386,
131,Tai Po,"Yee Dat House, Yee Nga Court",8388,
132,Kwun Tong,"Ping Shing House, Ping Tin Estate",8389,
133,Kwun Tong,"Ping Shing House, Ping Tin Estate",8390,
134,Kwai Tsing,"Seung Lai House, Wah Lai Estate",8391,
135,Sai Kung,"Fai Lam House, Tsui Lam Estate",8392,
136,Wong Tai Sin,"Lung Shing House, Lower Wong Tai Sin (II) Estate",8393,
137,Kwun Tong,"Ping Shing House, Ping Tin Estate",8394,
138,Eastern,"Sau Fung House, Fung Wah Estate",8395,
139,Eastern,"Hei Tsui House, Wan Tsui Estate",8395,
140,Yuen Long,"Chung Wa House, Tin Chung Court",8396,
141,Kwun Tong,"Tao Nga House, Hong Nga Court",8397,
142,Kwun Tong,"Ping Shing House, Ping Tin Estate",8398,
143,Eastern,"Residential & Amenities Complex,Hong Kong Shue Yan University",8399,
144,Sham Shui Po,"Tak Po Building, 47-49 Yen Chow Street",8400,
145,Wong Tai Sin,"Lam Shek House, Ping Shek Estate",8401,
146,Kwun Tong,"Yan Tin House, Hing Tin Estate",8402,
147,Eastern,"Block 4, Harmony Garden",8403,
148,Kowloon City,"Tower 1, The Astoria",8404,
149,Sham Shui Po,"12 Broadway, Mei Foo Sun Chuen",8405,
150,Sham Shui Po,4 Kim Shin Lane,8406,
151,Kwun Tong,"Chi Lai House, Yau Lai Estate",8407,
152,Sham Shui Po,"Gladiolus House, So Uk Estate",8409,
153,Islands,"Seahorse Lane, Discovery Bay",8410,
154,Sham Shui Po,"Mei Sang House, Shek Kip Mei Estate",8412,
155,Tuen Mun,"Hei Tin House, Yan Tin Estate",8413,
156,Wong Tai Sin,"Fu Yan House, Fu Shan Estate",8414,
157,Central & Western,Fortune Court,8415,
