,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Southern,L’hotel Island South,7805,
1,Kwai Tsing,"Shing Keung House, Kwai Shing East Estate",7809,
2,Wong Tai Sin,"Tower D, Galaxia",7810,
3,Kowloon City,Kiu Shing Building,7811,
4,Yuen Long,Opulence Height,7812,
5,Yau Tsim Mong,Holiday Inn Golden Mile Hong Kong,7813,
6,Sha Tin,"Estoril Heights, Belair Gardens",7814,
7,Eastern,"Block 5, Provident Centre",7815,
8,Eastern,"Wan Ying House ,Chai Wan Estate",7816,
9,Sha Tin,"Kam Leung House, Kam Ying Court",7817,
10,Kowloon City,"Block E, Honour Building",7818,
11,Sai Kung,"Tower 6, Tseung Kwan O Plaza",7819,
12,Central & Western,Grand City Hotel,7820,
13,Wong Tai Sin,"Ming Lai House, Choi Wan (II) Estate",7821,
14,Eastern,"Sau Fung House, Fung Wah Estate",7823,
15,Eastern,"Block A, Ming Wah Dai Ha",7824,
16,Kwun Tong,"Lai Nga House, Hong Nga Court",7825,
17,Eastern,"Hong Shui House, Hong Tung Estate",7826,
18,Tuen Mun,Honeley Court,7827,
19,Eastern,Southern Building,7828,
20,Eastern,"Hong Shui House, Hong Tung Estate",7829,
21,Eastern,"Hong Shui House, Hong Tung Estate",7830,
22,Tsuen Wan,"Block 1, Bellagio",7831,
23,Wong Tai Sin,"Fu Yan House, Fu Shan Estate",7832,
24,Eastern,"Hong Shui House, Hong Tung Estate",7833,
25,Tsuen Wan,"Block 6, Phase 3, Belvedere Garden",7834,
26,Wong Tai Sin,"Block 2, Kai Tak Garden",7835,
27,Sai Kung,Leung Fai Tin Village,7836,
28,Sai Kung,Leung Fai Tin Village,7837,
29,Sai Kung,Leung Fai Tin Village,7838,
30,Tuen Mun,Honeley Court,7839,
31,Tuen Mun,Honeley Court,7840,
32,Sham Shui Po,"Block 14, Broadway, Stage 1, Mei Foo Sun Chuen",7842,
33,Kwun Tong,"Yuk Mei House, Yau Chui Court",7843,
34,Sha Tin,"Block 10, Saddle Ridge Garden",7844,
35,Sha Tin,"Block 10, Saddle Ridge Garden",7845,
36,Sha Tin,"Block 10, Saddle Ridge Garden",7846,
37,Wan Chai,"Novotel Century Hong Kong, Wan Chai",7847,
38,Kwun Tong,"Lam Fai House, Lam Tin Estate",7848,
39,Kwun Tong,"Block 5, Sceneway Garden",7849,
40,Kwun Tong,"Tin Kuen House, Shun Tin Estate",7850,
41,Sha Tin,Pai Tau Village,7851,
42,Sha Tin,"Hin Pui House, Hin Keng Estate",7852,
43,Sham Shui Po,"Tower 2A, Cullinan West",7853,
44,Kwun Tong,"Ping Shing House, Ping Tin Estate",7854,
45,Sham Shui Po,Yu Shing Building,7855,
46,Sha Tin,"Wing Shui House, Lek Yuen Estate",7856,
47,Yau Tsim Mong,Bute Street Building,7857,
48,Wong Tai Sin,"Block 3, Rhythm Garden",7858,
49,Wong Tai Sin,"Ming Lai House, Choi Wan (II) Estate",7859,
50,Wong Tai Sin,"Lung Shun House, Lower Wong Tai Sin Estate (I)",7860,
51,Yau Tsim Mong,"David Mansion, 93-103 Woosung Street",7861,
52,Kowloon City,"Block E, Honour Building",7862,
53,North,Mun Hau Tsuen,7863,
54,Yau Tsim Mong,"David Mansion, 93-103 Woosung Street",7864,
55,Tuen Mun,"Block 2, Aegean Coast",7865,
56,Tuen Mun,"Block 2, Aegean Coast",7866,
57,Wong Tai Sin,"Wui Chi House, Tung Wui Estate",7867,
58,Tsuen Wan,"Stage 2, Tak Yan Building",7868,
59,Kwun Tong,Hong Ying Court,7869,
60,Kwun Tong,Hong Ying Court,7870,
61,Kowloon City,"Block 4, Royal Peninsula",7871,
62,Sham Shui Po,"Fu Wong House, Fu Cheong Estate",7872,
63,Tai Po,Tai Hang Garden,7873,
64,Kwai Tsing,"On Tao House, Cheung On Estate",7874,
65,Kwun Tong,"Block A, Wah Fung Gardens",7875,
66,Sai Kung,"Tower 2A, Malibu, Phase 5A,Lohas Park",7876,
67,Central & Western,Lascar Court,7877,
68,Wan Chai,Hennessy Road Court,7878,
69,Wan Chai,Hennessy Road Court,7879,
70,Wan Chai,Hennessy Road Court,7880,
71,Yuen Long,"Hay Ping House, Long Ping Estate",7881,
72,Kowloon City,"Wei Chien Court, Wei Chien Court",7882,
73,Yau Tsim Mong,Lee Hung Building,7883,
