,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
166,Tuen Mun,"Block 2, Kingston Terrace",10644,
167,Tuen Mun,"Siu Sun House, Siu Hong Court",10645,
168,Yuen Long,"San Shui House, Shui Pin Wai Estate",10646,
169,Kowloon City,Cheong Lok Mansion,10647,
170,Kowloon City,Cheong Lok Mansion,10648,
171,Tsuen Wan,"Sau Shan House, Cheung Shan Estate",10649,
172,Kowloon City,Cheong Lok Mansion,10650,
173,Central & Western,"Tower 2, Century Tower",10652,
174,Wong Tai Sin,"Lung Fai House, Lower Wong Tai Sin Estate",10653,
175,Wong Tai Sin,"Lung Fai House, Lower Wong Tai Sin Estate",10654,
176,Yau Tsim Mong,Man Ying Building,10655,
177,Sham Shui Po,Hang On Building,10656,
178,Kowloon City,Cheong Lok Mansion,10657,
179,Yuen Long,"San Shui House, Shui Pin Wai Estate",10658,
180,Kwun Tong,"Ming Tai House, On Tai Estate",10659,
181,Central & Western,Lee On Mansion,10660,
182,Kwun Tong,"Ming Tai House, On Tai Estate",10661,
183,Yuen Long,"Block B, Fu Loy Garden",10663,
184,Yuen Long,Maxwell House,10664,
185,Southern,L'hotel Island South,10665,
186,Wong Tai Sin,"Ching Wo House, Tsz Ching Estate",10666,
187,Tuen Mun,"Block 6, Tsui Ning Garden",10667,
188,Kowloon City,O'Hotel,10668,
189,Kwun Tong,"Sheung Hing House, Upper Ngau Tau Kok Estate",10670,
190,Kwun Tong,"Ming Tai House, On Tai Estate",10671,
191,Eastern,Wai Lee Building,10672,
192,Eastern,Wai Lee Building,10673,
193,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10674,
194,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10675,
195,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10676,
196,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10677,
197,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10678,
198,Islands,"Tower 9 Carmel Cove, Caribbean Coast Phase 3",10679,
199,Yuen Long,Ping Tong Fa Yuen,10680,
200,North,Ma Shi Po West Tsuen,10681,
201,Kwun Tong,"Ming Tai House, On Tai Estate",10682,
202,Kowloon City,"Tower 1, Laguna Verde",10685,
203,Yuen Long,Nam Pin Wai,10686,
204,Yuen Long,"Yan Chi House, Tin Yan Estate",10687,
205,Southern,L'hotel Island South,10688,
206,Southern,L'hotel Island South,10689,
207,Southern,L’hotel Island South,10690,
208,Southern,L'hotel Island South,10691,
209,Kwun Tong,On Tai Estate Ancillary Facilities Block,10692,
210,Wong Tai Sin,"Lung Fai House, Lower Wong Tai Sin Estate",10693,
211,Eastern,Wai Lee Building,10694,
212,Tuen Mun,"Siu Sun House, Siu Hong Court",10695,
213,Tuen Mun,"Siu Sun House, Siu Hong Court",10696,
214,Sha Tin,"Kam Ling House, Kam Fung Court",10697,
215,Eastern,Wai Lee Building,10698,
216,Eastern,Wai Lee Building,10699,
217,Yuen Long,Wang Toi Shan Lo Uk Tsuen,10700,
218,Yau Tsim Mong,Hung Fai Building,10701,
219,Sha Tin,"Block 6, Jubilee Garden",10702,
220,Tai Po,"Oi Wo House, Tai Wo Estate",10703,
221,Tai Po,"Oi Wo House, Tai Wo Estate",10704,
222,Tai Po,"Oi Wo House, Tai Wo Estate",10705,
223,Kowloon City,"Block 7, Bamboo Mansions, Whampoa Garden",10706,
224,Kowloon City,"Block 7, Bamboo Mansions, Whampoa Garden",10707,
225,Tsuen Wan,"Hoi Har Mansion, Riviera Gardens",10708,
226,Yuen Long,Shung Ching San Tsuen,10709,
227,Kwai Tsing,Wah Fung Industrial Centre,10710,
228,Yuen Long,Fui Sha Wai,10711,
229,Kwai Tsing,"Shek Yi House, Shek Lei (II) Estate",10713,
230,Kwai Tsing,"Shek Yi House, Shek Lei (II) Estate",10715,
231,Tai Po,"Oi Wo House, Tai Wo Estate",10716,
232,Tai Po,"Lai Wo House, Tai Wo Estate",10717,
233,Sham Shui Po,Hing Wah Building,10718,
234,Kwun Tong,"Sheung Hing House, Upper Ngau Tau Kok Estate",10719,
235,Yau Tsim Mong,Ying May Building,10720,
236,Kowloon City,"Ka Lim Lau, Ka Wai Chuen",10722,
237,Wan Chai,Best Western Hotel Causeway Bay,10723,
238,Central & Western,ECO Tree Hotel,10724,
239,Kwai Tsing,"Shek Yi House, Shek Lei (II) Estate",10725,
240,Sha Tin,"Foo Wo House, Wo Che Estate",10726,
241,Yuen Long,"San Shui House, Shui Pin Wai Estate",10727,
242,Sai Kung,Hin Ming Court,10728,
243,Yau Tsim Mong,"Fu Tin Building, Fu Tor Loy Sun Chuen",10729,
244,Yuen Long,Nam Pin Wai 1st Lane,10730,
245,Tsuen Wan,"Hoi Har Mansion, Riviera Gardens",10731,
246,Sha Tin,"Block 6, Jubilee Garden",10732,
247,Yuen Long,Ping Tong Fa Yuen,10733,
248,Kowloon City,"Ka Lim Lau, Ka Wai Chuen",10734,
249,Yau Tsim Mong,Mirador Mansion,10735,
250,Yuen Long,"Fung Kat Heung, Kam Tin",10736,
251,Sha Tin,"Kam Lan House, Kam Fung Court",10738,
252,Yuen Long,Far East Consortium Yuen Long Building,10740,
253,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10741,
254,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10742,
255,Islands,"Tower 5A, Phase 1, Century Link",10745,
256,Kowloon City,O' Hotel,10746,
257,Kowloon City,"Block B, Moonbeam Terrace",10747,
258,Kowloon City,iclub Ma Tau Wai Hotel,10748,
259,Southern,Bisney Villas,10749,
260,Tai Po,Sam Mun Tsai New Village,10750,
261,Kowloon City,"Block 2, Bamboo Mansions, Whampoa Garden",10751,
262,Kowloon City,Kerry Hotel Hong Kong,10752,
263,Kowloon City,Kerry Hotel Hong Kong,10753,
264,Southern,L'hotel Island South,10755,
265,Tai Po,"Kwong Chi House, Kwong Fuk Estate",10756,
266,Sha Tin,"Foo Wo House, Wo Che Estate",10757,
267,Wong Tai Sin,Kellie Mansion,10758,
268,Yau Tsim Mong,286 Shanghai Street,10759,
269,Kowloon City,iclub Ma Tau Wai Hotel,10760,
270,Wan Chai,Hotel Indigo Hong Kong Island,10761,
271,Yuen Long,Far East Consortium Yuen Long Building,10762,
272,Tai Po,Sam Mun Tsai New Village,10763,
273,Yau Tsim Mong,"Fu Tin Building, Stage 1, Fu Tor Loy Sun Chuen",10764,
274,Tsuen Wan,Lung Wah Building,10765,
275,Tai Po,"Oi Wo House, Tai Wo Estate",10766,
276,Tai Po,"Lai Wo House, Tai Wo Estate",10767,
277,Yau Tsim Mong,"Block C, Tsim Sha Tsui Mansion",10768,
278,Islands,Hong Kong SkyCity Marriott Hotel,10769,
279,Sai Kung,"Tower 1, Phase 1, Metro City",10770,
280,Sha Tin,"Block 1, Saddle Ridge Garden",10771,
281,Kowloon City,267 To Kwa Wan Road,10772,
282,Central & Western,Grand City Hotel,10773,
283,Kowloon City,"Ka Lim Lau, Ka Wai Chuen",10774,
284,Wong Tai Sin,Kellie Mansion,10775,
285,Yau Tsim Mong,Mirador Mansion,10776,
286,Tai Po,"Kwong Chi House, Kwong Fuk Estate",10777,
287,Yau Tsim Mong,Mirador Mansion,10778,
288,Yau Tsim Mong,Mirador Mansion,10779,
289,Kwai Tsing,"Block A, Po Sing Centre",10780,
290,Yuen Long,"Chung Ki House, Tin Chung Court",10781,
291,Tsuen Wan,Lung Wah Building,10787,
292,Eastern,"Block 26, Heng Fa Chuen",10788,
293,Kowloon City,"Ka Lim Lau, Ka Wai Chuen",10789,
294,Tsuen Wan,Nam Fung Centre,"9572, 9842, 9843",18/01/2021
295,Yau TsimMong,In's Point Ho Choi Seafood Restaurant,"9860, 9914",18/01/2021
296,Kowloon City,Celestial Place Maxim's MX,"9685, 9977",19/01/2021
297,Eastern,EAST Hong Kong,"9698, 9948",19/01/2021
298,Yau TsimMong,27 Pitt Street 勝利超級魚丸,"9777, 9778, 9931",19/01/2021
299,Yau TsimMong,S.B. Commercial Building,"9837, 9935",19/01/2021
300,Sai Kung,TKO Spot,"10038, 10057",19/01/2021
301,Yau TsimMong,Yau Ma Tei Market,"8870, 8881, 9118, 9321, 9323, 9731, 10040",20/01/2021
302,Yau TsimMong,G/F Kam Wah Building,"9732, 9850",20/01/2021
303,Yau TsimMong,Kwun Chung Municipal Services Building,"9130, 9174, 10066",21/01/2021
304,Central &Western,Dotcom House,"10003, 10199",21/01/2021
305,Yuen Long,Tin Yan Shopping Centre,"9385, 10217",22/01/2021
306,Islands,Fu Tung Plaza,"9485, 10155",22/01/2021
307,Eastern,Yiu Tung Shopping Centre,"9497, 10129",22/01/2021
308,Tsuen Wan,Tsuen Fung Centre,"9550, 9600, 10484",22/01/2021
309,Yau TsimMong,G/F Liberty Mansion,"10091, 10098",22/01/2021
310,Yuen Long,Yoho Mall I,"9894, 10225",23/01/2021
311,Sham Shui Po,The Globe,"9980, 10263",23/01/2021
312,Tsuen Wan,G/F Hing Hing Building,"10083, 10189",23/01/2021
313,Eastern,Smiling Shau Kei Wan Plaza,"10157, 10276",23/01/2021
314,Kowloon City,G/F United Building 永明粥店,"10170, 10192, 10193, 10194, 10219, 10295",23/01/2021
315,Yuen Long,Tin Chak Shopping Centre,"10225, 10226",24/01/2021
316,Eastern,Tung Fat Building Block A,"10230, 10236",24/01/2021
317,Eastern,Roca Centre,"10233, 10367",24/01/2021
318,Kowloon City,Hong Kong Baptist Hospital,"9138, 9542, 10329",25/01/2021
319,Sham Shui Po,Dragon Centre,"9974, 10181, 10255",25/01/2021
320,Yau TsimMong,Ocean Centre,"10329, 10374, 10377",26/01/2021
321,Kowloon City,St Teresa's Hospital,"8282, 8897, 9040, 10430",27/01/2021
322,Yuen Long,Yuen Long Plaza,"10347, 10405",27/01/2021
323,Yau TsimMong,Nathan Hill HYC Bar & Lounge,"10351, 10420",27/01/2021
324,Kowloon City,Homantin Plaza,"8813, 8870, 9029, 9049, 9050, 10379, 10482",28/01/2021
325,Yau TsimMong,Far East Mansion,"9624, 9947, 10365, 10375",28/01/2021
326,Yau TsimMong,Harbourfront Horizon All-Suite Hotel,"9646, 9785, 10541",28/01/2021
327,Kwun Tong,Skyline Tower,"10055, 10349, 10404",28/01/2021
328,Eastern,G/F Garland House,"10480, 10481",28/01/2021
329,Yau TsimMong,Chungking Mansions,"9947, 10435",29/01/2021
330,Central &Western,Smithfield Municipal Services Building,"10105, 10490",29/01/2021
331,Central &Western,ICBC Asia Building,"10402, 10522",29/01/2021
332,Central &Western,Yue Yee Mansion,"10429, 10454, 10490",29/01/2021
333,Kowloon City,Hung Hom Municipal Services Building,"5613, 6134, 6327, 6551, 6893, 7367, 7652, 9173, 9196, 9218, 9476, 9520, 10351, 10443",30/01/2021
334,Yau TsimMong,Langham Place,"5964, 6003, 6928, 7360, 7889, 7961, 8503, 8771, 8980, 9179, 10206, 10429, 10454, 10492",30/01/2021
335,Wong Tai Sin,Temple Mall North,"7387, 7958, 8812, 9592, 10486",30/01/2021
336,Eastern,Block B Sea View Estate,"10142, 10480",30/01/2021
337,Kowloon City,Peninsula Square,"10376, 10440",30/01/2021
338,Yau TsimMong,G/F Mongkok Building,"10274, 10522",31/01/2021
339,Wong Tai Sin,Wing Shing Industrial Building,10506,01/02/2021
340,Kowloon City,G/F United Building,10515,01/02/2021
341,Yau TsimMong,Silver Commercial Building,10522,01/02/2021
342,Tuen Mun,2GETHER Maxim's MX,10541,01/02/2021
343,Sai Kung,TKO Gateway,10544,01/02/2021
344,Tsuen Wan,Tsuen Wan Industrial Centre,10557,01/02/2021
345,Tuen Mun,G/F Chi Lok Fa Yuen,10573,01/02/2021
346,Kowloon City,93 Pau Chung Street Holly Restaurant,"10578, 10591",01/02/2021
347,Tsuen Wan,Ming Wah Industrial Building,10583,01/02/2021
348,Tuen Mun,Cannan Kindergarten (Prime View Garden),10609,01/02/2021
349,Kwun Tong,On Tai Shopping Centre Famous Restaurant,10618,01/02/2021
350,Sha Tin,Alva Hotel by Royal,10619,01/02/2021
351,Tuen Mun,Tai Hing Estate Commercial Complex,10645,01/02/2021
352,Yuen Long,G/F 110-136 On Ning Road,10646,01/02/2021
353,Central &Western,2 Caine Lane,10652,01/02/2021
354,Central &Western,Carbo Mansion,10526,02/02/2021
355,Tuen Mun,G/F Yuet Wu Commercial Centre,10541,02/02/2021
356,Kowloon City,Po Leung Kuk Ho Sau Nan Primary School,10568,02/02/2021
357,Sai Kung,Verbena Heights Fairwood,10568,02/02/2021
358,Yuen Long,Maxwell House,"10580, 10617",02/02/2021
359,Yau TsimMong,President Commerical Centre,10583,02/02/2021
360,North,Luen Wo Hui Municipal Services Building,10600,02/02/2021
361,Kowloon CIty,31 Tak Man Street,10601,02/02/2021
362,Kowloon City,Cheong Shing Court,10603,02/02/2021
363,Yuen Long,Fung Nin Building GrandPa Yune Restaurant,10617,02/02/2021
364,Yuen Long,Yuen Tung Building Boss Hot Pot,10617,02/02/2021
365,Kwun Tong,Phase 1 Shun Lee Shopping Centre Ming Harbour Restaurant,10618,02/02/2021
366,Sham Shui Po,122 Fuk Wa Street,10641,02/02/2021
367,Yuen Long,Yuen Long Government Offices,10542,03/02/2021
368,Yau TsimMong,Ocean Building,10584,03/02/2021
369,Yau TsimMong,G/F 27-35 Lai Chi Kok Road,10589,03/02/2021
370,Yuen Long,+WOO Phase 1 Super Super Congee & Noodle,10598,03/02/2021
371,Sha Tin,Ever Gain Centre,10604,03/02/2021
372,Eastern,G/F Fook Cheong Building,10608,03/02/2021
373,Central &Western,The Center,10612,03/02/2021
374,Eastern,Oceanic Building Sho Bu Japanese Restaurant,10617,03/02/2021
375,Sha Tin,Sun Fong House Sun Chui Estate,10627,03/02/2021
376,Yuen Long,Tower 2 Greenery Place,10646,03/02/2021
377,Tsuen Wan,G/F 6 Tsuen Wan Market Street,10649,03/02/2021
378,Sham Shui Po,Mei Ying House Shek Kip Mei Estate,10666,03/02/2021
379,Wan Chai,Central Plaza,10674,03/02/2021
380,Kwun Tong,On Tai Shopping Centre,"9261, 9265, 10618",04/02/2021
381,Tai Po,On Wo House Tai Wo Estate,"10545, 10643",04/02/2021
382,Islands,Hong Kong International Airport Café de Carol,10599,04/02/2021
383,Islands,Hong Kong International Airport Terminal 1,10599,04/02/2021
384,Kowloon City,Lederle Garden,10603,04/02/2021
385,Eastern,Shau Kei Wan Government Secondary School,"10608, 10672",04/02/2021
386,Eastern,G/F Sunway Gardens,10614,04/02/2021
387,Wan Chai,Chang Pao Ching Building,10615,04/02/2021
388,Kowloon City,G/F 39-43 Hau Wong Road,10617,04/02/2021
389,Tai Po,Tai Po Hui Market,10636,04/02/2021
390,Yuen Long,G/F 19 Fung Nin Road,10641,04/02/2021
391,Yuen Long,Yuen Tung Building Supreme Chicken Pot,10641,04/02/2021
392,Tsuen Wan,Yeung Uk Road Municipal Services Building,10649,04/02/2021
393,Central &Western,Haleson Building Treasure Lake Seafood Restaurant,10656,04/02/2021
394,Yau TsimMong,Sino Centre,10666,04/02/2021
395,Tai Po,Tai Po Mega Mall Outback Steakhouse,10703,04/02/2021
396,Islands,Hong Kong International Airport,"9736, 9928, 9996, 10099, 10250, 10627",05/02/2021
397,Tai Po,Jade Plaza Hok Lee,10599,05/02/2021
398,Yuen Long,G/F Fung Hing Building,10629,05/02/2021
399,Tai Po,Oi Wo House Tai Wo Estate,10636,05/02/2021
400,Tuen Mun,Affluence Garden,10644,05/02/2021
401,Tuen Mun,The Hong Kong Council of the Church of Christ in China Tuen Mun Church Centre,10645,05/02/2021
402,Central &Western,Manning House Fairwood,10656,05/02/2021
403,Wong Tai Sin,G/F Kam On Building,10666,05/02/2021
404,Yau TsimMong,Yau Ma Tei Jade Hawker Bazaar,10681,05/02/2021
405,Tuen Mun,Po Tin Shopping Centre,10719,05/02/2021
406,Tsuen Wan,Far East Centre,10758,05/02/2021
407,Eastern,North Point Government Offices,10770,05/02/2021
408,Sham Shui Po,Pei Ho Street Municipal Services Building,"6341, 6885, 7364, 7872, 7911, 8284, 8587, 8653, 9038, 10322, 10656",06/02/2021
409,Islands,Construction site at Hong Kong International Airport 3rd Runway,"9928, 10126, 10321, 10348, 10382, 10386, 10389, 10390, 10392, 10418, 10425, 10450, 10452, 10494, 10574, 10660",06/02/2021
410,Wong Tai Sin,Lok Fu Plaza,"10349, 10666",06/02/2021
411,Yau TsimMong,Harbour City,10636,06/02/2021
412,Sham Shui Po,G/F Lung On Building,10656,06/02/2021
413,Yau TsimMong,MOKO,10666,06/02/2021
414,Eastern,1-2/F 1 Po Man Street,10673,06/02/2021
415,Eastern,Tung Fai Building McDonald's,10673,06/02/2021
416,Eastern,Hing Wah Plaza,10674,06/02/2021
417,Wan Chai,Eton Tower,10678,06/02/2021
418,Wan Chai,Pearl City,10678,06/02/2021
419,North,39 Luen On Street 水上人生滾粥,10681,06/02/2021
420,Kowloon City,"Tower 16, Laguna Verde",10685,06/02/2021
421,Wan Chai,Hysan Place,10697,06/02/2021
422,Kwun Tong,On Tai Estate Ancillary Facilities Block,"10702, 10708",06/02/2021
423,Tai Po,Tai Wo Plaza,10703,06/02/2021
424,Yau TsimMong,Yau Ma Tei Ambulance Depot,10705,06/02/2021
425,Kwun Tong,Ngau Tau Kok Police Station,10719,06/02/2021
426,Sham Shui Po,Fung Wah Factorial Building,10729,06/02/2021
427,Sham Shui Po,Hang Fat Industrial Building Fung Wah Food Centre Limited,10729,06/02/2021
428,Tai Po,70 Yung Shue O 來記士多,10747,06/02/2021
429,Sai Kung,Kam Po Court Bistro Chuen Kee,10747,06/02/2021
430,Central &Western,The Landmark,"9471, 9828, 10729",07/02/2021
431,Yuen Long,Fuk Sing Building Ramen Noodle Limited,10641,07/02/2021
432,Wong Tai Sin,Kar Chau Industrial Building,"10675, 10678",07/02/2021
433,Yau TsimMong,Paradise Square Black Coffee,10675,07/02/2021
434,Islands,Kin San Lane,10677,07/02/2021
435,Kowloon City,"Site 5 & 6, Wonderful Worlds of Whampoa",10685,07/02/2021
436,Yuen Long,Transport Plaza Peony Golden Court,10686,07/02/2021
