,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Tai Po,"Kui Wo House, Tai Wo Estate",6042,
1,Kwai Tsing,"On Tao House, Cheung On Estate",6044,
2,Kwun Tong,"Sheung Wing House, Upper Ngau Tau Kok Estate",6046,
3,Kowloon City,"Tak Shan House, Tak Long Estate",6048,
4,Sham Shui Po,"Shing Tin House, Pak Tin Estate",6049,
5,Central & Western,"Block 2, Academic Terrace",6050,
6,Sha Tin,"Block 33, City One ShaTin",6051,
7,Southern,"Wah Sin House, Wah Kwai Estate",6052,
8,Tuen Mun,"Hei Tin House, Yan Tin Estate",6053,
9,Wong Tai Sin,"Lung Yat House, Lower Wong Tai Sin Estate",6054,
10,Wong Tai Sin,"Block 6, Rhythm Garden",6055,
11,Eastern,"Ngan Chun House, Tung Chun Court",6056,
12,Eastern,Wilshire Towers,6057,
13,Tuen Mun,"King On House, Shan King Estate",6058,
14,Wong Tai Sin,Pang Ching Court,6059,
15,Sha Tin,"Block 7, Jubilee Garden",6060,
16,Eastern,"Block 2, Kornhill Garden",6061,
17,Sha Tin,"Laurel Court, World-wide Gardens",6062,
18,Sai Kung,Sha Kok Mei,6063,
19,Kwun Tong,"Sau Lok House, Sau Mau Ping Estate",6064,
20,North,"Fu Ming House, Wah Ming Estate",6065,
21,Southern,"Tung Mau House, Lei Tung Estate",6066,
22,Southern,"Tower 29, Fung King Court, South Horizons",6067,
23,Kwun Tong,"Pak Ling Lau, Kwun Tong Garden Estate",6068,
24,Kwai Tsing,"Block 8, Kwai Shing West Estate",6069,
25,Kwun Tong,"Block 18, Richland Gardens",6070,
26,Sha Tin,"Shek Jing House, Chun Shek Estate",6071,
27,Eastern,"Yat Sing Mansion, Lei King Wan",6072,
28,Sham Shui Po,The Sorentino,6073,
29,Sham Shui Po,"Stage 5, Mei Foo Sun Chuen",6074,
30,North,"Block 7, Flora Plaza",6075,
31,Tai Po,Pui Kam Building,6076,
32,Sha Tin,"Mei Lok House, Mei Tin Estate",6077,
33,Tai Po,"King Yan House, King Nga Court",6078,
34,Wan Chai,Hong Kong Sanatorium and Hospital,6079,
35,North,"Ching Ping House, Ching Ho Estate",6080,
36,Tai Po,"Block B, Greenery Plaza",6081,
37,North,"Choi Yuk House, Choi Yuen Estate",6082,
38,Sai Kung,"Kwan Ming House, Yuk Ming Court",6083,
39,Sai Kung,"Phase 2, Metro City",6084,
40,Kwun Tong,Wang Kwong Building,6085,
41,Kwun Tong,"Lam Wai House, Lam Tin Estate",6086,
42,Yau Tsim Mong,"Tower 3, The Victoria Towers",6087,
43,Kwun Tong,"Kwai Leung House, Lower Ngau Tau Kok Estate",6088,
44,Wong Tai Sin,"Wui Chi House, Tung Wui Estate",6089,
45,Sha Tin,"Heng Yat House, Heng On Estate",6090,
46,Tuen Mun,"Block 6, Po Tin Estate",6091,
47,Tuen Mun,"Hing Tai House, Tai Hing Estate",6092,
48,Yau Tsim Mong,Kwong Wing Building,6093,
49,Tuen Mun,"Low Block, Oi Ming House, Yau Oi Estate",6094,
50,Wong Tai Sin,"Man Kin House, Tsz Man Estate",6095,
51,Wan Chai,Hung Fook Mansion,6096,
52,Wan Chai,Harmony Court,6097,
53,Tuen Mun,"Nai Wai, Lam Tei",6098,
54,Wan Chai,Hung Fook Mansion,6100,
55,Eastern,Ramada Hong Kong Grand View,6101,
56,Tsuen Wan,Silka Far East Hotel,6102,
57,Sham Shui Po,"Hoi Pik House, Hoi Lok Court",6103,
58,Yau Tsim Mong,Man Wai Building,6104,
59,Yau Tsim Mong,142-146 Tung Choi Street Kai Wan Building,6105,
60,Kwun Tong,"Kan Wah House, Lok Wah North Estate",6106,
61,Tai Po,Pui Kam Building,6108,
62,Yau Tsim Mong,Chung Yuen Building,6109,
63,Sham Shui Po,"Lai Tak House, Lai On Estate",6110,
64,Yau Tsim Mong,703 Shanghai Street,6111,
65,Kwun Tong,Hipway Towers,6112,
66,Kowloon City,Luen Fat Mansion,6113,
67,Kowloon City,Fullfair House,6114,
68,Eastern,"Maple Mansion, Harbour View Gardens",6115,
69,Wan Chai,Brighton Hotel,6116,
70,Eastern,Yuet Ming Building,6117,
71,Yuen Long,"Tong Fong Tsuen, Ping Shan",6118,
72,Kwai Tsing,"Kwai Ming House, Kwai Fong Estate",6119,
73,Sha Tin,"Yiu Yan House, Yiu On Estate",6120,
74,Yuen Long,"Block 17, Sereno Verde",6121,
75,Wong Tai Sin,Aspen Crest,6122,
76,Kwai Tsing,"On Tao House, Cheung On Estate",6123,
77,Yuen Long,"Block 8, Phase 2, Central Park Towers",6124,
78,Sham Shui Po,"Stage 5, Mei Foo Sun Chuen",6125,
79,Kowloon City,"Tower 5, Sky Tower",6131,
80,Wong Tai Sin,"Chu Fung House, Fung Tak Estate",6132,
81,Southern,"Block 9, Yee Ngar Court, South Horizons",6133,
82,Kowloon City,"Block 7, Phase 12, Bamboo Mansions, Whampoa Garden",6134,
83,Kwai Tsing,"Block 8, Kwai Shing West Estate",6135,
84,Central & Western,"Block B, Phase 3, Kwan Yick Building",6136,
85,Kwai Tsing,"Block 6, Villa Esplanada",6137,
86,Kwun Tong,"Block 4, Richland Gardens",6138,
87,Southern,"Wah Sang House, Wah Fu Estate",6139,
88,Yuen Long,"Block 14, Full Silver Garden",6140,
89,Yuen Long,"Block 14, Full Silver Garden",6141,
90,Yuen Long,"Block 14, Full Silver Garden",6142,
91,Tuen Mun,"High Block, Oi Chi House, Yau Oi Estate",6143,
92,Eastern,11 Ming Yuen Western Street,6144,
93,Wan Chai,"Block A, Pearl City Mansion",6146,
94,Wan Chai,"Block A, Pearl City Mansion",6147,
95,Southern,61 Tung Tau Wan Road,6148,
96,Sai Kung,Kambridge Garden,6149,
97,Central & Western,"Tower 2, Robinson Place",6150,
98,North,"Fu Ming House, Wah Ming Estate",6151,
99,Sha Tin,"Block 3, Ma On Shan Centre",6152,
100,Wong Tai Sin,Shung Ling Building,6153,
