,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Sai Kung,"Tower 8, The Wings",5195,
1,Kowloon City,Harbour Grand Kowloon,5197,
2,Tsuen Wan,Silka Far East Hong Kong,5198,
3,Kwun Tong,"Block A, Belleve Garden",5199,
4,Sai Kung,"Tower 8, The Wings",5200,
5,Tsuen Wan,Unio House,5201,
6,Wan Chai,Dorsett Wanchai,5202,
7,Islands,"Tower 2, Phase 1, Coastal Skyline",5205,
8,Sai Kung,"Tower 8, The Wings",5206,
9,Sai Kung,Flamingo Garden,5207,
10,Wan Chai,Best Western Hotel Causeway Bay,5208,
11,Yau Tsim Mong,Ramada Hong Kong Grand,5209,
12,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5213,
13,Yau Tsim Mong,Ramada Hong Kong Grand,5214,
14,Wan Chai,Eco Tree Hotel Causeway Bay,5215,
15,Sai Kung,"King Yu House, King Lam Estate",5216,
16,Southern,"Block 6, Pokfulam Gardens",5217,
17,Yau Tsim Mong,The Luxe Manor,5218,
18,Islands,Regal Airport Hotel Hong Kong,5231,
19,Yau Tsim Mong,The Luxe Manor,5234,
20,Yau Tsim Mong,The Luxe Manor,5235,
21,Kowloon City,"Block E, Harbourfront Horizon All-Suite Hotel",5236,
22,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5242,
23,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5250,
24,Central & Western,Bon-Point,5251,
25,Islands,Tai Wan Nam,5252,
26,Islands,Hong Kong Skycity Marriott Hotel,5253,
27,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,5254,
28,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5256,
29,Yau Tsim Mong,"Cordis, Hong Kong",5257,
30,Yau Tsim Mong,Ramada Hong Kong Grand,5258,
31,Eastern,"Tower 1, Grand Promenade",5259,
32,Central & Western,The Sheung Wan by Ovolo,5260,
33,Islands,Hong Kong Skycity Marriott Hotel,5261,
34,Islands,Regal Airport Hotel,5263,
35,Wan Chai,Mini Hotel Causeway Bay,5269,
36,Central & Western,Bishop Lei International House,5270,
37,Kwai Tsing,Dorsett Tsuen Wan,5279,
38,Islands,"Tower 15, Crystal Cove, Caribbean Coast",5281,
39,Kwai Tsing,Dorsett Tsuen Wan,5282,
40,Islands,Tai Wan Nam,5283,
41,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5285,
42,Eastern,"Block 9, Nan Fung Sun Chue",5288,
43,Yau Tsim Mong,Ramada Hong Kong Grand,5289,
44,Central & Western,Courtyard by Marriott Hong Kong,5290,
45,Islands,Auberge Discovery Bay Hong Kong,5292,
46,Sai Kung,"Block 9, Beverly Garden",5293,
47,Yau Tsim Mong,"Silka Seaview Hotel, Hong Kong",5294,
48,Kwai Tsing,Dorsett Tsuen Wan,5297,
49,Eastern,Ramada Hong Kong Grand View,5303,
50,Eastern,Ramada Hong Kong Grand View,5304,
51,Tsuen Wan,"Silka Tsuen Wan, Hong Kong",5310,
52,Yau Tsim Mong,Chinachem Cameron Centre Virgo Bar & Restaurant,"5148, 5175",01/10/2020
53,Kwun Tong,Lei Yue Mun Municipal Services Building,"2634, 2647, 2656, 3908, 4800, 4928, 5135",02/10/2020
54,Tuen Mun,H.A.N.D.S.,"4820, 4894, 4927, 4948, 4968, 4969, 5002, 5164",05/10/2020
55,Wan Chai,Hong Kong Sanatorium & Hospital,"5135, 5136, 5137, 5166",07/10/2020
56,Yau Tsim Mong,The Royal Garden,"5170, 5240",08/10/2020
57,Sai Kung,Yu Cheong House Yu Ming Court,"5200, 5206",09/10/2020
58,Sai Kung,Shop 12 Ground Floor Bauhinia Garden,"5200, 5206",10/10/2020
59,Eastern,One Island East,5259,16/10/2020
60,Tuen Mun,Come On Building (Commercial Centre),5281,17/10/2020
61,Tuen Mun,Ocean Walk Itamomo Plus,5281,17/10/2020
62,Eastern,Aldrich Garden Shopping Centre,5259,18/10/2020
63,Tuen Mun,Hanford Plaza,5281,19/10/2020
64,Tuen Mun,8A1 & A2 Tsing Hoi Circuit 東哥點心火鍋第 六分店,5281,20/10/2020
65,Tuen Mun,San Hui Market,5281,20/10/2020
66,Islands,Yat Tung Shopping Centre Phase I TamJai SamGor Mixian,5281,21/10/2020
67,Central & Western,340 Queen's Road Central,5293,21/10/2020
68,Central & Western,Siu Ying Commercial Building,5293,21/10/2020
69,Yau Tsim Mong,Manly Commercial Building,5288,22/10/2020
70,Kowloon City,Pine Manor,5288,22/10/2020
