,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Eastern,Wealthy Court,5126,
1,Yau Tsim Mong,The Kimberley Hotel,5130,
2,Yau Tsim Mong,Holly Mansion,5130,
3,Yau Tsim Mong,177A Portland Street,5131,
4,Wan Chai,Fasteem Mansion,5132,
5,Tuen Mun,"Block 15, Lung Mun Oasis",5133,
6,Kwun Tong,"Wing Mei House, Yau Chui Court",5135,
7,Yau Tsim Mong,"Block 3, Prosperous Garden",5136,
8,Tuen Mun,"Block 6, Po Tin Estate",5137,
9,Kwai Tsing,The Home Of Treasure,5140,
10,Yau Tsim Mong,The Royal Garden,5141,
11,Sai Kung,"Kin Ching House, Kin Ming Estate",5143,
12,Sai Kung,"Kin Ching House, Kin Ming Estate",5144,
13,Islands,Regal Airport Hotel Hong Kong,5145,
14,Wong Tai Sin,Hong Keung Court,5148,
15,Kwai Tsing,The Home Of Treasure,5149,
16,Sai Kung,"Kin Ching House, Kin Ming Estate",5150,
17,Kwai Tsing,The Home Of Treasure,5151,
18,Kwai Tsing,The Home Of Treasure,5152,
19,Kwai Tsing,The Home Of Treasure,5153,
20,Kwai Tsing,The Home Of Treasure,5154,
21,Kwai Tsing,The Home Of Treasure,5155,
22,Kwai Tsing,The Home Of Treasure,5156,
23,Kwai Tsing,The Home Of Treasure,5157,
24,Kwai Tsing,The Home Of Treasure,5158,
25,Kwai Tsing,The Home Of Treasure,5159,
26,Kwai Tsing,The Home Of Treasure,5160,
27,Eastern,"Block 6, Braemar Hill Mansions",5161,
28,Islands,"Tower 9, Carmel Cove, Phase 3, Caribbean Coast",5163,
29,Tuen Mun,"Ting Lung House, On Ting Estate",5164,
30,Yau Tsim Mong,"Block 3, Prosperous Garden",5165,
31,Sham Shui Po,108 Ki Lung Street,5166,
32,Tai Po,"Block 15, Classical Gardens",5169,
33,Kwun Tong,"Sau Yat House, Sau Mau Ping Estate",5170,
34,Kwai Tsing,The Home Of Treasure,5174,
35,Sham Shui Po,Ming Tak Building,5175,
36,Islands,"Tower 9, Carmel Cove, Phase 3, Caribbean Coast",5176,
37,Kwai Tsing,The Home Of Treasure,5179,
38,Kwai Tsing,The Home Of Treasure,5180,
39,Yau Tsim Mong,Ramada Hong Kong Grand,5182,
40,Eastern,M1 Hotel North Point,5183,
41,Kowloon City,Harbour Grand Kowloon,5184,
42,Kwai Tsing,The Home Of Treasure,5185,
43,Sham Shui Po,"Larkspur House, So Uk Estate",5186,
44,Kwai Tsing,The Home Of Treasure,5187,
45,Islands,"Crestmont Villa, Peninsula Village, Phase 4, Discovery Bay",5189,
46,Sai Kung,"Tower 8R, Flora, Phase 2B, Le Prime, Lohas Park",5190,
