,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,5376,
1,Islands,"Tower 3, The Visionary",5377,
2,Yau Tsim Mong,"Kowloon Shangri-La, Hong Kong",5379,
3,Islands,Hong Kong Skycity Marriott Hotel,5380,
4,Tai Po,"Hing Wo House, Po Nga Court",5382,
5,Sha Tin,"Golden Comfort Court, Phase 2, Golden Lion Garden",5384,
6,Islands,"Tower 3, the Visionary",5388,
7,Islands,"Tower 3, the Visionary",5389,
8,Islands,"Tower 3, the Visionary",5390,
9,Kwai Tsing,"Block 9, Kwai Shing West Estate",5391,
10,Islands,Hong Kong Skycity Marriott Hotel,5393,
11,Islands,Headland Hotel,5396,
12,Tuen Mun,Ming Wai Building,5398,
13,Tsuen Wan,"Tower 7, Parc City",5399,
14,Kowloon City,"Tower 1, The Metropolis Residence",5405,
15,Yau Tsim Mong,The Kimberley Hotel,5408,
16,Sham Shui Po,"Hoi Fai House, Hoi Lai Estate",5409,
17,Yuen Long,Pok Wai Tsuen,5417,
18,Sha Tin,"Block 6, Jubilee Garden",5418,
19,Central & Western,"Tsui King Court, 18 Water Street",5419,
20,North,On Shing Court,5420,
21,Central & Western,One Eight One Hotel & Serviced Residences,5421,
22,Islands,Hong Kong SkyCity Marriott Hotel,5425,
23,Wan Chai,Crowne Plaza Hong Kong Causeway Bay,5426,
24,Tsuen Wan,"Block 8, Hong Kong Garden",5427,
25,Wan Chai,Renaissance Harbour View Hotel,5429,
26,Tai Po,"Block 18, Phase 5, Tai Po Centre",5432,
27,Yau Tsim Mong,Tak Fung Building,5433,
28,Eastern,"Tai Woo Mansion, Taikoo Shing",5435,
29,Sham Shui Po,"Hoi Fai House, Hoi Lai Estate",5436,
30,Yau Tsim Mong,Best Western Plus Hotel Kowloon,5437,
31,Wong Tai Sin,"Hong Yun House, Tsz Hong Estate",5439,
32,Tai Po,"Kwong Yan House, Kwong Fuk Estate",5440,
33,Sha Tin,"Shing Wai House, Sun Tin Wai Estate",5446,
34,Southern,"Tower 9, Larvotto",5451,
35,Central & Western,Shama Hollywood Hong Kong,5454,
36,Wong Tai Sin,"Hong Yun House, Tsz Hong Estate",5455,
37,Wong Tai Sin,"Hong Yun House, Tsz Hong Estate",5456,
38,Tai Po,"Kwong Yan House, Kwong Fuk Estate",5457,
39,Southern,Ovolo Southside,5458,
40,Yau Tsim Mong,Tak Fung Building,5459,
41,Sai Kung,"Tower 6, Nan Fung Plaza",5463,
42,Islands,Hong Kong Skycity Marriott Hotel,5464,
43,Kwai Tsing,"Silka Tsuen Wan, Hong Kong",5465,
44,Yau Tsim Mong,Delta Hotel,5466,
45,Yau Tsim Mong,Travelodge Kowloon,5467,
46,Islands,Novotel Citygate Hong Kong,5468,
47,Islands,Headland Hotel,5469,
48,Yuen Long,"Tower 12, The Parcville",5470,
49,Eastern,Ramada Hong Kong Grand View,5471,
50,Kwai Tsing,"Block 6, Kwai Shing West Estate",5472,
51,Kwai Tsing,"Block 6, Kwai Shing West Estate",5474,
52,Yau Tsim Mong,Silka Seaview Hotel Hong Kong,5475,
53,Sha Tin,Courtyard By Marriott Hong Kong Sha Tin,5476,
54,Kwai Tsing,"Silka Tsuen Wan, Hong Kong",5477,
55,Yau Tsim Mong,"Dorsett Mongkok, Hong Kong",5478,
56,Sha Tin,"Yue Chak House, Yue Tin Court",5479,
57,Islands,Hong Kong Skycity Marriott Hotel,5482,
58,Islands,Hong Kong Skycity Marriott Hotel,5483,
59,Yau Tsim Mong,"Block 2, The Long Beach",5484,
60,Kwun Tong,"Dorsett Kwun Tong, Hong Kong",5486,
61,Wan Chai,"Victoria Heights, 43A Stubbs Road",5487,
62,Islands,"Tower 3, The Visionary",5488,
63,Sha Tin,"Yue Chak House, Yue Tin Court",5492,
64,Islands,Hong Kong Skycity Marriott Hotel,5496,
65,Tuen Mun,"King On House, Shan King Estate",5497,
66,Tuen Mun,"King On House, Shan King Estate",5498,
67,Kowloon City,"Sik Man House, Ho Man Tin Estate",5499,
68,Wan Chai,168 Tung Lo Wan Road,5500,
69,Sha Tin,"Block F, Garden Rivera",5501,
70,Sai Kung,"Clear Water Bay Apartments, Sai Kung",5502,
71,Southern,"Red Hill Park, Southern District",5503,
72,Sai Kung,"Po Lam Estate, Po Tai House, Sai Kung",5504,
