,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Wan Chai,"Block C, Fontana Garden",5868,
1,Yau Tsim Mong,"Cam Key Mansion, 495 Shanghai Street",5869,
2,Kowloon City,Crystal Mansion,5870,
3,Central & Western,Best Western Plus Hotel Hong Kong,5871,
4,Central & Western,"Tower 1, Kong Chian Tower",5872,
5,Wan Chai,11 Broom Road,5873,
6,Kwai Tsing,Wah Shun Court,5874,
7,Kowloon City,Sunderland Estate,5875,
8,Islands,Headland Hotel,5877,
9,Eastern,"Block A, Yen Lok Building",5879,
10,Sha Tin,"Hin Kwai House, Hin Keng Estate",5880,
11,Tai Po,Po Sam Pai Village,5881,
12,Sha Tin,"Mei Chi House, Mei Tin Estate",5882,
13,Tsuen Wan,"Block 2, Waterside Plaza",5882,
14,Sha Tin,"Jubilee Court, Jubilee Garden",5883,
15,Kwun Tong,"Lee Ming House, Shun Lee Estate",5884,
16,Southern,"Tower 9, Bel-Air On The Peak",5885,
17,Central & Western,"Block 3, Garden Terrace",5886,
18,Sai Kung,"Tower 5, The Mediterranean",5887,
19,Sai Kung,"Tower 5, The Mediterranean",5888,
20,Kowloon City,"Block 1, Kiu Wang Mansion",5889,
21,Islands,"Heung Yat House, Yat Tung Estate",5890,
22,Sha Tin,"Cypress House, Kwong Yuen Estate",5891,
23,Kwai Tsing,"Block 6, Mayfair Gardens",5892,
24,Eastern,"Tower 1, Harbour Glory",5893,
25,Sai Kung,Kap Pin Long,5894,
26,Wan Chai,Hawthorn Garden,5895,
27,Tai Po,Villa Castell,5896,
28,Kwun Tong,"Ping Shun House, Ping Tin Estate",5897,
29,Sai Kung,"Tak Fu House, Hau Tak Estate",5898,
30,Kwai Tsing,"Ying Kwai House, Kwai Chung Estate",5899,
31,Sha Tin,"Block 2, Saddle Ridge Garden",5900,
32,Sha Tin,"Wing Shui House, Lek Yuen Estate",5901,
33,Yau Tsim Mong,Ocean View Court,5902,
34,Wan Chai,"Tower 1, Hoover Towers",5903,
35,Sai Kung,Tseng Lan Shue,5904,
36,Sham Shui Po,Hing Lung Building,5905,
37,Kwai Tsing,"Lai Lam House, Lai Yan Court",5906,
38,Sham Shui Po,"Begonia House, So Uk Estate",5907,
39,Tai Po,"Tower 1, Mont Vert",5908,
40,Sha Tin,"Sin Sam House, Lung Hang Estate",5909,
41,Kwai Tsing,"Wah Suen House, Ching Wah Court",5910,
42,Yuen Long,"Block M7, Yoho Midtown",5911,
43,Islands,Hong Kong SkyCity Marriott Hotel,5912,
44,Sai Kung,"Ng Fai Tin, Clear Water Bay",5913,
45,Sai Kung,"King Lui House, King Lam Estate",5914,
46,Sha Tin,"Block 1, La Costa",5915,
47,Kwun Tong,"Block 2, Lotus Tower, Kwun Tong Garden Estate",5916,
48,Tai Po,Po Sam Pai Village,5917,
49,Kowloon City,Duchy Heights,5918,
50,Kowloon City,Duchy Heights,5919,
51,Eastern,"Tower 8, Pacific Palisades",5920,
52,Sham Shui Po,"Ping Yuen, Yau Yat Chuen",5921,
53,Kowloon City,"Block C, On Lok Factory Building",5922,
54,Kwai Tsing,"On Hoi House, Cheung On Estate",5923,
55,Yau Tsim Mong,Skyway Mansion,5924,
56,Kowloon City,"Block C, On Lok Factory Building",5925,
57,Sha Tin,Kau To Village,5927,
58,Kowloon City,61 Maidstone Road,5928,
59,Kowloon City,The Palace,5929,
60,Kwai Tsing,"Tower 3A, Phase 1, Tierra Verde",5930,
61,Eastern,"Tsui Shou House, Tsui Wan Estate",5931,
62,Tuen Mun,"Lok Sang House, Kin Sang Estate",5932,
63,Sham Shui Po,"Man Lok House, Tai Hang Sai Estate",5933,
64,Yau Tsim Mong,Lee Kwan Building,5934,
65,Wan Chai,Wing Way Court,5935,
66,Eastern,Hang Ying Building,5936,
67,Sai Kung,"Block 2, Radiant Towers",5937,
68,Central & Western,23 Wilmer Street,5938,
69,Yau Tsim Mong,"Block 4, Metro Harbour View",5939,
70,Kwun Tong,"Chi Tai House, On Tai Estate",5940,
71,Kowloon City,"Tower 2, K City",5941,
72,Tuen Mun,"Block 6, Po Tin Estate",5943,
73,Yau Tsim Mong,Wai Fat Building,5944,
74,Tsuen Wan,Tak Tai Building,5945,
75,Sham Shui Po,"Tower 2, Nob Hill",5946,
76,Tsuen Wan,"Tower 6, Bellagio",5947,
77,Sha Tin,"Mei Fung House, Mei Lam Estate",5948,
78,Yau Tsim Mong,Hang Yue Court,5949,
79,Sha Tin,"Block 3, Carado Garden",5950,
80,Sham Shui Po,Sunning Mansion,5951,
81,North,So Kwun Po Tsuen,5952,
82,Wan Chai,Winfield Gardens,5955,
83,Central & Western,Wah Koon Building,5956,
84,Kwai Tsing,"Block 3, Highland Park",5957,
85,Tsuen Wan,"Tower 10, Ocean Pride",5958,
86,Eastern,"Tower C, Wilshire Towers",5959,
87,Sham Shui Po,"Cassia Road, Yau Yat Chuen",5960,
88,Wong Tai Sin,"King Tai House, King Lai Court",5961,
89,Islands,"Block 30, Park Island",5962,
90,Kowloon City,"Tak Yu House, Tak Long Estate",5963,
91,Sham Shui Po,"Mei Shan House, Shek Kip Mei Estate",5964,
92,Kwai Tsing,"Block 1, Greenfield Garden",5965,
93,Kwun Tong,"Block F, Tak Bo Garden",5966,
94,Kwai Tsing,"Yee Kui House, Tsing Yi Estate",5967,
95,Wong Tai Sin,"Block 6, Grand View Garden",5969,
96,Kowloon City,"Block 2, K City",5970,
97,Yuen Long,"Yuk Ping House, Long Ping Estate",5971,
98,Sha Tin,"Tower 1, Court D, Dragons Range",5972,
99,Southern,Abba Commercial Building,5973,
100,Yau Tsim Mong,"Cam Key Mansion, 495 Shanghai Street",5974,
101,Central & Western,"Tower 2, Centenary Mansion",5975,
102,Sham Shui Po,"Tower 6, The Pacifica",5976,
103,Yau Tsim Mong,"Tower 1, Central Park",5977,
104,Sha Tin,"Tower 1, Court D, Dragons Range",5978,
105,Kwun Tong,"Block 6, Richland Gardens",5979,
106,Wan Chai,"6 Dragon Terrace, Dragon Court",5980,
107,Central & Western,Lungga Mansion,5981,
108,Wong Tai Sin,"Tower 3, Grand View Garden",5982,
109,Central & Western,106-108 Jervois Street,5983,
110,Wan Chai,The Charterhouse,5984,
111,Yau Tsim Mong,"Tower 2, Central Park",5985,
112,Kwun Tong,"Bauhinia Court, Fulrich Garden",5986,
113,Eastern,"Tower 1, Harbour Glory",5987,
114,Yuen Long,"Block A, Manhattan Plaza",5988,
115,Wan Chai,Sze Bo Building,5989,
116,Wong Tai Sin,"Wang Hong House, Lok Fu Estate",5990,
117,Central & Western,Sea View Mansion,5991,
118,Sha Tin,"Yan Chuen House, Shui Chuen O Estate",5992,
119,Kwai Tsing,"Ying Kwai House, Kwai Chung Estate",5993,
120,Kwai Tsing,The Galaxy,5994,
121,Kwai Tsing,"Ying Kwai House, Kwai Chung Estate",5995,
122,Eastern,"Tsui Shou House, Tsui Wan Estate",5996,
123,Eastern,Ka Bo Building,5997,
124,Kowloon City,"Tower 2, K City",5999,
125,Wong Tai Sin,"Yung Yuen House, Chuk Yuen North Estate",6000,
126,Yau Tsim Mong,Travelodge Kowloon,6001,
127,Sham Shui Po,"Tower 2, Nob Hill",6002,
128,Kwai Tsing,"Kwai Tai House, Kwai Fong Estate",6003,
