,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Pollock Building,Yau Tsim Mong,2642,
1,"Hong Kin House, Tsz Hong Estate",Wong Tai Sin,2715,
2,"Wing Lok House, Fuk Loi Estate",Tsuen Wan,2772,
3,"Block 11, Charming Garden",Yau Tsim Mong,2886,
4,"Lam Shek House, Ping Shek Estate",Kwun Tong,2888,
5,"Block 7, Hanford Garden",Tuen Mun,2889,
6,"Lai Yuen House, Chuk Yuen South Estate",Wong Tai Sin,2890,
7,66 Sheung Fung Street,Wong Tai Sin,2891,
8,"Ming Kok House, Ming Tak Estate",Sai Kung,2893,
9,"Tower D, Fortress Metro Tower",Eastern,2894,
10,Yuen Kong Tsuen,Yuen Long,2895,
11,"Man Yue House, Tsz Man Estate",Wong Tai Sin,2896,
12,"Pik Hoi House, Choi Hung Estate",Wong Tai Sin,2897,
13,"Hei Lai House, Wah Lai Estate",Kwai Tsing,2898,
14,Tai Yuen House,Sham Shui Po,2899,
15,"Wai Man House, Oi Man Estate",Kowloon City,2900,
16,Wing Sing Building,Yau Tsim Mong,2901,
17,"Sau Wo House, Sau Mau Ping Estate",Kwun Tong,2902,
18,"Lok Hop House, Tsz Lok Estate",Wong Tai Sin,2903,
19,Wing Sing Building,Yau Tsim Mong,2904,
20,Hong Lok House,Yau Tsim Mong,2905,
21,"Lung To Court, United Building",Kowloon City,2906,
22,Fu Lok Building,Wan Chai,2907,
23,"Tower 1, The Orchards",Eastern,2908,
24,"Choi Lok House, Choi Fook Estate",Kwun Tong,2909,
25,"Ching Chung House, Cheung Ching Estate",Kwai Tsing,2910,
26,"Tower 1, The Orchards",Eastern,2911,
27,Fanling Wai,North,2912,
28,"Ching Wu House, Yuk Po Court",North,2913,
29,Hing Tat Mansion,Kwun Tong,2914,
30,"Ching Hong House, Tsz Ching Estate",Wong Tai Sin,2915,
31,"Tsui Shan House, Cheung Shan Estate",Tsuen Wan,2917,
32,"Fu Kwai House, Tai Wo Hau Estate",Kwai Tsing,2918,
33,"Hoi Yat Mansion, Riviera Gardens",Tsuen Wan,2919,
34,"Lok Moon House, Tsz Lok Estate",Wong Tai Sin,2920,
35,"Block 2, Tropicana Gardens",Wong Tai Sin,2921,
36,"Gladiolus House, So Uk Estate",Sham Shui Po,2922,
37,"Block 13, Pak Tin Estate",Sham Shui Po,2923,
38,"Block A, Hung Yu Mansion",Sham Shui Po,2924,
39,"Block A, Hung Yu Mansion",Sham Shui Po,2925,
40,"Block 5, Heng Fa Chuen",Eastern,2927,
41,IPLACE,Kwai Tsing,2928,
42,"Wah Tai House, Wah Fu (II) Estate",Southern,2929,
43,"Yung Yat House, Yat Tung Estate",Islands,2932,
44,"Lai Ching House, Lai On Estate",Sham Shui Po,2933,
45,"Wo Tin House, Shatin Pass Estate",Wong Tai Sin,2934,
46,"Tower 1A, Upper East",Kowloon City,2935,
47,"Man Yue House, Tsz Man Estate",Wong Tai Sin,2936,
48,"Man Yue House, Tsz Man Estate",Wong Tai Sin,2937,
49,Wong Ka Wai,Tuen Mun,2938,
50,"Hing Wai House, Tai Hing Estate",Tuen Mun,2939,
51,"No. 104, 105, 106, 107, 114, 115, G/F, & No. 112-113, Terrace 1, Wong Ka Wai",Tuen Mun,2940,
52,"No. 104, 105, 106, 107, 114, 115, G/F, & No. 112-113, Terrace 1, Wong Ka Wai",Tuen Mun,2941,
53,"No. 104, 105, 106, 107, 114, 115, G/F, & No. 112-113, Terrace 1, Wong Ka Wai",Tuen Mun,2942,
54,"Tin Lok House, Tin King Estate",Tuen Mun,2943,
55,"Block 1, Heng Fa Chuen",Eastern,2944,
56,Hennessy Apartments,Wan Chai,2945,
57,"Tower 6, Le Prime, LOHAS Park",Sai Kung,2946,
58,"Tat Yi House, Po Tat Estate",Kwun Tong,2947,
59,"Pik Fung House, Fung Tak Estate",Wong Tai Sin,2948,
60,"Hong Shue House, Lei Muk Shue Estate",Tsuen Wan,2949,
61,"Chung Mei, Sok Kwu Wan",Islands,2950,
62,"Po Shan House, Po Pui Court",Kwun Tong,2951,
63,"Hin Hing House, Hin Keng Estate",Sha Tin,2952,
64,"Tower 3, Tseung Kwan O Plaza",Sai Kung,2953,
65,"Wan Lam House, Wan Tau Tong Estate",Tai Po,2954,
66,"No. 104, 105, 106, 107, 114, 115, G/F, & No. 112-113, Terrace 1, Wong Ka Wai",Tuen Mun,2955,
67,"Block 6, Locwood Court, Kingswood Villas",Yuen Long,2956,
68,South Hillcrest,Tuen Mun,2957,
69,South Hillcrest,Tuen Mun,2958,
70,South Hillcrest,Tuen Mun,2959,
71,"Siu Keung House, Siu Kwai Court",Tuen Mun,2962,
72,"Yat Wan House, Tin Yat Estate",Yuen Long,2963,
73,"Yat Tin House, Yan Tin Estate",Tuen Mun,2964,
74,South Hillcrest,Tuen Mun,2965,
75,South Hillcrest,Tuen Mun,2966,
76,Nam Hang Tsuen,Yuen Long,2967,
77,"Block 3, Sereno Verde",Yuen Long,2968,
78,"Block 3, Sereno Verde",Yuen Long,2969,
79,"Yat Tin House, Yan Tin Estate",Tuen Mun,2970,
80,"Block A, Belleve Court",Eastern,2972,
81,"Lei King House, Lei On Court",Kwun Tong,2973,
82,Peace Garden,Kowloon City,2974,
83,"Wan Lam House, Wan Tau Tong Estate",Tai Po,2976,
84,"Mei Fung House, Mei Lam Estate",Sha Tin,2978,
85,"Block 5, Cheerful Garden",Eastern,2979,
86,"Block 13, Tsui Chuk Garden",Wong Tai Sin,2980,
87,"Wing Lok House, Fuk Loi Estate",Tsuen Wan,2981,
88,Lok Moon Building,Wan Chai,2982,
89,"Central Terrace, Sai Wan Estate",Central & Western,2983,
90,"Tower 6, Aria",Wong Tai Sin,2984,
91,"Block 12, Full Comfort Villa",Yuen Long,2985,
92,1 To Kwa Wan Road,Kowloon City,2986,
93,"Tung Sing House, Lei Tung Estate",Southern,2987,
94,188 Tsing Chuen Wai Road,Tuen Mun,2988,
95,"Siu Keung House, Siu Kwai Court",Tuen Mun,2989,
96,"Tower 7, Metrotown",Sai Kung,2990,
97,"Block 9, Tsui Chuk Garden",Wong Tai Sin,2990,
98,"No.1 Bridge, Fanling",North,2991,
99,"Tower 3, Phase 1, Festival City",Sha Tin,2992,
100,"Lai Mei House, Lai Kok Estate",Sham Shui Po,2993,
101,"Lok Cheung House, Tsz Lok Estate",Wong Tai Sin,2994,
102,Tai Kiu Tsuen,Yuen Long,2995,
103,"Shing Tat House, On Tat Estate",Kwun Tong,2996,
104,"Ching Pak House, Cheung Ching Estate",Kwai Tsing,2997,
105,"Tai Kung Building, Cosmopolitan Estates",Yau Tsim Mong,2999,
106,"Ching Ming House, Tsz Ching Estate",Wong Tai Sin,3000,
107,M+ Hotel,Yau Tsim Mong,3001,
108,"On Yan House, Tsz On Court",Wong Tai Sin,3002,
109,"Block 7, Bellagio",Tsuen Wan,3005,
110,Ta Lung House,Kowloon City,3007,
111,"Ying Lok House, Choi Ying Estate",Kwun Tong,3009,
112,Ta Lung House,Kowloon City,3010,
113,Ta Lung House,Kowloon City,3011,
114,Ta Lung House,Kowloon City,3012,
115,Morning Light Building,Kwun Tong,3013,
116,Tsui Fung Building,Wong Tai Sin,3015,
117,"Block 5, Shun Lee Disciplined Services Quarters",Kwun Tong,3016,
118,"Block 5, Shun Lee Disciplined Services Quarters",Kwun Tong,3017,
119,"Sau Shan House, Cheung Shan Estate",Tsuen Wan,3018,
120,"Mei Tak House, Mei Tung Estate",Kowloon City,3019,
121,"Mei Tak House, Mei Tung Estate",Kowloon City,3020,
122,"Mei Tak House, Mei Tung Estate",Kowloon City,3021,
123,"Wo Hing House, Hing Wah (II) Estate",Eastern,3022,
124,"Chui Yuen House, Chuk Yuen South Estate",Wong Tai Sin,3023,
125,Ching Shing Court,Kwai Tsing,3024,
126,"Block 2, Lily Mansions, Site 9, Whampoa Garden",Kowloon City,3025,
127,"Luen Yuet House, Kwai Luen Estate",Kwai Tsing,3026,
128,Top View Mansion,Wan Chai,3027,
129,"Choi Lok House, Choi Fook Estate",Kwun Tong,3028,
130,"Choi Lok House, Choi Fook Estate",Kwun Tong,3029,
131,Pao Fung Mansion,Sham Shui Po,3030,
132,"Block 2, Royal Peninsula",Kowloon City,3031,
133,Ting Sun Plaza,Kowloon City,3032,
134,"Mei Chuen House, Mei Tin Estate",Sha Tin,3033,
135,"Mei Chuen House, Mei Tin Estate",Sha Tin,3034,
136,"Lok Chuen House, Shui Chuen O Estate",Sha Tin,3035,
137,"Block B, Sun Sing Centre",Eastern,3036,
138,"Block B, Sun Sing Centre",Eastern,3037,
139,"Tsui Tin House, Pak Tin Estate",Sham Shui Po,3038,
140,Wing Wo Building,Kowloon City,3039,
141,"Shing Hei House, Kwai Shing East Estate",Kwai Tsing,3040,
142,Po Sheung Tsuen,North,3041,
143,"Kui Yat House, Yat Tung (2) Estate",Islands,3042,
144,"Po Shan House, Po Pui Court",Kwun Tong,3043,
145,"Block 5, Rhythm Garden",Wong Tai Sin,3044,
146,"Wai Man House, Oi Man Estate",Kowloon City,3046,
147,"Block 2, Phase 1, The Cairnhill",Tsuen Wan,3047,
148,Lodgewood Hotels Apartments by L'hotel,Wan Chai,3048,
149,Hing Cheong Building,Eastern,3049,
150,"Kui Yat House, Yat Tung (2) Estate",Islands,3050,
151,"Block 10, Laguna City",Kwun Tong,3051,
152,Rex Building,Yau Tsim Mong,3052,
153,Rex Building,Yau Tsim Mong,3053,
154,Yee On Building,Kwun Tong,3054,
155,"Tsui Lok House, Tsui Ping (South) Estate",Kwun Tong,3055,
156,"Yeung Mei House, Yau Chui Court",Kwun Tong,3056,
157,"Aster Sky, The Cullinan",Yau Tsim Mong,3057,
158,"Block 1, Greenknoll Court",Kwai Tsing,3058,
159,3 Nam Tau Street,Yau Tsim Mong,3059,
160,Gold Villa,Sai Kung,3060,
161,"Fu Shan Mansion, Kao Shan Terrace",Eastern,3061,
162,"Tower 3, Phase 1, Festival City",Sha Tin,3062,
163,"Mei Fung House, Mei Lam Estate",Sha Tin,3063,
164,Hung Leng,North,3064,
165,Fanling Wai,North,3065,
166,"Block 5, Saddle Ridge Garden",Sha Tin,3067,
167,Wo Fung Building,Sham Shui Po,3068,
168,"Lee Tsui House, Wan Tsui Estate",Eastern,3070,
169,"Block 3, The Zenith",Wan Chai,3071,
170,"Hing Tsui House, Hing Wah (I) Estate",Eastern,3072,
171,"Lee Tsui House, Wan Tsui Estate",Eastern,3073,
172,"Lee Tsui House, Wan Tsui Estate",Eastern,3074,
