,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Kowloon City,Harbour Grand Kowloon,5184,
1,Kwai Tsing,The Home Of Treasure,5185,
2,Sham Shui Po,"Larkspur House, So Uk Estate",5186,
3,Kwai Tsing,The Home Of Treasure,5187,
4,Islands,"Crestmont Villa, Peninsula Village, Phase 4, Discovery Bay",5189,
5,Sai Kung,"Tower 8R, Flora, Phase 2B, Le Prime, Lohas Park",5190,
6,Islands,"Crestmont Villa, Peninsula Village, Phase 4, Discovery Bay",5191,
7,North,"Tin Hee House, Tin Ping Estate",5193,
8,Tsuen Wan,Panda Hotel,5193,
9,Sai Kung,"Tower 8, The Wings",5195,
10,Kowloon City,Harbour Grand Kowloon,5197,
11,Tsuen Wan,Silka Far East Hong Kong,5198,
12,Kwun Tong,"Block A, Belleve Garden",5199,
13,Sai Kung,"Tower 8, The Wings",5200,
14,Tsuen Wan,Unio House,5201,
15,Wan Chai,Dorsett Wanchai,5202,
16,Islands,"Tower 2, Phase 1, Coastal Skyline",5205,
17,Sai Kung,"Tower 8, The Wings",5206,
18,Sai Kung,Flamingo Garden,5207,
19,Wan Chai,Best Western Hotel Causeway Bay,5208,
20,Yau Tsim Mong,Ramada Hong Kong Grand,5209,
21,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5213,
22,Yau Tsim Mong,Ramada Hong Kong Grand,5214,
23,Wan Chai,Eco Tree Hotel Causeway Bay,5215,
24,Sai Kung,"King Yu House, King Lam Estate",5216,
25,Southern,"Block 6, Pokfulam Gardens",5217,
26,Yau Tsim Mong,The Luxe Manor,5218,
27,Islands,Regal Airport Hotel Hong Kong,5231,
28,Yau Tsim Mong,The Luxe Manor,5234,
29,Yau Tsim Mong,The Luxe Manor,5235,
30,Kowloon City,"Block E, Harbourfront Horizon All-Suite Hotel",5236,
31,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5242,
32,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5250,
33,Central & Western,Bon-Point,5251,
34,Islands,Tai Wan Nam,5252,
35,Islands,Hong Kong Skycity Marriott Hotel,5253,
36,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,5254,
37,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5256,
38,Yau Tsim Mong,"Cordis, Hong Kong",5257,
39,Yau Tsim Mong,Ramada Hong Kong Grand,5258,
40,Eastern,"Tower 1, Grand Promenade",5259,
41,Central & Western,The Sheung Wan by Ovolo,5260,
42,Islands,Hong Kong Skycity Marriott Hotel,5261,
43,Islands,Regal Airport Hotel,5263,
44,Wan Chai,Mini Hotel Causeway Bay,5269,
45,Central & Western,Bishop Lei International House,5270,
46,Kwai Tsing,Dorsett Tsuen Wan,5279,
47,Islands,"Tower 15, Crystal Cove, Caribbean Coast",5281,
48,Kwai Tsing,Dorsett Tsuen Wan,5282,
49,Islands,Tai Wan Nam,5283,
50,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5285,
51,Eastern,"Block 9, Nan Fung Sun Chue",5288,
52,Yau Tsim Mong,Ramada Hong Kong Grand,5289,
53,Central & Western,Courtyard by Marriott Hong Kong,5290,
54,Islands,Auberge Discovery Bay Hong Kong,5292,
55,Sai Kung,"Block 9, Beverly Garden",5293,
56,Yau Tsim Mong,"Silka Seaview Hotel, Hong Kong",5294,
57,Kwai Tsing,Dorsett Tsuen Wan,5297,
58,Eastern,Ramada Hong Kong Grand View,5303,
59,Eastern,Ramada Hong Kong Grand View,5304,
60,Kowloon City,39-43 Hau Wong Road,"4938, 4965, 5098",28/09/2020
61,Yau Tsim Mong,Gateway Hotel,"5164, 5175, 5193, 5201",28/09/2020
62,Yau Tsim Mong,Chinachem Cameron Centre Virgo Bar & Restaurant,"5148, 5175",01/10/2020
63,Kwun Tong,Lei Yue Mun Municipal Services Building,"2634, 2647, 2656, 3908, 4800, 4928, 5135",02/10/2020
64,Tuen Mun,H.A.N.D.S.,"4820, 4894, 4927, 4948, 4968, 4969, 5002, 5164",05/10/2020
65,Wan Chai,Hong Kong Sanatorium & Hospital,"5135, 5136, 5137, 5166",07/10/2020
66,Yau Tsim Mong,The Royal Garden,"5170, 5240",08/10/2020
67,Sai Kung,Yu Cheong House Yu Ming Court,"5200, 5206",09/10/2020
68,Sai Kung,Shop 12 Ground Floor Bauhinia Garden,"5200, 5206",10/10/2020
69,Yau Tsim Mong,Houston Centre,5207,12/10/2020
70,Sham Shui Po,"Hau Chi House, Lei Cheng Uk Estate Mental Health Association of Hong Kong Lei Cheng Uk House",5216,12/10/2020
71,Sha Tin,New Town Plaza Phase I Café de Coral,5216,12/10/2020
72,Eastern,One Island East,5259,16/10/2020
73,Tuen Mun,Come On Building (Commercial Centre),5281,17/10/2020
74,Tuen Mun,Ocean Walk Itamomo Plus,5281,17/10/2020
75,Eastern,Aldrich Garden Shopping Centre,5259,18/10/2020
76,Tuen Mun,Hanford Plaza,5281,19/10/2020
77,Tuen Mun,8A1 & A2 Tsing Hoi Circuit 東哥點心火鍋第 六分店,5281,20/10/2020
78,Tuen Mun,San Hui Market,5281,20/10/2020
79,Islands,Yat Tung Shopping Centre Phase I TamJai SamGor Mixian,5281,21/10/2020
80,Central & Western,340 Queen's Road Central,5293,21/10/2020
81,Central & Western,Siu Ying Commercial Building,5293,21/10/2020
82,Yau Tsim Mong,Manly Commercial Building,5288,22/10/2020
83,Kowloon City,Pine Manor,5288,22/10/2020
