,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Sham Shui Po,"Stage 5, Mei Foo Sun Chuen",6125,
1,Kowloon City,"Tower 5, Sky Tower",6131,
2,Wong Tai Sin,"Chu Fung House, Fung Tak Estate",6132,
3,Southern,"Block 9, Yee Ngar Court, South Horizons",6133,
4,Kowloon City,"Block 7, Phase 12, Bamboo Mansions, Whampoa Garden",6134,
5,Kwai Tsing,"Block 8, Kwai Shing West Estate",6135,
6,Central & Western,"Block B, Phase 3, Kwan Yick Building",6136,
7,Kwai Tsing,"Block 6, Villa Esplanada",6137,
8,Kwun Tong,"Block 4, Richland Gardens",6138,
9,Southern,"Wah Sang House, Wah Fu Estate",6139,
10,Yuen Long,"Block 14, Full Silver Garden",6140,
11,Yuen Long,"Block 14, Full Silver Garden",6141,
12,Yuen Long,"Block 14, Full Silver Garden",6142,
13,Tuen Mun,"High Block, Oi Chi House, Yau Oi Estate",6143,
14,Eastern,11 Ming Yuen Western Street,6144,
15,Wan Chai,"Block A, Pearl City Mansion",6146,
16,Wan Chai,"Block A, Pearl City Mansion",6147,
17,Southern,61 Tung Tau Wan Road,6148,
18,Sai Kung,Kambridge Garden,6149,
19,Central & Western,"Tower 2, Robinson Place",6150,
20,North,"Fu Ming House, Wah Ming Estate",6151,
21,Sha Tin,"Block 3, Ma On Shan Centre",6152,
22,Wong Tai Sin,Shung Ling Building,6153,
23,Wong Tai Sin,"Tower 2, Grand View Garden",6154,
24,Kwun Tong,"Shing Tat House, On Tat Estate",6156,
25,Kwun Tong,"Yee Hong House, Hong Wah Court",6157,
26,Kowloon City,"Block 5, Harbour Place",6158,
27,Eastern,"Block 2, City Garden",6159,
28,Sai Kung,"Tower 3, Metro Town",6160,
29,Tsuen Wan,"Block 3, Bo Shek Mansion",6161,
30,Islands,"Block 22, Siena Two, Discovery Bay",6162,
31,Sha Tin,"Tower 9, Woodcrest Hill",6163,
32,Wan Chai,Hung Fook Mansion,6164,
33,North,"Ching Ping House, Ching Ho Estate",6165,
34,Central & Western,Woodland Court,6166,
35,Kwun Tong,Oi Tai Building,6166,
36,Eastern,"Wan Poon House, Chai Wan Estate",6167,
37,Kwun Tong,"Sau Lok House, Sau Mau Ping Estate",6168,
38,Yau Tsim Mong,Kai Wan Building,6169,
39,Southern,"Tower 11, Yee Fung Court, South Horizons",6170,
40,Sai Kung,"Moonlight, Phase 2A, Le Prestige, LOHAS Park",6171,
41,Southern,"Fu Wing Yuen, Chi Fu Fa Yuen",6172,
42,Kwun Tong,"Lei Sang House , Lei Yue Mun Estate",6173,
43,Wong Tai Sin,"Tower 1, Aria",6174,
44,Sha Tin,"Fontana Heights, Belair Gardens",6175,
45,Yuen Long,"Block 1, Phase 6, Maywood Court",6176,
46,Sham Shui Po,Galloway Mansion,6177,
47,Kowloon City,"King Man House, Ho Man Tin Estate",6178,
48,Wong Tai Sin,"Luk Ching House, Choi Hung Estate",6179,
49,Islands,"Block 34, Coastline Villa, Discovery Bay",6180,
50,Tsuen Wan,"Block 3, Bo Shek Mansion",6181,
51,Yuen Long,Mong Tseng Tsuen,6182,
52,Tsuen Wan,"Block 3, Bo Shek Mansion",6183,
53,Tsuen Wan,"Tower 3, Vision City",6184,
54,Sham Shui Po,"Tower 1, The Pacifica",6185,
55,Eastern,"Tung Chi House, Tung Yuk Court",6186,
56,Central & Western,"Block B, Phase 3, Kwan Yick Building",6187,
57,Wan Chai,Harmony Court,6188,
58,North,"Tower 1, Noble Hill",6189,
59,Kwai Tsing,"Kai King Lau, Cho Yiu Chuen",6190,
60,Central & Western,"Block B, Phase 3, Kwan Yick Building",6191,
61,Kowloon City,"Tower 1, Oasis Kai Tak",6192,
62,Sham Shui Po,"Nam On House, Nam Shan Estate",6193,
63,Sha Tin,"Tower 3, The Palazzo",6194,
64,Eastern,Hung Yat Building,6196,
65,Sha Tin,"Hoi Ning Building, Shatin Centre",6197,
66,Kwai Tsing,"Wang Ngai House, Cheung Wang Estate",6198,
67,Sha Tin,"Ka Wai House, Ka Tin Court",6199,
68,Kowloon City,"Block 5, Willow Mansions, Phase 3, Whampoa Garden",6200,
69,Kowloon City,"Kadoorie Hill, 211 Prince Edward Road West",6201,
70,Wong Tai Sin,"Nga Yuen House, Chuk Yuen South Estate",6202,
71,Yau Tsim Mong,Ka Fat Building,6203,
72,Yau Tsim Mong,Eliza Building,6204,
73,Sai Kung,"Tak Fu House, Hau Tak Estate",6205,
74,Tuen Mun,"Block 8, Po Tin Estate",6206,
75,Wan Chai,"Block B, Villa Rocha",6207,
76,Eastern,Yuet Ming Building,6208,
77,Wan Chai,Park Garden,6209,
78,Wan Chai,Park Garden,6210,
79,Wan Chai,Tsing Fung Building,6211,
80,North,"Choi Lai House, Choi Yuen Estate",6212,
81,Sha Tin,"Sheung Sam House, Lung Hang Estate",6213,
82,Sha Tin,"Block 7, Royal Ascot",6214,
83,Sai Kung,"Tower 2, Hemera, Phase 3, LOHAS Park",6215,
84,Eastern,"Tower 3, Grand Promenade",6216,
85,Eastern,"Tower 3, Grand Promenade",6217,
86,Sha Tin,"Yiu Him House, Yiu On Estate",6218,
87,Sha Tin,Shatin Knoll,6219,
88,Sai Kung,"Tower 6, Le Point, Metro Town",6220,
89,Yau Tsim Mong,100-102 Portland Street,6221,
90,Sai Kung,"Tower 2, Hemera, Phase 3, LOHAS Park",6222,
91,Tai Po,Mei Shing Building,6223,
92,North,"Tin Hor House, Tin Ping Estate",6224,
93,Tai Po,Mei Sun Building,6225,
94,Kwai Tsing,"Lai Lam House, Lai Yan Court",6226,
95,Yau Tsim Mong,Wah Mei Building,6227,
96,North,"Ching Ping House, Ching Ho Estate",6228,
97,Yau Tsim Mong,Po Ling Building,6229,
98,Kwun Tong,"Lei Ye House, Lei Yue Mun Estate",6230,
99,Tsuen Wan,The Panorama,6231,
100,Kwun Tong,"Block 29, Phase 2, Laguna City",6232,
101,Eastern,Wai Lee Building,6233,
102,Kowloon City,"Tower 2, One Beacon Hill",6234,
103,Sham Shui Po,"Hoi Chi House, Hoi Lai Estate",6235,
104,Tai Po,Po Sam Pai Tsuen,6236,
105,Eastern,"Tower 1, Harbour Glory",6237,
106,Tsuen Wan,"Block 2, Phase 1, Belvedere Garden",6238,
107,Central & Western,Woodland Court,6239,
108,Central & Western,"Block C, Fulham Garden",6246,
109,Sham Shui Po,"Ning Ching House, Yee Ching Court",6247,
110,Sha Tin,"Tower 2, Sausalito",6248,
111,Kowloon City,"Block 1B, Vibe Centro",6249,
112,Central & Western,Kennedy Heights,6250,
113,Central & Western,Siu Cheung Building Siu Cheung Fong,6251,
114,Sha Tin,"Hing On House, Sui Wo Court",6252,
115,Sha Tin,"Tower 3, Sausalito",6253,
116,Yau Tsim Mong,Lee Kwan Building,6254,
117,Southern,"Block 9, Yee Ngar Court, South Horizons",6255,
118,Kwai Tsing,"Block 8, Kwai Shing West Estate",6256,
119,Tuen Mun,"Tip Yee House, Butterfly Estate",6257,
120,Southern,"Tower 9, Yee Ngar Court, South Horizons",6258,
121,Central & Western,"Block B, Phase III, Kwan Yick Building",6259,
122,Yuen Long,"Block M7, Yoho Midtown",6260,
123,Yuen Long,"Block M7, Yoho Midtown",6261,
124,Yau Tsim Mong,Kwong Yu Building,6262,
125,Sha Tin,"Block 7, Jubilee Garden",6263,
126,Kwai Tsing,"On Hoi House, Cheung On Estate",6264,
127,Kwun Tong,"Wing Mei House, Yau Chui Court",6265,
128,Tai Po,"Tower 1, Mont Vert",6266,
129,Kwai Tsing,"Block 6, Villa Esplanada",6267,
130,Sha Tin,"Hin Kwai House, Hing Keng Estate",6268,
131,Wong Tai Sin,"Block 6, Grand View Garden",6270,
132,Tsuen Wan,Tak Tai Building,6271,
133,Central & Western,Woodland Court,6273,
134,Kowloon City,"King Man House, Ho Man Tin Estate",6274,
135,Kwun Tong,"Tak Shan House, Tak Long Estate",6275,
136,Wong Tai Sin,"Block 6, Rhythm Garden",6276,
137,Kwun Tong,"Tak Shan House, Tak Long Estate",6277,
138,Yau Tsim Mong,Chung Ying Building,6278,
139,Islands,"Starview, Discovery Bay",6279,
140,Sai Kung,"Tak Fu House, Hau Tak Estate",6280,
141,Sai Kung,"Tak Fu House, Hau Tak Estate",6281,
142,Sai Kung,"Ming Kok House, Ming Tak Estate",6282,
143,Southern,"Mei Ka Court, South Horizons",6283,
144,Sham Shui Po,"Mei Shan House, Shek Kip Mei Estate",6284,
145,Kwun Tong,"Tower 2, Lotus Tower, Kwun Tong Garden Estate",6285,
146,Southern,"Yee Ngar Court, South Horizons",6286,
147,Tsuen Wan,"Tower 10, Ocean Pride",6287,
148,Eastern,Tung Wah Group of Hospitals Fong Shu Chuen Social Services Building,6289,
149,Wan Chai,Winfield Gardens,6290,
150,Tsuen Wan,"Block 5, Phase 2, Belvedere Garden",6291,
151,Yuen Long,"Tower 5, The Spectra",6292,
152,North,"Block 1, Royal Green",6293,
153,Central & Western,"Block A, La Hacienda",6294,
154,Tuen Mun,"Tower 3, Goodview Garden",6295,
155,Kwun Tong,"Hiu Sing House, Hiu Lai Court",6296,
156,Tuen Mun,Tuen Mun Court,6297,
157,Sha Tin,"Block 5, Grandeur Garden",6298,
158,Sha Tin,"Kam Wai House, Kam Fung Court",6299,
159,Wong Tai Sin,"Kai Fai House, Choi Wan (2) Estate",6300,
160,Eastern,"Tung Chi House, Tung Yuk Court",6301,
161,Eastern,"Tung Chi House, Tung Yuk Court",6302,
162,Kowloon City,Tung Po Building,6303,
163,Wan Chai,"Block B, Bay View Mansion",6304,
164,Sai Kung,"Tower 15, Ocean Shores",6305,
165,Kwun Tong,"Kai Wong House, Kai Tin Estate",6306,
166,Kwun Tong,"Lam Fai House, Lam Tin Estate",6307,
167,Tai Po,"Heng Tai House, Fu Heng Estate",6308,
168,Yuen Long,"Yuk Ping House, Long Ping Estate",6310,
169,Tuen Mun,"Siu Hang House, Siu Hong Court",6311,
170,Wong Tai Sin,"Block 5, Kingsford Terrace",6313,
171,Kwun Tong,"Tak Cheung House, Tak Long Estate",6314,
172,Eastern,"Block 5, Aldrich Garden",6315,
173,Tsuen Wan,"Block 1, Greenview Terrace",6316,
174,Kwai Tsing,"Seung Lai House, Wah Lai Estate",6317,
175,Yau Tsim Mong,"Tower 5, Central Park",6318,
176,Wong Tai Sin,"Tsz Lok Estate, Lok Tin House",6319,
177,Wong Tai Sin,"Tower 2, Grand View Garden",6320,
178,Kwun Tong,"Yat Lai House, Yau Lai Estate",6321,
179,Yau Tsim Mong,"Sky Tower, The Arch",6322,
180,Sham Shui Po,Fu Shun Building,6322,
181,Eastern,Winner Mansion,6323,
182,Southern,"Yee Ngar Court, South Horizons",6324,
183,Central & Western,"Block B, Phase 3, Kwan Yick Building",6325,
184,Kowloon City,"Block 4, Palm Mansions, Whampoa Garden",6326,
185,Kowloon City,"Block 7, Bamboo Mansions, Whampoa Garden",6327,
186,Yau Tsim Mong,"Sky Tower, The Arch",6331,
187,Yau Tsim Mong,"Sky Tower, The Arch",6332,
188,Sai Kung,"Tower 4, The Metropolis, Metro City",6333,
189,Wong Tai Sin,"Block 2, Bel Air Heights",6334,
190,Kowloon City,"Lok Chee Lau, Lok Man Sun Chuen",6335,
191,Islands,Hong Kong SkyCity Marriott Hotel,6338,
192,Islands,"Mun Hong House, Mun Tung Estate",6339,
193,Eastern,"Block B, Perfect Mount Gardens",6341,
194,Wong Tai Sin,Pak Lok Nursing Home Company Limited,6342,
195,Kowloon City,Billion Court,6343,
196,Wan Chai,"Block A, Tonnochy Towers",6344,
197,Wan Chai,Kin Lee Building,6345,
198,Kwun Tong,"Tak Lung House, Tak Tin Estate",6346,
