,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yau Tsim Mong,"Mandarin Court, 647-651 Shanghai Street",10637,
1,Yau Tsim Mong,"Mandarin Court, 647-651 Shanghai Street",10640,
2,Yuen Long,Maxwell House,10641,
3,Yau Tsim Mong,"Mandarin Court, 647-651 Shanghai Street",10642,
4,Tai Po,"Oi Wo House, Tai Wo Estate",10643,
5,Tuen Mun,"Block 2, Kingston Terrace",10644,
6,Tuen Mun,"Siu Sun House, Siu Hong Court",10645,
7,Yuen Long,"San Shui House, Shui Pin Wai Estate",10646,
8,Kowloon City,Cheong Lok Mansion,10647,
9,Kowloon City,Cheong Lok Mansion,10648,
10,Tsuen Wan,"Sau Shan House, Cheung Shan Estate",10649,
11,Kowloon City,Cheong Lok Mansion,10650,
12,Central & Western,"Tower 2, Century Tower",10652,
13,Wong Tai Sin,"Lung Fai House, Lower Wong Tai Sin Estate",10653,
14,Wong Tai Sin,"Lung Fai House, Lower Wong Tai Sin Estate",10654,
15,Yau Tsim Mong,Man Ying Building,10655,
16,Sham Shui Po,Hang On Building,10656,
17,Kowloon City,Cheong Lok Mansion,10657,
18,Yuen Long,"San Shui House, Shui Pin Wai Estate",10658,
19,Kwun Tong,"Ming Tai House, On Tai Estate",10659,
20,Central & Western,Lee On Mansion,10660,
21,Kwun Tong,"Ming Tai House, On Tai Estate",10661,
22,Yuen Long,"Block B, Fu Loy Garden",10663,
23,Yuen Long,Maxwell House,10664,
24,Southern,L'hotel Island South,10665,
25,Wong Tai Sin,"Ching Wo House, Tsz Ching Estate",10666,
26,Tuen Mun,"Block 6, Tsui Ning Garden",10667,
27,Kowloon City,O'Hotel,10668,
28,Kwun Tong,"Sheung Hing House, Upper Ngau Tau Kok Estate",10670,
29,Kwun Tong,"Ming Tai House, On Tai Estate",10671,
30,Eastern,Wai Lee Building,10672,
31,Eastern,Wai Lee Building,10673,
32,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10674,
33,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10675,
34,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10676,
35,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10677,
36,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",10678,
37,Islands,"Tower 9 Carmel Cove, Caribbean Coast Phase 3",10679,
38,Yuen Long,Ping Tong Fa Yuen,10680,
39,North,Ma Shi Po West Tsuen,10681,
40,Kwun Tong,"Ming Tai House, On Tai Estate",10682,
41,Kowloon City,"Tower 1, Laguna Verde",10685,
42,Yuen Long,Nam Pin Wai,10686,
43,Yuen Long,"Yan Chi House, Tin Yan Estate",10687,
44,Southern,L'hotel Island South,10688,
45,Southern,L'hotel Island South,10689,
46,Southern,L’hotel Island South,10690,
47,Southern,L'hotel Island South,10691,
48,Kwun Tong,On Tai Estate Ancillary Facilities Block,10692,
49,Wong Tai Sin,"Lung Fai House, Lower Wong Tai Sin Estate",10693,
50,Eastern,Wai Lee Building,10694,
51,Tuen Mun,"Siu Sun House, Siu Hong Court",10695,
52,Tuen Mun,"Siu Sun House, Siu Hong Court",10696,
53,Sha Tin,"Kam Ling House, Kam Fung Court",10697,
54,Eastern,Wai Lee Building,10698,
55,Eastern,Wai Lee Building,10699,
56,Yuen Long,Wang Toi Shan Lo Uk Tsuen,10700,
57,Yau Tsim Mong,Hung Fai Building,10701,
58,Sha Tin,"Block 6, Jubilee Garden",10702,
59,Tai Po,"Oi Wo House, Tai Wo Estate",10703,
60,Tai Po,"Oi Wo House, Tai Wo Estate",10704,
61,Tai Po,"Oi Wo House, Tai Wo Estate",10705,
62,Kowloon City,"Block 7, Bamboo Mansions, Whampoa Garden",10706,
63,Kowloon City,"Block 7, Bamboo Mansions, Whampoa Garden",10707,
64,Tsuen Wan,"Hoi Har Mansion, Riviera Gardens",10708,
65,Yuen Long,Shung Ching San Tsuen,10709,
66,Kwai Tsing,Wah Fung Industrial Centre,10710,
67,Yuen Long,Fui Sha Wai,10711,
