,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Islands,Hong Kong SkyCity Marriott Hotel,5060,
1,Kwai Tsing,Dorsett Tsuen Wan,5062,
2,Central & Western,Tai Hing Building,5063,
3,Sham Shui Po,Hang Cheong Building,5064,
4,Yau Tsim Mong,The Luxe Manor,5066,
5,Kowloon City,Hung Hing Court,5071,
6,Sha Tin,"Lung Yiu House, Kam Lung Court",5072,
7,Wan Chai,Dorsett Wanchai,5076,
8,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5079,
9,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5080,
10,Yau Tsim Mong,Novotel Nathan Road Kowloon Hong Kong,5081,
11,Islands,Hong Kong SkyCity Marriott Hotel,5082,
12,Yuen Long,Fung Cheung Building,5083,
13,Yau Tsim Mong,Harbour Plaza Metropolis,5084,
14,Yau Tsim Mong,"Silka Seaview, Hong Kong",5085,
15,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5086,
16,Central & Western,Po Hing Court,5095,
17,Yau Tsim Mong,Harbour Bay Hotel,5096,
18,Yau Tsim Mong,"Tower 2, The Hermitage",5097,
19,Yau Tsim Mong,Fook Kiu Mansion,5098,
20,Kwun Tong,Dorsett KwunTong,5098,
21,Kwun Tong,Hotel COZi Harbour View,5098,
22,Islands,Hong Kong SkyCity Marriott Hotel,5099,
23,Wan Chai,Glory House,5102,
24,Yau Tsim Mong,Wai Yuen Building,5104,
25,Eastern,Ramada Hong Kong Grand View,5105,
26,Sha Tin,"Tower 2, Greenheight Villa",5107,
27,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5110,
28,Yau Tsim Mong,Lap Tak House,5110,
29,Kwai Tsing,"Wang Yung House, Cheung Wang Estate",5111,
30,Sha Tin,"Tower 2, Greenheight Villa",5112,
31,Islands,Hong Kong SkyCity Marriott Hotel,5113,
32,Yau Tsim Mong,Kimberley Hotel,5114,
33,Kwai Tsing,"Block 5, Rambler Crest",5122,
34,Yau Tsim Mong,Holly Mansion,5123,
35,Yau Tsim Mong,Stanford Hillview Hotel,5123,
36,Yau Tsim Mong,Lap Tak House,5124,
37,Yau Tsim Mong,Lap Tak House,5125,
38,Eastern,Wealthy Court,5126,
39,Yau Tsim Mong,The Kimberley Hotel,5130,
40,Yau Tsim Mong,Holly Mansion,5130,
41,Yau Tsim Mong,177A Portland Street,5131,
42,Wan Chai,Fasteem Mansion,5132,
43,Tuen Mun,"Block 15, Lung Mun Oasis",5133,
44,Yau Tsim Mong,"Block 3, Prosperous Garden",5136,
45,Tuen Mun,"Block 6, Po Tin Estate",5137,
46,Kwai Tsing,The Home Of Treasure,5140,
47,Yau Tsim Mong,The Royal Garden,5141,
48,Sai Kung,"Kin Ching House, Kin Ming Estate",5143,
49,Sai Kung,"Kin Ching House, Kin Ming Estate",5144,
50,Islands,Regal Airport Hotel Hong Kong,5145,
51,Wong Tai Sin,Hong Keung Court,5148,
52,Kwai Tsing,The Home Of Treasure,5149,
53,Sai Kung,"Kin Ching House, Kin Ming Estate",5150,
54,Kwai Tsing,The Home Of Treasure,5151,
55,Kwai Tsing,The Home Of Treasure,5152,
56,Kwai Tsing,The Home Of Treasure,5153,
57,Kwai Tsing,The Home Of Treasure,5154,
58,Kwai Tsing,The Home Of Treasure,5155,
59,Kwai Tsing,The Home Of Treasure,5156,
60,Kwai Tsing,The Home Of Treasure,5157,
61,Kwai Tsing,The Home Of Treasure,5158,
62,Kwai Tsing,The Home Of Treasure,5159,
63,Kwai Tsing,The Home Of Treasure,5160,
64,Eastern,"Block 6, Braemar Hill Mansions",5161,
65,Islands,"Tower 9, Carmel Cove, Phase 3, Caribbean Coast",5163,
66,Tuen Mun,"Ting Lung House, On Ting Estate",5164,
67,Yau Tsim Mong,"Block 3, Prosperous Garden",5165,
68,Sham Shui Po,108 Ki Lung Street,5166,
69,Tai Po,"Block 15, Classical Gardens",5169,
70,Kwun Tong,"Sau Yat House, Sau Mau Ping Estate",5170,
71,Kwai Tsing,The Home Of Treasure,5174,
72,Sham Shui Po,Ming Tak Building,5175,
73,Islands,"Tower 9, Carmel Cove, Phase 3, Caribbean Coast",5176,
74,Sham Shui Po,Po On Road Municipal Services Building,"2234, 2410, 2728, 2924, 3351, 3831, 3992, 4115, 4226, 4291, 4840, 4983",12/09/2020
75,Tuen Mun,H.A.N.D.S. Do Shing Restaurant,"4968, 4969, 4972",13/09/2020
76,Yau Tsim Mong,Langham Place,"1297, 1641, 2008, 2186, 3296, 3369, 3386, 3826, 4447, 4573, 4841, 4996",14/09/2020
77,Sha Tin,Transport City Building,"4824, 4854, 4881, 4884, 4888, 4892, 4977",15/09/2020
78,Tsuen Wan,Goodman Global Gateway,"4933, 5008, 5059",18/09/2020
79,Tuen Mun,113 Tuen Mun Heung Sze Wui Road,"5049, 5057",21/09/2020
80,Yau Tsim Mong,Lee Chau Commerical Building China Secret,"5098, 5107, 5141, 5148, 5175",23/09/2020
81,Kwai Tsing,Chiap Luen Industrial Building,5122,28/09/2020
82,Kwai Tsing,Kowloon Commerce Centre Oliver's Super Sandwich,5122,28/09/2020
83,Kowloon City,39-43 Hau Wong Road,"4938, 4965, 5098",28/09/2020
84,Central & Western,IFC Mall Mu-ni by La Bombance,5102,29/09/2020
85,Sai Kung,Hong Kong Institute of Vocational Education (Lee Wai Lee),5107,29/09/2020
86,Kwai Tsing,Cheung Fat Plaza,5111,29/09/2020
87,Kwai Tsing,Maritime Square,5111,29/09/2020
88,Tuen Mun,22 & 28 Yan Oi Tong Circuit 高富餐廳,5133,29/09/2020
89,Kowloon City,"David C Lee Building, Hong Kong Baptist University",5143,29/09/2020
90,Kowloon City,Wai Hang Sports Centre Hong Kong Baptist University,5143,29/09/2020
91,Kowloon City,"Academic and Administration Building, Hong Kong Baptist University",5143,30/09/2020
92,Yuen Long,Wing Fung Building Total Dessert,5133,01/10/2020
93,Sham Shui Po,Kin Sun Building 美食坊 中菜皇,5148,01/10/2020
94,Yau Tsim Mong,Chinachem Cameron Centre Virgo Bar & Restaurant,"5148, 5175",01/10/2020
95,Yau Tsim Mong,Star House Café de Coral,5124,02/10/2020
96,Eastern,City Garden Sour and Spicy Noodle,5126,02/10/2020
97,Eastern,Cityplaza,5126,02/10/2020
98,Kwun Tong,APM TeaWood Taiwanese Café & Restaurant,5135,02/10/2020
99,Kwun Tong,Shui Wo Street Municipal Services Building,5135,02/10/2020
100,Eastern,Island Place Queen's Café,5161,02/10/2020
101,Kwun Tong,Lei Yue Mun Municipal Services Building,"2634, 2647, 2656, 3908, 4800, 4928, 5135",02/10/2020
102,Yau Tsim Mong,The Royal Garden Le Soleil,5132,03/10/2020
103,Tuen Mun,Eldo Shopping Centre Tamjai Samgor,5133,03/10/2020
104,Tuen Mun,Yan Oi Tong Cheng Yiu Yuen Memorial Fitness Centre,5133,03/10/2020
105,Yau Tsim Mong,Wing On Kowloon Centre Golden Federal Restaurant,5136,03/10/2020
106,Kwai Tsing,Shek Yam Shopping Centre Fairwood,5149,03/10/2020
107,Wan Chai,Tower 535,5161,03/10/2020
108,Tuen Mun,Kam Men Mansion Kam Ming Congee & Noodles,5133,04/10/2020
109,Tuen Mun,Lung Mun Oasis The Vermicelli House,5133,04/10/2020
110,Yau Tsim Mong,158 Sai Yeung Choi Street South,5135,04/10/2020
111,Yau Tsim Mong,27 B & C Soy Street,5136,04/10/2020
112,Kwai Tsing,Shek Yam Shopping Centre McDonald's,5149,04/10/2020
113,Wan Chai,Hopewell Centre,5161,04/10/2020
114,Islands,13 Catering Road East,5164,04/10/2020
115,Kwun Tong,Sau Mau Ping Shopping Centre,5143,05/10/2020
116,Kwai Tsing,Kwong Fai Building Golden Café,5149,05/10/2020
117,Yau Tsim Mong,The Royal Garden Sabatini Ristorante Italiano,5163,05/10/2020
118,Kwun Tong,"Manulife Financial Centre Tower A 223 Wai Yip St, Kwun Tong",5175,05/10/2020
119,Tuen Mun,H.A.N.D.S.,"4820, 4894, 4927, 4948, 4968, 4969, 5002, 5164",05/10/2020
120,Sai Kung,Choi Ming Shopping Centre (Extension),5150,06/10/2020
121,Tai Po,Tai Po Complex 東記上海麵,5169,06/10/2020
122,Tai Po,Tai Po Mega Mall Zone D Ho Yin Cuisine,5169,07/10/2020
123,Tai Po,Uptown Plaza Nabe Urawa,5169,07/10/2020
124,Sham Shui Po,204-206 Yu Chau Street Nam Cheong Café Shop,5175,07/10/2020
125,Wan Chai,Hong Kong Sanatorium & Hospital,"5135, 5136, 5137, 5166",07/10/2020
126,Yau Tsim Mong,The Royal Garden The Greenery,5169,08/10/2020
127,Yau Tsim Mong,The Royal Garden,5170,08/10/2020
