,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,"Cherry Mansion, 39A Oak Street",Yau Tsim Mong,1297,
1,Block 3 Hampton Place,Yau Tsim Mong,1297,
2,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1298,
3,Dorsett Tsuen Wan,Kwai Tsing,1299,
4,Dorsett Tsuen Wan,Kwai Tsing,1300,
5,"Lai Yuen House, Chuk Yuen South Estate",Wong Tai Sin,1301,
6,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1302,
7,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1304,
8,"Yuk Shek House, Ping Shek Estate",Kwun Tong,1305,
9,"Ching Yuen House, Tsz Ching Estate",Wong Tai Sin,1306,
10,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1307,
11,Dorsett Tsuen Wan,Kwai Tsing,1309,
12,5 Tsz Wah Lane,Wong Tai Sin,1310,
13,Manning Theatre Building,Wong Tai Sin,1311,
14,"Block A, Gomme House",Wong Tai Sin,1312,
15,"Block 1, Bayview Garden",Tsuen Wan,1313,
16,"Hoi Wen House , Hoi Fu Court",Yau Tsim Mong,1314,
17,"Pik Fung House, Fung Tak Estate",Wong Tai Sin,1315,
18,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1316,
19,"Block 10, Kwai Shing West Estate",Kwai Tsing,1317,
20,"Tower 3, the Leighton Hill",Wan Chai,1319,
21,Panda Hotel,Tsuen Wan,1320,
22,"Choi Foon House, Choi Fook Estate",Kwun Tong,1321,
23,"Choi Wah House, Choi Fai Estate",Wong Tai Sin,1322,
24,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1323,
25,"Kwai Hei House, Kwai Fong Estate",Kwai Tsing,1324,
26,Crowne Plaza Hong Kong Causeway Bay,Wan Chai,1325,
27,Crowne Plaza Hong Kong Causeway Bay,Wan Chai,1326,
28,"On Chung House, Shun On Estate",Kwun Tong,1329,
29,"Pik Fung House, Fung Tak Estate",Wong Tai Sin,1331,
30,"Pik Fung House, Fung Tak Estate",Wong Tai Sin,1332,
31,"La Rossa A, Coastal Skyline",Islands,1333,
32,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1334,
33,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1335,
34,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1336,
35,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1337,
36,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1338,
37,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1339,
38,"No. 6, 8, 10, 12 Po Ming Lane & No. 11 Po Wai Lane",Wong Tai Sin,1340,
