,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",5021,
1,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",5022,
2,Yau Tsim Mong,300 Portland Street,5023,
3,Yau Tsim Mong,300 Portland Street,5024,
4,Kowloon City,Regal Oriental Hotel,5027,
5,Kowloon City,Regal Oriental Hotel,5028,
6,Kowloon City,Regal Oriental Hotel,5029,
7,Kowloon City,Regal Oriental Hotel,5030,
8,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5031,
9,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5032,
10,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5033,
11,Yuen Long,"Ching Hoi House, Tin Ching Estate",5035,
12,Wan Chai,Eco Tree Hotel Causeway Bay,5037,
13,Tuen Mun,"Oi Hei House, Yau Oi Estate",5038,
14,Wan Chai,Best Western Hotel Causeway Bay,5039,
15,Tuen Mun,"Block 1, Venice Gardens",5041,
16,Wong Tai Sin,"Lok Man House, Lok Fu Estate",5042,
17,Kowloon City,"Block A, Fok Lin Building, Hung Hom",5043,
18,Eastern,Ramada Hong Kong Grand View,5044,
19,Eastern,Ramada Hong Kong Grand View,5045,
20,Eastern,Ramada Hong Kong Grand View,5046,
21,Central & Western,Ramada Hong Kong Harbour View,5047,
22,Islands,Hong Kong SkyCity Marriott Hotel,5048,
23,Tuen Mun,"Tai Sang House, Kin Sang Estate",5049,
24,Kowloon City,"Block A, Fok Lin Building",5050,
25,Islands,Hong Kong SkyCity Marriott Hotel,5051,
26,Wan Chai,Dorsett Wanchai,5052,
27,Wan Chai,Dorsett Wanchai,5053,
28,Yau Tsim Mong,"Silka Seaview, Hong Kong",5054,
29,Yuen Long,"Block 7, Kenswood Court, Kingswood Villas",5056,
30,Tuen Mun,"Tai Sang House, Kin Sang Estate",5057,
31,Islands,Hong Kong SkyCity Marriott Hotel,5060,
32,Kwai Tsing,Dorsett Tsuen Wan,5062,
33,Central & Western,Tai Hing Building,5063,
34,Sham Shui Po,Hang Cheong Building,5064,
35,Yau Tsim Mong,The Luxe Manor,5066,
36,Kowloon City,Hung Hing Court,5071,
37,Sha Tin,"Lung Yiu House, Kam Lung Court",5072,
38,Wan Chai,Dorsett Wanchai,5076,
39,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5079,
40,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5080,
41,Yau Tsim Mong,Novotel Nathan Road Kowloon Hong Kong,5081,
42,Islands,Hong Kong SkyCity Marriott Hotel,5082,
43,Yuen Long,Fung Cheung Building,5083,
44,Yau Tsim Mong,Harbour Plaza Metropolis,5084,
45,Yau Tsim Mong,"Silka Seaview, Hong Kong",5085,
46,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5086,
47,Central & Western,Po Hing Court,5095,
48,Yau Tsim Mong,Harbour Bay Hotel,5096,
49,Yau Tsim Mong,"Tower 2, The Hermitage",5097,
50,Yau Tsim Mong,Fook Kiu Mansion,5098,
51,Kwun Tong,Dorsett KwunTong,5098,
52,Kwun Tong,Hotel COZi Harbour View,5098,
53,Islands,Hong Kong SkyCity Marriott Hotel,5099,
54,Wan Chai,Glory House,5102,
55,Yau Tsim Mong,Wai Yuen Building,5104,
