,地區,大廈名單,曾有涉及個案最後到訪的日期,相關確診/疑似/個案編號
224,東區,華裕閣,,932
225,油尖旺,廟街 109號,,933
226,元朗,錦綉花園 C段 5街,,934
227,南區,舂坎角道,,935
228,沙田,顯徑邨顯貴樓,,936
229,油尖旺,旺角帝盛酒店,,廣東省衞健委通報的個案
230,中西區,香港萬怡酒店,,
231,灣仔,嘉薈軒,,937
232,中西區,德輔道西 288號,,938
233,西貢,坑口村,,939
234,西貢,早禾居,,940
235,荃灣,豪景花園 2座,,943
236,屯門,富泰村健泰樓,,944
237,北區,海禧華庭 2座,,945
238,離島,藍天海岸 6座,,946
239,中西區,明珠台 D座,,947
240,灣仔,柏寧酒店,,948
241,油尖旺,帝國酒店,,949
242,油尖旺,恆豐酒店,,949
243,元朗,蕃田村,,950
244,中西區,縉城峰 2座,,953
245,東區,新翠花園 6座,,954
246,元朗,大井圍村,,955
247,屯門,海景花園 8座,,956
248,東區,華裕閣,,957
249,東區,華裕閣,,958
250,荃灣,荃灣絲麗酒店,,959
251,觀塘,油塘工業城 B1座,,960
252,油尖旺,華寶大廈,,961
253,東區,太古城金殿台漢宮閣,,962
254,東區,華美達盛景酒店,,963
255,九龍城,新德園,,964
256,中西區,禧福道 1號新德園,,965
257,油尖旺,瓏璽 6B座,,966
258,中西區,文咸東街 127號萬和閣,,968
259,觀塘,滙景花園 2座,,969
260,葵青,荃灣帝盛酒店,,970
261,離島,愉景灣朝暉徑,,971
262,油尖旺,漆咸道南 83-85號金德大廈,,972
263,中西區,皇后大道中 273-277號禧利大廈,,973
264,九龍城,東禧閣,,974
265,大埔,龍成堡,,975
266,元朗,十八鄉東頭村,,976
267,荃灣,珀麗灣 30座,,977
268,中西區,Branksome Grande,,978
269,灣仔,V Wanchai,,979
270,大埔,滌濤山,,981
271,沙田,駿景園 6座,,982
272,觀塘,秀茂坪邨秀程樓,,983
273,離島,愉景灣倚濤軒,,984
274,油尖旺,君匯港 1座,,985
275,中西區,宏基國際賓館,,987
276,沙田,雲疊花園 2座,,988
277,九龍城,太子道西 226號皇子大廈,,989
278,中西區,君珀,,990
279,油尖旺,香港基督教青年會,,992
280,中西區,花園台 3座,,993
281,元朗,田心村,,996
282,沙田,雲端,,997
283,元朗,十八鄉東頭村,,998
284,中西區,香港萬怡酒店,,1000
285,中西區,碧雲樓,,1001
286,屯門,松苑 1座,,1002
287,元朗,仁壽圍,,1003
288,葵青,大窩口邨富泰樓,,1004
289,屯門,海景花園 8座,,1005
290,沙田,雲疊花園 2座,,1007
291,中西區,花園台 3座,,1009
292,屯門,星堤 11座,,1013
293,屯門,美樂花園商場,17/03/2020,"120 , 121, 244"
294,沙田,中建電訊大廈,17/03/2020,"191, 217"
295,九龍城,香港浸信會醫院,17/03/2020,"195, 243"
296,葵青,葵德工業中心 1座,17/03/2020,"229, 337, 338"
297,中西區,中國銀行大廈,18/03/2020,"106, 183, 204"
298,沙田,中建電信大廈,18/03/2020,"191, 217, 373"
299,中西區,花園道中國工商銀行大廈,18/03/2020,"195, 339"
300,離島,東堤灣畔,19/03/2020,"212, 271"
301,深水埗,昌隆工業大廈,19/03/2020,"291, 312, 372, 391, 429"
302,中西區,荷李活道 97號,20/03/2020,"266, 319"
303,中西區,荷李活道 62號,20/03/2020,"266, 342"
304,油尖旺,文遜大厦,20/03/2020,"428, 855"
305,中西區,好利商業大廈,22/03/2020,"182, 227, 276, 343, 360, 362, 367, 384, 386, 387, 389, 394, 411, 422, 432, 433, 440, 442, 453, 497, 501, 511, 513, 576, 627, 746, 877"
306,中西區,華懋廣場 II期,22/03/2020,"563, 683"
307,灣仔,謝斐道 76號,24/03/2020,"276, 343, 362, 367, 386, 387, 389, 413, 432, 433, 434, 440, 477, 499, 501, 509, 513, 519, 524, 576, 635, 638, 707, 746, 864, 877, 951"
308,油尖旺,諾士佛臺 9號,24/03/2020,"387, 389, 395, 411, 428, 433, 447, 450, 458, 462, 466,  483, 484, 498, 501, 510, 511, 512, 513, 514, 517, 526, 573, 581, 614, 615, 625, 663, 670, 674, 746, 755, 846, 863, 904, 906, 998"
309,油尖旺,諾士佛臺 10-11號,24/03/2020,"483, 516"
310,油尖旺,明華廣場,24/03/2020,"567, 842"
311,油尖旺,加拿分道 25號,24/03/2020,"662, 687, 702, 704, 705, 758, 759"
312,灣仔,樂聲大廈,25/03/2020,"903, 923, 925, 932, 954"
313,灣仔,盧押道 23號,26/03/2020,"682, 857"
314,灣仔,謝斐道 82號,27/03/2020,"276, 362, 367, 386, 387, 389, 432, 433, 440, 481, 501, 513, 531, 626, 746, 877, 973"
315,油尖旺,K11 Musea,27/03/2020,"687, 702, 704, 705, 758, 759"
316,油尖旺,國際廣場,28/03/2020,"504, 756"
317,油尖旺,諾士佛臺 10號,28/03/2020,"567, 842"
318,南區,業勤街 23號,28/03/2020,"719, 801, 849"
319,中西區,中區政府碼頭,31/03/2020,717
320,南區,環匯廣場,31/03/2020,719
321,離島,逸東商場,31/03/2020,753
322,深水埗,寶血醫院,31/03/2020,757
323,灣仔,昌業大廈,31/03/2020,760
324,灣仔,明豐大廈,31/03/2020,797
325,中西區,太子大厦,31/03/2020,812
326,西貢,富康花園商場,31/03/2020,835
327,西貢,富康花園,31/03/2020,903
328,深水埗,D2 Place 一期,31/03/2020,926
329,深水埗,定豐中心,31/03/2020,926
330,元朗,祥發大廈,31/03/2020,926
331,元朗,盈健醫務中心 (元朗),31/03/2020,976
332,深水埗,石硤尾報案中心及西九龍機 動部隊行動基地,01/04/2020,"663, 854"
333,灣仔,養和醫院,01/04/2020,799
334,沙田,仁安醫院,01/04/2020,799
335,東區,華蘭中心,01/04/2020,"801, 960"
336,灣仔,養和醫院,01/04/2020,830
337,中西區,金鐘廊,01/04/2020,863
338,灣仔,會展商場,01/04/2020,865
339,灣仔,York Place,01/04/2020,923
340,東區,環翠邨貴翠樓,01/04/2020,954
341,北區,祥華商場,02/04/2020,855
342,中西區,威靈頓街 50號,02/04/2020,865
343,灣仔,軒尼詩道 38-46號,02/04/2020,923
344,油尖旺,永安廣場,02/04/2020,923
345,觀塘,宏昌工業大廈,02/04/2020,932
346,灣仔,白建時道,02/04/2020,935
347,中西區,李寶椿大廈,02/04/2020,961
348,灣仔,登龍街 1-29號,03/04/2020,865
349,元朗,天耀商場,03/04/2020,876
350,灣仔,謝斐道 110-116號,03/04/2020,923
351,灣仔,告士打道 88號,03/04/2020,"923, 925"
352,中西區,永恒商業大廈,03/04/2020,957
353,油尖旺,基督教協進大廈,03/04/2020,961
354,灣仔,利園一期,03/04/2020,968
355,灣仔,利園二期,03/04/2020,972
356,中西區,信德中心,04/04/2020,"923, 932"
357,灣仔,皇室堡,05/04/2020,"903, 925, 944"
358,九龍城,晴朗商場,05/04/2020,925
359,荃灣,川龍村 57-58號,05/04/2020,936
360,油尖旺,銀行中心廣場,05/04/2020,936
361,沙田,新城市廣場,05/04/2020,936
362,油尖旺,新世紀廣場,05/04/2020,936
363,北區,彩園邨彩珠樓,05/04/2020,945
364,東區,柴灣市政大廈柴灣街市,05/04/2020,958
365,灣仔,香港港安醫院,06/04/2020,935
366,北區,石湖墟市政大廈,06/04/2020,945
367,北區,海聯廣場,06/04/2020,945
368,東區,漁灣街市,06/04/2020,958
369,東區,漁灣邨行政大樓,06/04/2020,958
370,觀塘,大本型,06/04/2020,960
371,中西區,文咸東街 121號,06/04/2020,971
372,灣仔,英皇集團中心,06/04/2020,972
373,中西區,萬邦行,06/04/2020,978
374,黃大仙,八達工業大廈,06/04/2020,978
375,中西區,置地文華東方酒店,06/04/2020,978
376,油尖旺,新東海商業中心,07/04/2020,955
377,九龍城,又一城,07/04/2020,955
378,中西區,皇后大道中 176號,07/04/2020,972
379,中西區,中保集團大廈,07/04/2020,972
380,中西區,皇后大道中 9號,07/04/2020,972
381,元朗,嘉湖新北江商場,07/04/2020,996
382,油尖旺,金德大廈,08/04/2020,972
383,油尖旺,赫德道 8號,08/04/2020,972
384,中西區,環球大廈,08/04/2020,981
385,元朗,百宜樓,08/04/2020,996
386,元朗,安寧大廈,08/04/2020,996
387,元朗,+WOO 嘉湖,09/04/2020,976
