,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yau Tsim Mong,Oriental Lander Hotel,6501,
1,Yau Tsim Mong,6 Ferry Street,6502,
2,Kwai Tsing,"Fu Tai House, Tai Wo Hau Estate",6503,
3,Kowloon City,View Court,6504,
4,Sai Kung,Luk Mei Tsuen,6505,
5,Sha Tin,Wong Chuk Yeung Village,6506,
6,Tuen Mun,"Fung Yu House, Sam Shing Estate",6507,
7,Kowloon City,Rutland Quadrant,6508,
8,Kwai Tsing,"Pik Kwai House, Kwai Chung Estate",6509,
9,Eastern,Kung Lee Building,6510,
10,Kwai Tsing,"Kai King Lau, Cho Yiu Chuen",6511,
11,Kowloon City,"Block 7, Bamboo Mansion, Whampoa Garden",6512,
12,Sha Tin,"Block 1, Fok On Garden",6513,
13,Sha Tin,"Block C, Garden Rivera",6515,
14,North,"Fu Ming House, Wah Ming Estate",6516,
15,Sha Tin,"Mei Yeung House, Mei Lam Estate",6517,
16,Tuen Mun,"Low Block, Oi Ming House, Yau Oi Estate",6518,
17,Tuen Mun,"Low Block, Oi Ming House, Yau Oi Estate",6519,
18,Sham Shui Po,The Sorentino,6520,
19,Wong Tai Sin,"Lung Yat House, Lower Wong Tai Sin Estate",6521,
20,North,"Fu Ming House, Wah Ming Estate",6522,
21,North,"Fu Tei Pai, Kwan Tei",6523,
22,Wong Tai Sin,Pak Lok Building,6524,
23,Wan Chai,"Best Western Hotel, Causeway Bay",6525,
24,Sham Shui Po,Sham Shui Po Building,6526,
25,Wong Tai Sin,Hong Keung Court,6527,
26,Eastern,Fong Shu Chuen Social Service Building,6528,
27,Kowloon City,"Hove Court, Perth Garden",6529,
28,Wan Chai,Hoi To Court,6533,
29,Yau Tsim Mong,Skypark,6539,
30,Yau Tsim Mong,Skypark,6540,
31,Sha Tin,"Yiu Yan House, Yiu On Estate",6541,
32,Sham Shui Po,Sham Shui Po Building,6542,
33,Wong Tai Sin,Hong Keung Court,6543,
34,Yau Tsim Mong,Lee Man Building,6544,
35,Sha Tin,"Yiu Yan House, Yiu On Estate",6545,
36,Sha Tin,"Lung Yiu House, Kam Lung Court",6546,
37,Sai Kung,"Tower 6, Le Point",6547,
38,Sha Tin,"Lung Yiu House, Kam Lung Court",6548,
39,Wong Tai Sin,"Wai Yuen House (Block 10), Chuk Yuen North Estate",6549,
40,Central & Western,New Central Mansion,6550,
41,Kowloon City,"Yat Man House, Ho Man Tin Estate",6551,
42,Sha Tin,"Shek Yuk House, Chun Shek Estate",6552,
43,Yau Tsim Mong,167 Fa Yuen Street,6553,
44,Kwun Tong,"Sau Ho House, Sau Mau Ping South Estate",6554,
45,Wong Tai Sin,"Kwai Tung House, Tung Tau (II) Estate",6555,
46,Yau Tsim Mong,Po Hing Building,6556,
47,Tsuen Wan,"Hoi Sing Mansion, Rivera Gardens",6557,
48,Eastern,Fong Shu Chuen Social Service Building,6558,
49,Yau Tsim Mong,Skypark,6559,
50,Kwun Tong,"Block A, Cheerful Court",6560,
51,Sai Kung,Nam Shan Village,6562,
52,Central & Western,Siu Cheung Building,6563,
53,Kowloon City,184 Kowloon City Road,6564,
54,Wong Tai Sin,"Ka Ying House (Block B), Ka Keung Court",6565,
55,Southern,"Pik Ngan House, Shek Pai Wan Estate",6566,
56,Kowloon City,"Tower 7, Mantin Heights",6567,
57,Wong Tai Sin,"Kwai Tung House, Tung Tau (II) Estate",6568,
58,Wong Tai Sin,"Yau Lung House, Choi Wan Estate",6569,
59,Kwun Tong,"Block 15, Laguna City",6570,
60,Kwun Tong,"Ying Shun House, Choi Ying Estate",6571,
61,Kwun Tong,"Ko Chi House, Ko Yee Estate",6572,
62,Sha Tin,"Kam Wai House, Kam Fung Court",6573,
63,Wong Tai Sin,"Suet Fung House, Fung Tak Estate",6574,
