,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Wong Tai Sin,"Block 2, Rhythm Garden",4183,
1,Tuen Mun,"King Fu House, Shan King Estate",4184,
2,Yau Tsim Mong,Shiu Fung Mansion,4185,
3,Kwun Tong,"Hiu Yat House , Hiu Lai Court",4186,
4,Kowloon City,"Lok Fung Lau, Lok Man Sun Chuen",4187,
5,Kowloon City,"Sik Man House, Ho Man Tin Estate",4188,
6,Sai Kung,"Block 4, Beverly Garden",4189,
7,Kwun Tong,"Kai Shing House, Kai Yip Estate",4190,
8,Kwun Tong,"Ping Chun House, Ping Tin Estate",4191,
9,Tuen Mun,"Block 3, Lung Mun Oasis",4192,
10,Kowloon City,"Block C, Grandview Garden",4193,
11,Yuen Long,"Fung Ping House, Long Ping Estate",4194,
12,Sha Tin,"Tower 3, Phase 1, Festival City",4195,
13,Sha Tin,Courtyard By Marriott Hong Kong Sha Tin,4195,
14,Yuen Long,"Full Comfort Court, 426 Yuen Kong",4196,
15,Yuen Long,"Full Comfort Court, 426 Yuen Kong",4197,
16,Wong Tai Sin,"Pak Yuen House, Chuk Yuen (North) Estate",4198,
17,Sai Kung,Tai Wan Village,4199,
18,Kwun Tong,"Ping Chun House, Ping Tin Estate",4200,
19,Sai Kung,"Sheung Ming House , Sheung Tak Estate",4201,
20,Kwun Tong,"Ching Tat House, On Tat Estate",4202,
21,Kwun Tong,"Tat Fu House, Po Tat Estate",4203,
22,Tuen Mun,"Block 1, Po Tin Estate",4204,
23,Yuen Long,"Hung Yuet House, Hung Fuk Estate",4205,
24,Yuen Long,"Shing Yuk House, Tin Shing Court",4206,
25,Yuen Long,"Shing Yuk House, Tin Shing Court",4207,
26,Yuen Long,On Wing Building,4208,
27,Yuen Long,Shung Ching San Tsuen,4209,
28,North,"Choi Ngan House, Choi Po Court",4210,
29,North,"Block 2, Tsui Lai Garden",4211,
30,Yuen Long,Ma Tin Tsuen,4212,
31,Eastern,"May Wah House, Hing Wah (I) Estate",4213,
32,Eastern,Wah Shing Mansion,4214,
33,Wong Tai Sin,"Ching Hong House, Tsz Ching Estate",4215,
34,Kwai Tsing,"Fu Wing House, Tai Wo Hau Estate",4216,
35,Tsuen Wan,"Lok Shan House, Cheung Shan Estate",4217,
36,Tsuen Wan,"Block A, Shek To House, Shek Wai Kok Estate",4218,
37,Wong Tai Sin,"Man Tai House, Tsz Man Estate",4219,
38,Kwai Tsing,"Fu Wing House, Tai Wo Hau Estate",4220,
39,Kwai Tsing,"Ting Fung House, Ning Fung Court",4221,
40,North,Ho Sheung Heung,4222,
41,North,"Block 7, Flora Plaza",4223,
42,Wong Tai Sin,Pang Ching Court,4223,
43,North,"Yin King House, King Shing Court",4224,
44,Kwai Tsing,"Fu Wing House, Tai Wo Hau Estate",4225,
45,Sham Shui Po,"Begonia House, So Uk Estate",4226,
46,Eastern,"May Wah House, Hing Wah (I) Estate",4227,
47,Eastern,"May Wah House, Hing Wah (I) Estate",4228,
48,Eastern,"May Wah House, Hing Wah (I) Estate",4230,
49,Sham Shui Po,Fat Tseung Building,4231,
50,Islands,"Ying Chui House, Ying Tung Estate",4231,
51,Kowloon City,Downtown 38,4232,
52,Kowloon City,67 Sa Po Road,4233,
53,Sai Kung,Tseng Tau Tsuen,4234,
54,Sham Shui Po,Beverly Court,4235,
55,Yuen Long,"Hung Long House, Hung Fuk Estate",4236,
56,Yuen Long,"Hung Long House, Hung Fuk Estate",4237,
57,Yuen Long,"Yat Hoi House, Tin Yat Estate",4238,
58,Tuen Mun,"Kin Tai House, Fu Tai Estate",4239,
59,Central & Western,Garfield Mansion,4240,
60,Kwai Tsing,"Kwai Hei House, Kwai Fong Estate",4241,
61,Tuen Mun,"Tin Lok House, Tin King Estate",4242,
62,Kowloon City,"Block 14, Cherry Mansions, Phase 2, Whampoa Garden",4243,
63,Kwun Tong,"Lam Shek House, Ping Shek Estate",4244,
64,North,"Block 7, Flora Plaza",4245,
65,Kwai Tsing,"Yee Yip House, Tsing Yi Estate",4247,
66,Tsuen Wan,Heung Wo Street,4248,
67,Tsuen Wan,Heung Wo Street,4249,
68,Sham Shui Po,"Block B, Merlin Centre",4250,
69,Tsuen Wan,"Block B, Shek To House, Shek Wai Kok Estate",4251,
70,Yuen Long,"Yan Fuk House, Tin Yan Estate",4252,
71,Sha Tin,Ha Wo Che,4255,
72,Sham Shui Po,"Phase 6, Mei Foo Sun Chuen",4256,
73,Sham Shui Po,"Phase 6, Mei Foo Sun Chuen",4257,
74,Kowloon City,"Sik Man House, Ho Man Tin Estate",4258,
75,Tuen Mun,"Block 8, Po Tin Estate",4259,
76,Sham Shui Po,135 Fuk Wa Street,4260,
77,Yau Tsim Mong,Paradise Square,4261,
78,Tai Po,"Tsui Wo House, Tai Wo Estate",4262,
79,Sham Shui Po,"Block A, Hung Yu Mansion",4263,
80,Yau Tsim Mong,Hung Hay Building,4264,
81,Yuen Long,Shung Ching San Tsuen,4265,
82,Kowloon City,Summit View Kowloon,4266,
83,Sha Tin,"Block 4, Man Lai Court",4267,
84,Sha Tin,"Kam Lan House, Kam Fung Court",4267,
85,Sha Tin,"Estoril Heights, Belair Gardens",4268,
86,Sai Kung,"Tower 7, Alto Residences",4269,
87,Yuen Long,"Lychee Road East, Fairview Park",4270,
88,Kwun Tong,Yen Ning Building,4271,
89,Tuen Mun,"Block 3, Lung Mun Oasis",4272,
90,Eastern,Tai On Building,4273,
91,Sham Shui Po,Fat Tseung Building,4275,
