,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Sai Kung,"Tower 6, Nan Fung Plaza",5463,
1,Islands,Hong Kong Skycity Marriott Hotel,5464,
2,Kwai Tsing,"Silka Tsuen Wan, Hong Kong",5465,
3,Yau Tsim Mong,Delta Hotel,5466,
4,Yau Tsim Mong,Travelodge Kowloon,5467,
5,Islands,Novotel Citygate Hong Kong,5468,
6,Islands,Headland Hotel,5469,
7,Yuen Long,"Tower 12, The Parcville",5470,
8,Eastern,Ramada Hong Kong Grand View,5471,
9,Kwai Tsing,"Block 6, Kwai Shing West Estate",5472,
10,Kwai Tsing,"Block 6, Kwai Shing West Estate",5474,
11,Yau Tsim Mong,Silka Seaview Hotel Hong Kong,5475,
12,Sha Tin,Courtyard By Marriott Hong Kong Sha Tin,5476,
13,Kwai Tsing,"Silka Tsuen Wan, Hong Kong",5477,
14,Yau Tsim Mong,"Dorsett Mongkok, Hong Kong",5478,
15,Sha Tin,"Yue Chak House, Yue Tin Court",5479,
16,Islands,Hong Kong Skycity Marriott Hotel,5482,
17,Islands,Hong Kong Skycity Marriott Hotel,5483,
18,Yau Tsim Mong,"Block 2, The Long Beach",5484,
19,Kwun Tong,"Dorsett Kwun Tong, Hong Kong",5486,
20,Wan Chai,"Victoria Heights, 43A Stubbs Road",5487,
21,Islands,"Tower 3, The Visionary",5488,
22,Sha Tin,"Yue Chak House, Yue Tin Court",5492,
23,Islands,Hong Kong Skycity Marriott Hotel,5496,
24,Tuen Mun,"King On House, Shan King Estate",5497,
25,Tuen Mun,"King On House, Shan King Estate",5498,
26,Kowloon City,"Sik Man House, Ho Man Tin Estate",5499,
27,Wan Chai,168 Tung Lo Wan Road,5500,
28,Sha Tin,"Block F, Garden Rivera",5501,
29,Sai Kung,Clear Water Bay Apartments,5502,
30,Southern,Red Hill Park,5503,
31,Sai Kung,"Po Lam Estate, Po Tai House",5504,
32,Sha Tin,"Block F, Garden Rivera",5505,
33,Islands,"Ying Yat House, Yat Tung Estate",5506,
34,Kwun Tong,"Block 17, Laguna City",5507,
35,Sai Kung,Crowne Plaza Hong Kong Kowloon East Hotel,5509,
36,Eastern,"Tower 2, Pacific Palisades",5510,
37,Kowloon City,Billion Court,5511,
38,Yau Tsim Mong,Lee Man Building,5512,
39,Central & Western,Tai Fat Building,5513,
40,Wan Chai,Malibu Garden,5514,
41,Sai Kung,Alto Residences,5515,
42,Wan Chai,Chee On Building,5516,
43,Sai Kung,"Block 2, Hillview Court",5517,
44,Tsuen Wan,Hoi Pa San Tsuen,5518,
45,Central & Western,Flourish Court,5520,
46,Wong Tai Sin,"Fu Tung House, Tung Tau Estate",5521,
47,Yau Tsim Mong,"Tai Chuen Building, Cosmopolitan Estates",5523,
48,Yau Tsim Mong,Yan Hong Building,5524,
49,Sha Tin,"Block 5, Royal Ascot",5525,
50,Sha Tin,"Yiu Ping House, Yiu On Estate",5526,
51,Sha Tin,"Block 5, Royal Ascot",5529,
52,Wan Chai,"Block E, Beverly Hill",5530,
53,Yau Tsim Mong,"Tower 1, The Harbourside",5531,
54,Yuen Long,"Wah Choi House, Tin Wah Estate",5532,
55,Yau Tsim Mong,Lee Man Building,5533,
56,Yau Tsim Mong,Paradise Square,5534,
57,Kowloon City,"Tower 3, K. City",5535,
58,Yau Tsim Mong,70 Fa Yuen Street,5536,
59,Kwun Tong,"Shun Tai House, Shun Chi Court",5537,
60,Yau Tsim Mong,Far East Mansion,5538,
61,Sham Shui Po,17A-17D Shek Kip Mei Street,5539,
62,Kowloon City,Metropark Hotel Kowloon,5540,
63,Eastern,"Tower 6, Grand Promenade",5541,
64,Tsuen Wan,"Block 5, City Point",5542,
65,Central & Western,Visalia Garden,5543,
66,Wan Chai,Yick Wah Building,5544,
67,Wan Chai,Malahon Apartments,5545,
68,Yau Tsim Mong,"831 Canton Road, Kam Wah Building",5546,
69,Kowloon City,Kowloon Tong Mansion,5547,
70,Wan Chai,Hong Kong Mansion,5548,
71,Yau Tsim Mong,7 Cedar Street,5549,
72,Islands,"Block 2, Coastal Skyline",5550,
73,Sai Kung,"Tower 1, The Grandiose",5551,
74,Sai Kung,"Tower 3, Le Prestige, LOHAS Park",5552,
75,Wan Chai,"6 Dragon Terrace, Dragon Court",5553,
76,Southern,"Block 21, Baguio Villa",5554,
77,Wan Chai,451 Lockhart Road,5555,
78,Kwun Tong,"Block 34, Laguna City",5556,
79,Central & Western,"Block 2, Garden Terrace",5557,
80,Kwai Tsing,"Silka Tsuen Wan, Hong Kong",5558,
81,Yau Tsim Mong,Silka Seaview Hotel Hong Kong,5559,
82,Wan Chai,Chee On Building,5560,
83,Sha Tin,"Block A, Greenwood Garden",5561,
84,Sham Shui Po,"Tower 6, Manhattan Hill",5564,
85,Islands,Novotel Citygate Hong Kong,5565,
86,Islands,Airport Regal Hotel,5566,
