,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Wong Tai Sin,"Cheong Sin House, Upper Wong Tai Sin Estate",9213,
1,Islands,Hong Kong Skycity Marriott Hotel,9214,
2,Islands,Hong Kong Skycity Marriott Hotel,9215,
3,Tuen Mun,"Civic House, Affluence Garden",9216,
4,North,"Ching Yun House, Ching Ho Estate",9217,
5,Kowloon City,Merry Mansion,9218,
6,Sham Shui Po,"Wing Hei House, Po Hei Court",9219,
7,Sham Shui Po,"Wing Hei House, Po Hei Court",9220,
8,Yau Tsim Mong,20 Reclamation Street,9221,
9,Yau Tsim Mong,46 Battery Street,9222,
10,Sham Shui Po,254 Yu Chau Street,9223,
11,Tsuen Wan,Lung Wah Building,9224,
12,Wong Tai Sin,"Fung Chak House, Choi Wan (II) Estate",9225,
13,Kwai Tsing,"Kwai Ching House, Kwai Fong Estate",9226,
14,Yau Tsim Mong,19 Pitt street,9227,
15,Sham Shui Po,"Nam Wai House, Nam Shan Estate",9228,
16,Sham Shui Po,"Wing Hei House, Po Hei Court",9229,
17,Yau Tsim Mong,577 Canton Road,9230,
18,Kwun Tong,"Choi Yan House, Choi Tak Estate",9231,
19,Sha Tin,"Block C, Scenery Garden",9233,
20,Wan Chai,Jet Foil Mansion,9234,
21,Tuen Mun,"Tower 2, Phase 2, Tai Hing Garden",9235,
22,Kowloon City,Iclub Ma Tau Wai Hotel,9236,
23,Yuen Long,Prosper Centre,9237,
24,Sham Shui Po,"Shing Tin House, Pak Tin Estate",9238,
25,Yau Tsim Mong,"Phase 1, Tsui Yuen Mansion",9239,
26,Kwun Tong,"Hang Tai House, On Tai Estate",9240,
27,Kwai Tsing,"On Mei House, Cheung On Estate",9241,
28,Yau Tsim Mong,Winner Building,9242,
29,North,"Ching Yun House, Ching Ho Estate",9243,
30,Yau Tsim Mong,26 Reclamation Street,9244,
31,Wong Tai Sin,"Block 3, Kai Tak Garden",9245,
32,Yuen Long,"Lucky Mansion,2 Chun Yin Square",9246,
33,Yau Tsim Mong,26 Reclamation Street,9247,
34,Tsuen Wan,Iau Keung Building,9248,
35,Yuen Long,"Yuet Kwai House, Tin Yuet Estate",9249,
36,Yuen Long,"Tower 1, The Spectra",9250,
37,Tuen Mun,Ming Wai Building,9250,
38,Yuen Long,"Tower 1, The Spectra",9251,
39,Kowloon City,"Rear Block, Po Kwong Building",9252,
40,Sai Kung,"King Tao House, King Lam Estate",9254,
41,Kwun Tong,"Chin Wah House, Lok Wah South Estate",9255,
42,Tuen Mun,"Block 8, Melody Garden",9257,
43,Sham Shui Po,"Wing Hei House, Po Hei Court",9258,
44,Islands,"Kit Yat House, Yat Tung (II) Estate",9259,
45,Sham Shui Po,355 Tai Nan Street,9260,
46,Kwun Tong,"Hang Tai House, On Tai Estate",9261,
47,Yau Tsim Mong,19 Pitt Street,9262,
48,Yau Tsim Mong,120-124A Temple Street,9263,
49,Wan Chai,229-231 Lockhart Road,9264,
50,Kwun Tong,"Yung Tai House, On Tai Estate",9265,
51,Tuen Mun,"Block 1, Oi Tak House, Yau Oi Estate",9266,
52,Yuen Long,"Sin Fu House, Tin Fu Court",9267,
53,Sai Kung,"Tong Fai House, Tong Ming Court",9268,
54,Sham Shui Po,"Stage 4, Mei Foo Sun Chuen",9269,
55,Kwai Tsing,"Wang Yee House, Cheung Wang Estate",9270,
56,Yau Tsim Mong,24 Reclamation Street,9271,
