,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yuen Long,"Heng Lok House, Tin Heng Estate",10224,
1,Yuen Long,"Heng Lok House, Tin Heng Estate",10225,
2,Yuen Long,"Heng Lok House, Tin Heng Estate",10226,
3,Yuen Long,"Heng Lok House, Tin Heng Estate",10227,
4,Eastern,"Block C, Tung Fat Building",10228,
5,Tuen Mun,"Tip Yee House, Butterfly Estate",10229,
6,Eastern,"Block C, Tung Fat Building",10230,
7,Eastern,"Tower 2, Greenwood Terrace",10231,
8,Eastern,"Block C, Tung Fat Building",10233,
9,Kowloon City,Cheung Wan Building,10235,
10,Eastern,"Block C, Tung Fat Building",10236,
11,Eastern,"Block A, Metropole Building",10237,
12,Yau Tsim Mong,Shanghai Mansion,10238,
13,Wan Chai,"Block C, Dragon Court",10239,
14,North,"15th Lane, Po Sheung Tsuen",10240,
15,Kowloon City,"Yee Man House, Ho Man Tin Estate",10241,
16,Tsuen Wan,"Toa Shue House, Lei Muk Shue Estate",10244,
17,Yau Tsim Mong,Shun On Building,10245,
18,Kwun Tong,"Choi Kiu House, Choi Hing Court",10246,
19,Yau Tsim Mong,Man King Building,10247,
20,Yau Tsim Mong,5 Woosung Street,10248,
21,Kowloon City,Cheong Lok Mansion,10249,
22,Tuen Mun,"King Lai House, Shan King Estate",10250,
23,Yau Tsim Mong,169 Temple Street,10251,
24,Yuen Long,Sai Pin Wai,10252,
25,Yuen Long,Sai Pin Wai,10253,
26,Kowloon City,"Lok Seen Lau, Lok Man Sun Chuen",10254,
27,Yau Tsim Mong,434 Shanghai Street,10255,
28,Sham Shui Po,"Block 13, Pak Tin Estate",10256,
29,Yau Tsim Mong,Metropark Hotel Mongkok,10256,
30,Kwun Tong,"Lam Tai House, Lam Tin Estate",10257,
31,Yau Tsim Mong,"Kin Ling Elderly Home, Yen Yin Building",10258,
32,Sham Shui Po,"Lai Ping House, Lai On Estate",10259,
33,Southern,"Tin Kin House, Tin Wan Estate",10260,
34,Yuen Long,"Yan Fu House, Tin Fu Court",10261,
35,Yuen Long,Hoi Shuen Building,10262,
36,Kwai Tsing,"Tower 6, Rambler Crest",10263,
37,Islands,"Tower 9, Carmel Cove, Caribbean Coast",10264,
38,Yuen Long,"Shui Choi House, Tin Shui Estate",10265,
39,Yau Tsim Mong,Shun On Building,10266,
40,Tuen Mun,"Block 5, Sun Tuen Mun Centre",10267,
41,Kwun Tong,"Block 5, Laguna City",10268,
42,Wan Chai,"Block C, Dragon Court",10270,
43,Eastern,"Yiu Wah House, Yiu Tung Estate",10271,
44,Yau Tsim Mong,"Mandarin Court, 647-651 Shanghai Street",10272,
45,Kwun Tong,"Yung Tai House, On Tai Estate",10273,
46,Yau Tsim Mong,Lee Hung Building,10274,
47,Yau Tsim Mong,Shun On Building,10275,
48,Eastern,"Chai Kung Mansion, Taikoo Shing",10276,
49,Kowloon City,Lee Ko Building,10277,
50,Yuen Long,"Block 9, Lynwood Court, Kingswood Villas",10278,
51,Eastern,"Wah Hei House, Tung Hei Court",10279,
52,Islands,"Mun Tai House, Mun Tung Estate",10280,
53,Kowloon City,iclub Ma Tau Wai Hotel,10281,
54,Yau Tsim Mong,Man Yiu Building,10282,
55,Kowloon City,"Block 3, Harbourview Horizon Suites",10283,
56,Yau Tsim Mong,17 Pitt Street,10285,
57,Yau Tsim Mong,27 Pitt Street,10286,
58,Eastern,Hung Fuk Building,10288,
59,Kowloon City,"Block B, Po Teck Mansion",10289,
60,Wong Tai Sin,"Lok Tsui House, Lok Fu Estate",10290,
61,Yau Tsim Mong,"Block A, Fuk Wo Mansion",10291,
62,Kwun Tong,"Ying On House, Choi Ying Estate",10292,
63,Yuen Long,Fan Tin Tsuen,10293,
64,Eastern,"Ning On Mansion, Taikoo Shing",10294,
65,Kwun Tong,"Chi Tat House, On Tat Estate",10295,
66,Yau Tsim Mong,Shun On Building,10296,
67,Eastern,"Yuk Tao House, Tung Tao Court",10297,
68,Yau Tsim Mong,59 Granville Road,10298,
69,Kwun Tong,"Block 7, Laguna City",10299,
70,Kwai Tsing,"Block 3, Kwai Shing West Estate",10300,
71,Tuen Mun,"Wu Yuet House, Wu King Estate",10301,
72,Yau Tsim Mong,"Kin Ling Elderly Home, Yen Yin Building",10302,
73,Yuen Long,Po Ting Building,10303,
74,Sai Kung,"Block 2, Bauhinia Garden",10304,
75,Wan Chai,"Block C, Evergreen Villa",10306,
76,Sai Kung,"Kwong Cheong House, Kwong Ming Court",10307,
77,Islands,"Tower 6, Albany Cove, Phase 2, Caribbean Coast",10308,
78,Central & Western,"Tower 3, Robinson Heights",10309,
79,Eastern,"Block C, Tung Fat Building",10310,
80,Eastern,"Block C, Tung Fat Building",10311,
81,Eastern,"Block C, Tung Fat Building",10312,
82,Eastern,"Block C, Tung Fat Building",10313,
83,Eastern,"Block C, Tung Fat Building",10314,
84,Yau Tsim Mong,Ramada Hong Kong Grand,10315,
85,Kwai Tsing,"Hong Wing House, Cheung Hong Estate",10316,
86,Eastern,"Yuk Tao House, Tung Tao Court",10317,
87,Tai Po,Yuen Leng Tsuen,10318,
88,Sham Shui Po,173 Yu Chau Street,10319,
89,North,"Cheung Shun House, Cheung Wah Estate",10320,
90,Yuen Long,"Block 1, Kenswood Court, Phase 7, Kingswood Villas",10321,
91,Sham Shui Po,280-286 Yu Chau Street,10322,
92,Kwun Tong,"Block 7, Laguna City",10324,
93,Yau Tsim Mong,Shanghai Mansion,10325,
94,Wan Chai,"East Block, Miramar Villa",10326,
95,Kowloon City,"Lok Kei Lau, Lok Man Sun Chuen",10327,
96,Kowloon City,"Tower 11, Laguna Verde",10328,
97,Kowloon City,"Tower 11, Laguna Verde",10329,
98,Kowloon City,"Lok Kei Lau, Lok Man Sun Chuen",10330,
99,Kowloon City,"Lok Kei Lau, Lok Man Sun Chuen",10331,
100,Kowloon City,"Lok Kei Lau, Lok Man Sun Chuen",10332,
101,Tsuen Wan,"Toa Shue House, Lei Muk Shue Estate",10333,
102,Eastern,"Ning On Mansion, Taikoo Shing",10334,
103,Yuen Long,Tse King House Stage 2,10335,
104,Kowloon City,"Block 3, Harbourview Horizon Suites",10336,
105,Kwun Tong,"Block 7, Laguna City",10337,
106,Eastern,"Block C, Tung Fat Building",10339,
107,Sai Kung,"Block 2, Bauhinia Garden",10340,
108,Tsuen Wan,"Nanning House, Tsuen Wan Centre",10341,
109,Islands,"Tower 6, Albany Cove, Phase 2, Caribbean Coast",10342,
110,Tsuen Wan,"Tower 4, Lido Garden",10343,
111,Yau Tsim Mong,59 Granville Road,10344,
112,Yuen Long,Hoi Shuen Building,10345,
113,Yau Tsim Mong,Man Yiu Building,10346,
114,Yuen Long,"Pak Fa Tsuen, Ping Shan",10347,
115,Yau Tsim Mong,Wing Tak Building,10348,
116,Wong Tai Sin,"Chun Sing House, Tin Ma Court",10349,
117,Yau Tsim Mong,Stanford Hotel Hong Kong (Mongkok),10349,
118,Kowloon City,31 Winslow Street,10350,
119,Kowloon City,"Lok Ka House, Hung Hom",10351,
120,Kowloon City,"Lok Ka House, Hung Hom",10352,
121,Wong Tai Sin,King Hin Court,10353,
122,Tsuen Wan,"Block R, Luk Yeung Sun Chuen",10354,
123,Sham Shui Po,"Han Ching House, Yee Ching Court",10355,
124,Tsuen Wan,"Hoi Yat Mansion, Riviera Gardens",10356,
125,Yuen Long,"Heng Lok House, Tin Heng Estate",10357,
126,Eastern,"Block A, Metropole Building",10358,
127,Eastern,"Block A, Metropole Building",10359,
128,Eastern,"Wah Hei House, Tung Hei Court",10360,
129,Sham Shui Po,173 Apliu Street,10361,
130,Central & Western,ECO Tree Hotel,10362,
131,Yuen Long,"Block 9, Lynwood Court,  Kingswood Villas",10363,
132,Sham Shui Po,"Lai Ping House, Lai On Estate",10364,
133,Yuen Long,"Hung Yuet House, Hung Fuk Estate",10365,
134,Tsuen Wan,"Toa Shue House, Lei Muk Shue Estate",10366,
135,Eastern,"Block A, Metropole Building",10367,
136,Kowloon City,Cheung Wan Building,10368,
137,Yau Tsim Mong,66 Parkes Street,10369,
