,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Wong Tai Sin,"Hong Yun House, Tsz Hong Estate",5439,
1,Tai Po,"Kwong Yan House, Kwong Fuk Estate",5440,
2,Sha Tin,"Shing Wai House, Sun Tin Wai Estate",5446,
3,Southern,"Tower 9, Larvotto",5451,
4,Central & Western,Shama Hollywood Hong Kong,5454,
5,Wong Tai Sin,"Hong Yun House, Tsz Hong Estate",5455,
6,Wong Tai Sin,"Hong Yun House, Tsz Hong Estate",5456,
7,Tai Po,"Kwong Yan House, Kwong Fuk Estate",5457,
8,Southern,Ovolo Southside,5458,
9,Yau Tsim Mong,Tak Fung Building,5459,
10,Sai Kung,"Tower 6, Nan Fung Plaza",5463,
11,Islands,Hong Kong Skycity Marriott Hotel,5464,
12,Kwai Tsing,"Silka Tsuen Wan, Hong Kong",5465,
13,Yau Tsim Mong,Delta Hotel,5466,
14,Yau Tsim Mong,Travelodge Kowloon,5467,
15,Islands,Novotel Citygate Hong Kong,5468,
16,Islands,Headland Hotel,5469,
17,Yuen Long,"Tower 12, The Parcville",5470,
18,Eastern,Ramada Hong Kong Grand View,5471,
19,Kwai Tsing,"Block 6, Kwai Shing West Estate",5472,
20,Kwai Tsing,"Block 6, Kwai Shing West Estate",5474,
21,Yau Tsim Mong,Silka Seaview Hotel Hong Kong,5475,
22,Sha Tin,Courtyard By Marriott Hong Kong Sha Tin,5476,
23,Kwai Tsing,"Silka Tsuen Wan, Hong Kong",5477,
24,Yau Tsim Mong,"Dorsett Mongkok, Hong Kong",5478,
25,Sha Tin,"Yue Chak House, Yue Tin Court",5479,
26,Islands,Hong Kong Skycity Marriott Hotel,5482,
27,Islands,Hong Kong Skycity Marriott Hotel,5483,
28,Yau Tsim Mong,"Block 2, The Long Beach",5484,
29,Kwun Tong,"Dorsett Kwun Tong, Hong Kong",5486,
30,Wan Chai,"Victoria Heights, 43A Stubbs Road",5487,
31,Islands,"Tower 3, The Visionary",5488,
32,Sha Tin,"Yue Chak House, Yue Tin Court",5492,
33,Islands,Hong Kong Skycity Marriott Hotel,5496,
34,Tuen Mun,"King On House, Shan King Estate",5497,
35,Tuen Mun,"King On House, Shan King Estate",5498,
36,Kowloon City,"Sik Man House, Ho Man Tin Estate",5499,
37,Wan Chai,168 Tung Lo Wan Road,5500,
38,Sha Tin,"Block F, Garden Rivera",5501,
39,Sai Kung,Clear Water Bay Apartments,5502,
40,Southern,Red Hill Park,5503,
41,Sai Kung,"Po Lam Estate, Po Tai House",5504,
42,Sha Tin,"Block F, Garden Rivera",5505,
43,Islands,"Ying Yat House, Yat Tung Estate",5506,
44,Kwun Tong,"Block 17, Laguna City",5507,
45,Sai Kung,Crowne Plaza Hong Kong Kowloon East Hotel,5509,
46,Eastern,"Tower 2, Pacific Palisades",5510,
47,Kowloon City,Billion Court,5511,
48,Yau Tsim Mong,Lee Man Building,5512,
49,Central & Western,Tai Fat Building,5513,
50,Wan Chai,Malibu Garden,5514,
51,Sai Kung,Alto Residences,5515,
52,Wan Chai,Chee On Building,5516,
53,Sai Kung,"Block 2, Hillview Court",5517,
54,Tsuen Wan,Hoi Pa San Tsuen,5518,
55,Central & Western,Flourish Court,5520,
56,Wong Tai Sin,"Fu Tung House, Tung Tau Estate",5521,
57,Yau Tsim Mong,"Tai Chuen Building, Cosmopolitan Estates",5523,
58,Yau Tsim Mong,Yan Hong Building,5524,
59,Sha Tin,"Block 5, Royal Ascot",5525,
60,Sha Tin,"Yiu Ping House, Yiu On Estate",5526,
61,Sha Tin,"Block 5, Royal Ascot",5529,
62,Wan Chai,"Block E, Beverly Hill",5530,
63,Yau Tsim Mong,"Tower 1, The Harbourside",5531,
