,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
67,Wan Chai,Dorsett Wanchai,5202,
68,Islands,"Tower 2, Phase 1, Coastal Skyline",5205,
69,Sai Kung,"Tower 8, The Wings",5206,
70,Sai Kung,Flamingo Garden,5207,
71,Wan Chai,Best Western Hotel Causeway Bay,5208,
72,Yau Tsim Mong,Ramada Hong Kong Grand,5209,
73,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5213,
74,Yau Tsim Mong,Ramada Hong Kong Grand,5214,
75,Wan Chai,Eco Tree Hotel Causeway Bay,5215,
76,Sai Kung,"King Yu House, King Lam Estate",5216,
77,Southern,"Block 6, Pokfulam Gardens",5217,
78,Yau Tsim Mong,The Luxe Manor,5218,
79,Islands,Regal Airport Hotel Hong Kong,5231,
80,Yau Tsim Mong,The Luxe Manor,5234,
81,Yau Tsim Mong,The Luxe Manor,5235,
82,Kowloon City,Harbourfront Horizon All-Suite Hotel,5236,
83,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5242,
84,Tuen Mun,113 Tuen Mun Heung Sze Wui Road,"5049, 5057",21/09/2020
85,Yau Tsim Mong,Lee Chau Commerical Building China Secret,"5098, 5107, 5141, 5148, 5175",23/09/2020
86,Kowloon City,39-43 Hau Wong Road,"4938, 4965, 5098",28/09/2020
87,Yau Tsim Mong,Gateway Hotel,"5164, 5175, 5193, 5201",28/09/2020
88,Yau Tsim Mong,Chinachem Cameron Centre Virgo Bar & Restaurant,"5148, 5175",01/10/2020
89,Kwun Tong,Lei Yue Mun Municipal Services Building,"2634, 2647, 2656, 3908, 4800, 4928, 5135",02/10/2020
90,Tuen Mun,Kam Men Mansion Kam Ming Congee & Noodles,5133,04/10/2020
91,Tuen Mun,Lung Mun Oasis The Vermicelli House,5133,04/10/2020
92,Yau Tsim Mong,158 Sai Yeung Choi Street South,5135,04/10/2020
93,Yau Tsim Mong,27 B & C Soy Street,5136,04/10/2020
94,Kwai Tsing,Shek Yam Shopping Centre McDonald's,5149,04/10/2020
95,Wan Chai,Hopewell Centre,5161,04/10/2020
96,Islands,13 Catering Road East,5164,04/10/2020
97,Sai Kung,Choi Ming Shopping Centre Tamjai Yunnan Mixian,5200,04/10/2020
98,Sai Kung,Beverly Garden Shopping Centre,5206,04/10/2020
99,Sai Kung,TKO Spot,5206,04/10/2020
100,Sai Kung,Tseung Kwan O Plaza,5206,04/10/2020
101,Kwun Tong,Sau Mau Ping Shopping Centre,5143,05/10/2020
102,Kwai Tsing,Kwong Fai Building Golden Café,5149,05/10/2020
103,Yau Tsim Mong,The Royal Garden Sabatini Ristorante Italiano,5163,05/10/2020
104,Kwun Tong,"Manulife Financial Centre Tower A 223 Wai Yip St, Kwun Tong",5175,05/10/2020
105,Tuen Mun,Hong Kong Institute of Vocational Education (Tuen Mun),5193,05/10/2020
106,Tuen Mun,Youth College (Tuen Mun),5193,05/10/2020
107,Sai Kung,Bauhinia Garden Commercial Centre China Cuisine,5195,05/10/2020
108,Sai Kung,1794A Po Tung Road,5200,05/10/2020
109,Tuen Mun,H.A.N.D.S.,"4820, 4894, 4927, 4948, 4968, 4969, 5002, 5164",05/10/2020
110,Sai Kung,Choi Ming Shopping Centre (Extension),5150,06/10/2020
111,Tai Po,Tai Po Complex 東記上海麵,5169,06/10/2020
112,Central & Western,IFC Mall,5200,06/10/2020
113,Central & Western,World-Wide House,5200,06/10/2020
114,Tai Po,Tai Po Mega Mall Zone D Ho Yin Cuisine,5169,07/10/2020
115,Tai Po,Uptown Plaza Nabe Urawa,5169,07/10/2020
116,Sham Shui Po,204-206 Yu Chau Street Nam Cheong Café Shop,5175,07/10/2020
117,Islands,Caribbean Square,5176,07/10/2020
118,Sai Kung,Shop 11A Ground Floor Bauhinia Garden,5195,07/10/2020
119,Wan Chai,Hong Kong Sanatorium & Hospital,"5135, 5136, 5137, 5166",07/10/2020
120,Yau Tsim Mong,The Royal Garden The Greenery,5169,08/10/2020
121,Yau Tsim Mong,The Royal Garden,"5170, 5240",08/10/2020
122,Yau Tsim Mong,Hong Kong Cultural Centre,5205,09/10/2020
123,Wan Chai,Immigration Tower,5205,09/10/2020
124,Sai Kung,Yu Cheong House Yu Ming Court,"5200, 5206",09/10/2020
125,Islands,Asia Airfreight Terminal,5201,10/10/2020
126,Yau Tsim Mong,Gateway Arcade cookedDeli by city'super,5205,10/10/2020
127,Yau Tsim Mong,One Peking,5205,10/10/2020
128,Southern,"Tower 8, Marinella",5205,10/10/2020
129,Central & Western,The Landmark Zuma,5207,10/10/2020
130,Sai Kung,Shop 12 Ground Floor Bauhinia Garden,"5200, 5206",10/10/2020
131,Islands,Citygateoutlets,5205,11/10/2020
132,Kowloon City,Hop Shing Commercial Building Evangelical Free Church of China - Joy Church,5216,11/10/2020
133,Kowloon City,Ko Shan Theatre Madam Hong Restaurant,5216,11/10/2020
134,Yau Tsim Mong,Houston Centre,5207,12/10/2020
135,Sham Shui Po,"Hau Chi House, Lei Cheng Uk Estate Mental Health Association of Hong Kong Lei Cheng Uk House",5216,12/10/2020
136,Sha Tin,New Town Plaza Phase I Café de Coral,5216,12/10/2020
