,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Central & Western,Tai Hing Building,5063,
1,Sham Shui Po,Hang Cheong Building,5064,
2,Yau Tsim Mong,The Luxe Manor,5066,
3,Kowloon City,Hung Hing Court,5071,
4,Sha Tin,"Lung Yiu House, Kam Lung Court",5072,
5,Wan Chai,Dorsett Wanchai,5076,
6,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5079,
7,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5080,
8,Yau Tsim Mong,Novotel Nathan Road Kowloon Hong Kong,5081,
9,Islands,Hong Kong SkyCity Marriott Hotel,5082,
10,Yuen Long,Fung Cheung Building,5083,
11,Yau Tsim Mong,Harbour Plaza Metropolis,5084,
12,Yau Tsim Mong,"Silka Seaview, Hong Kong",5085,
13,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5086,
14,Central & Western,Po Hing Court,5095,
15,Yau Tsim Mong,Harbour Bay Hotel,5096,
16,Yau Tsim Mong,"Tower 2, The Hermitage",5097,
17,Yau Tsim Mong,Fook Kiu Mansion,5098,
18,Kwun Tong,Dorsett KwunTong,5098,
19,Kwun Tong,Hotel COZi Harbour View,5098,
20,Islands,Hong Kong SkyCity Marriott Hotel,5099,
21,Wan Chai,Glory House,5102,
22,Yau Tsim Mong,Wai Yuen Building,5104,
23,Eastern,Ramada Hong Kong Grand View,5105,
24,Sha Tin,"Tower 2, Greenheight Villa",5107,
25,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5110,
26,Yau Tsim Mong,Lap Tak House,5110,
27,Kwai Tsing,"Wang Yung House, Cheung Wang Estate",5111,
28,Sha Tin,"Tower 2, Greenheight Villa",5112,
29,Islands,Hong Kong SkyCity Marriott Hotel,5113,
30,Yau Tsim Mong,Kimberley Hotel,5114,
31,Kwai Tsing,"Block 5, Rambler Crest",5122,
32,Yau Tsim Mong,Holly Mansion,5123,
33,Yau Tsim Mong,Stanford Hillview Hotel,5123,
34,Yau Tsim Mong,Lap Tak House,5124,
35,Yau Tsim Mong,Lap Tak House,5125,
36,Eastern,Wealthy Court,5126,
37,Yau Tsim Mong,The Kimberley Hotel,5130,
38,Yau Tsim Mong,Holly Mansion,5130,
39,Yau Tsim Mong,177A Portland Street,5131,
40,Wan Chai,Fasteem Mansion,5132,
41,Tuen Mun,"Block 15, Lung Mun Oasis",5133,
42,Kwun Tong,"Wing Mei House, Yau Chui Court",5135,
43,Yau Tsim Mong,"Block 3, Prosperous Garden",5136,
44,Tuen Mun,"Block 6, Po Tin Estate",5137,
45,Kwai Tsing,The Home Of Treasure,5140,
46,Yau Tsim Mong,The Royal Garden,5141,
47,Sai Kung,"Kin Ching House, Kin Ming Estate",5143,
48,Sai Kung,"Kin Ching House, Kin Ming Estate",5144,
49,Islands,Regal Airport Hotel Hong Kong,5145,
50,Wong Tai Sin,Hong Keung Court,5148,
51,Kwai Tsing,The Home Of Treasure,5149,
52,Sai Kung,"Kin Ching House, Kin Ming Estate",5150,
53,Kwai Tsing,The Home Of Treasure,5151,
54,Kwai Tsing,The Home Of Treasure,5152,
55,Kwai Tsing,The Home Of Treasure,5153,
56,Kwai Tsing,The Home Of Treasure,5154,
57,Kwai Tsing,The Home Of Treasure,5155,
58,Kwai Tsing,The Home Of Treasure,5156,
59,Kwai Tsing,The Home Of Treasure,5157,
60,Kwai Tsing,The Home Of Treasure,5158,
61,Kwai Tsing,The Home Of Treasure,5159,
62,Kwai Tsing,The Home Of Treasure,5160,
63,Eastern,"Block 6, Braemar Hill Mansions",5161,
64,Islands,"Tower 9, Carmel Cove, Phase 3, Caribbean Coast",5163,
65,Tuen Mun,"Ting Lung House, On Ting Estate",5164,
66,Yau Tsim Mong,"Block 3, Prosperous Garden",5165,
67,Sham Shui Po,108 Ki Lung Street,5166,
68,Tai Po,"Block 15, Classical Gardens",5169,
69,Kwun Tong,"Sau Yat House, Sau Mau Ping Estate",5170,
70,Kwai Tsing,The Home Of Treasure,5174,
71,Sham Shui Po,Ming Tak Building,5175,
72,Islands,"Tower 9, Carmel Cove, Phase 3, Caribbean Coast",5176,
73,Kwai Tsing,The Home Of Treasure,5179,
74,Kwai Tsing,The Home Of Treasure,5180,
75,Yau Tsim Mong,Ramada Hong Kong Grand,5182,
