,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Islands,Hong Kong SkyCity Marriott Hotel,5048,
1,Tuen Mun,"Tai Sang House, Kin Sang Estate",5049,
2,Kowloon City,"Block A, Fok Lin Building",5050,
3,Islands,Hong Kong SkyCity Marriott Hotel,5051,
4,Wan Chai,Dorsett Wanchai,5052,
5,Wan Chai,Dorsett Wanchai,5053,
6,Yau Tsim Mong,"Silka Seaview, Hong Kong",5054,
7,Yuen Long,"Block 7, Kenswood Court, Kingswood Villas",5056,
8,Tuen Mun,"Tai Sang House, Kin Sang Estate",5057,
9,Islands,Hong Kong SkyCity Marriott Hotel,5060,
10,Kwai Tsing,Dorsett Tsuen Wan,5062,
11,Central & Western,Tai Hing Building,5063,
12,Sham Shui Po,Hang Cheong Building,5064,
13,Yau Tsim Mong,The Luxe Manor,5066,
14,Kowloon City,Hung Hing Court,5071,
15,Sha Tin,"Lung Yiu House, Kam Lung Court",5072,
16,Wan Chai,Dorsett Wanchai,5076,
17,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5079,
18,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5080,
19,Yau Tsim Mong,Novotel Nathan Road Kowloon Hong Kong,5081,
20,Islands,Hong Kong SkyCity Marriott Hotel,5082,
21,Yuen Long,Fung Cheung Building,5083,
22,Yau Tsim Mong,Harbour Plaza Metropolis,5084,
23,Yau Tsim Mong,"Silka Seaview, Hong Kong",5085,
24,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5086,
25,Central & Western,Po Hing Court,5095,
26,Yau Tsim Mong,Harbour Bay Hotel,5096,
27,Yau Tsim Mong,"Tower 2, The Hermitage",5097,
28,Yau Tsim Mong,Fook Kiu Mansion,5098,
29,Kwun Tong,Dorsett KwunTong,5098,
30,Kwun Tong,Hotel COZi Harbour View,5098,
31,Islands,Hong Kong SkyCity Marriott Hotel,5099,
32,Wan Chai,Glory House,5102,
33,Yau Tsim Mong,Wai Yuen Building,5104,
34,Eastern,Ramada Hong Kong Grand View,5105,
35,Sha Tin,"Tower 2, Greenheight Villa",5107,
36,Yau Tsim Mong,Best Western PLUS Hotel Kowloon,5110,
37,Yau Tsim Mong,Lap Tak House,5110,
38,Kwai Tsing,"Wang Yung House, Cheung Wang Estate",5111,
39,Sha Tin,"Tower 2, Greenheight Villa",5112,
40,Islands,Hong Kong SkyCity Marriott Hotel,5113,
41,Yau Tsim Mong,Kimberley Hotel,5114,
42,Kwai Tsing,"Block 5, Rambler Crest",5122,
43,Yau Tsim Mong,Holly Mansion,5123,
44,Yau Tsim Mong,Stanford Hillview Hotel,5123,
45,Yau Tsim Mong,Lap Tak House,5124,
46,Yau Tsim Mong,Lap Tak House,5125,
47,Eastern,Wealthy Court,5126,
48,Yau Tsim Mong,The Kimberley Hotel,5130,
49,Yau Tsim Mong,Holly Mansion,5130,
