,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,North,"Block 7, Flora Plaza",4245,
1,Kwai Tsing,"Yee Yip House, Tsing Yi Estate",4247,
2,Tsuen Wan,Heung Wo Street,4248,
3,Tsuen Wan,Heung Wo Street,4249,
4,Sham Shui Po,"Block B, Merlin Centre",4250,
5,Tsuen Wan,"Block B, Shek To House, Shek Wai Kok Estate",4251,
6,Yuen Long,"Yan Fuk House, Tin Yan Estate",4252,
7,Sha Tin,Ha Wo Che,4255,
8,Sham Shui Po,"Phase 6, Mei Foo Sun Chuen",4256,
9,Sham Shui Po,"Phase 6, Mei Foo Sun Chuen",4257,
10,Kowloon City,"Sik Man House, Ho Man Tin Estate",4258,
11,Tuen Mun,"Block 8, Po Tin Estate",4259,
12,Sham Shui Po,135 Fuk Wa Street,4260,
13,Yau Tsim Mong,Paradise Square,4261,
14,Tai Po,"Tsui Wo House, Tai Wo Estate",4262,
15,Sham Shui Po,"Block A, Hung Yu Mansion",4263,
16,Yau Tsim Mong,Hung Hay Building,4264,
17,Yuen Long,Shung Ching San Tsuen,4265,
18,Kowloon City,Summit View Kowloon,4266,
19,Sha Tin,"Block 4, Man Lai Court",4267,
20,Sha Tin,"Kam Lan House, Kam Fung Court",4267,
21,Sha Tin,"Estoril Heights, Belair Gardens",4268,
22,Sai Kung,"Tower 7, Alto Residences",4269,
23,Yuen Long,"Lychee Road East, Fairview Park",4270,
24,Kwun Tong,Yen Ning Building,4271,
25,Tuen Mun,"Block 3, Lung Mun Oasis",4272,
26,Eastern,Tai On Building,4273,
27,Sham Shui Po,Fat Tseung Building,4275,
28,Islands,"Ying Chui House, Ying Tung Estate",4275,
29,Sham Shui Po,"Begonia House, So Uk Estate",4276,
30,Tsuen Wan,"Tower 7, Bellagio",4277,
31,Sham Shui Po,"Kam Fai Building, Yee Kuk Street",4278,
32,Southern,"Wah Mei House, Wah Fu (I) Estate",4279,
33,Sham Shui Po,Beverly Court,4280,
34,Kowloon City,"Kin Man House, Oi Man Estate",4281,
35,Kwai Tsing,"Tower 1, The Apex",4282,
36,Eastern,Island Lodge,4283,
37,Yau Tsim Mong,Fortune Court,4284,
38,Central & Western,Tung Hing Mansion,4285,
39,Tuen Mun,"Tin Yue House, Tin King Estate",4286,
40,Kowloon City,"Block 1, Palm Mansions, Phase 4, Whampoa Garden",4287,
41,Yuen Long,"Yuet Wing House, Tin Yuet Estate",4288,
42,Kwun Tong,"Tsui Ying House, Tsui Ping (South) Estate",4289,
43,Wong Tai Sin,Manning Theatre Building,4290,
44,Sham Shui Po,"Gladiolus House, So Uk Estate",4291,
45,Kowloon City,Lok Ka House,4292,
46,North,"Cheung Tak House, Cheung Wah Estate",4293,
47,Kwun Tong,"Lee Foo House, Shun Lee Estate",4294,
48,Yuen Long,Yau Pok Road,4295,
49,Sha Tin,"Block B, Mei Fung House, Mei Lam Estate",4296,
