,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Kowloon City,Wah Fat Building,10591,
1,Kowloon City,"Rose House, Ma Tau Wai Estate",10592,
2,Eastern,Wai Lee Building,10595,
3,Yuen Long,"Block 12, Kenswood Court, Kingswood Villas",10596,
4,Yuen Long,"Block 1, Kenswood Court, Kingswood Villas",10597,
5,Yuen Long,"Block 12, Kenswood Court, Kingswood Villas",10598,
6,Tai Po,"Tai Yee House, Tai Yuen Estate",10599,
7,North,Ma Shi Po West Tsuen,10600,
8,Kowloon City,Cheong Lok Mansion,10601,
9,Wan Chai,Best Western Hotel Causeway Bay,10602,
10,Kowloon City,Tak Lee Court,10603,
11,Yau Tsim Mong,"Mandarin Court, 647-651 Shanghai Street",10604,
12,Yuen Long,Maxwell House,10605,
13,Eastern,Wai Lee Building,10608,
14,Tuen Mun,"Mei Tai House, Fu Tai Estate",10609,
15,Kowloon City,Sung Oi Building,10610,
16,Kowloon City,Sung Oi Building,10611,
17,Yau Tsim Mong,"Mandarin Court, 647-651 Shanghai Street",10612,
18,Eastern,Wai Lee Building,10614,
19,Eastern,Wai Lee Building,10615,
20,Yuen Long,"Tower 2, Greenery Place",10616,
21,Yuen Long,"Block 1, Great Garden",10617,
22,Kwun Tong,"Ming Tai House, On Tai Estate",10618,
23,Tai Po,"Oi Wo House, Tai Wo Estate",10619,
24,Islands,"Tower 9 Carmel Cove, Caribbean Coast Phase 3",10620,
25,Islands,"Tower 9 Carmel Cove, Caribbean Coast Phase 3",10621,
26,Southern,"Mei Chun Court, South Horizons",10622,
27,Islands,"Tower 9 Carmel Cove, Caribbean Coast Phase 3",10623,
28,Central & Western,Lee On Mansion,10626,
29,Islands,"Ping Yat House, Yat Tung Estate",10627,
30,Yau Tsim Mong,Ramada Hong Kong Grand Hotel,10628,
31,Yuen Long,"Ping Tong Fa Yuen, Fui Sha Wai",10629,
32,Yau Tsim Mong,42 Temple Street,10630,
33,Tuen Mun,"Block 2, Kingston Terrace",10631,
34,Yuen Long,"Block 12, Kenswood Court",10632,
35,Kowloon City,3 Hung Wan Street,10632,
36,Kowloon City,Cheong Lok Mansion,10633,
37,Kwai Tsing,"Hong Cheung House, Cheung Hong Estate",10634,
38,Yau Tsim Mong,157-159 Reclamation Street,10635,
39,Tai Po,"Block 3, Grand Palisades",10636,
40,Yau Tsim Mong,"Mandarin Court, 647-651 Shanghai Street",10637,
41,Yau Tsim Mong,"Mandarin Court, 647-651 Shanghai Street",10640,
42,Yuen Long,Maxwell House,10641,
