,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Kowloon City,Paris Garden,5367,
1,Kowloon City,Paris Garden,5371,
2,Islands,"Crestmont Villa, Discovery Bay",5372,
3,Yuen Long,Green Villa,5373,
4,Tai Po,"Hing Wo House, Po Nga Court",5375,
5,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,5376,
6,Islands,"Tower 3, The Visionary",5377,
7,Yau Tsim Mong,"Kowloon Shangri-La, Hong Kong",5379,
8,Islands,Hong Kong Skycity Marriott Hotel,5380,
9,Tai Po,"Hing Wo House, Po Nga Court",5382,
10,Sha Tin,"Golden Comfort Court, Phase 2, Golden Lion Garden",5384,
11,Islands,"Tower 3, the Visionary",5388,
12,Islands,"Tower 3, the Visionary",5389,
13,Islands,"Tower 3, the Visionary",5390,
14,Kwai Tsing,"Block 9, Kwai Shing West Estate",5391,
15,Islands,Hong Kong Skycity Marriott Hotel,5393,
16,Islands,Headland Hotel,5396,
17,Tuen Mun,Ming Wai Building,5398,
18,Tsuen Wan,"Tower 7, Parc City",5399,
19,Kowloon City,"Tower 1, The Metropolis Residence",5405,
20,Yau Tsim Mong,The Kimberley Hotel,5408,
21,Sham Shui Po,"Hoi Fai House, Hoi Lai Estate",5409,
22,Yuen Long,Pok Wai Tsuen,5417,
23,Sha Tin,"Block 6, Jubilee Garden",5418,
24,Central & Western,"Tsui King Court, 18 Water Street",5419,
25,North,On Shing Court,5420,
26,Central & Western,One Eight One Hotel & Serviced Residences,5421,
27,Islands,Hong Kong SkyCity Marriott Hotel,5425,
28,Wan Chai,Crowne Plaza Hong Kong Causeway Bay,5426,
29,Tsuen Wan,"Block 8, Hong Kong Garden",5427,
30,Wan Chai,Renaissance Harbour View Hotel,5429,
31,Tai Po,"Block 18, Phase 5, Tai Po Centre",5432,
32,Yau Tsim Mong,Tak Fung Building,5433,
33,Eastern,"Tai Woo Mansion, Taikoo Shing",5435,
34,Sham Shui Po,"Hoi Fai House, Hoi Lai Estate",5436,
35,Yau Tsim Mong,Best Western Plus Hotel Kowloon,5437,
36,Wong Tai Sin,"Hong Yun House, Tsz Hong Estate",5439,
37,Tai Po,"Kwong Yan House, Kwong Fuk Estate",5440,
38,Sha Tin,"Shing Wai House, Sun Tin Wai Estate",5446,
39,Southern,"Tower 9, Larvotto",5451,
40,Central & Western,Shama Hollywood Hong Kong,5454,
41,Wong Tai Sin,"Hong Yun House, Tsz Hong Estate",5455,
42,Wong Tai Sin,"Hong Yun House, Tsz Hong Estate",5456,
43,Tai Po,"Kwong Yan House, Kwong Fuk Estate",5457,
44,Southern,Ovolo Southside,5458,
45,Yau Tsim Mong,Tak Fung Building,5459,
46,Sai Kung,"Tower 6, Nan Fung Plaza",5463,
47,Islands,Hong Kong Skycity Marriott Hotel,5464,
48,Kwai Tsing,"Silka Tsuen Wan, Hong Kong",5465,
49,Yau Tsim Mong,Delta Hotel,5466,
50,Yau Tsim Mong,Travelodge Kowloon,5467,
51,Islands,Novotel Citygate Hong Kong,5468,
52,Islands,Headland Hotel,5469,
53,Yuen Long,"Tower 12, The Parcville",5470,
54,Eastern,Ramada Hong Kong Grand View,5471,
55,Kwai Tsing,"Block 6, Kwai Shing West Estate",5472,
56,Kwai Tsing,"Block 6, Kwai Shing West Estate",5474,
57,Yau Tsim Mong,Silka Seaview Hotel Hong Kong,5475,
58,Sha Tin,Courtyard By Marriott Hong Kong Sha Tin,5476,
59,Kwai Tsing,"Silka Tsuen Wan, Hong Kong",5477,
60,Yau Tsim Mong,"Dorsett Mongkok, Hong Kong",5478,
61,Sha Tin,"Yue Chak House, Yue Tin Court",5479,
62,Islands,Hong Kong Skycity Marriott Hotel,5482,
63,Islands,Hong Kong Skycity Marriott Hotel,5483,
64,Yau Tsim Mong,"Block 2, The Long Beach",5484,
65,Kwun Tong,"Dorsett Kwun Tong, Hong Kong",5486,
66,Wan Chai,"Victoria Heights, 43A Stubbs Road",5487,
67,Islands,"Tower 3, The Visionary",5488,
68,Sha Tin,"Yue Chak House, Yue Tin Court",5492,
69,Islands,Hong Kong Skycity Marriott Hotel,5496,
70,Tuen Mun,"King On House, Shan King Estate",5497,
71,Tuen Mun,"King On House, Shan King Estate",5498,
72,Kowloon City,"Sik Man House, Ho Man Tin Estate",5499,
73,Wan Chai,168 Tung Lo Wan Road,5500,
74,Sha Tin,"Block F, Garden Rivera",5501,
75,Sai Kung,"Clear Water Bay Apartments, Sai Kung",5502,
76,Southern,"Red Hill Park, Southern District",5503,
77,Sai Kung,"Po Lam Estate, Po Tai House, Sai Kung",5504,
78,Sha Tin,"Block F, Garden Rivera",5505,
79,Islands,"Ying Yat House, Yat Tung Estate",5506,
80,Kwun Tong,"Block 17, Laguna City",5507,
81,Sai Kung,Crowne Plaza Hong Kong Kowloon East Hotel,5509,
82,Eastern,"Tower 2, Pacific Palisades",5510,
83,Kowloon City,Billion Court,5511,
84,Yau Tsim Mong,Lee Man Building,5512,
85,Central & Western,Tai Fat Building,5513,
86,Wan Chai,Malibu Garden,5514,
87,Sai Kung,Alto Residences,5515,
88,Wan Chai,Chee On Building,5516,
89,Sai Kung,"Block 2, Hillview Court",5517,
90,Tsuen Wan,Hoi Pa San Tsuen,5518,
91,Central & Western,Flourish Court,5520,
92,Wong Tai Sin,"Fu Tung House, Tung Tau Estate",5521,
93,Yau Tsim Mong,"Tai Chuen Building, Cosmopolitan Estates",5523,
94,Yau Tsim Mong,Yan Hong Building,5524,
95,Sha Tin,"Block 5, Royal Ascot",5525,
96,Sha Tin,"Yiu Ping House, Yiu On Estate",5526,
97,Sha Tin,"Block 5, Royal Ascot",5529,
98,Wan Chai,"Block E, Beverly Hill",5530,
99,Yau Tsim Mong,"Tower 1, The Harbourside",5531,
100,Yuen Long,"Wah Choi House, Tin Wah Estate",5532,
101,Yau Tsim Mong,Lee Man Building,5533,
102,Yau Tsim Mong,Paradise Square,5534,
103,Kowloon City,"Tower 3, K. City",5535,
104,Yau Tsim Mong,70 Fa Yuen Street,5536,
105,Kwun Tong,"Shun Tai House, Shun Chi Court",5537,
106,Yau Tsim Mong,Far East Mansion,5538,
107,Sham Shui Po,17A-17D Shek Kip Mei Street,5539,
108,Kowloon City,Metropark Hotel Kowloon,5540,
109,Eastern,"Tower 6, Grand Promenade",5541,
110,Tsuen Wan,"Block 5, City Point",5542,
111,Central & Western,Visalia Garden,5543,
112,Wan Chai,Yick Wah Building,5544,
113,Wan Chai,Malahon Apartments,5545,
114,Yau Tsim Mong,"831 Canton Road, Kam Wah Building",5546,
115,Kowloon City,Kowloon Tong Mansion,5547,
116,Wan Chai,Hong Kong Mansion,5548,
117,Yau Tsim Mong,7 Cedar Street,5549,
118,Islands,"Block 2, Coastal Skyline",5550,
119,Sai Kung,"Tower 1, The Grandiose",5551,
120,Sai Kung,"Tower 3, Le Prestige, LOHAS Park",5552,
121,Wan Chai,"6 Dragon Terrace, Dragon Court",5553,
122,Southern,"Block 21, Baguio Villa",5554,
123,Wan Chai,Lockhart House,5555,
124,Kwun Tong,"Block 34, Laguna City",5556,
125,Central & Western,"Block 2, Garden Terrace",5557,
126,Kwai Tsing,"Silka Tsuen Wan, Hong Kong",5558,
127,Yau Tsim Mong,Silka Seaview Hotel Hong Kong,5559,
128,Wan Chai,Chee On Building,5560,
129,Sha Tin,"Block A, Greenwood Garden",5561,
130,Sham Shui Po,"Tower 6, Manhattan Hill",5564,
131,Islands,Novotel Citygate Hong Kong,5565,
132,Islands,Airport Regal Hotel,5566,
133,Yuen Long,"Hay Ping House, Long Ping Estate",5567,
134,Yuen Long,Tsat Sing Kong Tsuen,5568,
135,Central & Western,"Block 2, Garden Terrace",5569,
136,Sha Tin,"Tower 4, Park Belvedere",5570,
137,Sha Tin,"Laurel Court, World-wide Gardens",5571,
