,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Kwun Tong,"Sau Wah House, Sau Mau Ping Estate",4633.0,
1,Wong Tai Sin,"Chiu Sin House, Upper Wong Tai Sin Estate",4634.0,
2,Sai Kung,"Ming Chi House, Ying Ming Court",4635.0,
3,Kowloon City,Kam Tong Building,4636.0,
4,Yau Tsim Mong,175A Fa Yuen Street,4637.0,
5,North,Ping Yeung San Tsuen,4638.0,
6,Eastern,The Oakridge,4638.0,
7,Yau Tsim Mong,The Kimberley Hotel,4639.0,
8,Sham Shui Po,Hand Wai Court,4640.0,
9,Wong Tai Sin,"Toi Fung House, Fung Tak Estate",4641.0,
10,Tsuen Wan,"Block L, Allway Gardens",4642.0,
11,Sai Kung,"Block 4, On Ning Garden",4643.0,
12,Tai Po,"Heng Yiu House, Fu Heng Estate",4644.0,
13,Sha Tin,"Herring Gull House, Sha Kok Estate",4645.0,
14,Tsuen Wan,"Wing Ting House, Fuk Loi Estate",4646.0,
15,Eastern,The Oakridge,4647.0,
16,Sai Kung,"King Yu House, King Lam Estate",4648.0,
17,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4649.0,
18,Yuen Long,"Shing Yuk House, Tin Shing Court",4650.0,
19,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4651.0,
20,Yau Tsim Mong,Rosedale Hotel Kowloon,4652.0,
21,Yau Tsim Mong,"Tai Shing Building, Cosmopolitan Estates",4654.0,
22,Kowloon City,"Block 3, Majestic Park",4655.0,
23,Sham Shui Po,"Tung Wong House, Tai Hang Tung Estate",4656.0,
24,Tuen Mun,"Ming Wai Building, 8-10 Tuen Mun Heung Sze Wui Road",nan 4657.0,
25,,,4657.0,
26,,,nan,
27,Tuen Mun,"King Lai House, Shan King Estate",4658.0,
28,Wong Tai Sin,"Lok Yan House, Tsz Lok Estate",4660.0,
29,Yau Tsim Mong,"Block 5, Prosperous Garden",4661.0,
30,Kowloon City,Kam Tong Building,4662.0,
31,Kwun Tong,"Kai Shun House, Kai Tin Estate",4663.0,
32,Sham Shui Po,"Stage 5, Mei Foo Sun Chuen",4664.0,
33,Kowloon City,Kam Tong Building,4665.0,
34,North,Ping Yeung San Tsuen,4667.0,
35,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4668.0,
36,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4669.0,
37,Yuen Long,"Yiu Foo House, Tin Yiu (I) Estate",4670.0,
38,Yuen Long,"Yat Chi House, Tin Yat Estate",4671.0,
39,Eastern,"Block 5, Aldrich Garden",4672.0,
40,Southern,L'hotel Island South,4673.0,
41,Southern,L'hotel Island South,4674.0,
42,Southern,L'hotel Island South,4675.0,
43,Yuen Long,"Chai Fu House, Tin Fu Court",4676.0,
44,Kwun Tong,"Low Block, Tsui Nam House, Tsui Ping (North) Estate",,
45,Kwun Tong,"Sau Tak House, Sau Mau Ping South Estate",4678.0,
46,Yau Tsim Mong,"Block 2, Charming Garden",4679.0,
47,Yau Tsim Mong,Best Western Plus Hotel Kowloon,4680.0,
48,Tsuen Wan,"Chung Shue House, Lei Muk Shue Estate",4681.0,
49,Kwai Tsing,Kwai Po Building,4682.0,
50,Eastern,"Block 9, Aldrich Garden",4683.0,
51,Sham Shui Po,"Phase 5, Mei Foo Sun Chuen",4684.0,
52,Sham Shui Po,"Hoi Shun House, Hoi Lai Estate",4685.0,
53,Eastern,"Block 5, Cheerful Garden",4686.0,
54,Eastern,"Wah Hei House, Tung Hei Court",4688.0,
55,Eastern,"Block A, Comfort Gardens",4689.0,
56,Yau Tsim Mong,"Silka Seaview Hotel, Hong Kong",4690.0,
57,Kowloon City,Tung Hing Building,4691.0,
58,Yuen Long,"Yat Chi House, Tin Yat Estate",4692.0,
59,Kowloon City,"Block 1, Hunghom Gardens",4693.0,
60,Kowloon City,"Block 1, Hunghom Gardens",4694.0,
61,Yau Tsim Mong,Wah Po Mansion,4695.0,
62,Tsuen Wan,Fu Yung House,4696.0,
63,Tsuen Wan,"Silka Tsuen Wan, Hong Kong",4697.0,
64,Sham Shui Po,"Mei Leong House, Shek Kip Mei Estate",4700.0,
65,Sai Kung,"Tower 5A, Phase 4B, Wings At Sea II, Lohas Park",,
66,Sai Kung,"Wo Yat House, Wo Ming Court",4702,
67,Kwai Tsing,Win Fong Heights,4703,
68,Yuen Long,"Yat Chi House, Tin Yat Estate",4704,
69,Yuen Long,"Yat Chi House, Tin Yat Estate",4705,
70,Yuen Long,"Tower 9, Central Park Towers II",4706,
71,Central & Western,Ramada Hong Kong Harbour View,4707,
72,Kowloon City,Tung Hing Building,4708,
73,Sham Shui Po,"Stage 5, Mei Foo Sun Chuen",4709,
74,Tsuen Wan,"Block L, Allway Gardens",4711,
75,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4712,
76,Central & Western,Luen Yau Apartments,4713,
77,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4714,
78,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4715,
79,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4716,
80,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4717,
81,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4718,
82,Yuen Long,"Shing Chi House, Tin Shing Court",4719,
83,Wong Tai Sin,"Hing Tung House, Tung Tau (II) Estate",4720,
84,Kwun Tong,"Kui Tai House, On Tai Estate",4721,
85,Kwai Tsing,Hotel COZI‧Oasis,4722,
86,Kwai Tsing,"Hiu Kwai House, Kwai Chung Estate",4722,
87,Tsuen Wan,L'hotel Nina et Convention Centre,4723,
88,Yau Tsim Mong,Metropark Hotel Mongkok,4723,
89,Yau Tsim Mong,Po On Building,4724,
90,Yuen Long,"Tower 9, Central Park Towers II",4725,
91,Kowloon City,"Block 1, Hunghom Gardens",4726,
92,Tsuen Wan,Fu Yung House,4727,
93,Kwai Tsing,"Hong Yam House, On Yam Estate",4728,
94,Tuen Mun,"Block 2, Sun Tuen Mun Centre",4729,
95,Yau Tsim Mong,75-77 Ki Lung Street,4730,
96,Southern,"Wah Cheong House, Wah Fu (II) Estate",4731,
97,Kowloon City,"Shun Man House, Oi Man Estate",4732,
98,Eastern,"Block J, Kornhill",4733,
99,Tsuen Wan,"Chung Shue House, Lei Muk Shue Estate",4738,
100,Eastern,"Block 9, Aldrich Garden",4739,
101,Yuen Long,"Yat Chi House, Tin Yat Estate",4740,
102,Kwun Tong,"Hiu Fai House, Hiu Lai Court",4741.0,
103,Kwai Tsing,"Block 5, Mayfair Gardens",4742.0,
104,Eastern,The Oakridge,4743.0,
105,Central & Western,Luen Yau Apartments,4744.0,
106,Central & Western,Luen Yau Apartments,4745.0,
107,Sham Shui Po,"Block 13, Pak Tin Estate",4746.0,
108,Tai Po,"Yee Fai Court, Tai Po Plaza",4751.0,
109,Eastern,"Wah Hei House, Tung Hei Court",4752.0,
110,Yuen Long,"Tower 9, Central Park Towers II",4753.0,
111,Kwun Tong,"Kui Tai House, On Tai Estate",4754.0,
112,Sai Kung,"Tower 5A, Phase 4B, Wings At Sea II, Lohas Park",,
113,Tai Po,Kwun Hang,4756.0,
114,Yau Tsim Mong,57 Pilkem Street,4757.0,
115,Tsuen Wan,"Block 3, Lei Muk Shue Estate",4758.0,
116,Kwun Tong,"Kui Tai House, On Tai Estate",4759.0,
117,Eastern,Tai Ning House,4760.0,
118,Sai Kung,"Sheung Lai House, Sheung Tak Estate",4761.0,
119,Sai Kung,"Sheung Lai House, Sheung Tak Estate",4762.0,
120,Sai Kung,"Sheung Lai House, Sheung Tak Estate",4763.0,
121,Kwun Tong,"Choi Chun House, Choi Tak Estate",4764.0,
