,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Tsuen Wan,"Wing Lok House, Fuk Loi Estate",2772,
1,Kwun Tong,Hing Tat Mansion,2914,
2,Tsuen Wan,"Wing Lok House, Fuk Loi Estate",2981,
3,Eastern,Gain Yu Building,3398,
4,Kwun Tong,"Hay Cheuk Lau, Kwun Tong Garden Estate",3399,
5,Tsuen Wan,"Tower South, Chelsea Court",3400,
6,Sham Shui Po,Wing Wah Building,3401,
7,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",3402,
8,Sham Shui Po,"Mei Ying House, Shek Kip Mei Estate",3403,
9,Kowloon City,45 Sa Po Road,3404,
10,Wong Tai Sin,"Chung Yuen House, Chuk Yuen North Estate",3405,
11,Tuen Mun,"Block 7, Hanford Garden",3406,
12,Yuen Long,"Ching Hei House, Tin Ching Estate",3407,
13,Yuen Long,Wang Toi Shan Wing Ning Lei,3408,
14,Tai Po,"Wang Sun House, Wang Fuk Court",3409,
15,Wong Tai Sin,"Ching Wo House, Tsz Ching Estate",3410,
16,Wong Tai Sin,"Ching Wo House, Tsz Ching Estate",3411,
17,Wong Tai Sin,"Ching Wo House, Tsz Ching Estate",3412,
18,Wong Tai Sin,"Ching Tai House, Tsz Ching Estate",3413,
19,Wong Tai Sin,"Ching Tai House, Tsz Ching Estate",3414,
20,Sha Tin,"Sutherland Court, Block C3, Ville De Cascade",3415,
21,Wong Tai Sin,"Ching Tak House, Tsz Ching Estate",3416,
22,Sha Tin,"Tower 2, Court C, Dragons Range",3417,
23,Kowloon City,61 Carpenter Road,3418,
24,Yau Tsim Mong,"Tower 6, The Coronation",3419,
25,Kowloon City,"Tak Sui House, Tak Long Estate",3420,
26,Kowloon City,"Block B, Hang Chien Court, Wyler Gardens",3421,
27,Wong Tai Sin,"Chui Yuen House, Chuk Yuen South Estate",3422,
28,Kwun Tong,"Choi Yuet House, Choi Ha Estate",3423,
29,Sai Kung,"Tower 3, Ocean Shores",3424,
30,Kowloon City,"Tower 1, Ultima",3425,
31,Yuen Long,"Block 1, Grandeur Terrace",3426,
32,Wong Tai Sin,"Ching Tai House, Tsz Ching Estate",3427,
33,Sha Tin,"Heng Yuet House, Heng On Estate",3428,
34,Sha Tin,"Fung Wo House, Wo Che Estate",3429,
35,Sha Tin,"Victoria Court, Block C1, Ville De Cascade",3430,
36,Sha Tin,"Victoria Court, Block C1, Ville De Cascade",3431,
37,Sha Tin,"Lam Chuen House, Shui Chuen O Estate",3431,
38,Central & Western,Lai Yin Court,3432,
39,Wong Tai Sin,"Man Tai House, Tsz Man Estate",3433,
40,Kwun Tong,"Lei Hing House, Lei Yue Mun Estate",3434,
41,Kowloon City,Sun Tai House,3435,
42,Wong Tai Sin,"Kam Wan House, Choi Hung Estate",3436,
43,Wong Tai Sin,"Kam Wan House, Choi Hung Estate",3437,
44,Wong Tai Sin,"Kam Wan House, Choi Hung Estate",3438,
45,Kowloon City,"Block B, Hang Chien Court, Wyler Gardens",3439,
46,Kowloon City,"Block A, Full Wing Building",3440,
47,Sha Tin,"Kam Wai House, Kam Fung Court",3441,
48,Tuen Mun,"Block 9, Sun Tuen Mun Centre",3442,
49,Sai Kung,"Sheung Chi House, Sheung Tak Estate",3443,
50,Sha Tin,1st Lane Wu Kai Sha Village,3444,
51,Sha Tin,1st Lane Wu Kai Sha Village,3445,
52,Sha Tin,"Sun Fong House, Sun Chui Estate",3446,
53,Sha Tin,"Sun Fong House, Sun Chui Estate",3447,
54,Sha Tin,"Sun Fong House, Sun Chui Estate",3448,
55,Sha Tin,"Sun Fong House, Sun Chui Estate",3449,
56,Kwun Tong,"On Yat House, Shun On Estate",3450,
57,Tai Po,Yuen Leng Tsuen,3451,
58,Kwun Tong,"Yin Chee Lau, Kwun Tong Garden Estate",3452,
59,Yuen Long,"Chu Ping House, Long Ping Estate",3453,
60,Islands,"Ching Yat House, Yat Tung Estate",3454,
61,Kwun Tong,"Shing Tat House, On Tat Estate",3455,
62,Sha Tin,"Hin Yiu House, Hin Yiu Estate",3456,
63,Yuen Long,Harbour Plaza Resort City Hong Kong,3457,
64,Sai Kung,"Kin Ching House, Kin Ming Estate",3458,
65,Islands,"Ying Yuet House, Ying Tung Estate",3459,
66,Yuen Long,"Hor Ping House, Long Ping Estate",3460,
67,Tuen Mun,"Hing Fai House, Tai Hing Estate",3461,
68,Tuen Mun,"Chun Tin House, Yan Tin Estate",3463,
69,Kwai Tsing,"Kwai Yan House, Kwai Fong Estate",3464,
70,Sham Shui Po,Yau Hing Building,3465,
71,Sham Shui Po,"Man Lok House, Tai Hang Sai Estate",3466,
72,Kwai Tsing,"Shek Yat House High Block, Shek Lei (I) Estate",3467,
73,Kwai Tsing,"Wah Suen House, Ching Wah Court",3468,
74,Kwai Tsing,"Shek Yat House High Block, Shek Lei (I) Estate",3469,
75,Tsuen Wan,"Wing Tai House, Fuk Loi Estate",3469,
76,Kwai Tsing,"Shek Yan House, Shek Lei (II) Estate",3470,
77,Kwai Tsing,"Wah Pik House, Ching Wah Court",3471,
78,Kwai Tsing,"Tower B, Viking Technology & Business Centre",3472,
79,Sham Shui Po,71 Fuk Wing Street,3473,
80,Kwai Tsing,"King Fat House, Cheung Fat Estate",3474,
81,Tsuen Wan,"Sau Shan House, Cheung Shan Estate",3475,
82,Tsuen Wan,Kwong Ming Building,3476,
83,Sha Tin,Fo Tan Village,3477,
84,Tuen Mun,"Civic House, Affluence Garden",3478,
85,Sha Tin,"Sun Fong House, Sun Chui Estate",3479,
86,Yuen Long,"Tower 2, Greenery Place",3480,
87,Yuen Long,"Tower 2, Greenery Place",3481,
88,Kwai Tsing,"On Tao House, Cheung On Estate",3482,
89,Eastern,"Sui Hei House, Siu Sai Wan Estate",3483,
90,Eastern,"Sui Hei House, Siu Sai Wan Estate",3484,
91,Kwai Tsing,"Ching Chung House, Cheung Ching Estate",3485,
92,Eastern,"Sui Hei House, Siu Sai Wan Estate",3486,
93,Kwai Tsing,"Shek Wai House, Shek Lei (II) Estate",3487,
94,Sham Shui Po,Sheung Fook Building,3488,
95,Sham Shui Po,Cheung Fai Building,3489,
96,Yau Tsim Mong,Cheung Wang Mansion,3489,
97,Sha Tin,"Heng Fung House, Heng On Estate",3490,
98,Kwai Tsing,"Pik Kwai House, Kwai Chung Estate",3491,
99,Yuen Long,Shan Pui Tsuen,3492,
100,Yuen Long,"Block 12, Parkview Garden",3493,
101,Yuen Long,"Heng Chui House, Tin Heng Estate",3493,
102,Yuen Long,"Yiu Lung House, Tin Yiu (II) Estate",3494,
103,Eastern,"Block B, Ming Wah Dai Ha",3495,
104,Tai Po,"Wang Sun House, Wang Fuk Court",3496,
105,Central & Western,"Block A, Greenery Garden",3497,
106,Tuen Mun,"Hing Wai House, Tai Hing Estate",3498,
107,Sha Tin,"Block 3, Grandway Garden",3499,
108,Sha Tin,"Block 1, Grandway Garden",3500,
109,Tuen Mun,"No. 104, 105, 106, 107, 114, 115, G/F, & No. 112-113, Terrace 1, Wong Ka Wai",3501,
110,Sham Shui Po,Wo Fung Building,3502,
111,North,Kai Leng Tsuen,3503,
112,Tai Po,"Hong Lok Road West, Hong Lok Yuen",3504,
113,Wong Tai Sin,"On Yan House, Tsz On Court",3505,
114,Wong Tai Sin,"On Yan House, Tsz On Court",3506,
115,Kowloon City,Everwell Garden,3507,
116,Kwun Tong,"Po Yiu House, Po Pui Court",3508,
117,Kwun Tong,On Tai Building,3509,
118,North,Po Sheung Tsuen,3510,
119,Kwai Tsing,"Hong Tai House, Cheung Hong Estate",3512,
120,Kowloon City,"Block 1, Palm Mansions, Site 4, Whampoa Garden",3513,
121,Sham Shui Po,"Mei Shing House, Shek Kip Mei Estate",3514,
122,Sham Shui Po,"Block A, Hung Yu Mansion",3515,
