,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yuen Long,"Block 3, Villa By The Park",9110,
1,Wong Tai Sin,"Block 3, Kai Tak Garden",9113,
2,Central & Western,Best Western Plus Hotel Hong Kong,9116,
3,Sham Shui Po,Wah On Mansion,9117,
4,Sham Shui Po,Godfrey Centre,9118,
5,Wong Tai Sin,"Kwai Yuen House, Chuk Yuen South Estate",9119,
6,Kowloon City,"Yan Ching House, Kai Ching Estate",9120,
7,Kowloon City,"Yan Ching House, Kai Ching Estate",9121,
8,Sham Shui Po,"Fu Yuet House, Fu Cheong Estate",9122,
9,Sha Tin,"Mei Sau House, Mei Tin Estate",9123,
10,Kwun Tong,"Sheung Hing House, Upper Ngau Tau Kok Estate",9124,
11,Kowloon City,"Block A, Lux Theatre Building",9125,
12,Kowloon City,"Block A, Lux Theatre Building",9126,
13,Yuen Long,"Block 3, Sun Yuen Long Centre",9127,
14,Central & Western,Szeto Lim Shek Mansion,9128,
15,Sham Shui Po,"Wing Hei House, Po Hei Court",9129,
16,Yuen Long,"Tower 1, The Spectra",9130,
17,Sham Shui Po,"Fu Yuet House, Fu Cheong Estate",9131,
18,Sham Shui Po,"Fu Yuet House, Fu Cheong Estate",9132,
19,Yau Tsim Mong,Dao Hing Building,9134,
20,Kwai Tsing,"Tak Yam House, On Yam Estate",9135,
21,Kowloon City,"Block A, Lux Theatre Building",9136,
22,Sham Shui Po,Wah Po House,9137,
23,Sha Tin,"Block C, Scenery Garden",9138,
24,Yuen Long,"Block 3, Aster Court",9139,
25,North,"Ching Long House, Ching Ho Estate",9140,
26,Sai Kung,"Block 9,Phase 2, Metro City",9141,
27,Wong Tai Sin,"Block 3, Kai Tak Garden",9142,
28,Wong Tai Sin,"Block 3, Kai Tak Garden",9143,
29,Tai Po,"Hong Yan Court, Sun Hing Garden",9144,
30,Yau Tsim Mong,26 Reclamation Street,9145,
31,Yau Tsim Mong,60 Woosung Street,9146,
32,Kowloon City,"Block A, Lux Theatre Building",9147,
33,Wong Tai Sin,"King Kung House, Choi Wan Estate",9148,
34,Sham Shui Po,Nan Yuen Building,9149,
35,Eastern,"Tower 8, Island Resort",9150,
36,Kowloon City,Metropark Hotel Kowloon,9151,
37,Kwai Tsing,"Nga Kwai House, Kwai Chung Estate",9152,
38,Kowloon City,"Block A, Lux Theatre Building",9153,
39,Tai Po,"Block 10, Serenity Park",9154,
40,Tuen Mun,"Civic House, Affluence Garden",9155,
41,Tuen Mun,"Civic House, Affluence Garden",9156,
42,Tuen Mun,"Pacific House, Affluence Garden",9157,
43,Sha Tin,"Tower 5, Festival City II",9161,
44,Eastern,"Hiu Fung House, Fung Wah Estate",9162,
45,Eastern,"Hiu Fung House, Fung Wah Estate",9163,
46,Kwun Tong,"Kay Yan House, On Kay Court",9164,
47,Yau Tsim Mong,1D Nanking Street,9165,
48,Eastern,"Hei Tsui House, Wan Tsui Estate",9166,
49,Kowloon City,"Hibiscus House, Ma Tau Wai Estate",9167,
50,Kowloon City,Harbour Plaza 8 Degrees,9167,
