,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Kwai Tsing,Wah Fung Garden,4840.0,
1,Tuen Mun,"Siu Kin House, Siu Hong Court",4841.0,
2,Yau Tsim Mong,Ramada Hong Kong Grand,4843.0,
3,Kowloon City,10A Victory Avenue,4843.0,
4,Kowloon City,"Shun Man House, Oi Man Estate",4844.0,
5,Eastern,"Hiu Fung House, Fung Wah Estate",4845.0,
6,Yau Tsim Mong,Metropark Hotel Mongkok,4846.0,
7,Yau Tsim Mong,Ramada Hong Kong Grand,4847.0,
8,Yau Tsim Mong,Ramada Hong Kong Grand,4848.0,
9,Kwai Tsing,"Silka Tsuen Wan, Hong Kong",4849.0,
10,Yau Tsim Mong,Yu Hing Mansion,4850.0,
11,North,"Wah Min House, Wah Sum Estate",4851.0,
12,Yau Tsim Mong,Metropark Hotel Mongkok,4852.0,
13,Wong Tai Sin,"Suet Fung House, Fung Tak Estate",4853.0,
14,North,"Wah Min House, Wah Sum Estate",4854.0,
15,Kowloon City,Chi Lan Yuen,4855.0,
16,Southern,Pok Fu Lam Village,4856.0,
17,Sai Kung,"Wo Yat House, Wo Ming Court",4857.0,
18,Yuen Long,Tai Tseng Wai,4858.0,
19,Islands,Hong Kong SkyCity Marriott Hotel,4860.0,
20,Yau Tsim Mong,"Tower 3, June Garden",4861.0,
21,Wong Tai Sin,"Kwai Yuen House, Chuk Yuen (South) Estate",nan 4862.0,
22,,,4862.0,
23,,,nan,
24,Kwai Tsing,Wah Fung Garden,4863.0,
25,Kwai Tsing,Wah Fung Garden,4864.0,
26,Islands,Hong Kong SkyCity Marriott Hotel,4865.0,
27,Islands,"Mun Hong House, Mun Tung Estate",4866.0,
28,Yau Tsim Mong,"Tower 1, The Victoria Towers",4867.0,
29,Sham Shui Po,"Un Yat House, Un Chau Estate",4868.0,
30,Wong Tai Sin,"Suet Fung House, Fung Tak Estate",4869.0,
31,Yuen Long,Ko Po Tsuen,4870.0,
