,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Kwai Tsing,"Tower 1, The Apex",4315,
1,Tai Po,"Shin Tsui House, Fu Shin Estate",4316,
2,Kowloon City,"Hung Fai House, Hung Hom Estate",4317,
3,Islands,"Kam Ho Court, Treasure Bay",4318,
4,Sham Shui Po,"Tsui Tin House, Pak Tin Estate",4319,
5,Sham Shui Po,"Begonia House, So Uk Estate",4320,
6,Sham Shui Po,"Begonia House, So Uk Estate",4321,
7,Sham Shui Po,"Begonia House, So Uk Estate",4322,
8,Wong Tai Sin,"Pak Yuen House, Chuk Yuen North Estate",4323,
9,Wong Tai Sin,"Shun Tin House, Shatin Pass Estate",4323,
10,Sham Shui Po,Cheng Fai Building,4324,
11,Kwai Tsing,"Hong Kwai House, Cheung Hong Estate",4325,
12,Kwai Tsing,"Nga Kwai House, Kwai Chung Estate",4326,
13,Sham Shui Po,"Fu Sing House, Fu Cheong Estate",4327,
14,Sham Shui Po,Kam Fai Building,4328,
15,Yau Tsim Mong,Wah Sun Building,4329,
16,Wong Tai Sin,"Lok On House, Tsz Lok Estate",4330,
17,Kwai Tsing,"Yiu Yam House, On Yam Estate",4331,
18,Sha Tin,Kwai Tei New Village,4332,
19,Southern,"Tung Hing House, Lei Tung Estate",4333,
20,Yuen Long,"Block 6, Emerald Green",4334,
21,Tuen Mun,"Block 9, Pearl Island Garden",4335,
22,Southern,"Wah Ming House, Wah Fu (I) Estate",4336,
23,Yuen Long,"Hor Ping House, Long Ping Estate",4337,
24,Islands,"Cherish Court, Peninsula-Vl-Capeland, Phase 4, Discovery Bay",4338,
25,Tuen Mun,"Tin Yue House, Tin King Estate",4339,
26,Eastern,"Fu Dat Court, Fortress Garden",4341,
27,Sham Shui Po,Nam Wan Building,4342,
28,North,Wo Hop Shek Village,4342,
29,Kwai Tsing,"Fu Yin House, Tai Wo Hau Estate",4343,
30,Kowloon City,"Block A, Loong King Mansion",4344,
31,Kowloon City,"Block A, Loong King Mansion",4345,
32,Sha Tin,"Block 38, City One Shatin",4346,
33,Tsuen Wan,Heung Wo Street,4347,
34,Yau Tsim Mong,Yau Shing Mansion,4348,
35,Yau Tsim Mong,"Phase 1, Tsui Yuen Mansion",4349,
36,Yau Tsim Mong,Yau Shing Mansion,4350,
37,Yau Tsim Mong,Yau Shing Mansion,4351,
38,Wong Tai Sin,"Ching Hong House, Tsz Ching Estate",4352,
39,Wong Tai Sin,"Ching Hong House, Tsz Ching Estate",4353,
40,Yuen Long,"Fung Ping House, Long Ping Estate",4354,
41,Yuen Long,"Fung Ping House, Long Ping Estate",4355,
42,Kwai Tsing,"Yam Hing House, Shek Yam East Estate",4357,
43,North,"Choi Ngan House, Choi Po Court",4358,
44,Yuen Long,"Hung Shing House, Hung Fuk Estate",4359,
45,Yuen Long,"Yiu Chak House, Tin Yiu Estate",4365,
46,Yuen Long,Tai Yuen Villa,4366,
47,Tai Po,"Ng Tung Chai, Lam Tsuen",4368,
48,Kwun Tong,"Tsui Ying House, Tsui Ping (South) Estate",4369,
49,Sai Kung,"Po Kan House, Po Lam Estate",4370,
50,Sham Shui Po,"Block 2, Prince Centre",4371,
51,Kwun Tong,"Tsui Ying House, Tsui Ping (South) Estate",4372,
52,Tuen Mun,"High Block, King Fu House, Shan King Estate",4373,
53,Tuen Mun,Chung Uk Tsuen,4374,
54,Tuen Mun,"Hei Tin House, Yan Tin Estate",4375,
55,Sha Tin,"Tower 1, Marbella",4376,
56,Kowloon City,"Tower 3, The Astoria",4377,
57,Kwun Tong,"Tsui Ying House, Tsui Ping (South) Estate",4378,
58,Eastern,Fu Shing Court,4379,
59,Tuen Mun,"Yan Tai House, Fu Tai Estate",4380,
60,Tuen Mun,"Low Block, Wu Yuet House, Wu King Estate",4381,
61,Tai Po,Nga Yiu Tau,4382,
62,Kowloon City,"Kin Man House, Oi Man Estate",4383,
63,Tuen Mun,"Kin Tai House, Fu Tai Estate",4384,
64,Central & Western,Tung Hing Mansion,4385,
65,Kwun Tong,"Tat Fu House, Po Tat Estate",4386,
66,Kwun Tong,"Hiu Yat House, Hiu Lai Court",4387,
67,Eastern,Wah Shing Mansion,4388,
68,Kwai Tsing,"Fu Wing House, Tai Wo Hau Estate",4389,
69,Kowloon City,"Lok Fung Lau, Lok Man Sun Chuen",4390,
70,Kwun Tong,"Ping Chun House, Ping Tin Estate",4391,
71,Sha Tin,"Mei Chi House, Mei Tin Estate",4393,
72,Sham Shui Po,"Block 2, Prince Centre",4394,
73,Eastern,"Block 3, Harmony Garden",4395,
74,North,Century Court,4396,
75,Wong Tai Sin,"Pak Yuen House, Chuk Yuen North Estate",4397,
76,Kwun Tong,"Tin Yiu House, Shun Tin Estate",4398,
77,Wong Tai Sin,"Lok On House, Tsz Lok Estate",4399,
78,Wong Tai Sin,"Lok On House, Tsz Lok Estate",4400,
79,Wan Chai,Haven Court,4401,
80,Wan Chai,27 Queen's Road East,4402,
81,Kowloon City,"Block 3, Chung Nam Mansion",4403,
82,Sha Tin,"Tower 4, Man Lai Court",4404,
83,Sha Tin,"Kam Lan House, Kam Fung Court",4404,
84,Yau Tsim Mong,Novotel Nathan Road Kowloon Hong Kong,4405,
85,Yau Tsim Mong,Novotel Nathan Road Kowloon Hong Kong,4406,
86,Yau Tsim Mong,The Luxe Manor,4407,
87,Sham Shui Po,"Cheung Tai House, Cheung Sha Wan Estate",4409,
88,Kwun Tong,"Sau Tak House, Sau Mau Ping South Estate",4410,
89,Sha Tin,"Fung Shek House, Shek Mun Estate",4411,
90,Tuen Mun,"Tin Yue House, Tin King Estate",4412,
91,Tsuen Wan,Indi home,4413,
92,Kwai Tsing,Kwai Chung Container Terminal,4414,
93,Islands,Pak Lee Villa,4415,
94,Southern,"Pik Long House, Shek Pai Wan Estate",4416,
95,Tuen Mun,"Wing Lun House, Siu Lun Court",4417,
96,Kwai Tsing,Kwai Chung Container Terminal,4418,
97,Kowloon City,99 Maidstone Road,4419,
98,Kwai Tsing,Kwai Chung Container Terminal,4420,
99,Tuen Mun,"Block 12, Yuet Wu Villa",4421,
100,North,Ho Sheung Heung,4422,
101,North,Ho Sheung Heung,4423,
102,Tai Po,"Sun Wo House, Tai Wo Estate",4424,
103,Kowloon City,"Ka Lei Lau, Ka Wai Chuen",4425,
104,Yuen Long,"Hor Ping House, Long Ping Estate",4426,
105,Eastern,Continental Mansion,4427,
106,Wong Tai Sin,"Hong Kin House, Tsz Hong Estate",4428,
107,Sha Tin,"Golden Healthy Court, Phase 1, Golden Lion Garden",4429,
108,Tuen Mun,"Tin Yue House, Tin King Estate",4430,
109,Tuen Mun,"Tin Yue House, Tin King Estate",4431,
110,Yuen Long,"Block A, Ho Shun Tai Building",4432,
111,Yuen Long,"Hor Ping House, Long Ping Estate",4433,
112,Yuen Long,"Block C, Leung Choy Building",4434,
113,Sha Tin,"Estoril Heights, Belair Gardens",4435,
114,Southern,"Tung Cheong House, Lei Tung Estate",4436,
115,Eastern,"Oi Chak House, Oi Tung Estate",4437,
116,Tai Po,"Shin Tsui House, Fu Shin Estate",4438,
117,Tai Po,"Shin Tsui House, Fu Shin Estate",4439,
118,Tuen Mun,"Block 11, Lung Mun Oasis",4440,
119,Tuen Mun,"Block 3, Pierhead Garden",4441,
120,Sham Shui Po,1 Wing Lung Street,4442,
