,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Tsuen Wan,"Block 1, Greenview Terrace",6316,
1,Kwai Tsing,"Seung Lai House, Wah Lai Estate",6317,
2,Yau Tsim Mong,"Tower 5, Central Park",6318,
3,Wong Tai Sin,"Tsz Lok Estate, Lok Tin House",6319,
4,Wong Tai Sin,"Tower 2, Grand View Garden",6320,
5,Kwun Tong,"Yat Lai House, Yau Lai Estate",6321,
6,Yau Tsim Mong,"Sky Tower, The Arch",6322,
7,Sham Shui Po,Fu Shun Building,6322,
8,Eastern,Winner Mansion,6323,
9,Southern,"Yee Ngar Court, South Horizons",6324,
10,Central & Western,"Block B, Phase 3, Kwan Yick Building",6325,
11,Kowloon City,"Block 4, Palm Mansions, Whampoa Garden",6326,
12,Kowloon City,"Block 7, Bamboo Mansions, Whampoa Garden",6327,
13,Yau Tsim Mong,"Sky Tower, The Arch",6331,
14,Yau Tsim Mong,"Sky Tower, The Arch",6332,
15,Sai Kung,"Tower 4, The Metropolis, Metro City",6333,
16,Wong Tai Sin,"Block 2, Bel Air Heights",6334,
17,Kowloon City,"Lok Chee Lau, Lok Man Sun Chuen",6335,
18,Islands,Hong Kong SkyCity Marriott Hotel,6338,
19,Islands,"Mun Hong House, Mun Tung Estate",6339,
20,Eastern,"Block B, Perfect Mount Gardens",6341,
21,Wong Tai Sin,Pak Lok Nursing Home Company Limited,6342,
22,Kowloon City,Billion Court,6343,
23,Wan Chai,"Block A, Tonnochy Towers",6344,
24,Wan Chai,Kin Lee Building,6345,
25,Kwun Tong,"Tak Lung House, Tak Tin Estate",6346,
26,Eastern,Tung Wah Group Of Hospitals Fong Shu Chuen Day Activity Centre cum Hostel,6347,
27,Kwun Tong,"Bauhinia Court, Fulrich Garden",6348,
28,Tai Po,"Shin Nga House, Fu Shin Estate",6349,
29,Yau Tsim Mong,26 Kimberley Road,6350,
30,Kwun Tong,"Hang On House, Wo Lok Estate",6351,
31,Kwun Tong,"Tsui Yue House, Tsui Ping (North) Estate",6354,
32,Kwun Tong,"Yung Lai House, Yau Lai Estate",6355,
33,Sham Shui Po,"Begonia House, So Uk Estate",6356,
34,Tai Po,Lam Tsuen San Tsuen,6357,
35,Kwun Tong,"Kui Tai House, On Tai Estate",6358,
36,Kwun Tong,"Block 31, Laguna City",6359,
37,Kowloon City,"Tower 2, Harbourfront Landmark",6360,
38,Kwai Tsing,"Wah Chi Court, Wah Yuen Chuen",6361,
39,Yau Tsim Mong,"Hoi Yan House, Hoi Fu Court",6362,
40,Wong Tai Sin,"Fu Yan House, Fu Shan Estate",6363,
41,Southern,"Block 3, Ocean Court",6364,
42,Tuen Mun,"Yiu Lun House, Siu Lun Court",6365,
43,Eastern,"Yat Wah Mansion, Lei King Wan",6366,
44,Wan Chai,Hung Fook Mansion,6367,
45,Wan Chai,Hung Fook Mansion,6368,
46,Yau Tsim Mong,Lee Man Building,6369,
47,Sham Shui Po,Hung Hing Mansion,6370,
48,Kwai Tsing,"Hong Mei House, Cheung Hong Estate",6371,
49,Tuen Mun,"Hing Yiu House, Tai Hing Estate",6372,
50,Islands,"Block 32, Crestmont Villa, Peninsula Village, Phase 4, Discovery Bay",6373,
51,Kwun Tong,"Block 6, Richland Gardens",6374,
52,Tuen Mun,"Low Block, King Kwai House, Shan King Estate",6375,
53,Kwun Tong,"Block 6, Richland Gardens",6376,
54,Wong Tai Sin,Fung Wong Building,6377,
55,Southern,"Yee Ngar Court, South Horizons",6378,
56,Tsuen Wan,"Wing Hong House, Fuk Loi Estate",6379,
57,Sham Shui Po,"Hoi Shun House, Hoi Lai Estate",6380,
58,Yau Tsim Mong,Tung Wah Group of Hospitals Ho Yuk Ching Willow Lodge,6381,
59,Kowloon City,"King's Court, 11 Man Fuk Road",6382,
60,Kowloon City,"King's Court, 11 Man Fuk Road",6383,
61,Sai Kung,"Tower 5, Monterey",6384,
62,Sai Kung,"Block 2, Fu Ning Garden",6385,
63,Sham Shui Po,"Hoi Hei House, Hoi Lai Estate",6386,
64,Tsuen Wan,"Tak Fam Building, 18 Tak Wah Street",6387,
65,Southern,"Yee Ngar Court, South Horizons",6388,
66,Islands,Pui O San Wai Tsuen,6389,
67,Yau Tsim Mong,Ramada Hong Kong Grand,6390,
68,Yau Tsim Mong,Best Western Plus Hotel Kowloon,6391,
69,Southern,"Hoi Lung Court, Aberdeen Centre",6392,
