,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Yau Tsim Mong,Metropark Hotel Mongkok,4852.0,
1,Wong Tai Sin,"Suet Fung House, Fung Tak Estate",4853.0,
2,North,"Wah Min House, Wah Sum Estate",4854.0,
3,Kowloon City,Chi Lan Yuen,4855.0,
4,Southern,Pok Fu Lam Village,4856.0,
5,Sai Kung,"Wo Yat House, Wo Ming Court",4857.0,
6,Yuen Long,Tai Tseng Wai,4858.0,
7,Islands,Hong Kong SkyCity Marriott Hotel,4860.0,
8,Yau Tsim Mong,"Tower 3, June Garden",4861.0,
9,Wong Tai Sin,"Kwai Yuen House, Chuk Yuen (South) Estate",nan 4862.0,
10,,,4862.0,
11,,,nan,
12,Kwai Tsing,Wah Fung Garden,4863.0,
13,Kwai Tsing,Wah Fung Garden,4864.0,
14,Islands,Hong Kong SkyCity Marriott Hotel,4865.0,
15,Islands,"Mun Hong House, Mun Tung Estate",4866.0,
16,Yau Tsim Mong,"Tower 1, The Victoria Towers",4867.0,
17,Sham Shui Po,"Un Yat House, Un Chau Estate",4868.0,
18,Wong Tai Sin,"Suet Fung House, Fung Tak Estate",4869.0,
19,Yuen Long,Ko Po Tsuen,4870.0,
20,Yau Tsim Mong,The Luxe Manor,4870.0,
21,Tuen Mun,Siu Lam Psychiatric Centre,4871.0,
22,Yau Tsim Mong,"Tower 1, The Victoria Towers",4872.0,
23,Yau Tsim Mong,"Tower 1, The Victoria Towers",4873.0,
24,Tsuen Wan,L'hotel Nina et Convention Centre,4874.0,
25,Yuen Long,"Yiu Tai House, Tin Yiu (II) Estate",4875.0,
26,Sai Kung,Pik Uk Prison,4877.0,
27,Tuen Mun,Castle Peak Bay Immigration Centre,4877.0,
28,Wan Chai,"Novotel Century Hong Kong, Wan Chai",4878.0,
29,Wong Tai Sin,"Kai Fai House, Choi Wan (II) Estate",4879.0,
30,Tsuen Wan,Sam Wo Building,4880.0,
31,Sha Tin,Sheung Keng Hau Tsuen,4881.0,
32,Tsuen Wan,"Low Block, Shek Lan House, Shek Wai Kok Estate",,
33,Kwai Tsing,"Fu Pong House, Tai Wo Hau Estate",4884.0,
34,Kwun Tong,"Cheung Pak House, Hong Pak Court",4885.0,
35,Wong Tai Sin,"Kam Wan House, Choi Hung Estate",4886.0,
36,Sai Kung,"Tower 5A, Phase 4B, Wings At Sea II, Lohas Park",,
37,Sha Tin,"Sun Fong House, Sun Chui Estate",4888.0,
38,Kwai Tsing,"Fu Pong House, Tai Wo Hau Estate",4889.0,
39,Kwai Tsing,"Fu Pong House, Tai Wo Hau Estate",4890.0,
40,Sha Tin,"Wai Sam House, Lung Hang Estate",4892.0,
41,Tuen Mun,"Mei Tai House, Fu Tai Estate",4893.0,
42,Tuen Mun,"High Block, Ting Hong House, On Ting Estate",,
43,Tsuen Wan,"Silka Far East, Hong Kong",4895.0,
44,Wan Chai,"The Charterhouse, Causewaybay Hong Kong",,
45,Sha Tin,"Sun Fong House, Sun Chui Estate",4897.0,
46,Kwun Tong,"Sau Wong House, Sau Mau Ping South Estate",4898.0,
47,Sha Tin,"Wai Sam House, Lung Hang Estate",4899.0,
48,Tuen Mun,"King Lai House, Shan King Estate",4901.0,
49,Kwun Tong,"Sau Wong House, Sau Mau Ping South Estate",4910.0,
50,Yau Tsim Mong,15 Temple Street,4912.0,
51,Yuen Long,"Tsz Ping House, Tin Tsz Estate",4914.0,
52,Yau Tsim Mong,15 Temple Street,4918.0,
53,Sai Kung,"Block 5, Hong Sing Garden",4922.0,
54,Sham Shui Po,"Tower 5, Phase 3, Banyan Garden",4924.0,
55,Yau Tsim Mong,199 Tung Choi Street,4926.0,
56,Tuen Mun,"Low Block, Oi Lim House, Yau Oi Estate",4927.0,
57,Kwun Tong,"Nga Lai House, Yau Lai Estate",4928.0,
58,Kwun Tong,"Nga Lai House, Yau Lai Estate",4933.0,
59,Kwun Tong,"Nga Lai House, Yau Lai Estate",4934.0,
60,Eastern,Hyatt Centric Victoria Harbour Hong Kong,4934.0,
61,Kwun Tong,"Nga Lai House, Yau Lai Estate",4935.0,
62,Sha Tin,"Wing Shing House, Fung Shing Court",4936,
63,Kwai Tsing,"Tower 4, Highland Park",4937,
64,Wong Tai Sin,"Lok Man House, Lok Fu Estate",4938,
65,Yau Tsim Mong,Kwun Chung Building,4939,
66,Yau Tsim Mong,Metropark Hotel Mongkok,4940,
67,Yau Tsim Mong,15 Temple Street,4941,
68,Tuen Mun,"Hing Tai House, Tai Hing Estate",4942,
69,Kwai Tsing,"Tower 4, Highland Park",4944,
70,Kwai Tsing,"Tower 4, Highland Park",4945,
71,Tuen Mun,"King Wing House, Shan King Estate",4946,
72,Kwai Tsing,"Block 2, Lai King Disciplined Services Quarters",4947,
73,Tuen Mun,"Low Block, Oi Lim House, Yau Oi Estate",4948,
74,Sham Shui Po,"Lai Pak House, Lai Tsui Court",4956,
75,Sham Shui Po,"Fook Ming House, Fortune Estate",4957,
76,Tuen Mun,"King Wing House, Shan King Estate",4958,
77,Sham Shui Po,"Tower 7, Liberte",4959,
78,Sham Shui Po,"Tower 7, Liberte",4960,
79,Tuen Mun,"King Wing House, Shan King Estate",4962,
80,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,4963,
81,Yau Tsim Mong,Kwun Chung Building,4964,
82,Wong Tai Sin,"Lok Man House, Lok Fu Estate",4965,
83,Tuen Mun,"Low Block, Oi Lim House, Yau Oi Estate",4966,
84,Kowloon City,"Phase 2, Tak Wai Mansion",4967,
85,Tuen Mun,"Block 1, Oi Fai House, Yau Oi Estate",4968,
86,Tuen Mun,"Block 1, Oi Fai House, Yau Oi Estate",4969,
87,Tuen Mun,"Moon Yu House, Sam Shing Estate",4970,
88,Yuen Long,"Shek Po Tsuen, Hung Shui Kiu",4971,
89,Tuen Mun,"Lok Hei House, Siu Hei Court",4972,
90,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",4977,
91,Tuen Mun,"Lok Hei House, Siu Hei Court",4979,
92,Southern,L'hotel Island South,4980,
93,Tuen Mun,"Lok Hei House, Siu Hei Court",4981,
94,Sham Shui Po,"Tower 7, Liberte",4982,
95,Sham Shui Po,"Lai Pak House, Lai Tsui Court",4983,
96,Yau Tsim Mong,Novotel Hong Kong Nathan Road Kowloon,4984,
97,Yuen Long,"Tsz Ping House, Tin Tsz Estate",4988,
98,Kwun Tong,"Mei Tong House, Yau Tong Estate",4989,
99,Wong Tai Sin,"Lok Man House, Lok Fu Estate",4990,
100,Yau Tsim Mong,300 Portland Street,4992,
101,Sham Shui Po,"Mei Yin House, Shek Kip Mei Estate",4993,
102,Tuen Mun,"Hing Fai House, Tai Hing Estate",4994,
103,Kwun Tong,"Mei Tong House, Yau Tong Estate",4995,
104,Yau Tsim Mong,300 Portland Street,4996,
105,Tai Po,"Chim Uk Village, Shuen Wan",4997,
106,Sha Tin,"Block 7, Villa Oceania",5001,
107,Tuen Mun,"Oi Hei House, Yau Oi Estate",5002,
108,Central & Western,Wing Shing Building,5003,
109,Eastern,Ramada Hong Kong Grand View,5006,
110,Yau Tsim Mong,Ramada Hong Kong Grand,5007,
111,Tuen Mun,"Yan Tai House, Fu Tai Estate",5008,
112,Tsuen Wan,On Fung Building,"4024, 4340, 4696",22/08/2020
113,Yuen Long,Tin Shui Shopping Centre,"4676, 4725",22/08/2020
114,Yau Tsim Mong,Mau Lam Commercial Building,"4693, 4694",22/08/2020
115,Yau Tsim Mong,Mong Kok Market,"2195, 3052, 3972, 4700",23/08/2020
116,Tuen Mun,Leung King Plaza,"2319, 2707, 3582, 4286, 4309, 4339, 4374, 4412, 4430, 4431, 4467, 4587, 4599, 4658, 4729",23/08/2020
117,Yuen Long,Tin Yan Shopping Centre,"3587, 3772, 4704",23/08/2020
118,Yuen Long,Tin Chak Shopping Centre,"4456, 4496, 4704",23/08/2020
