,District,BuildingName,ReportedDate/LastDateofVisitbyAnyoftheInvolvedCase(s),RelatedConfirmed/ProbableCase(s)
0,Tsuen Wan,Sam Wo Building,4880.0,
1,Sha Tin,Sheung Keng Hau Tsuen,4881.0,
2,Tsuen Wan,"Low Block, Shek Lan House, Shek Wai Kok Estate",nan 4882.0,
3,,,4882.0,
4,,,nan,
5,Kwai Tsing,"Fu Pong House, Tai Wo Hau Estate",4884.0,
6,Kwun Tong,"Cheung Pak House, Hong Pak Court",4885.0,
7,Wong Tai Sin,"Kam Wan House, Choi Hung Estate",4886.0,
8,Sai Kung,"Tower 5A, Phase 4B, Wings At Sea II, Lohas Park",nan 4887.0,
9,,,4887.0,
10,,,nan,
11,Sha Tin,"Sun Fong House, Sun Chui Estate",4888.0,
12,Kwai Tsing,"Fu Pong House, Tai Wo Hau Estate",4889.0,
13,Kwai Tsing,"Fu Pong House, Tai Wo Hau Estate",4890.0,
14,Sha Tin,"Wai Sam House, Lung Hang Estate",4892.0,
15,Tuen Mun,"Mei Tai House, Fu Tai Estate",4893.0,
16,Tuen Mun,"High Block, Ting Hong House, On Ting Estate",nan 4894.0,
17,,,4894.0,
18,,,nan,
19,Tsuen Wan,"Silka Far East, Hong Kong",4895.0,
20,Wan Chai,"The Charterhouse, Causewaybay Hong Kong",nan 4896.0,
21,,,4896.0,
22,,,nan,
23,Sha Tin,"Sun Fong House, Sun Chui Estate",4897.0,
24,Kwun Tong,"Sau Wong House, Sau Mau Ping South Estate",4898.0,
25,Sha Tin,"Wai Sam House, Lung Hang Estate",4899.0,
26,Tuen Mun,"King Lai House, Shan King Estate",4901.0,
27,Kwun Tong,"Sau Wong House, Sau Mau Ping South Estate",4910.0,
28,Yau Tsim Mong,15 Temple Street,4912.0,
29,Yuen Long,"Tsz Ping House, Tin Tsz Estate",4914.0,
30,Yau Tsim Mong,15 Temple Street,4918.0,
31,Sai Kung,"Block 5, Hong Sing Garden",4922.0,
32,Sham Shui Po,"Tower 5, Phase 3, Banyan Garden",4924.0,
33,Yau Tsim Mong,199 Tung Choi Street,4926,
